Informations,Time,NH3-SOEC,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,983,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.371459457343,0.0,64439.71721399081,0.0,677723.5677315585,41688.707306854456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165267.3519301957,0.0,0.0,0.0,13607.466307533303,554144.9231082171,1.0
 ,984,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.371459457343,0.0,67247.08867344815,0.0,743034.9171358568,40461.06321971093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229351.0572473507,0.0,0.0,0.0,13607.466307533303,554144.9231082171,1.0
 ,985,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,158312.21494072996,155504.8434812726,70054.4601329055,0.0,762912.2843458606,57607.71160394469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114476.68568494458,0.0,114476.68568494458,13607.466307533303,706043.3102648605,1.0
 ,986,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.3714594573394,0.0,72861.83159236284,0.0,768591.5321201474,87955.00507556107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302401.61408749124,0.0,0.0,114476.68568494458,13607.466307533303,554144.9231082171,1.0
 ,987,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.371459457343,0.0,75669.20305182018,0.0,763858.825641575,115889.42299764283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325603.3255310007,0.0,0.0,114476.68568494458,13607.466307533303,554144.9231082171,1.0
 ,988,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.371459457343,0.0,78476.57451127752,0.0,753446.8713887159,142405.52567329144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325435.6894798001,0.0,439912.3751647447,13607.466307533303,570416.7075822072,1.0
 ,989,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.371459457343,0.0,81283.94597073486,0.0,727890.2564044253,181229.37262549702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354974.70592170523,0.0,0.0,439912.3751647447,13607.466307533303,554144.9231082171,1.0
 ,990,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.371459457343,0.0,84091.3174301922,0.0,681509.7329144164,215763.49452313737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343128.3043293366,0.0,0.0,439912.3751647447,13607.466307533303,554144.9231082171,1.0
 ,991,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.371459457343,0.0,86898.68888964954,0.0,615251.8422144037,186329.25521853383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235653.49935687645,0.0,675565.8745216212,13607.466307533303,565927.5980760609,1.0
 ,992,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.371459457343,0.0,89706.06034910688,0.0,549940.4928101054,120965.89644204476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111201.3963275553,0.0,786767.2708491764,13607.466307533303,559704.9929245949,1.0
 ,993,59616.57141754427,120723.55712052714,10730.982855157969,10730.982855157969,0.0,0.0,0.0,85847.86284126375,0.0,0.0,89706.06034910688,0.0,367258.0227372133,74921.8135024262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786767.2708491764,10730.98285515797,442179.8362396395,1.0
 ,994,34702.91072635402,70273.39422086689,6246.523930743724,6246.523930743724,0.0,0.0,0.0,49972.19144594979,0.0,0.0,89706.06034910688,0.0,106012.62512002033,51424.67004384707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105217.22381623252,681550.0470329439,6246.523930743724,262654.5189800998,1.0
 ,995,12000.105386751067,24300.21340817091,2160.018969615192,2160.018969615192,0.0,0.0,0.0,17280.151756921536,0.0,0.0,89706.06034910688,0.0,0.0,47060.02382681516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44153.16614032018,637396.8808926238,2160.018969615192,91213.18996713533,1.0
 ,996,60000.52693375533,6165.101330219277,548.0090071306024,10800.09484807596,0.0,0.0,0.0,4384.072057044819,0.0,10252.085840945358,79453.97450816154,0.0,0.0,56185.26501449103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637396.8808926238,548.0090071306026,56185.26501449103,1.0
 ,997,12000.105386751067,22066.18299208953,1961.4384881857359,2160.018969615192,0.0,0.0,0.0,15691.507905485887,0.0,198.58048142945609,79255.39402673209,0.0,0.0,81473.74633790273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637396.8808926238,1961.4384881857357,81473.74633790273,1.0
 ,998,60000.52693375533,121501.06704085454,10800.09484807596,10800.09484807596,0.0,0.0,0.0,86400.75878460768,0.0,0.0,79255.39402673209,0.0,0.0,123302.00892007587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338658.5782952853,298738.3025973385,10800.094848075965,461960.5872153611,1.0
 ,999,60000.52693375533,36435.10982877469,3238.6764292244175,10800.09484807596,0.0,0.0,0.0,25909.41143379534,0.0,7561.418418851543,71693.97560788054,0.0,0.0,158237.23533309303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298738.3025973385,3238.6764292244184,158237.23533309303,1.0
 ,1000,60000.52693375533,47744.74770031218,4243.977573361083,10800.09484807596,0.0,0.0,0.0,33951.820586888665,0.0,6556.117274714877,65137.85833316566,0.0,0.0,196366.4227905515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298738.3025973385,4243.977573361085,196366.42279055156,1.0
 ,1001,60000.52693375533,121501.06704085454,10800.09484807596,10800.09484807596,0.0,0.0,0.0,86400.75878460768,0.0,0.0,65137.85833316566,0.0,0.0,271215.93921010534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182959.7043057803,115778.59829155821,10800.09484807596,454175.64351588563,1.0
 ,1002,37931.812433394836,76811.92017762455,6827.726238011071,6827.726238011071,0.0,0.0,0.0,54621.809904088565,0.0,0.0,65137.85833316566,0.0,0.0,281342.6235567666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115778.59829155821,6827.726238011071,281342.62355676654,1.0
 ,1003,60000.52693375533,76352.87882502415,6786.922562224368,10800.09484807596,0.0,0.0,0.0,54295.38049779495,0.0,4013.1722858515914,61124.68604731407,0.0,0.0,292815.5581962818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115778.59829155821,6786.922562224369,292815.5581962818,1.0
 ,1004,60000.52693375533,121501.06704085454,10800.09484807596,10800.09484807596,0.0,0.0,0.0,86400.75878460768,0.0,0.0,61124.68604731407,0.0,0.0,335037.98992361646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115778.59829155821,0.0,10800.094848075963,450816.5882151747,1.0
 ,1005,49467.872748425645,100172.44231556193,8904.217094716616,8904.217094716616,0.0,0.0,0.0,71233.73675773293,0.0,0.0,61124.68604731407,0.0,5679.247774286803,361227.056142833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8904.217094716616,366906.30391711975,1.0
 ,1006,60000.52693375533,140877.75892944852,12522.467460395424,10800.09484807596,0.0,0.0,0.0,100179.7396831634,1722.3726123194647,0.0,62847.058659633505,0.0,105066.08382430585,406906.96846850036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12522.467460395426,511973.05229280615,1.0
 ,1007,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.371459457343,0.0,65654.43011909084,0.0,426890.1243672247,503086.6256880457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375831.8269470533,0.0,0.0,0.0,13607.466307533303,554144.9231082171,1.0
 ,1008,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.371459457343,0.0,68461.80157854818,0.0,549940.4928101054,502401.2281933294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498196.79789521766,0.0,0.0,0.0,13607.466307533303,554144.9231082171,1.0
 ,1009,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,373465.44888740795,370658.07742795063,71269.17303800554,0.0,544261.2450358185,491615.22874303744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126964.72179844312,0.0,126964.72179844312,13607.466307533303,908911.7519804128,1.0
 ,1010,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.371459457343,0.0,74076.54449746288,0.0,596321.0163001143,489204.0675681485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531380.1607600458,0.0,0.0,126964.72179844312,13607.466307533303,554144.9231082171,1.0
 ,1011,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.3714594573394,0.0,76883.91595692022,0.0,459072.5284215166,496990.4066354065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401918.011948706,0.0,0.0,126964.72179844312,13607.466307533303,554144.9231082171,1.0
 ,1012,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.371459457343,0.0,79691.28741637756,0.0,397547.3442000762,479889.2497509315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307896.82937408617,0.0,434861.5511725293,13607.466307533303,569539.7645769215,1.0
 ,1013,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.371459457343,0.0,82498.6588758349,0.0,392814.63772150385,471958.64533941855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310628.3599527052,0.0,0.0,434861.5511725293,13607.466307533303,554144.9231082171,1.0
 ,1014,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.371459457343,0.0,85306.03033529223,0.0,314251.7101772031,462242.05833141383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211760.80514323787,0.0,646622.3563157672,13607.466307533303,564732.963365379,1.0
 ,1015,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.371459457343,0.0,88113.40179474957,0.0,222437.20449289976,446604.3448285726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109425.3582983383,0.0,756047.7146141054,13607.466307533303,559616.191023134,1.0
 ,1016,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.371459457343,0.0,90920.77325420691,0.0,149553.5247228858,436846.93243215594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30719.556235071006,0.0,786767.2708491764,13607.466307533303,555680.9009199707,1.0
 ,1017,60000.52693375533,135614.11704279998,12054.588181582221,10800.09484807596,0.0,0.0,0.0,96436.70545265777,1254.4933335062617,0.0,92175.26658771318,0.0,78562.92754430078,415224.53445468395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786767.2708491764,12054.588181582225,493787.46199898486,1.0
 ,1018,56403.05792545863,114216.19229905371,10152.550426582553,10152.550426582553,0.0,0.0,0.0,81220.40341266042,0.0,0.0,92175.26658771318,0.0,12305.036844288074,406039.96897995897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786767.2708491764,10152.550426582553,418345.005824247,1.0
 ,1019,47249.01864988251,95679.26276601209,8504.823356978854,8504.823356978854,0.0,0.0,0.0,68038.58685583083,0.0,0.0,92175.26658771318,0.0,0.0,350448.92438984424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786767.2708491764,8504.823356978854,350448.92438984424,1.0
 ,1020,57089.82755017648,115606.90078910739,10276.168959031767,10276.168959031767,0.0,0.0,0.0,82209.35167225414,0.0,0.0,92175.26658771318,0.0,0.0,285317.728705613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145390.6214192293,641376.6494299471,10276.16895903177,430708.3501248424,1.0
 ,1021,60000.52693375533,75968.70419109608,6752.773705875207,10800.09484807596,0.0,0.0,0.0,54022.18964700166,0.0,4047.3211422007525,88127.94544551242,0.0,0.0,291520.35610406374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641376.6494299471,6752.773705875208,291520.35610406374,1.0
 ,1022,60000.52693375533,63336.29694077732,5629.893061402428,10800.09484807596,0.0,0.0,0.0,45039.14449121943,0.0,5170.201786673531,82957.7436588389,0.0,0.0,248931.59866041964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641376.6494299471,5629.893061402429,248931.59866041964,1.0
 ,1023,28562.97245890615,57840.01922928495,5141.3350426031075,5141.3350426031075,0.0,0.0,0.0,41130.68034082486,0.0,0.0,82957.7436588389,0.0,0.0,211853.35191348565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641376.6494299471,5141.335042603108,211853.35191348565,1.0
 ,1024,23132.56273614924,46843.43954070222,4163.861292506864,4163.861292506864,0.0,0.0,0.0,33310.89034005491,0.0,0.0,82957.7436588389,0.0,0.0,171575.66359918992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641376.6494299471,4163.861292506864,171575.66359918995,1.0
 ,1025,60000.52693375533,121501.06704085454,10800.09484807596,10800.09484807596,0.0,0.0,0.0,86400.75878460768,0.0,0.0,82957.7436588389,0.0,0.0,167842.00639992196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291774.3704217628,349602.2790081843,10800.09484807596,459616.37682168477,1.0
 ,1026,60000.52693375533,35921.27864842036,3193.0025465262547,10800.09484807596,0.0,0.0,0.0,25544.020372210038,0.0,7607.092301549705,75350.6513572892,0.0,0.0,156504.9106008818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349602.2790081843,3193.002546526256,156504.9106008818,1.0
 ,1027,18792.278234290185,38054.36342443762,3382.6100821722334,3382.6100821722334,0.0,0.0,0.0,27060.880657377867,0.0,0.0,75350.6513572892,0.0,0.0,139383.50218111995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349602.2790081843,3382.610082172234,139383.50218111998,1.0
 ,1028,60000.52693375533,121501.06704085454,10800.09484807596,10800.09484807596,0.0,0.0,0.0,86400.75878460768,0.0,0.0,75350.6513572892,0.0,0.0,112905.4932428217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349602.2790081843,0.0,10800.09484807596,462507.77225100587,1.0
 ,1029,14400.597713189634,29161.21036920901,2592.107588374134,2592.107588374134,0.0,0.0,0.0,20736.860706993073,0.0,0.0,75350.6513572892,0.0,1893.0825914289344,104917.05068465567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2592.107588374134,106810.13327608458,1.0
 ,1030,60000.52693375533,29350.383537152386,2608.922981080212,10800.09484807596,0.0,0.0,0.0,20871.383848641697,0.0,8191.171866995748,67159.47949029345,0.0,52059.7712642957,82292.09656840288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.922981080212,134351.86783269857,1.0
 ,1031,60000.52693375533,52593.78974843316,4675.003533194059,10800.09484807596,0.0,0.0,0.0,37400.02826555247,0.0,6125.091314881901,61034.38817541155,0.0,137248.48787859772,75465.94139474384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4675.00353319406,212714.42927334158,1.0
 ,1032,51896.72902058854,105090.87626669178,9341.411223705936,9341.411223705936,0.0,0.0,0.0,74731.28978964749,0.0,0.0,61034.38817541155,0.0,243261.11299861807,141660.16969265087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9341.411223705938,384921.282691269,1.0
 ,1033,60000.52693375533,148355.64372193205,13187.168330838405,10800.09484807596,0.0,0.0,0.0,105497.34664670724,2387.0734827624456,0.0,63421.46165817401,0.0,400386.96808721963,137421.7607255732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13187.168330838409,537808.7288127929,1.0
 ,1034,60000.52693375533,140889.27036001065,12523.490698667612,10800.09484807596,0.0,0.0,0.0,100187.9255893409,1723.3958505916532,0.0,65144.857508765665,0.0,407959.29845293536,104053.5251929391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12523.490698667618,512012.8236458745,1.0
 ,1035,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.371459457343,0.0,67952.228968223,0.0,514918.46486867015,82749.399767172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43522.94152762508,0.0,0.0,0.0,13607.466307533303,554144.9231082171,1.0
 ,1036,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.371459457343,0.0,70759.60042768034,0.0,614305.3009186892,67935.91274160428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128096.29055207642,0.0,0.0,0.0,13607.466307533303,554144.9231082171,1.0
 ,1037,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.371459457343,0.0,73566.97188713768,0.0,701387.1001244201,72311.36473245345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209098.61118919658,0.0,209098.61118919658,13607.466307533303,564599.8536676769,1.0
 ,1038,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.371459457343,0.0,76374.34334659502,0.0,724104.0912215674,85593.22166061083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243383.22835615335,0.0,452481.83954534994,13607.466307533303,566314.0845260248,1.0
 ,1039,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,72966.91917087474,70159.54771141738,79181.71480605238,0.0,682456.2742101308,115709.27792724363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169591.09921945224,0.0,622072.9387648022,13607.466307533303,628574.452917922,1.0
 ,1040,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.371459457343,0.0,81989.08626550972,0.0,584015.9794558262,138199.26368667764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160066.97146122542,0.0,782139.9102260276,13607.466307533303,562148.2716812784,1.0
 ,1041,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.371459457343,0.0,84796.45772496705,0.0,394707.7203129328,164295.93144959054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4627.360623148852,0.0,786767.2708491764,13607.466307533303,554376.2911393745,1.0
 ,1042,42091.66574550512,85235.62313464786,7576.499834190921,7576.499834190921,0.0,0.0,0.0,60611.99867352737,0.0,0.0,84796.45772496705,0.0,109798.7903028782,202397.7252606424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786767.2708491764,7576.499834190922,312196.5155635206,1.0
 ,1043,59879.507742527414,121256.003178618,10778.311393654934,10778.311393654934,0.0,0.0,0.0,86226.49114923947,0.0,0.0,84796.45772496705,0.0,0.0,227262.71577125887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228281.405920317,558485.8649288595,10778.311393654943,455544.1216915759,1.0
 ,1044,30040.621394486752,60832.258323835675,5407.311851007616,5407.311851007616,0.0,0.0,0.0,43258.494808060925,0.0,0.0,84796.45772496705,0.0,0.0,222813.16642174544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558485.8649288595,5407.3118510076165,222813.16642174544,1.0
 ,1045,60000.52693375533,51546.16324197578,4581.881177064514,10800.09484807596,0.0,0.0,0.0,36655.049416516114,0.0,6218.2136710114455,78578.24405395561,0.0,0.0,209182.4729097657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558485.8649288595,4581.881177064515,209182.4729097657,1.0
 ,1046,25785.97691929735,52216.60326157713,4641.475845473523,4641.475845473523,0.0,0.0,0.0,37131.80676378818,0.0,0.0,78578.24405395561,0.0,0.0,191256.2024339859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558485.8649288595,4641.475845473522,191256.20243398583,1.0
 ,1047,60000.52693375533,37888.07605377942,3367.828982558171,10800.09484807596,0.0,0.0,0.0,26942.631860465368,0.0,7432.265865517789,71145.97818843782,0.0,0.0,163135.74952000479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558485.8649288595,3367.8289825581714,163135.74952000479,1.0
 ,1048,60000.52693375533,121501.06704085454,10800.09484807596,10800.09484807596,0.0,0.0,0.0,86400.75878460768,0.0,0.0,71145.97818843782,0.0,0.0,149119.08402580034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311482.7097629435,247003.15516591593,10800.09484807596,460601.7937887438,1.0
 ,1049,19481.75650067708,39450.556913871085,3506.7161701218743,3506.7161701218743,0.0,0.0,0.0,28053.729360974994,0.0,0.0,71145.97818843782,0.0,0.0,144497.4055753032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247003.15516591593,3506.7161701218747,144497.4055753032,1.0
 ,1050,60000.52693375533,33995.9560296957,3021.8627581951732,10800.09484807596,0.0,0.0,0.0,24174.902065561386,0.0,7778.232089880787,63367.74609855703,0.0,0.0,150013.89931658696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247003.15516591593,3021.8627581951737,150013.89931658696,1.0
 ,1051,19802.894774616427,40100.86191859826,3564.521059430957,3564.521059430957,0.0,0.0,0.0,28516.168475447656,0.0,0.0,63367.74609855703,0.0,0.0,146879.30822425347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247003.15516591593,3564.521059430958,146879.30822425347,1.0
 ,1052,60000.52693375533,33887.782232517246,3012.2473095570886,10800.09484807596,0.0,0.0,0.0,24097.97847645671,0.0,7787.847538518872,55579.89856003865,0.0,0.0,149649.2033787106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247003.15516591593,3012.247309557089,149649.2033787106,1.0
 ,1053,60000.52693375533,121501.06704085454,10800.09484807596,10800.09484807596,0.0,0.0,0.0,86400.75878460768,0.0,0.0,55579.89856003865,0.0,54899.3951514391,155475.26574153747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247003.15516591593,0.0,10800.094848075962,457377.8160588925,1.0
 ,1054,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.371459457343,0.0,58387.27001949599,0.0,521544.25393867143,142096.84902760736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109496.17985806172,0.0,0.0,0.0,13607.466307533303,554144.9231082171,1.0
 ,1055,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,2807.3714594573466,0.0,61194.64147895334,0.0,647434.2462686956,83253.35399235376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176542.67715283227,0.0,0.0,0.0,13607.466307533303,554144.9231082171,1.0
 ,1056,60000.52693375533,153083.99595974965,13607.466307533303,10800.09484807596,0.0,0.0,0.0,108859.73046026642,17179.145523266958,14371.774063809615,64002.012938410684,0.0,711799.0543772794,69323.41409737067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203302.9311870971,0.0,203302.9311870971,13607.466307533303,577819.537287553,1.0
