Informations,Time,MeOH biogas H2,Biogas w H2,H2O wwtp,H2_from_AEC,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,1934,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,269.39982401647455,2464.688478526242,0.0,0.0,0.0,0.0,4222.522902833635,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1935,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,271.6737674341073,2083.3593176976533,0.0,0.0,0.0,0.0,4603.852063662224,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1936,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,273.94771085174,1692.7294456293432,0.0,0.0,0.0,0.0,4994.481935730534,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1937,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,276.2216542693727,1078.8825038077134,0.0,0.0,0.0,0.0,5608.328877552173,0.0,8.991170381322216e-12,0.0,8.991170381322216e-12,134.1626616403347,6687.211381359878,1.0
 ,1938,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,278.49559768700544,241.8184922327633,0.0,0.0,0.0,0.0,6445.392889127113,0.0,0.0,0.0,8.991170381322216e-12,134.1626616403347,6687.211381359877,1.0
 ,1939,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,280.76954110463817,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,0.0,8.991170381322216e-12,134.1626616403347,6687.211381359877,1.0
 ,1940,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,283.0434845222709,0.0,0.0,0.0,0.0,0.0,6687.211381359869,0.0,0.0,8.991170381322216e-12,0.0,134.1626616403347,6687.211381359878,1.0
 ,1941,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,285.3174279399036,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1942,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,287.59137135753633,0.0,0.0,0.0,0.0,0.0,6687.211381359886,0.0,8.991170381322216e-12,0.0,8.991170381322216e-12,134.1626616403347,6687.211381359878,1.0
 ,1943,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,289.86531477516905,0.0,0.0,0.0,0.0,0.0,6687.211381359869,0.0,0.0,8.991170381322216e-12,0.0,134.1626616403347,6687.211381359878,1.0
 ,1944,3475.3709198813062,4367.952522255193,1483.748080005397,131.88871822270195,131.88871822270195,0.0,748.6003646320562,0.0,1055.1097457816156,0.0,0.0,289.86531477516905,0.0,0.0,0.0,0.0,0.0,6571.767537690571,0.0,0.0,0.0,0.0,131.88871822270195,6571.767537690571,1.0
 ,1945,3475.3709198813062,4367.952522255193,1483.748080005397,131.88871822270195,131.88871822270195,0.0,748.6003646320562,0.0,1055.1097457816156,0.0,0.0,289.86531477516905,0.0,0.0,0.0,0.0,0.0,6571.767537690571,0.0,0.0,0.0,0.0,131.88871822270195,6571.767537690571,1.0
 ,1946,3475.3709198813062,4367.952522255193,1483.748080005397,131.88871822270195,131.88871822270195,0.0,748.6003646320562,0.0,1055.1097457816156,0.0,0.0,289.86531477516905,0.0,0.0,0.0,0.0,0.0,6571.767537690571,0.0,0.0,0.0,0.0,131.88871822270195,6571.767537690571,1.0
 ,1947,3475.3709198813062,4367.952522255193,1483.748080005397,131.88871822270195,131.88871822270195,0.0,748.6003646320562,0.0,1055.1097457816156,0.0,0.0,289.86531477516905,0.0,0.0,0.0,0.0,0.0,6571.767537690571,0.0,0.0,0.0,0.0,131.88871822270195,6571.767537690571,1.0
 ,1948,3475.3709198813062,4367.952522255193,1483.748080005397,131.88871822270195,131.88871822270195,0.0,748.6003646320562,0.0,1055.1097457816156,0.0,0.0,289.86531477516905,0.0,0.0,0.0,0.0,0.0,6571.767537690571,0.0,0.0,0.0,0.0,131.88871822270195,6571.767537690571,1.0
 ,1949,3475.3709198813062,4367.952522255193,1483.748080005397,131.88871822270195,131.88871822270195,0.0,748.6003646320562,0.0,1055.1097457816156,0.0,0.0,289.86531477516905,0.0,0.0,0.0,0.0,0.0,6571.767537690571,0.0,0.0,0.0,0.0,131.88871822270195,6571.767537690571,1.0
 ,1950,3475.3709198813062,4367.952522255193,1227.9294455217157,109.14928404637473,131.88871822270195,0.0,619.5313362472228,0.0,873.1942723709979,0.0,22.739434176327222,267.12588059884183,0.0,0.0,0.0,0.0,0.0,5438.704169123265,0.0,0.0,0.0,0.0,109.14928404637473,5438.704169123265,1.0
 ,1951,3475.3709198813062,4367.952522255193,1483.748080005397,131.88871822270195,131.88871822270195,0.0,748.6003646320562,0.0,1055.1097457816156,0.0,0.0,267.12588059884183,725.45547669829,0.0,0.0,0.0,0.0,5846.312060992281,0.0,0.0,0.0,0.0,131.88871822270195,6571.767537690571,1.0
 ,1952,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,269.39982401647455,1767.1351355471165,0.0,0.0,0.0,0.0,4920.07624581276,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1953,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,271.6737674341073,2911.1226180328813,0.0,0.0,0.0,0.0,3776.0887633269963,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1954,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,273.94771085174,4455.040683826678,0.0,0.0,0.0,0.0,2232.1706975331995,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1955,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,276.2216542693727,5459.517497716618,0.0,0.0,0.0,0.0,1227.6938836432594,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1956,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,278.49559768700544,5887.350214743815,0.0,0.0,0.0,0.0,799.8611666160624,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1957,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,280.76954110463817,5887.350214743815,0.0,0.0,0.0,0.0,799.8611666160624,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1958,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,283.0434845222709,5645.531722511051,0.0,0.0,0.0,0.0,1041.6796588488262,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1959,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,285.3174279399036,5199.097583004412,0.0,0.0,0.0,0.0,1488.1137983554656,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1960,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,287.59137135753633,4362.0335714294615,0.0,0.0,0.0,0.0,2325.177809930416,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1961,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,289.86531477516905,2492.5906122454066,0.0,0.0,0.0,0.0,4194.620769114471,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1962,3475.3709198813062,4367.952522255193,1330.2568993152202,118.24505771690846,131.88871822270195,0.0,671.1589476011724,0.0,945.9604617352677,0.0,13.643660505793491,276.22165426937556,539.4412519038567,0.0,0.0,0.0,0.0,5352.488264646472,0.0,0.0,0.0,0.0,118.24505771690846,5891.929516550329,1.0
 ,1963,3475.3709198813062,4367.952522255193,0.0,0.0,131.88871822270195,0.0,0.0,0.0,0.0,0.0,131.88871822270195,144.33293604667358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,1964,3475.3709198813062,4367.952522255193,1483.748080005397,131.88871822270195,131.88871822270195,0.0,748.6003646320562,0.0,1055.1097457816156,0.0,0.0,144.33293604667358,0.0,0.0,0.0,0.0,0.0,6571.767537690571,0.0,0.0,0.0,0.0,131.88871822270195,6571.767537690571,1.0
 ,1965,3475.3709198813062,4367.952522255193,1483.748080005397,131.88871822270195,131.88871822270195,0.0,748.6003646320562,0.0,1055.1097457816156,0.0,0.0,144.33293604667358,0.0,0.0,0.0,0.0,0.0,6571.767537690571,0.0,0.0,0.0,0.0,131.88871822270195,6571.767537690571,1.0
 ,1966,3475.3709198813062,4367.952522255193,1483.748080005397,131.88871822270195,131.88871822270195,0.0,748.6003646320562,0.0,1055.1097457816156,0.0,0.0,144.33293604667358,0.0,0.0,0.0,0.0,0.0,6571.767537690571,0.0,0.0,0.0,0.0,131.88871822270195,6571.767537690571,1.0
 ,1967,3475.3709198813062,4367.952522255193,1509.3299434537635,134.16266164033453,131.88871822270195,0.0,761.5072674705387,0.0,1073.3012931226763,2.27394341763258,0.0,146.60687946430616,0.0,0.0,0.0,0.0,0.0,6687.211381359869,0.0,0.0,0.0,0.0,134.16266164033453,6687.211381359868,1.0
 ,1968,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,148.8808228819389,0.0,0.0,0.0,0.0,0.0,6687.211381359869,0.0,0.0,8.7700607010495e-12,-8.7700607010495e-12,134.1626616403347,6687.211381359878,1.0
 ,1969,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,151.15476629957166,0.0,0.0,0.0,0.0,0.0,6687.211381359869,0.0,0.0,8.7700607010495e-12,-1.7540121402099e-11,134.1626616403347,6687.211381359878,1.0
 ,1970,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,153.4287097172044,0.0,0.0,0.0,0.0,0.0,6687.211381359869,0.0,0.0,8.7700607010495e-12,-2.63101821031485e-11,134.1626616403347,6687.211381359878,1.0
 ,1971,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,155.70265313483716,0.0,0.0,0.0,0.0,0.0,6687.211381359869,0.0,0.0,8.7700607010495e-12,-3.5080242804198e-11,134.1626616403347,6687.211381359878,1.0
 ,1972,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,157.9765965524699,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,0.0,-3.5080242804198e-11,134.1626616403347,6687.211381359877,1.0
 ,1973,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,160.25053997010266,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,0.0,-3.5080242804198e-11,134.1626616403347,6687.211381359877,1.0
 ,1974,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,162.52448338773542,0.0,0.0,0.0,0.0,0.0,6687.211381359869,0.0,0.0,8.7700607010495e-12,-4.38503035052475e-11,134.1626616403347,6687.211381359878,1.0
 ,1975,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,164.79842680536817,781.25974413662,0.0,0.0,0.0,0.0,5905.951637223257,0.0,0.0,0.0,-4.38503035052475e-11,134.1626616403347,6687.211381359877,1.0
 ,1976,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,167.07237022300092,2278.674253731808,0.0,0.0,0.0,0.0,4408.537127628116,0.0,4.38503035052475e-11,0.0,0.0,134.1626616403347,6687.21138135988,1.0
 ,1977,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,169.34631364063367,3896.998009443378,0.0,0.0,0.0,0.0,2790.2133719164995,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1978,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,171.62025705826642,5133.99260432636,0.0,0.0,0.0,0.0,1553.218777033517,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1979,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,173.89420047589917,6082.66515077797,0.0,0.0,0.0,0.0,604.5462305819075,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1980,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,176.16814389353192,6482.595734086,0.0,0.0,0.0,0.0,204.61564727387685,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1981,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,178.44208731116467,6501.197156565444,0.0,0.0,0.0,0.0,186.01422479443335,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1982,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,180.71603072879742,6380.287910449063,0.0,0.0,0.0,0.0,306.92347091081444,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1983,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,182.98997414643017,5943.154482182144,0.0,0.0,0.0,0.0,744.0568991777328,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1984,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,185.26391756406292,5087.489048127752,0.0,0.0,0.0,0.0,1599.7223332321257,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1985,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,187.53786098169567,3506.3681373750683,0.0,0.0,0.0,0.0,3180.8432439848093,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1986,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,189.81180439932842,1274.1974398418683,0.0,0.0,0.0,0.0,5413.013941518008,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1987,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,192.08574781696117,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1988,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,194.35969123459392,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1989,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,196.63363465222668,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1990,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,198.90757806985943,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1991,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,201.18152148749218,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1992,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,203.45546490512493,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1993,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,205.72940832275768,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1994,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,208.00335174039043,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1995,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,210.27729515802318,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1996,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,212.55123857565593,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1997,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,214.82518199328868,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1998,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,217.09912541092143,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,1999,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,219.37306882855418,390.62987206831,0.0,0.0,0.0,0.0,6296.581509291567,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,2000,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,221.64701224618693,1423.008819677415,0.0,0.0,0.0,0.0,5264.202561682462,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,2001,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,223.92095566381968,2920.423329272603,0.0,0.0,0.0,0.0,3766.7880520872745,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,2002,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,226.19489908145243,3822.5923195256046,0.0,0.0,0.0,0.0,2864.619061834273,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,2003,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,228.46884249908518,4427.138550107513,0.0,0.0,0.0,0.0,2260.0728312523647,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,2004,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,230.74278591671793,4882.873400853875,0.0,0.0,0.0,0.0,1804.3379805060024,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,2005,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,233.01672933435069,4659.656331100555,0.0,0.0,0.0,0.0,2027.5550502593226,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,2006,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,235.29067275198344,4408.537127628069,0.0,0.0,0.0,0.0,2278.674253731808,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,2007,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,237.5646161696162,3924.900143162543,0.0,0.0,0.0,0.0,2762.3112381973347,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,2008,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,239.83855958724894,3032.031864149263,0.0,0.0,0.0,0.0,3655.1795172106144,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,2009,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,242.1125030048817,1953.1493603415497,0.0,0.0,0.0,0.0,4734.062021018327,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,2010,3475.3709198813062,4367.952522255193,1483.748080005397,131.88871822270195,131.88871822270195,0.0,748.6003646320562,0.0,1055.1097457816156,0.0,0.0,242.1125030048817,511.53911818469163,0.0,0.0,0.0,0.0,6060.228419505879,0.0,0.0,0.0,0.0,131.88871822270195,6571.767537690571,1.0
 ,2011,3475.3709198813062,4367.952522255193,1483.748080005397,131.88871822270195,131.88871822270195,0.0,748.6003646320562,0.0,1055.1097457816156,0.0,0.0,242.1125030048817,0.0,0.0,0.0,0.0,0.0,6571.767537690571,0.0,0.0,0.0,0.0,131.88871822270195,6571.767537690571,1.0
 ,2012,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,244.38644642251444,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,2013,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,246.6603898401472,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,2014,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,248.93433325777994,0.0,0.0,0.0,0.0,0.0,6687.211381359885,0.0,0.0,-8.7700607010495e-12,8.7700607010495e-12,134.1626616403347,6687.211381359877,1.0
 ,2015,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,251.2082766754127,0.0,0.0,0.0,0.0,0.0,6687.211381359869,0.0,0.0,8.7700607010495e-12,0.0,134.1626616403347,6687.211381359878,1.0
 ,2016,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,253.48222009304544,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,0.0,0.0,134.1626616403347,6687.211381359877,1.0
 ,2017,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,255.7561635106782,0.0,0.0,0.0,0.0,0.0,6687.211381359885,0.0,0.0,-8.991170381322216e-12,8.991170381322216e-12,134.1626616403347,6687.211381359877,1.0
 ,2018,3475.3709198813062,4367.952522255193,1509.3299434537653,134.1626616403347,131.88871822270195,0.0,761.5072674705397,0.0,1073.3012931226776,2.2739434176327507,0.0,258.03010692831094,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,0.0,8.991170381322216e-12,134.1626616403347,6687.211381359877,1.0
