Informations,Time,MeOH biogas H2,Biogas w H2,H2O wwtp,H2_from_AEC,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,1603,3719.779413624979,4675.132596359263,1214.6383503447976,107.967853363982,141.16390746313422,0.0,612.8255356939618,0.0,863.742826911856,0.0,33.19605409915222,8194.99186804997,0.0,0.0,0.0,0.0,0.0,5379.835693402166,0.0,0.0,0.0,0.0,0.0,107.967853363982,5379.835693402166,1.0
 ,1604,3719.779413624979,4675.132596359263,978.0410430137913,86.9369816012259,141.16390746313422,0.0,493.45430756855814,0.0,695.4958528098072,0.0,54.22692586190831,8140.7649421880615,0.0,0.0,0.0,0.0,0.0,4331.906786348584,0.0,0.0,0.0,0.0,0.0,86.9369816012259,4331.906786348584,1.0
 ,1605,3719.779413624979,4675.132596359263,609.0336484139277,54.13632430346025,141.16390746313422,0.0,307.27777674644034,0.0,433.090594427682,0.0,87.02758315967398,8053.737359028388,0.0,0.0,0.0,0.0,0.0,2697.5115344333553,0.0,0.0,0.0,0.0,0.0,54.13632430346025,2697.5115344333553,1.0
 ,1606,977.3831030117354,1228.4049928562793,417.27641047675786,37.09123648682292,37.09123648682292,0.0,210.52985829920686,0.0,296.7298918945834,0.0,0.0,8053.737359028388,0.0,0.0,0.0,0.0,0.0,1848.1867680699734,0.0,0.0,0.0,0.0,0.0,37.09123648682292,1848.1867680699731,1.0
 ,1607,3719.779413624979,4675.132596359263,1736.2092251677486,154.32970890379988,141.16390746313422,0.0,875.9754277379681,0.0,1234.637671230399,13.16580144066566,0.0,8066.903160469052,0.0,0.0,0.0,0.0,0.0,7702.33587982638,0.0,0.0,0.0,0.0,0.0,154.32970890379988,7702.335879826379,1.0
 ,1608,3719.779413624979,4675.132596359263,2264.5860741108995,201.29653992096885,141.16390746313422,0.0,1142.559160591419,0.0,1610.3723193677508,60.13263245783462,0.0,8127.035792926887,0.0,0.0,0.0,0.0,0.0,10086.75382775989,0.0,0.0,0.0,0.0,0.0,201.29653992096885,10086.753827759889,1.0
 ,1609,3719.779413624979,4675.132596359263,2422.2448203168665,215.3106506948326,141.16390746313422,0.0,1222.1032533438697,0.0,1722.4852055586607,74.1467432316984,0.0,8201.182536158585,0.0,0.0,0.0,0.0,0.0,10798.223955291252,0.0,0.0,0.0,0.0,0.0,215.3106506948326,10798.22395529125,1.0
 ,1610,3719.779413624979,4675.132596359263,2424.8336338834674,215.54076745630823,141.16390746313422,0.0,1223.4093960820053,0.0,1724.3261396504658,74.37685999317397,0.0,8275.559396151762,0.0,0.0,0.0,0.0,0.0,10809.906551802442,0.0,0.0,0.0,0.0,0.0,215.54076745630823,10809.906551802442,1.0
 ,1611,3719.779413624979,4675.132596359263,2113.917124534754,187.90374440308923,141.16390746313422,0.0,1066.5416532319343,0.0,1503.2299552247139,46.73983693995503,0.0,8322.299233091717,0.0,0.0,0.0,0.0,0.0,9406.826710808738,0.0,0.0,0.0,0.0,0.0,187.90374440308923,9406.826710808737,1.0
 ,1612,3719.779413624979,4675.132596359263,1810.7670558858417,160.95707163429705,141.16390746313422,0.0,913.59233859627,0.0,1287.6565730743764,19.79316417116282,0.0,8342.092397262879,0.0,0.0,0.0,0.0,0.0,8038.7946593486,0.0,0.0,0.0,0.0,0.0,160.95707163429705,8038.7946593486,1.0
 ,1613,3719.779413624979,4675.132596359263,1731.2904793912078,153.89248705699626,141.16390746313422,0.0,873.4937565355107,0.0,1231.13989645597,12.728579593862042,0.0,8354.820976856741,0.0,0.0,0.0,0.0,0.0,7680.138946455122,0.0,0.0,0.0,0.0,0.0,153.89248705699626,7680.138946455122,1.0
 ,1614,3719.779413624979,4675.132596359263,2031.5928531168593,180.58603138816528,141.16390746313422,0.0,1025.006314159226,0.0,1444.6882511053223,39.42212392503107,0.0,8394.243100781772,0.0,0.0,0.0,0.0,0.0,9035.320141752953,0.0,0.0,0.0,0.0,0.0,180.58603138816528,9035.320141752953,1.0
 ,1615,3719.779413624979,4675.132596359263,2305.748209819847,204.95539642843084,141.16390746313422,0.0,1163.3268301277733,0.0,1639.6431714274468,63.79148896529661,0.0,8458.034589747069,0.0,0.0,0.0,0.0,0.0,10272.507112287783,0.0,0.0,0.0,0.0,0.0,204.95539642843084,10272.507112287783,1.0
 ,1616,3719.779413624979,4675.132596359263,2343.54043082438,208.31470496216713,141.16390746313422,0.0,1182.3942653652605,0.0,1666.517639697337,67.1507974990329,0.0,8525.185387246102,0.0,286.20350101505466,0.0,0.0,0.0,10156.849406827021,0.0,0.0,0.0,0.0,0.0,208.31470496216713,10443.052907842075,1.0
 ,1617,3719.779413624979,4675.132596359263,2275.9679396682754,202.30826130384673,141.16390746313422,0.0,1148.301691160634,0.0,1618.4660904307739,61.144353840712505,0.0,8586.329741086814,0.0,572.4070020301093,0.0,0.0,0.0,9565.710023360898,0.0,0.0,0.0,0.0,0.0,202.30826130384673,10138.117025391008,1.0
 ,1618,3719.779413624979,4675.132596359263,2320.330621503965,206.25161080035247,141.16390746313422,0.0,1170.6841429028004,0.0,1650.0128864028197,65.08770333721829,0.0,8651.417444424033,0.0,662.7870549822318,0.0,0.0,0.0,9675.526430566068,0.0,0.0,0.0,0.0,0.0,206.25161080035247,10338.313485548297,1.0
 ,1619,3719.779413624979,4675.132596359263,2488.7773289784986,221.22465146475542,141.16390746313422,0.0,1255.6711217139516,0.0,1769.7972117180434,80.0607440016212,0.0,8731.478188425654,0.0,783.2937922517284,0.0,0.0,0.0,10683.734509481608,0.0,368.56161610454717,0.0,0.0,0.0,221.22465146475542,11098.46668562879,1.0
 ,1620,3719.779413624979,4675.132596359263,2488.7773289784986,221.22465146475542,141.16390746313422,0.0,1255.6711217139516,0.0,1769.7972117180434,80.0607440016212,0.0,8811.538932427275,0.0,1069.4972932667831,0.0,0.0,0.0,10905.703843194184,0.0,876.7344508321773,0.0,0.0,0.0,221.22465146475542,11098.46668562879,1.0
 ,1621,743.9558827249958,935.0265192718525,2488.7773289784986,221.22465146475542,28.232781492626845,0.0,1255.6711217139516,0.0,1769.7972117180434,192.99186997212857,0.0,9004.530802399404,0.0,1159.8773462189056,0.0,0.0,0.0,10905.703843194184,0.0,860.9592453720234,0.0,0.0,0.0,221.22465146475542,11204.621944041066,1.0
 ,1622,3719.779413624979,4675.132596359263,2488.7773289784986,221.22465146475542,141.16390746313422,0.0,1255.6711217139516,0.0,1769.7972117180434,80.0607440016212,0.0,9084.591546401023,0.0,994.1805824733477,0.0,0.0,0.0,10988.65027842362,0.0,884.3641752681782,0.0,0.0,0.0,221.22465146475542,11098.46668562879,1.0
 ,1623,3719.779413624979,4675.132596359263,2488.7773289784986,221.22465146475542,141.16390746313422,0.0,1255.6711217139516,0.0,1769.7972117180434,80.0607440016212,0.0,9164.652290402644,0.0,1084.56063542547,0.0,0.0,0.0,10916.218180054253,0.0,902.3121298509336,0.0,0.0,0.0,221.22465146475542,11098.46668562879,1.0
 ,1624,743.9558827249958,935.0265192718525,2488.7773289784986,221.22465146475542,28.232781492626845,0.0,1255.6711217139516,0.0,1769.7972117180434,192.99186997212857,0.0,9357.644160374773,0.0,1054.4339511080962,0.0,0.0,0.0,10739.810972735311,0.0,589.6229798023414,0.0,0.0,0.0,221.22465146475542,11204.621944041066,1.0
 ,1625,3719.779413624979,4675.132596359263,2456.9534932252864,218.3958660644699,141.16390746313422,0.0,1239.614935781931,0.0,1747.1669285157593,77.23195860133568,0.0,9434.87611897611,0.0,557.3436598714221,0.0,0.0,0.0,10397.510894957499,0.0,0.0,0.0,0.0,0.0,218.3958660644699,10954.85455482892,1.0
 ,1626,3719.779413624979,4675.132596359263,2143.1432325856995,190.5016206742844,141.16390746313422,0.0,1081.287198947238,0.0,1524.0129653942752,49.33771321115016,0.0,9484.21383218726,0.0,15.063342158687087,0.0,0.0,0.0,9523.65267592062,0.0,0.0,0.0,0.0,0.0,190.5016206742844,9538.716018079307,1.0
 ,1627,3719.779413624979,4675.132596359263,1861.7666831478705,165.49037183536626,141.16390746313422,0.0,939.3233505375388,0.0,1323.92297468293,24.326464372232,0.0,9508.540296559493,0.0,0.0,0.0,0.0,0.0,8268.941810619008,0.0,0.0,0.0,0.0,0.0,165.4903718353663,8268.941810619008,1.0
 ,1628,3719.779413624979,4675.132596359263,1517.7044664243138,134.90706368216124,141.16390746313422,0.0,765.7324934599471,0.0,1079.25650945729,0.0,6.256843780972986,9502.28345277852,0.0,0.0,0.0,0.0,0.0,6722.166032537691,0.0,0.0,0.0,0.0,0.0,134.90706368216124,6722.166032537691,1.0
 ,1629,3719.779413624979,4675.132596359263,1272.9304405567843,113.1493724939364,141.16390746313422,0.0,642.2358382755829,0.0,905.1949799514912,0.0,28.014534969197825,9474.268917809322,0.0,0.0,0.0,0.0,0.0,5638.021076299425,0.0,0.0,0.0,0.0,0.0,113.1493724939364,5638.021076299425,1.0
 ,1630,3719.779413624979,4675.132596359263,1074.051544539417,95.47124840350374,141.16390746313422,0.0,541.8948059382872,0.0,763.7699872280299,0.0,45.69265905963047,9428.576258749692,0.0,0.0,0.0,0.0,0.0,4757.153299355835,0.0,0.0,0.0,0.0,0.0,95.47124840350374,4757.153299355835,1.0
 ,1631,3719.779413624979,4675.132596359263,604.0221112463813,53.69085433301168,141.16390746313422,0.0,304.74928919417425,0.0,429.5268346640934,0.0,87.47305313012254,9341.103205619569,0.0,0.0,0.0,0.0,0.0,2675.3146010620976,0.0,0.0,0.0,0.0,0.0,53.69085433301168,2675.314601062097,1.0
 ,1632,969.3515098769992,1218.3106408290153,413.84746399369976,36.786441243884425,36.786441243884425,0.0,208.79984050028798,0.0,294.2915299510754,0.0,0.0,9341.103205619569,0.0,0.0,0.0,0.0,0.0,1832.9993926054287,0.0,0.0,0.0,0.0,0.0,36.786441243884425,1832.9993926054285,1.0
 ,1633,3719.779413624979,4675.132596359263,312.56166018644626,27.78325868323967,141.16390746313422,0.0,157.69777628606835,0.0,222.26606946591735,0.0,113.38064877989456,9227.722556839675,0.0,0.0,0.0,0.0,0.0,1384.3876865758016,0.0,0.0,0.0,0.0,0.0,27.78325868323967,1384.3876865758016,1.0
 ,1634,3719.779413624979,4675.132596359263,201.25278204410006,17.889136181697783,141.16390746313422,0.0,101.5387369673166,0.0,143.11308945358226,0.0,123.27477128143644,9104.447785558239,0.0,0.0,0.0,0.0,0.0,891.3821138036598,0.0,0.0,0.0,0.0,0.0,17.889136181697783,891.3821138036598,1.0
 ,1635,3719.779413624979,4675.132596359263,114.73782462540433,10.198917744480385,141.16390746313422,0.0,57.88905711767065,0.0,81.59134195584308,0.0,130.96498971865384,8973.482795839585,0.0,0.0,0.0,0.0,0.0,508.1929482366867,0.0,0.0,0.0,0.0,0.0,10.198917744480385,508.1929482366866,1.0
 ,1636,743.9558827249958,935.0265192718525,69.89775523156814,6.213133798361613,28.232781492626845,0.0,35.265747439500515,0.0,49.705070386892906,0.0,22.01964769426523,8951.46314814532,0.0,0.0,0.0,0.0,0.0,309.58880754648726,0.0,0.0,0.0,0.0,0.0,6.213133798361613,309.58880754648726,1.0
 ,1637,3719.779413624979,4675.132596359263,25.057685837731974,2.2273498522428423,141.16390746313422,0.0,12.642437761330372,0.0,17.81879881794274,0.0,138.93655761089138,8812.526590534428,0.0,0.0,0.0,0.0,0.0,110.98466685628789,0.0,0.0,0.0,0.0,0.0,2.2273498522428423,110.98466685628787,1.0
 ,1638,3719.779413624979,4675.132596359263,0.0,0.0,141.16390746313422,0.0,0.0,0.0,0.0,0.0,141.16390746313422,8671.362683071293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,1639,3719.779413624979,4675.132596359263,34.00942726326341,3.02306020117897,141.16390746313422,0.0,17.15888970189183,0.0,24.18448160943176,0.0,138.14084726195526,8533.221835809338,0.0,150.63342158687087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02306020117897,150.63342158687087,1.0
 ,1640,3719.779413624979,4675.132596359263,217.66033448488585,19.34758528754541,141.16390746313422,0.0,109.81689409210773,0.0,154.78068230036328,0.0,121.81632217558882,8411.405513633748,0.0,964.0538981559736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.34758528754541,964.0538981559736,1.0
 ,1641,1290.4920268517378,1621.9298698136593,550.9527216648673,48.97357525909932,48.97357525909932,0.0,277.9740131706477,0.0,391.78860207279456,0.0,0.0,8411.405513633748,0.0,2440.2614297073083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.97357525909932,2440.2614297073083,1.0
 ,1642,2015.3980419351212,2533.013932486764,860.4385097605642,76.48342308982794,76.48342308982794,0.0,434.11990945786334,0.0,611.8673847186235,0.0,0.0,8411.405513633748,0.0,3811.0255661478327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.48342308982794,3811.0255661478327,1.0
 ,1643,3719.779413624979,4675.132596359263,1044.0894169821865,92.80794817619437,141.16390746313422,0.0,526.7779138480792,0.0,742.463585409555,0.0,48.35595928693985,8363.049554346808,0.0,4624.446042716935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.80794817619437,4624.446042716934,1.0
 ,1644,3719.779413624979,4675.132596359263,1282.1554078250306,113.96936958444716,141.16390746313422,0.0,646.8901417613221,0.0,911.7549566755773,0.0,27.194537878687058,8335.85501646812,0.0,5678.879993825031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.96936958444716,5678.879993825031,1.0
 ,1645,3493.4983695637543,4390.735655735865,1491.4872736862387,132.5766465498879,132.5766465498879,0.0,752.5050458171636,0.0,1060.6131723991032,0.0,0.0,8335.85501646812,0.0,6582.680523346256,0.0,0.0,0.0,23.3651930223764,0.0,0.0,0.0,0.0,0.0,132.5766465498879,6606.045716368632,1.0
 ,1646,3286.196223044935,4130.19197431877,1402.9832926812987,124.70962601611545,124.70962601611545,0.0,707.8518372674712,0.0,997.6770081289236,0.0,0.0,8335.85501646812,0.0,5950.020152681399,0.0,0.0,0.0,264.0266811528533,0.0,0.0,0.0,0.0,0.0,124.70962601611545,6214.046833834252,1.0
 ,1647,3719.779413624979,4675.132596359263,1120.1865984675296,99.57214208600264,141.16390746313422,0.0,565.1714784801509,0.0,796.5771366880211,0.0,41.591765377131594,8294.263251090997,0.0,4127.355751480262,0.0,0.0,0.0,834.1373908988376,0.0,0.0,0.0,0.0,0.0,99.57214208600264,4961.4931423791,1.0
 ,1648,3719.779413624979,4675.132596359263,750.0087225221048,66.66744200196487,141.16390746313422,0.0,378.40440080315255,0.0,533.339536015719,0.0,74.49646546116935,8219.766785629829,0.0,1777.4743747250761,0.0,0.0,0.0,1544.43925877908,0.0,0.0,0.0,0.0,0.0,66.66744200196487,3321.9136335041553,1.0
 ,1649,3719.779413624979,4675.132596359263,683.5346157655624,60.758632512494444,141.16390746313422,0.0,344.8659981409184,0.0,486.06906009995555,0.0,80.40527495063978,8139.3615106791885,0.0,361.5202118084901,0.0,0.0,0.0,2665.968523853147,0.0,0.0,0.0,0.0,0.0,60.758632512494444,3027.488735661637,1.0
 ,1650,2380.4406421644853,2991.8106431575493,1016.2869845555928,90.33662084938602,90.33662084938602,0.0,512.750659941115,0.0,722.6929667950882,0.0,0.0,8139.3615106791885,0.0,0.0,0.0,0.0,0.0,4501.304435760813,0.0,0.0,0.0,0.0,0.0,90.33662084938602,4501.304435760813,1.0
 ,1651,3414.6627119758923,4291.6525888221595,1457.8297855278386,129.58486982469677,129.58486982469677,0.0,735.5237211249788,0.0,1036.6789585975741,0.0,0.0,8139.3615106791885,0.0,0.0,0.0,0.0,0.0,6456.971091733718,0.0,0.0,0.0,0.0,0.0,129.58486982469677,6456.971091733718,1.0
 ,1652,3719.779413624979,4675.132596359263,1927.2636663828614,171.3123259006988,141.16390746313422,0.0,972.3687618123662,0.0,1370.4986072055904,30.14841843756458,0.0,8169.509929116753,0.0,0.0,0.0,0.0,0.0,8564.511502352068,0.0,0.0,0.0,0.0,0.0,171.3123259006988,8564.511502352067,1.0
 ,1653,3719.779413624979,4675.132596359263,2008.5524123741156,178.5379922110325,141.16390746313422,0.0,1013.3816437898204,0.0,1428.30393768826,37.374084747898266,0.0,8206.88401386465,0.0,0.0,0.0,0.0,0.0,8931.345032803378,0.0,0.0,0.0,0.0,0.0,178.5379922110325,8931.345032803378,1.0
 ,1654,3719.779413624979,4675.132596359263,1972.3090224417092,175.31635755037416,141.16390746313422,0.0,995.0956454559237,0.0,1402.5308604029933,34.15245008723995,0.0,8241.03646395189,0.0,0.0,0.0,0.0,0.0,8767.788681646743,0.0,0.0,0.0,0.0,0.0,175.31635755037416,8767.788681646743,1.0
 ,1655,3719.779413624979,4675.132596359263,2084.6635312321687,185.303424998415,141.16390746313422,0.0,1051.7822402910035,0.0,1482.42739998732,44.139517535280774,0.0,8285.175981487171,0.0,0.0,0.0,0.0,0.0,9274.813370232312,0.0,0.0,0.0,0.0,0.0,185.303424998415,9274.813370232312,1.0
 ,1656,3719.779413624979,4675.132596359263,1930.629124019442,171.61147769061708,141.16390746313422,0.0,974.0667473719424,0.0,1372.8918215249366,30.447570227482885,0.0,8315.623551714654,0.0,0.0,0.0,0.0,0.0,8579.698877816614,0.0,0.0,0.0,0.0,0.0,171.61147769061708,8579.698877816614,1.0
 ,1657,3719.779413624979,4675.132596359263,1585.492100743231,140.9326311771761,141.16390746313422,0.0,799.9336145616514,0.0,1127.4610494174087,0.0,0.23127628595815963,8315.392275428696,0.0,0.0,0.0,0.0,0.0,7022.408762875227,0.0,0.0,0.0,0.0,0.0,140.9326311771761,7022.408762875227,1.0
 ,1658,3719.779413624979,4675.132596359263,1265.2812522484244,112.46944464430439,141.16390746313422,0.0,638.3765678010716,0.0,899.7555571544351,0.0,28.694462818829834,8286.697812609866,0.0,0.0,0.0,0.0,0.0,5604.1415464169795,0.0,0.0,0.0,0.0,0.0,112.46944464430439,5604.141546416979,1.0
 ,1659,3719.779413624979,4675.132596359263,1102.0106466320444,97.95650192284839,141.16390746313422,0.0,556.0011049140874,0.0,783.6520153827871,0.0,43.20740554028583,8243.49040706958,0.0,0.0,0.0,0.0,0.0,4880.98882237443,0.0,0.0,0.0,0.0,0.0,97.95650192284839,4880.988822374429,1.0
 ,1660,3719.779413624979,4675.132596359263,972.5019756180822,86.44462005494064,141.16390746313422,0.0,490.659663431843,0.0,691.5569604395251,0.0,54.71928740819358,8188.7711196613855,0.0,0.0,0.0,0.0,0.0,4307.373333675089,0.0,0.0,0.0,0.0,0.0,86.44462005494064,4307.373333675089,1.0
 ,1661,3719.779413624979,4675.132596359263,657.302664290822,58.42690349251752,141.16390746313422,0.0,331.6311042235294,0.0,467.41522794014014,0.0,82.73700397061671,8106.034115690769,0.0,0.0,0.0,0.0,0.0,2911.3030505880993,0.0,0.0,0.0,0.0,0.0,58.42690349251752,2911.3030505880993,1.0
 ,1662,1378.9627597485419,1733.1225942194787,588.7237346296608,52.33099863374763,52.33099863374763,0.0,297.0307482451515,0.0,418.64798906998107,0.0,0.0,8106.034115690769,0.0,0.0,0.0,0.0,0.0,2607.555541297206,0.0,0.0,0.0,0.0,0.0,52.33099863374763,2607.555541297206,1.0
 ,1663,3719.779413624979,4675.132596359263,487.7016959364888,43.35126186102123,141.16390746313422,0.0,246.06176232315647,0.0,346.81009488816983,0.0,97.81264560211301,8008.221470088659,0.0,0.0,0.0,0.0,0.0,2160.1120949186984,0.0,0.0,0.0,0.0,0.0,43.35126186102123,2160.1120949186984,1.0
 ,1664,3719.779413624979,4675.132596359263,352.194166115614,31.30614809916569,141.16390746313422,0.0,177.69369661086444,0.0,250.44918479332551,0.0,109.85775936396854,7898.3637107246905,0.0,105.4433951108096,0.0,0.0,0.0,1454.4832656429307,0.0,0.0,0.0,0.0,0.0,31.30614809916569,1559.9266607537404,1.0
 ,1665,3719.779413624979,4675.132596359263,440.52293442640774,39.15759417123625,141.16390746313422,0.0,222.25850451593692,0.0,313.26075336989,0.0,102.00631329189798,7796.357397432793,0.0,406.71023828455134,0.0,0.0,0.0,1544.43925877908,0.0,0.0,0.0,0.0,0.0,39.15759417123625,1951.1494970636309,1.0
 ,1666,3719.779413624979,4675.132596359263,561.5983119435215,49.919849950535244,141.16390746313422,0.0,283.345068319238,0.0,399.35879960428196,0.0,91.24405751259897,7705.1133399201935,0.0,828.4838187277898,0.0,0.0,0.0,1658.9287045887243,0.0,0.0,0.0,0.0,0.0,49.919849950535244,2487.4125233165137,1.0
 ,1667,1348.3361615815231,1694.630148435794,575.6482508108105,51.16873340540538,51.16873340540538,0.0,290.43373080908094,0.0,409.34986724324307,0.0,0.0,7705.1133399201935,0.0,1641.9042952968923,0.0,0.0,0.0,907.7377489193232,0.0,0.0,0.0,0.0,0.0,51.16873340540538,2549.642044216215,1.0
 ,1668,3719.779413624979,4675.132596359263,969.970663067024,86.21961449484658,141.16390746313422,0.0,489.38253187274915,0.0,689.7569159587727,0.0,54.94429296828764,7650.169046951905,0.0,2922.2883787852948,0.0,0.0,0.0,1373.8733497157323,0.0,0.0,0.0,0.0,0.0,86.21961449484658,4296.161728501027,1.0
 ,1669,3719.779413624979,4675.132596359263,1101.9398803819297,97.95021158950487,141.16390746313422,0.0,555.9654009820296,0.0,783.601692716039,0.0,43.21369587362935,7606.955351078276,0.0,3585.075433767526,0.0,0.0,0.0,1295.5999530907714,0.0,0.0,0.0,0.0,0.0,97.95021158950487,4880.675386858297,1.0
 ,1670,3719.779413624979,4675.132596359263,1176.2213588294508,104.55300967372895,141.16390746313422,0.0,593.4428829080855,0.0,836.4240773898316,0.0,36.61089778940527,7570.344453288871,0.0,3780.898881830459,0.0,0.0,0.0,1428.7815533183168,0.0,0.0,0.0,0.0,0.0,104.55300967372895,5209.680435148775,1.0
 ,1671,3108.105107511127,3906.36161053311,1326.9504441506067,117.95115059116505,117.95115059116506,0.0,669.4907307554527,0.0,943.6092047293204,0.0,0.0,7570.344453288871,0.0,4142.419093638949,0.0,0.0,0.0,1734.8655819114476,0.0,0.0,0.0,0.0,0.0,117.95115059116505,5877.284675550395,1.0
 ,1672,3719.779413624979,4675.132596359263,1086.5033771272745,96.57807796686885,141.16390746313422,0.0,548.1771705399475,0.0,772.6246237349508,0.0,44.585829496265376,7525.758623792606,0.0,2666.2115620876143,0.0,0.0,0.0,2146.092979105272,0.0,0.0,0.0,0.0,0.0,96.57807796686885,4812.304541192886,1.0
 ,1673,3719.779413624979,4675.132596359263,690.9344192673534,61.41639282376475,141.16390746313422,0.0,348.5994456676887,0.0,491.331142590118,0.0,79.74751463936947,7446.011109153236,0.0,1205.067372694967,0.0,0.0,0.0,1855.196325976686,0.0,0.0,0.0,0.0,0.0,61.41639282376475,3060.263698671653,1.0
 ,1674,3719.779413624979,4675.132596359263,554.2382435019581,49.2656216446185,141.16390746313422,0.0,279.63166845485455,0.0,394.124973156948,0.0,91.89828581851572,7354.112823334721,0.0,105.4433951108096,0.0,0.0,0.0,2349.370158399947,0.0,0.0,0.0,0.0,0.0,49.2656216446185,2454.8135535107563,1.0
 ,1675,2672.6670692975767,3359.0897592264623,1141.0478835160898,101.42647853476355,101.42647853476355,0.0,575.6966921633178,0.0,811.4118282781084,0.0,0.0,7354.112823334721,0.0,0.0,0.0,0.0,0.0,5053.891250740015,0.0,0.0,0.0,0.0,0.0,101.42647853476355,5053.891250740015,1.0
 ,1676,3719.779413624979,4675.132596359263,1272.4029103286218,113.10248091809972,141.16390746313422,0.0,641.9696816911339,0.0,904.8198473447977,0.0,28.061426545034507,7326.051396789686,0.0,0.0,0.0,0.0,0.0,5635.684556997187,0.0,0.0,0.0,0.0,0.0,113.10248091809972,5635.684556997187,1.0
 ,1677,3719.779413624979,4675.132596359263,1218.5948270560186,108.31954018275721,141.16390746313422,0.0,614.8217100773298,0.0,866.5563214620577,0.0,32.84436728037703,7293.207029509309,0.0,0.0,0.0,0.0,0.0,5397.359588168949,0.0,0.0,0.0,0.0,0.0,108.31954018275721,5397.359588168948,1.0
 ,1678,3719.779413624979,4675.132596359263,1294.295414797377,115.0484813153224,141.16390746313422,0.0,653.0151799457699,0.0,920.3878505225792,0.0,26.115426147811817,7267.091603361495,0.0,0.0,0.0,0.0,0.0,5732.650108040049,0.0,0.0,0.0,0.0,0.0,115.0484813153224,5732.6501080400485,1.0
 ,1679,3719.779413624979,4675.132596359263,1374.743774592201,122.19944663041785,141.16390746313422,0.0,693.6040590742516,0.0,977.5955730433428,0.0,18.96446083271637,7248.127142528779,0.0,0.0,0.0,0.0,0.0,6088.969301631289,0.0,0.0,0.0,0.0,0.0,122.19944663041785,6088.969301631289,1.0
 ,1680,3719.779413624979,4675.132596359263,1081.7007328477773,96.15117625313577,141.16390746313422,0.0,545.7540764127986,0.0,769.2094100250862,0.0,45.01273120999845,7203.11441131878,0.0,0.0,0.0,0.0,0.0,4791.032829238281,0.0,0.0,0.0,0.0,0.0,96.15117625313577,4791.032829238281,1.0
 ,1681,3719.779413624979,4675.132596359263,791.8228724723307,70.38425533087384,141.16390746313422,0.0,399.50103325803985,0.0,563.0740426469907,0.0,70.77965213226038,7132.3347591865195,0.0,0.0,0.0,0.0,0.0,3507.115472658698,0.0,0.0,0.0,0.0,0.0,70.38425533087384,3507.1154726586983,1.0
 ,1682,1378.9627597485419,1733.1225942194787,588.7237346296608,52.33099863374763,52.33099863374763,0.0,297.0307482451515,0.0,418.64798906998107,0.0,0.0,7132.3347591865195,0.0,0.0,0.0,0.0,0.0,2607.555541297206,0.0,0.0,0.0,0.0,0.0,52.33099863374763,2607.555541297206,1.0
 ,1683,3719.779413624979,4675.132596359263,490.60311219138396,43.60916552812302,141.16390746313422,0.0,247.52562353762625,0.0,348.8733242249842,0.0,97.55474193501121,7034.780017251509,0.0,0.0,0.0,0.0,0.0,2172.962951081005,0.0,0.0,0.0,0.0,0.0,43.60916552812302,2172.962951081005,1.0
 ,1684,3719.779413624979,4675.132596359263,417.0126453626764,37.06779069890457,141.16390746313422,0.0,210.39678000698228,0.0,296.54232559123653,0.0,104.09611676422966,6930.683900487279,0.0,0.0,0.0,0.0,0.0,1847.0185084188543,0.0,0.0,0.0,0.0,0.0,37.06779069890457,1847.018508418854,1.0
 ,1685,3719.779413624979,4675.132596359263,559.9733371947893,49.77540775064794,141.16390746313422,0.0,282.5252143926777,0.0,398.20326200518355,0.0,91.38849971248628,6839.295400774793,0.0,0.0,0.0,0.0,0.0,2480.2152393252545,0.0,0.0,0.0,0.0,0.0,49.77540775064794,2480.2152393252545,1.0
 ,1686,1933.1426860453348,2429.632884100694,825.321041960667,73.36187039650373,73.36187039650373,0.0,416.40197637055513,0.0,586.8949631720299,0.0,0.0,6839.295400774793,0.0,0.0,0.0,0.0,0.0,3655.4844483507877,0.0,0.0,0.0,0.0,0.0,73.36187039650373,3655.4844483507873,1.0
 ,1687,3719.779413624979,4675.132596359263,676.5295138620318,60.135956787736156,141.16390746313422,0.0,341.3316907271904,0.0,481.08765430188924,0.0,81.02795067539807,6758.267450099395,0.0,15.063342158687087,0.0,0.0,0.0,2981.3986296552284,0.0,0.0,0.0,0.0,0.0,60.135956787736156,2996.4619718139156,1.0
