Informations,Time,MeOH-straw,Biomass wood,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,3009,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,13758.288722605637,27151.868503302583,0.0,0.0,0.0,0.0,0.0,3927.9818601490333,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3010,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,13932.648761809101,28311.00389865703,0.0,0.0,0.0,0.0,0.0,5087.117255503479,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3011,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,14107.008801012566,28802.758308807395,0.0,0.0,0.0,0.0,0.0,5578.871665653845,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3012,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,14281.36884021603,28381.25452867851,0.0,0.0,0.0,0.0,0.0,5157.36788552496,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3013,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,14455.728879419494,28556.88110373221,0.0,0.0,0.0,0.0,0.0,5332.994460578659,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3014,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,14630.088918622958,29013.510198871838,0.0,0.0,0.0,0.0,0.0,5789.623555718288,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3015,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.3600392034641,0.0,14804.448957826422,28697.382363775174,0.0,0.0,0.0,0.0,0.0,5473.495720621624,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3016,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,14978.808997029888,27467.99633839925,0.0,0.0,0.0,25.61676593872202,0.0,4269.726461184422,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3017,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,15153.169036233352,25325.352122744065,0.0,0.0,0.0,74.52150091264588,0.0,1806.7548544876809,351.64964382426473,0.0,351.64964382426473,548.4942471002659,23241.469125344764,1.0
 ,3018,5118.155964028241,5921.706450380675,5784.309513668139,514.1608456593901,374.1342078968013,0.0,4308.843466842741,0.0,4113.286765275121,140.0266377625889,0.0,15293.19567399594,21707.44467663777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.64964382426473,514.1608456593901,21707.444676637773,1.0
 ,3019,5118.155964028241,5921.706450380675,4058.968867984406,360.797232709725,374.1342078968013,0.0,4308.843466842741,0.0,2886.3778616778,0.0,13.336975187076234,15279.858698808865,14612.131044468142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.64964382426473,0.0,360.797232709725,14963.780688292405,1.0
 ,3020,5118.155964028241,5921.706450380675,873.1396031114962,77.61240916546633,374.1342078968013,0.0,4308.843466842741,0.0,620.8992733237307,0.0,296.52179873133537,14983.33690007753,2704.649255827036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.61240916546635,2704.6492558270365,1.0
 ,3021,5118.155964028241,5921.706450380675,169.26211298084286,15.045521153852699,374.1342078968013,0.0,4308.843466842741,0.0,120.36416923082159,0.0,359.0886867429485,14624.248213334582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0455211538527,0.0,1.0
 ,3022,5118.155964028241,5921.706450380675,169.26211298084286,15.045521153852699,374.1342078968013,0.0,4308.843466842741,0.0,120.36416923082159,0.0,359.0886867429485,14265.159526591633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0455211538527,0.0,1.0
 ,3023,5118.155964028241,5921.706450380675,169.26211298084286,15.045521153852699,374.1342078968013,0.0,4308.843466842741,0.0,120.36416923082159,0.0,359.08868674294854,13906.070839848684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0455211538527,0.0,1.0
 ,3024,5118.155964028241,5921.706450380675,169.26211298084286,15.045521153852699,374.1342078968013,0.0,4308.843466842741,0.0,120.36416923082159,0.0,359.0886867429485,13546.982153105737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0455211538527,0.0,1.0
 ,3025,5118.155964028241,5921.706450380675,169.26211298084286,15.045521153852699,374.1342078968013,0.0,4308.843466842741,0.0,120.36416923082159,0.0,359.0886867429486,13187.893466362788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0455211538527,0.0,1.0
 ,3026,5118.155964028241,5921.706450380675,169.26211298084286,15.045521153852699,374.1342078968013,0.0,4308.843466842741,0.0,120.36416923082159,0.0,359.0886867429486,12828.804779619839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0455211538527,0.0,1.0
 ,3027,5118.155964028241,5921.706450380675,169.26211298084286,15.045521153852699,374.1342078968013,0.0,4308.843466842741,0.0,120.36416923082159,0.0,359.0886867429472,12469.716092876892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0455211538527,0.0,1.0
 ,3028,5118.155964028241,5921.706450380675,169.26211298084286,15.045521153852699,374.1342078968013,0.0,4308.843466842741,0.0,120.36416923082159,0.0,359.08868674294854,12110.627406133943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0455211538527,0.0,1.0
 ,3029,5118.155964028241,5921.706450380675,955.4109980618321,84.92542204994064,374.1342078968013,0.0,4308.843466842741,0.0,679.4033763995251,0.0,289.20878584686056,11821.418620287082,3020.7770909237024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.92542204994066,3020.777090923703,1.0
 ,3030,5118.155964028241,5921.706450380675,3935.4637484851182,349.81899986534387,374.1342078968013,0.0,4308.843466842741,0.0,2798.551998922751,0.0,24.315208031457587,11797.103412255625,14471.629784425179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.8189998653438,14471.629784425179,1.0
 ,3031,5118.155964028241,5921.706450380675,5811.149670039107,516.5466373368096,374.1342078968013,0.0,4308.843466842741,0.0,4132.3730986944765,142.41242944000837,0.0,11939.515841695633,21812.82062166999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.5466373368096,21812.82062166999,1.0
 ,3032,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,12113.875880899099,25641.47995784073,0.0,0.0,0.0,0.0,0.0,2417.5933146871794,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3033,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,12288.235920102563,27854.3748035174,0.0,0.0,0.0,0.0,0.0,4630.48816036385,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3034,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346593,0.0,12462.595959306029,29083.760828893322,0.0,0.0,0.0,0.0,0.0,5859.874185739769,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3035,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,12636.955998509493,29575.515239043692,0.0,0.0,0.0,0.0,0.0,6351.628595890143,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3036,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.3600392034641,0.0,12811.316037712957,29224.262088936284,0.0,0.0,0.0,0.0,0.0,6000.3754457827345,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3037,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,12985.676076916423,29329.638033968506,0.0,0.0,0.0,0.0,0.0,6105.751390814956,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3038,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,13160.036116119887,29680.891184075914,0.0,0.0,0.0,0.0,0.0,6457.004540922364,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3039,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,13334.396155323351,29294.512718957765,0.0,0.0,0.0,0.0,0.0,6070.626075804215,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3040,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,13508.756194526815,28205.627953624804,0.0,0.0,0.0,0.0,0.0,4981.741310471254,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3041,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,13683.11623373028,26238.610313023324,0.0,0.0,0.0,0.0,0.0,2645.4915438542957,351.64964382426473,0.0,351.64964382426473,548.4942471002659,23241.469125344764,1.0
 ,3042,5118.155964028241,5921.706450380675,6070.6045149584725,539.6092902185309,374.1342078968013,0.0,4308.843466842741,0.0,4316.874321748247,165.4750823217298,0.0,13848.591316052009,22831.454756981475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.64964382426473,539.6092902185311,22831.45475698148,1.0
 ,3043,5118.155964028241,5921.706450380675,4373.496764171169,388.75526792632616,374.1342078968013,0.0,4308.843466842741,0.0,3110.0421434106092,14.621060029524957,0.0,13863.212376081534,16017.143644897773,0.0,0.0,0.0,151.3717987288119,0.0,0.0,0.0,0.0,351.64964382426473,388.75526792632627,16168.515443626588,1.0
 ,3044,5118.155964028241,5921.706450380675,1210.7625876013205,107.62334112011739,374.1342078968013,0.0,4308.843466842741,0.0,860.9867289609391,0.0,266.5108667766838,13596.70150930485,3582.782131095554,0.0,0.0,0.0,419.183442633633,0.0,0.0,0.0,0.0,351.64964382426473,107.6233411201174,4001.965573729187,1.0
 ,3045,5118.155964028241,5921.706450380675,377.14170645056896,33.52370724005058,374.1342078968013,0.0,4308.843466842741,0.0,268.1896579204046,0.0,340.6105006567506,13256.0910086481,0.0,0.0,0.0,0.0,798.7773379074229,0.0,0.0,0.0,0.0,351.64964382426473,33.52370724005058,798.7773379074226,1.0
 ,3046,5118.155964028241,5921.706450380675,608.9308077060994,54.127182907208834,374.1342078968013,0.0,4308.843466842741,0.0,433.01746325767067,0.0,320.0070249895924,12936.083983658507,0.0,0.0,0.0,0.0,1355.3597978487467,0.0,0.0,0.0,351.64964382426473,0.0,54.12718290720884,1707.0094416730117,1.0
 ,3047,5118.155964028241,5921.706450380675,854.1132518169669,75.92117793928595,374.1342078968013,0.0,4308.843466842741,0.0,607.3694235142876,0.0,298.2130299575153,12637.870953700993,0.0,0.0,0.0,0.0,2631.5405009778074,0.0,0.0,0.0,0.0,0.0,75.92117793928595,2631.5405009778074,1.0
 ,3048,5118.155964028241,5921.706450380675,985.6289129916914,87.6114589325948,374.1342078968013,0.0,4308.843466842741,0.0,700.8916714607584,0.0,286.5227489642064,12351.348204736787,0.0,0.0,0.0,0.0,3136.8894290416865,0.0,0.0,0.0,0.0,0.0,87.61145893259481,3136.889429041687,1.0
 ,3049,5118.155964028241,5921.706450380675,1014.7199348183589,90.19732753940968,374.1342078968013,0.0,4308.843466842741,0.0,721.5786203152775,0.0,283.93688035739154,12067.411324379395,0.0,0.0,0.0,0.0,3248.671680410656,0.0,0.0,0.0,0.0,0.0,90.19732753940968,3248.6716804106554,1.0
 ,3050,5118.155964028241,5921.706450380675,1033.507886414748,91.86736768131094,374.1342078968013,0.0,4308.843466842741,0.0,734.9389414504875,0.0,282.2668402154902,11785.144484163904,0.0,0.0,0.0,0.0,3320.8643844197813,0.0,0.0,0.0,0.0,0.0,91.86736768131095,3320.8643844197813,1.0
 ,3051,5118.155964028241,5921.706450380675,1045.0230825544704,92.89094067150849,374.1342078968013,0.0,4308.843466842741,0.0,743.1275253720679,0.0,281.24326722529275,11503.901216938611,0.0,0.0,0.0,0.0,3365.111525586665,0.0,0.0,0.0,0.0,0.0,92.89094067150849,3365.1115255866644,1.0
 ,3052,5118.155964028241,5921.706450380675,928.0529322930794,82.49359398160706,374.1342078968013,0.0,4308.843466842741,0.0,659.9487518528565,0.0,291.6406139151941,11212.260603023418,0.0,0.0,0.0,0.0,2915.6537232072696,0.0,0.0,0.0,0.0,0.0,82.49359398160708,2915.6537232072696,1.0
 ,3053,5118.155964028241,5921.706450380675,1613.5428435678093,143.42603053936082,374.1342078968013,0.0,4308.843466842741,0.0,1147.4082443148866,0.0,230.7081773574404,10981.552425665977,3407.1555560418506,0.0,0.0,0.0,2142.4931512385688,0.0,0.0,0.0,0.0,0.0,143.42603053936082,5549.648707280418,1.0
 ,3054,5118.155964028241,5921.706450380675,4316.017674189588,383.64601548351897,374.1342078968013,0.0,4308.843466842741,0.0,3069.1681238681517,9.51180758671777,0.0,10991.064233252695,14366.253839392957,0.0,0.0,0.0,1576.595503683164,0.0,0.0,0.0,0.0,0.0,383.64601548351897,15942.849343076121,1.0
 ,3055,5118.155964028241,5921.706450380675,6083.857601981238,540.7873423983323,374.1342078968013,0.0,4308.843466842741,0.0,4326.298739186658,166.65313450153113,0.0,11157.717367754227,21707.44467663777,0.0,0.0,0.0,1176.0424362776926,0.0,0.0,0.0,0.0,0.0,540.7873423983324,22883.487112915464,1.0
 ,3056,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,11332.077406957691,25641.47995784073,0.0,0.0,0.0,1357.688594752267,0.0,3775.281909439447,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3057,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346457,0.0,11506.437446161155,27924.62543353888,0.0,0.0,0.0,2088.9308224576043,0.0,6789.669612842936,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,3058,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.3600392034714,0.0,11680.797485364626,29259.387403947025,0.0,0.0,0.0,2952.914473663592,0.0,8988.415234457061,0.0,0.0,0.0,548.4942471002659,23223.886643153557,1.0
 ,3059,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,11855.15752456809,29891.643074140356,0.0,0.0,0.0,4117.312925423685,0.0,10785.069356410491,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
