Informations,Time,MeOH biogas H2,Biogas w H2,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,3261,52101.06288778122,65482.210186828845,0.0,0.0,1977.2112274405904,0.0,0.0,0.0,94443.34759263862,96420.55882007921,92428.99083939665,0.0,88776.74673708029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88776.74673708029,1.0
 ,3262,52101.06288778122,65482.210186828845,20162.2659294827,1792.2014159540179,1977.2112274405904,0.0,0.0,0.0,0.0,185.00981148657252,92243.98102791008,0.0,77473.50683403728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1792.2014159540179,77473.50683403728,1.0
 ,3263,52101.06288778122,65482.210186828845,0.0,0.0,1977.2112274405904,0.0,0.0,0.0,0.0,1977.2112274405904,90266.76980046948,0.0,59696.59351755086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59696.59351755086,0.0,0.0,0.0,0.0,0.0,1.0
 ,3264,52101.06288778122,65482.210186828845,14515.823830084322,1290.2954515630508,1977.2112274405904,0.0,0.0,0.0,0.0,686.91577587754,89579.85402459194,0.0,55777.05306709902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290.295451563051,55777.05306709902,1.0
 ,3265,52101.06288778122,65482.210186828845,19674.943194901294,1748.8838395467817,1977.2112274405904,0.0,0.0,0.0,0.0,228.3273878938087,89351.52663669814,0.0,75600.96922640824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1748.8838395467822,75600.96922640824,1.0
 ,3266,52101.06288778122,65482.210186828845,24269.932333442033,2157.327318528181,1977.2112274405904,0.0,0.0,0.0,180.11609108759035,0.0,89531.64272778573,0.0,93426.52411687336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2157.3273185281805,93426.52411687335,1.0
 ,3267,52101.06288778122,65482.210186828845,26223.107339281312,2330.9428746027834,1977.2112274405904,0.0,0.0,0.0,353.731647162193,0.0,89885.37437494792,0.0,101094.79769952092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.942874602784,101094.79769952093,1.0
 ,3268,52101.06288778122,65482.210186828845,22243.62630870664,1977.2112274405904,1977.2112274405904,0.0,0.0,0.0,0.0,0.0,89885.37437494792,0.0,108762.51101599127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23291.37692478599,0.0,0.0,0.0,1977.2112274405904,85471.13409120528,1.0
 ,3269,52101.06288778122,65482.210186828845,32207.911042032116,2862.9254259584104,1977.2112274405904,0.0,0.0,0.0,885.71419851782,0.0,90771.08857346573,3134.950153340575,121456.5193722746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2862.9254259584104,124591.46952561518,1.0
 ,3270,52101.06288778122,65482.210186828845,22243.62630870664,1977.2112274405904,1977.2112274405904,0.0,0.0,0.0,0.0,0.0,90771.08857346573,6661.769075848722,124582.70530160137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45773.340286244806,0.0,0.0,0.0,1977.2112274405904,85471.13409120528,1.0
 ,3271,52101.06288778122,65482.210186828845,32015.30351947885,2845.804757287009,1977.2112274405904,0.0,0.0,0.0,868.5935298464187,0.0,91639.68210331215,9012.981690854152,114822.30000079898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2845.804757287009,123835.28169165313,1.0
 ,3272,52101.06288778122,65482.210186828845,28787.46584958858,2558.885853296763,1977.2112274405904,0.0,0.0,0.0,581.6746258561725,0.0,92221.35672916833,14499.144459200157,96663.46721614878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2558.885853296763,111162.61167534893,1.0
 ,3273,52101.06288778122,65482.210186828845,29852.322479753424,2653.539775978082,1977.2112274405904,0.0,0.0,0.0,676.3285485374918,0.0,92897.68527770582,23512.12615005431,91831.1718140235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2653.539775978083,115343.29796407782,1.0
 ,3274,52101.06288778122,65482.210186828845,33982.48550153705,3020.6653779144044,1977.2112274405904,0.0,0.0,0.0,1043.454150473814,0.0,93941.13942817964,22924.322996302955,108634.22444479857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3020.6653779144044,131558.54744110152,1.0
 ,3275,52101.06288778122,65482.210186828845,22243.62630870664,1977.2112274405904,1977.2112274405904,0.0,0.0,0.0,0.0,0.0,93941.13942817964,21748.71668880024,97018.63965870961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33296.222256304565,0.0,0.0,0.0,1977.2112274405904,85471.13409120528,1.0
 ,3276,52101.06288778122,65482.210186828845,23851.33275385754,2120.118467009559,1977.2112274405904,0.0,0.0,0.0,142.90723956896863,0.0,94084.04666774861,28214.55138006517,63568.52753182726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2120.118467009559,91783.07891189243,1.0
 ,3277,52101.06288778122,65482.210186828845,27101.895751133885,2409.05740010079,1977.2112274405904,0.0,0.0,0.0,431.8461726601995,0.0,94515.89284040881,29194.2233029841,75350.74652304845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2409.05740010079,104544.96982603255,1.0
 ,3278,52101.06288778122,65482.210186828845,22243.62630870664,1977.2112274405904,1977.2112274405904,0.0,0.0,0.0,0.0,0.0,94515.89284040881,27626.74822631381,91644.8568384706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33800.470973579126,0.0,0.0,0.0,1977.2112274405904,85471.13409120528,1.0
 ,3279,52101.06288778122,65482.210186828845,33414.98251107512,2970.220667651122,1977.2112274405904,0.0,0.0,0.0,993.0094402105315,0.0,95508.90228061934,25863.338765059743,103467.16040754432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2970.220667651122,129330.49917260406,1.0
 ,3280,52101.06288778122,65482.210186828845,22243.62630870664,1977.2112274405904,1977.2112274405904,0.0,0.0,0.0,0.0,0.0,95508.90228061934,19789.37284296238,108801.94420970145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43120.18296145855,0.0,0.0,0.0,1977.2112274405904,85471.13409120528,1.0
 ,3281,52101.06288778122,65482.210186828845,27425.55327151001,2437.8269574675564,1977.2112274405904,0.0,0.0,0.0,460.61573002696605,0.0,95969.51801064631,14891.01322836773,90924.65400363483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2437.8269574675564,105815.66723200257,1.0
 ,3282,52101.06288778122,65482.210186828845,19710.34097632633,1752.030309006785,1977.2112274405904,0.0,0.0,0.0,0.0,225.18091843380535,95744.3370922125,7053.637845016293,68683.34735651765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752.030309006785,75736.98520153393,1.0
 ,3283,52101.06288778122,65482.210186828845,13124.908484251882,1166.6585319335006,1977.2112274405904,0.0,0.0,0.0,0.0,810.5526955070898,94933.7843967054,1959.3438458378594,48473.11700490001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166.6585319335009,50432.460850737865,1.0
 ,3284,52101.06288778122,65482.210186828845,8387.90349570865,745.5914218407688,1977.2112274405904,0.0,0.0,0.0,0.0,1231.6198055998102,93702.1645911056,0.0,32230.519182260487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5914218407688,32230.519182260487,1.0
 ,3285,52101.06288778122,65482.210186828845,7513.141578088419,667.8348069411928,1977.2112274405904,0.0,0.0,0.0,0.0,1309.3764204993931,92392.7881706062,0.0,28869.246513804752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.8348069411928,28869.246513804752,1.0
 ,3286,52101.06288778122,65482.210186828845,0.0,0.0,1977.2112274405904,0.0,0.0,0.0,0.0,1977.2112274405904,90415.57694316561,0.0,24524.861226346766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24524.861226346766,0.0,0.0,0.0,0.0,0.0,1.0
 ,3287,52101.06288778122,65482.210186828845,7356.852553604759,653.9424492093119,1977.2112274405904,0.0,0.0,0.0,0.0,1323.2687782312785,89092.30816493434,0.0,28268.70593722629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.9424492093119,28268.70593722629,1.0
 ,3288,52101.06288778122,65482.210186828845,7137.603986164229,634.4536876590427,1977.2112274405904,0.0,0.0,0.0,0.0,1342.7575397815476,87749.55062515278,0.0,27426.243316836055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.4536876590427,27426.243316836055,1.0
 ,3289,52101.06288778122,65482.210186828845,0.0,0.0,1977.2112274405904,0.0,0.0,0.0,0.0,1977.2112274405904,85772.33939771219,0.0,32081.431059787665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32081.431059787665,0.0,0.0,0.0,0.0,0.0,1.0
 ,3290,52101.06288778122,65482.210186828845,10096.522820909166,897.4686951919258,1977.2112274405904,0.0,0.0,0.0,0.0,1079.7425322486647,84692.59686546352,0.0,38795.88893934347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.4686951919258,38795.88893934347,1.0
 ,3291,52101.06288778122,65482.210186828845,7837.13104689534,696.6338708351414,1977.2112274405904,0.0,0.0,0.0,0.0,1280.577356605449,83412.01950885807,0.0,30114.17604769535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.6338708351415,30114.17604769535,1.0
 ,3292,52101.06288778122,65482.210186828845,8813.46337252037,783.4189664462551,1977.2112274405904,0.0,0.0,0.0,0.0,1193.7922609943353,82218.22724786376,0.0,33865.733008909534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.4189664462552,33865.733008909534,1.0
 ,3293,52101.06288778122,65482.210186828845,0.0,0.0,1977.2112274405904,0.0,0.0,0.0,0.0,1977.2112274405904,80241.01602042317,6465.834691264936,38943.6865151496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45409.52120641454,0.0,0.0,0.0,0.0,0.0,1.0
 ,3294,52101.06288778122,65482.210186828845,16920.930449359268,1504.082706609713,1977.2112274405904,0.0,0.0,0.0,0.0,473.12852083087773,79767.88749959228,21552.782304216453,43465.89294744655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1504.082706609713,65018.675251663,1.0
 ,3295,52101.06288778122,65482.210186828845,20915.942829563443,1859.1949181834173,1977.2112274405904,0.0,0.0,0.0,0.0,118.01630925717313,79649.8711903351,41734.0239163464,38635.486406251155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1859.1949181834173,80369.51032259753,1.0
 ,3296,52101.06288778122,65482.210186828845,31936.443902093353,2838.795013519409,1977.2112274405904,0.0,0.0,0.0,861.5837860788188,0.0,80511.45497641392,74259.13175725487,49266.542695452954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.7950135194096,123525.67445270783,1.0
 ,3297,52101.06288778122,65482.210186828845,35256.32107076209,3133.8952062899634,1977.2112274405904,0.0,0.0,0.0,1156.683978849373,0.0,81668.13895526329,107372.04275191469,63275.175732434596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34087.52182982754,0.0,0.0,0.0,3133.8952062899634,136559.69665452174,1.0
 ,3298,52101.06288778122,65482.210186828845,22243.62630870664,1977.2112274405904,1977.2112274405904,0.0,0.0,0.0,0.0,0.0,81668.13895526329,136958.13482406636,71617.49870908419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123104.49944194527,0.0,0.0,0.0,1977.2112274405904,85471.13409120528,1.0
 ,3299,52101.06288778122,65482.210186828845,35256.32107076209,3133.8952062899634,1977.2112274405904,0.0,0.0,0.0,1156.683978849373,0.0,82824.82293411266,146950.78843783945,67897.81968391522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78288.91146723293,0.0,0.0,0.0,3133.8952062899634,136559.69665452174,1.0
 ,3300,52101.06288778122,65482.210186828845,35256.32107076209,3133.8952062899634,1977.2112274405904,0.0,0.0,0.0,1156.683978849373,0.0,83981.50691296202,147538.5915915908,72335.19231922246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83314.08725629153,0.0,0.0,0.0,3133.8952062899634,136559.69665452174,1.0
 ,3301,52101.06288778122,65482.210186828845,35256.32107076209,3133.8952062899634,1977.2112274405904,0.0,0.0,0.0,1156.683978849373,0.0,85138.19089181139,143423.9695153313,56893.42022440742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63757.693085216975,0.0,0.0,0.0,3133.8952062899634,136559.69665452174,1.0
 ,3302,52101.06288778122,65482.210186828845,35256.32107076209,3133.8952062899634,1977.2112274405904,0.0,0.0,0.0,1156.683978849373,0.0,86294.87487066076,135390.65974739607,47510.47797493083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46341.441067805164,0.0,0.0,0.0,3133.8952062899634,136559.69665452174,1.0
 ,3303,52101.06288778122,65482.210186828845,35256.32107076209,3133.8952062899634,1977.2112274405904,0.0,0.0,0.0,1156.683978849373,0.0,87451.55884951013,97379.3891381416,46587.49183453888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7407.184318158732,0.0,0.0,0.0,3133.8952062899634,136559.69665452174,1.0
 ,3304,52101.06288778122,65482.210186828845,22243.62630870664,1977.2112274405904,1977.2112274405904,0.0,0.0,0.0,0.0,0.0,87451.55884951013,77394.08191059544,47150.41438898736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39073.36220837752,0.0,0.0,0.0,1977.2112274405904,85471.13409120528,1.0
 ,3305,52101.06288778122,65482.210186828845,22243.62630870664,1977.2112274405904,1977.2112274405904,0.0,0.0,0.0,0.0,0.0,87451.55884951013,59172.18414430335,54094.50816706032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27795.558220158382,0.0,0.0,0.0,1977.2112274405904,85471.13409120528,1.0
 ,3306,52101.06288778122,65482.210186828845,28410.583921563906,2525.3852374723474,1977.2112274405904,0.0,0.0,0.0,548.174010031757,0.0,87999.73285954191,51726.67753011949,57956.2747579197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2525.385237472348,109682.9522880392,1.0
 ,3307,52101.06288778122,65482.210186828845,19040.296106216007,1692.4707649969785,1977.2112274405904,0.0,0.0,0.0,0.0,284.74046244361193,87714.9923970983,29977.960841319247,43184.37694681577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692.4707649969785,73162.33778813502,1.0
 ,3308,52101.06288778122,65482.210186828845,13205.617100512887,1173.8326311567012,1977.2112274405904,0.0,0.0,0.0,0.0,803.3785962838892,86911.61380081442,1371.5406920865016,49371.04301663427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173.832631156701,50742.58370872076,1.0
 ,3309,52101.06288778122,65482.210186828845,15955.520766800371,1418.2685126044776,1977.2112274405904,0.0,0.0,0.0,0.0,558.9427148361126,86352.6710859783,0.0,61309.08854643044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418.2685126044776,61309.08854643044,1.0
 ,3310,52101.06288778122,65482.210186828845,16408.46522893027,1458.5302425715795,1977.2112274405904,0.0,0.0,0.0,0.0,518.6809848690109,85833.99010110929,0.0,63049.527642164576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458.5302425715797,63049.527642164576,1.0
 ,3311,52101.06288778122,65482.210186828845,16108.240346441542,1431.8435863503594,1977.2112274405904,0.0,0.0,0.0,0.0,545.367641090231,85288.62246001906,0.0,61895.91353120164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1431.8435863503594,61895.91353120164,1.0
 ,3312,52101.06288778122,65482.210186828845,0.0,0.0,1977.2112274405904,0.0,0.0,0.0,0.0,1977.2112274405904,83311.41123257847,0.0,67124.00395470446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67124.00395470446,0.0,0.0,0.0,0.0,0.0,1.0
 ,3313,52101.06288778122,65482.210186828845,20265.145111585756,1801.3462321409563,1977.2112274405904,0.0,0.0,0.0,0.0,175.86499529963476,83135.54623727883,0.0,77868.82009126828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1801.3462321409563,77868.82009126828,1.0
 ,3314,52101.06288778122,65482.210186828845,19586.187878879216,1740.994478122597,1977.2112274405904,0.0,0.0,0.0,0.0,236.2167493179934,82899.32948796084,0.0,75259.92692459341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740.9944781225975,75259.92692459341,1.0
 ,3315,52101.06288778122,65482.210186828845,16030.680083873565,1424.9493407887614,1977.2112274405904,0.0,0.0,0.0,0.0,552.2618866518314,82347.06760130901,0.0,61597.888222284186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424.9493407887614,61597.888222284186,1.0
 ,3316,52101.06288778122,65482.210186828845,13619.002594717393,1210.5780084193239,1977.2112274405904,0.0,0.0,0.0,0.0,766.6332190212663,81580.43438228774,5290.22838376222,47040.78908643938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210.578008419324,52331.017470201594,1.0
 ,3317,52101.06288778122,65482.210186828845,25952.93293569922,2306.927372062153,1977.2112274405904,0.0,0.0,0.0,329.71614462156276,0.0,81910.1505269093,45064.908454270764,54969.169527097765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2306.9273720621527,100034.07798136852,1.0
 ,3318,52101.06288778122,65482.210186828845,35256.32107076209,3133.8952062899634,1977.2112274405904,0.0,0.0,0.0,1156.683978849373,0.0,83066.83450575868,90913.55444687667,74649.64255826986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29003.50035062479,0.0,0.0,0.0,3133.8952062899634,136559.69665452174,1.0
 ,3319,52101.06288778122,65482.210186828845,35256.32107076209,3133.8952062899634,1977.2112274405904,0.0,0.0,0.0,1156.683978849373,0.0,84223.51848460805,120891.51528819592,89097.31061409229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73429.12924776647,0.0,0.0,0.0,3133.8952062899634,136559.69665452174,1.0
 ,3320,52101.06288778122,65482.210186828845,22243.62630870664,1977.2112274405904,1977.2112274405904,0.0,0.0,0.0,0.0,0.0,84223.51848460805,135782.52851656365,62117.501695712235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112428.8961210706,0.0,0.0,0.0,1977.2112274405904,85471.13409120528,1.0
 ,3321,52101.06288778122,65482.210186828845,35256.32107076209,3133.8952062899634,1977.2112274405904,0.0,0.0,0.0,1156.683978849373,0.0,85380.20246345742,144795.5102074178,43353.14193192597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51588.95548482203,0.0,0.0,0.0,3133.8952062899634,136559.69665452174,1.0
 ,3322,52101.06288778122,65482.210186828845,35256.32107076209,3133.8952062899634,1977.2112274405904,0.0,0.0,0.0,1156.683978849373,0.0,86536.88644230679,145971.11651492052,34467.804503819665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43879.22436421845,0.0,0.0,0.0,3133.8952062899634,136559.69665452174,1.0
 ,3323,52101.06288778122,65482.210186828845,35256.32107076209,3133.8952062899634,1977.2112274405904,0.0,0.0,0.0,1156.683978849373,0.0,87693.57042115615,147734.5259761746,25762.458746265467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36937.28806791833,0.0,0.0,0.0,3133.8952062899634,136559.69665452174,1.0
 ,3324,52101.06288778122,65482.210186828845,35256.32107076209,3133.8952062899634,1977.2112274405904,0.0,0.0,0.0,1156.683978849373,0.0,88850.25440000552,145775.18213033673,31365.44467722335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40580.93015303834,0.0,0.0,0.0,3133.8952062899634,136559.69665452174,1.0
 ,3325,52101.06288778122,65482.210186828845,35256.32107076209,3133.8952062899634,1977.2112274405904,0.0,0.0,0.0,1156.6839788493962,0.0,90006.93837885492,144403.64143825023,29053.10109904605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36897.0458827745,0.0,0.0,0.0,3133.8952062899634,136559.69665452177,1.0
 ,3326,52101.06288778122,65482.210186828845,35256.32107076209,3133.8952062899634,1977.2112274405904,0.0,0.0,0.0,1156.683978849373,0.0,91163.62235770428,138917.4786699042,26468.166436324675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28825.94845170714,0.0,0.0,0.0,3133.8952062899634,136559.69665452174,1.0
 ,3327,52101.06288778122,65482.210186828845,35256.32107076209,3133.8952062899634,1977.2112274405904,0.0,0.0,0.0,1156.683978849373,0.0,92320.30633655365,115013.48375068234,28408.43105327973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6862.218149440319,0.0,0.0,0.0,3133.8952062899634,136559.69665452174,1.0
 ,3328,52101.06288778122,65482.210186828845,22243.62630870664,1977.2112274405904,1977.2112274405904,0.0,0.0,0.0,0.0,0.0,92320.30633655365,86015.19483228202,28886.834200739224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29430.89494181596,0.0,0.0,0.0,1977.2112274405904,85471.13409120528,1.0
 ,3329,52101.06288778122,65482.210186828845,22243.62630870664,1977.2112274405904,1977.2112274405904,0.0,0.0,0.0,0.0,0.0,92320.30633655365,70144.50968099535,28028.654354375787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12702.029944165857,0.0,0.0,0.0,1977.2112274405904,85471.13409120528,1.0
 ,3330,52101.06288778122,65482.210186828845,17522.545532174736,1557.5596028599766,1977.2112274405904,0.0,0.0,0.0,0.0,419.65162458061377,91900.65471197304,37619.401840086895,29710.979367294534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1557.5596028599768,67330.38120738143,1.0
 ,3331,52101.06288778122,65482.210186828845,11306.856838955808,1005.0539412405163,1977.2112274405904,0.0,0.0,0.0,0.0,972.157286200074,90928.49742577296,14107.275690032586,29339.32171365512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0539412405165,43446.59740368771,1.0
 ,3332,52101.06288778122,65482.210186828845,8428.141940369986,749.1681724773321,1977.2112274405904,0.0,0.0,0.0,0.0,1228.0430549632583,89700.4543708097,587.8031537513577,31797.33225212032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.1681724773321,32385.135405871675,1.0
 ,3333,52101.06288778122,65482.210186828845,0.0,0.0,1977.2112274405904,0.0,0.0,0.0,0.0,1977.2112274405904,87723.24314336911,0.0,36632.98613235434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36632.98613235434,0.0,0.0,0.0,0.0,0.0,1.0
 ,3334,52101.06288778122,65482.210186828845,10190.285289602829,905.8031368535848,1977.2112274405904,0.0,0.0,0.0,0.0,1071.4080905870055,86651.8350527821,0.0,39156.17122529887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.8031368535849,39156.17122529887,1.0
 ,3335,52101.06288778122,65482.210186828845,9925.75228652681,882.2890921357165,1977.2112274405904,0.0,0.0,0.0,0.0,1094.9221353048738,85556.91291747722,0.0,38139.703160979276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.2890921357166,38139.703160979276,1.0
 ,3336,52101.06288778122,65482.210186828845,8880.925662844951,789.4156144751068,1977.2112274405904,0.0,0.0,0.0,0.0,1187.7956129654835,84369.11730451175,0.0,34124.95685948173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.4156144751068,34124.95685948173,1.0
 ,3337,52101.06288778122,65482.210186828845,7716.259717805603,685.8897526938314,1977.2112274405904,0.0,0.0,0.0,0.0,1291.3214747467591,83077.79582976499,0.0,29649.727965668037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.8897526938315,29649.727965668037,1.0
 ,3338,52101.06288778122,65482.210186828845,0.0,0.0,1977.2112274405904,0.0,0.0,0.0,0.0,1977.2112274405904,81100.5846023244,0.0,26443.57718926407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26443.57718926407,0.0,0.0,0.0,0.0,0.0,1.0
 ,3339,52101.06288778122,65482.210186828845,4842.748454345011,430.4665292751121,1977.2112274405904,0.0,0.0,0.0,0.0,1546.7446981654782,79553.83990415891,0.0,18608.26093582071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.4665292751121,18608.26093582071,1.0
 ,3340,52101.06288778122,65482.210186828845,0.0,0.0,1977.2112274405904,0.0,0.0,0.0,0.0,1977.2112274405904,77576.62867671832,5094.293999178434,8937.461125360847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14031.755124539282,0.0,0.0,0.0,0.0,0.0,1.0
 ,3341,52101.06288778122,65482.210186828845,11807.56205513059,1049.5610715671635,1977.2112274405904,0.0,0.0,0.0,0.0,927.6501558734162,76648.9785208449,42909.63022384912,2460.926972990167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.5610715671633,45370.55719683928,1.0
 ,3342,52101.06288778122,65482.210186828845,24383.57430109645,2167.428826764129,1977.2112274405904,0.0,0.0,0.0,190.2175993235387,0.0,76839.19612016845,92676.96390813074,1195.7248871965073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2167.428826764129,93872.68879532725,1.0
 ,3343,52101.06288778122,65482.210186828845,22243.62630870664,1977.2112274405904,1977.2112274405904,0.0,0.0,0.0,0.0,0.0,76839.19612016845,122458.9903648662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36987.85627366092,0.0,0.0,0.0,1977.2112274405904,85471.13409120528,1.0
 ,3344,52101.06288778122,65482.210186828845,35256.32107076209,3133.8952062899634,1977.2112274405904,0.0,0.0,0.0,1156.683978849373,0.0,77995.88009901781,137741.8723624015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182.1757078797673,0.0,0.0,0.0,3133.8952062899634,136559.69665452174,1.0
