Informations,Time,MeOH biogas H2,Biogas w H2,H2O wwtp,H2_from_AEC,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,3146,3719.7794136251655,4675.132596359497,0.0,0.0,141.1639074631413,0.0,0.0,0.0,0.0,0.0,141.1639074631413,6085.9533348126015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,3147,3719.7794136251655,4675.132596359497,0.0,0.0,141.1639074631413,0.0,0.0,0.0,0.0,0.0,141.1639074631413,5944.78942734946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,3148,3719.7794136251655,4675.132596359497,0.0,0.0,141.1639074631413,0.0,0.0,0.0,0.0,0.0,141.1639074631413,5803.625519886319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,3149,3719.7794136251655,4675.132596359497,0.0,0.0,141.1639074631413,0.0,0.0,0.0,0.0,0.0,141.1639074631413,5662.461612423178,256.07681669769147,0.0,0.0,0.0,0.0,0.0,256.07681669769147,0.0,0.0,0.0,0.0,0.0,1.0
 ,3150,3719.7794136251655,4675.132596359497,0.0,0.0,141.1639074631413,0.0,0.0,0.0,0.0,0.0,141.1639074631413,5521.297704960037,1476.2075315513978,0.0,0.0,0.0,0.0,0.0,1476.2075315513978,0.0,0.0,0.0,0.0,0.0,1.0
 ,3151,3719.7794136251655,4675.132596359497,683.5894879916239,60.7635100436999,141.1639074631413,0.0,344.8936830080406,0.0,486.1080803495992,0.0,80.40039741944139,5440.897307540596,3027.7317738962342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.7635100436999,3027.731773896234,1.0
 ,3152,3719.7794136251655,4675.132596359497,0.0,0.0,141.1639074631413,0.0,0.0,0.0,0.0,4310.6798305180855,4451.843737981227,5299.7334000774545,4052.039040687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4052.039040687,1.0
 ,3153,3719.7794136251655,4675.132596359497,935.2592497397839,83.13415553242524,141.1639074631413,0.0,471.8694668020456,0.0,665.0732442594019,0.0,58.02975193071606,5241.7036481467385,4142.419093639127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.13415553242525,4142.419093639127,1.0
 ,3154,3719.7794136251655,4675.132596359497,1064.4950733401904,94.62178429690582,141.1639074631413,0.0,537.0732476692374,0.0,756.9742743752465,0.0,46.542123166235484,5195.161524980503,4714.82609566926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.62178429690582,4714.82609566926,1.0
 ,3155,3719.7794136251655,4675.132596359497,1176.7261833089644,104.59788296079684,141.1639074631413,0.0,593.6975836854828,0.0,836.7830636863747,0.0,36.566024502344476,5158.595500478158,5211.916386905955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.59788296079684,5211.916386905955,1.0
 ,3156,3719.7794136251655,4675.132596359497,1404.589345972839,124.85238630869681,141.1639074631413,0.0,708.662144688163,0.0,998.8190904695745,0.0,16.311521154444506,5142.2839793237135,6221.160311538033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.85238630869681,6221.160311538033,1.0
 ,3157,3719.7794136251655,4675.132596359497,1523.622341394266,135.43309701282365,141.1639074631413,0.0,768.7182586447869,0.0,1083.4647761025892,0.0,5.730810450317648,5136.553168873396,6748.377287092104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.43309701282365,6748.377287092103,1.0
 ,3158,3719.7794136251655,4675.132596359497,1588.0939589603395,141.1639074631413,141.1639074631413,0.0,801.24633876079,0.0,1129.3112597051304,0.0,0.0,5136.553168873396,7124.960841059297,0.0,0.0,0.0,0.0,0.0,91.02801449746039,0.0,0.0,0.0,141.1639074631413,7033.932826561837,1.0
 ,3159,3719.7794136251655,4675.132596359497,1588.0939589603395,141.1639074631413,141.1639074631413,0.0,801.24633876079,0.0,1129.3112597051304,0.0,0.0,5136.553168873396,7832.937922517621,0.0,0.0,0.0,0.0,0.0,799.0050959557839,0.0,0.0,0.0,141.1639074631413,7033.932826561837,1.0
 ,3160,3719.7794136251655,4675.132596359497,1588.0939589603395,141.1639074631413,141.1639074631413,0.0,801.24633876079,0.0,1129.3112597051304,0.0,0.0,5136.553168873396,8104.078081374,0.0,0.0,0.0,0.0,0.0,1070.1452548121633,0.0,0.0,0.0,141.1639074631413,7033.932826561837,1.0
 ,3161,3719.7794136251655,4675.132596359497,1567.8345968365106,139.3630752743565,141.1639074631413,0.0,791.0248152572474,0.0,1114.904602194852,0.0,1.8008321887847956,5134.752336684611,6944.200735155045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.3630752743565,6944.200735155045,1.0
 ,3162,3719.7794136251655,4675.132596359497,1020.282817897946,90.69180603537298,141.1639074631413,0.0,514.766691056777,0.0,725.5344482829838,0.0,50.47210142776832,5084.280235256842,4519.002647606319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.69180603537298,4519.0026476063185,1.0
 ,3163,3719.7794136251655,4675.132596359497,0.0,0.0,141.1639074631413,0.0,0.0,0.0,0.0,0.0,141.1639074631413,4943.116327793701,1882.9177698359665,0.0,0.0,0.0,218.46455475923037,0.0,2101.3823245951967,0.0,0.0,0.0,0.0,0.0,1.0
 ,3164,3719.7794136251655,4675.132596359497,0.0,0.0,141.1639074631413,0.0,0.0,0.0,0.0,0.0,141.1639074631413,4801.95242033056,331.3935274911301,0.0,0.0,0.0,502.3516499811179,0.0,833.745177472248,0.0,0.0,0.0,0.0,0.0,1.0
 ,3165,3719.7794136251655,4675.132596359497,0.0,0.0,141.1639074631413,0.0,0.0,0.0,0.0,0.0,141.1639074631413,4660.788512867419,0.0,0.0,0.0,0.0,974.328549033145,0.0,974.328549033145,0.0,0.0,0.0,0.0,0.0,1.0
 ,3166,3719.7794136251655,4675.132596359497,432.57478709350016,38.45109218608891,141.1639074631413,0.0,218.24839924824062,0.0,307.60873748871126,0.0,102.71281527705239,4558.075697590367,0.0,0.0,0.0,0.0,1915.9458278349614,0.0,0.0,0.0,0.0,0.0,38.45109218608891,1915.9458278349612,1.0
 ,3167,3719.7794136251655,4675.132596359497,559.9733371948176,49.77540775065046,141.1639074631413,0.0,282.52521439269196,0.0,398.20326200520367,0.0,91.38849971249084,4466.687197877876,0.0,0.0,0.0,0.0,2480.2152393253796,0.0,0.0,0.0,0.0,0.0,49.77540775065046,2480.2152393253796,1.0
 ,3168,3719.7794136251655,4675.132596359497,542.0373094372821,48.18109417220286,141.1639074631413,0.0,273.4758905214234,0.0,385.4487533776229,0.0,92.98281329093844,4373.7043845869375,0.0,0.0,0.0,0.0,2400.773583049296,0.0,0.0,0.0,0.0,0.0,48.18109417220287,2400.773583049296,1.0
 ,3169,3719.7794136251655,4675.132596359497,577.9093649523529,51.369721329098034,141.1639074631413,0.0,291.5745382639604,0.0,410.9577706327843,0.0,89.79418613404326,4283.910198452894,0.0,0.0,0.0,0.0,2559.6568956014635,0.0,0.0,0.0,0.0,0.0,51.36972132909804,2559.6568956014635,1.0
 ,3170,3719.7794136251655,4675.132596359497,0.0,0.0,141.1639074631413,0.0,0.0,0.0,0.0,0.0,141.1639074631413,4142.746290989753,0.0,0.0,0.0,0.0,2614.565099204051,0.0,2614.565099204051,0.0,0.0,0.0,0.0,0.0,1.0
 ,3171,3719.7794136251655,4675.132596359497,550.7415582019686,48.95480517350832,141.1639074631413,0.0,277.8674741648332,0.0,391.63844138806655,0.0,92.20910228963298,4050.53718870012,0.0,0.0,0.0,0.0,2439.326151536219,0.0,0.0,0.0,0.0,0.0,48.95480517350832,2439.326151536219,1.0
 ,3172,3719.7794136251655,4675.132596359497,520.4085700826073,46.25853956289843,141.1639074631413,0.0,262.5634705590114,0.0,370.0683165031874,0.0,94.90536790024288,3955.6318207998775,0.0,0.0,0.0,0.0,2304.9762916575482,0.0,0.0,0.0,0.0,0.0,46.25853956289843,2304.9762916575482,1.0
 ,3173,3719.7794136251655,4675.132596359497,706.5733821146289,62.80652285463368,141.1639074631413,0.0,356.4898237229007,0.0,502.4521828370694,0.0,78.3573846085078,3877.2744361913697,738.1037657756989,0.0,0.0,0.0,2391.427505840345,0.0,0.0,0.0,0.0,0.0,62.80652285463368,3129.5312716160433,1.0
