Informations,Time,MeOH biogas H2,Biogas w H2,H2O wwtp,H2_from_AEC,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,3123,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,42.00548225319427,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-1.9147256879430067e-12,0.0,134.16266164033468,6687.211381359875,1.0
 ,3124,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,44.279425670826996,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359875,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3125,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,46.55336908845972,0.0,46.503556198608315,0.0,0.0,0.0,0.0,6640.707825161267,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3126,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,48.82731250609244,0.0,316.22418215053654,0.0,0.0,0.0,0.0,6370.9871992093385,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3127,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,51.10125592372516,0.0,716.154765458568,0.0,0.0,0.0,0.0,5971.056615901307,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3128,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,53.375199341357884,0.0,1264.8967286021461,0.0,0.0,0.0,0.0,5422.314652757729,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3129,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,55.64914275899061,0.0,2055.4571839784876,0.0,0.0,0.0,0.0,4631.754197381388,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3130,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,57.92308617662333,0.0,2883.220484313715,0.0,0.0,0.0,0.0,3803.99089704616,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3131,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,60.19702959425605,0.0,3404.0603137381286,0.0,0.0,0.0,0.0,3283.1510676217467,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3132,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,62.47097301188877,0.0,4017.907255559758,0.0,0.0,0.0,0.0,2669.304125800117,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3133,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,64.7449164295215,0.0,4194.62076911447,0.0,0.0,0.0,0.0,2492.5906122454053,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3134,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,67.01885984715422,0.0,3608.6759610120052,0.0,0.0,0.0,0.0,3078.53542034787,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3135,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,69.29280326478694,0.0,2808.814794395942,0.0,0.0,0.0,0.0,3878.3965869639333,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3136,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,71.56674668241966,0.0,2492.5906122454057,0.0,0.0,0.0,0.0,4194.620769114469,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3137,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,73.84069010005238,0.0,2492.5906122454057,0.0,0.0,0.0,0.0,4194.620769114469,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3138,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,76.1146335176851,0.0,2269.3735424920856,0.0,0.0,0.0,0.0,4417.837838867789,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3139,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,78.38857693531783,0.0,1404.407397197971,0.0,0.0,0.0,0.0,5282.803984161905,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3140,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,80.66252035295055,0.0,316.22418215053654,0.0,0.0,0.0,0.0,6370.9871992093385,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3141,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,82.93646377058327,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-2.1367702928680384e-12,2.1367702928680384e-12,134.16266164033468,6687.211381359875,1.0
 ,3142,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,85.210407188216,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-2.1367702928680384e-12,4.273540585736077e-12,134.16266164033468,6687.211381359875,1.0
 ,3143,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,87.48435060584872,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,1.933268360213939e-12,0.0,6.2068089459500156e-12,134.16266164033468,6687.211381359875,1.0
 ,3144,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,89.75829402348144,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-2.1367702928680384e-12,8.343579238818053e-12,134.16266164033468,6687.211381359875,1.0
 ,3145,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,92.03223744111416,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359866,0.0,-8.343579238818053e-12,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3146,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,94.30618085874688,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359875,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3147,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,96.5801242763796,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359875,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3148,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,98.85406769401233,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359875,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3149,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,101.12801111164505,0.0,158.11209107526827,0.0,0.0,0.0,0.0,6529.099290284607,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3150,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,103.40195452927777,0.0,911.469701492723,0.0,0.0,0.0,0.0,5775.741679867152,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3151,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,105.6758979469105,0.0,1869.4429591840542,0.0,0.0,0.0,0.0,4817.768422175821,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3152,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,107.94984136454322,0.0,2501.8913234851275,0.0,0.0,0.0,0.0,4185.320057874748,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3153,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,110.22378478217594,0.0,2557.6955909234575,0.0,0.0,0.0,0.0,4129.515790436418,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3154,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,112.49772819980866,0.0,2911.1226180328804,0.0,0.0,0.0,0.0,3776.088763326995,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3155,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,114.77167161744138,0.0,3218.046088943695,0.0,0.0,0.0,0.0,3469.1652924161804,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3156,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,117.0456150350741,0.0,3841.1937420050463,0.0,0.0,0.0,0.0,2846.017639354829,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3157,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,119.31955845270683,0.0,4166.718635395305,0.0,0.0,0.0,0.0,2520.4927459645705,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3158,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,121.59350187033955,0.0,4399.236416388346,0.0,0.0,0.0,0.0,2287.9749649715295,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3159,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,123.86744528797227,0.0,4836.369844655264,0.0,0.0,0.0,0.0,1850.8415367046107,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3160,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,126.141388705605,0.0,5003.782646970255,0.0,0.0,0.0,0.0,1683.42873438962,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3161,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,128.4153321232377,0.0,4287.627881511687,0.0,0.0,0.0,0.0,2399.5834998481887,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3162,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,130.68927554087043,0.0,2790.2133719164985,0.0,0.0,0.0,0.0,3896.9980094433768,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3163,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,132.96321895850315,0.0,1162.5889049652078,0.0,0.0,0.0,0.0,5524.6224763946675,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3164,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,135.23716237613587,0.0,204.61564727387656,0.0,0.0,0.0,0.0,6482.595734085999,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3165,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,137.5111057937686,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359875,0.0,0.0,0.0,0.0,134.16266164033468,6687.211381359875,1.0
 ,3166,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,139.78504921140132,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-2.1367702928680384e-12,2.1367702928680384e-12,134.16266164033468,6687.211381359875,1.0
 ,3167,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,142.05899262903404,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-2.1367702928680384e-12,4.273540585736077e-12,134.16266164033468,6687.211381359875,1.0
 ,3168,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,144.33293604666676,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,1.933268360213939e-12,0.0,6.2068089459500156e-12,134.16266164033468,6687.211381359875,1.0
 ,3169,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,146.60687946429948,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-2.1367702928680384e-12,8.343579238818053e-12,134.16266164033468,6687.211381359875,1.0
 ,3170,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,148.8808228819322,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-2.1367702928680384e-12,1.048034953168609e-11,134.16266164033468,6687.211381359875,1.0
 ,3171,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,151.15476629956493,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-2.1367702928680384e-12,1.2617119824554128e-11,134.16266164033468,6687.211381359875,1.0
 ,3172,3475.3709198813062,4367.952522255193,1509.329943453765,134.16266164033468,131.88871822270195,0.0,761.5072674705395,0.0,1073.3012931226774,2.2739434176327222,0.0,153.42870971719765,0.0,0.0,0.0,0.0,0.0,0.0,6687.211381359877,0.0,0.0,-2.1367702928680384e-12,1.4753890117422166e-11,134.16266164033468,6687.211381359875,1.0
