Informations,Time,NH3-SOEC,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,CSP_tower,Charge_TES,Discharge_TES,TES,CSP + TES,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,1462,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,90588.37388316543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708063946,1.0247865377058148e6,0.0,35048.09870806402,1.0
 ,1463,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,80430.3656135401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,989738.4389977508,0.0,35048.098708064026,1.0
 ,1464,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,70272.35734391476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708063946,954690.3402896868,0.0,35048.09870806402,1.0
 ,1465,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,60114.34907428942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,919642.2415816227,0.0,35048.098708064026,1.0
 ,1466,56433.379275696316,114277.59303328503,10158.008269625336,10158.008269625338,0.0,0.0,0.0,81264.06615700269,0.0,0.0,60114.34907428942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440599.8959726781,479042.34560894466,10158.008269625336,440599.89597267815,1.0
 ,1467,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,49956.34080466408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,443994.24690088065,0.0,35048.098708064026,1.0
 ,1468,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,39798.332535038746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.09870806406,408946.1481928166,0.0,35048.098708064026,1.0
 ,1469,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,29640.32426541341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064004,373898.0494847526,0.0,35048.098708064026,1.0
 ,1470,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,19482.31599578807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,338849.9507766886,0.0,35048.098708064026,1.0
 ,1471,39649.06045598577,0.0,0.0,7136.830882077438,0.0,0.0,0.0,0.0,0.0,7136.830882077438,12345.485113710605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24624.15333582274,314225.79744086583,0.0,24624.15333582274,1.0
 ,1472,56433.379275696316,94828.4253770925,8429.193366852667,10158.008269625338,0.0,0.0,0.0,67433.54693482134,0.0,1728.8149027726686,10616.670210937937,0.0,54484.685870997135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314225.79744086583,0.0,8429.193366852667,368710.4833118629,1.0
 ,1473,56433.379275696316,219821.24621934223,19539.666330608197,10158.008269625338,0.0,0.0,0.0,156317.33064486558,9381.658060982858,0.0,19998.328271920793,0.0,783217.3593955837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19539.666330608197,783217.3593955836,1.0
 ,1474,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,29625.298398443847,0.0,972551.6427972987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179799.46337429073,0.0,0.0,0.0,19784.978396148388,792752.179423008,1.0
 ,1475,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,228435.15008717735,218808.1799606543,39252.2685249669,0.0,1.0787967802457432e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76538.01110449535,0.0,76538.01110449535,19784.978396148388,1.0022587691412478e6,1.0
 ,1476,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,48879.238651489955,0.0,1.104677006034467e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311924.8266114589,0.0,0.0,76538.01110449535,19784.978396148388,792752.179423008,1.0
 ,1477,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,58506.20877801301,0.0,1.104677006034467e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297071.26343948464,0.0,373609.27454398,19784.978396148388,807605.7425949823,1.0
 ,1478,56433.379275696316,222581.00695666944,19784.978396148395,10158.008269625338,0.0,0.0,0.0,158279.82716918716,9626.97012652306,0.0,68133.17890453606,0.0,1.0951421860070424e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302390.00658403395,0.0,0.0,373609.27454398,19784.978396148395,792752.1794230083,1.0
 ,1479,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,77760.14903105912,0.0,1.0801588973925181e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273720.6837804858,0.0,647329.9583244659,19784.978396148388,806438.2136120324,1.0
 ,1480,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,87387.11915758217,0.0,1.0529165544570195e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247775.59527048716,0.0,895105.553594953,19784.978396148388,805140.9591865324,1.0
 ,1481,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,97014.08928410523,0.0,1.0025182200263472e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199777.1815269898,0.0,1.0948827351219428e6,19784.978396148388,802741.0384993575,1.0
 ,1482,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,106641.05941062828,0.0,904445.7854585524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111693.60603554442,0.0,0.0,1.0948827351219428e6,19784.978396148388,792752.179423008,1.0
 ,1483,56433.379275696316,191829.3873121664,17051.50109441479,10158.008269625338,0.0,0.0,0.0,136412.00875531833,6893.49282478945,0.0,113534.55223541774,0.0,686507.0419745639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0948827351219428e6,17051.50109441479,686507.0419745639,1.0
 ,1484,56433.379275696316,114277.59303328503,10158.008269625336,10158.008269625338,0.0,0.0,0.0,81264.06615700269,0.0,0.0,113534.55223541774,0.0,242456.85212593724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185382.15689274424,909500.5782291986,10158.008269625336,427839.0090186815,1.0
 ,1485,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,103376.5439657924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,874452.4795211345,0.0,35048.098708064026,1.0
 ,1486,56433.379275696316,114277.59303328507,10158.00826962534,10158.008269625338,0.0,0.0,0.0,81264.06615700272,0.0,0.0,103376.5439657924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440599.8959726783,433852.5835484562,10158.00826962534,440599.8959726783,1.0
 ,1487,11286.675855139263,0.0,0.0,2031.6016539250675,0.0,0.0,0.0,0.0,0.0,2031.6016539250675,101344.94231186733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7009.619741612805,426842.9638068434,0.0,7009.619741612805,1.0
 ,1488,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,91186.93404224199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,391794.8650987794,0.0,35048.098708064026,1.0
 ,1489,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,81028.92577261665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,356746.7663907154,0.0,35048.098708064026,1.0
 ,1490,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,70870.91750299132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,321698.6676826514,0.0,35048.098708064026,1.0
 ,1491,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,60712.90923336598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,286650.56897458737,0.0,35048.098708064026,1.0
 ,1492,56433.379275696316,41269.42041416929,3668.392925703937,10158.008269625338,0.0,0.0,0.0,29347.143405631497,0.0,6489.6153439214,54223.293889444576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181506.27285039524,105144.29612419198,3668.392925703937,181506.27285039524,1.0
 ,1493,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,44065.28561981924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708063924,70096.19741612805,0.0,35048.09870806402,1.0
 ,1494,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,33907.2773501939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,35048.098708064026,0.0,35048.098708064026,1.0
 ,1495,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,23749.269080568563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,0.0,0.0,35048.098708064026,1.0
 ,1496,52698.39662814992,2090.3035310803625,185.80475831825444,9485.711393066986,0.0,0.0,0.0,1486.4380665460355,0.0,9299.906634748731,14449.362445819832,0.0,38139.280109698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.80475831825444,38139.280109698,1.0
 ,1497,56433.379275696316,218244.24008372668,19399.48800744237,10158.008269625338,0.0,0.0,0.0,155195.90405953897,9241.479737817031,0.0,23690.842183636865,0.0,777768.890808484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19399.48800744237,777768.8908084839,1.0
 ,1498,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,33317.81231015992,0.0,1.0338469144021706e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241094.73497916257,0.0,0.0,0.0,19784.978396148388,792752.179423008,1.0
 ,1499,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,42944.782436682974,0.0,1.103314888887692e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295774.0090139849,0.0,295774.0090139849,19784.978396148388,807540.8798737073,1.0
 ,1500,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,52571.75256320603,0.0,1.1237466460893159e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330994.4666663079,0.0,0.0,295774.0090139849,19784.978396148388,792752.179423008,1.0
 ,1501,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,62198.72268972908,0.0,1.122384528942541e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313935.57097098377,0.0,609709.5799849686,19784.978396148388,808448.9579715572,1.0
 ,1502,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,71825.69281625214,0.0,1.1101254746215665e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317373.2951985585,0.0,0.0,609709.5799849686,19784.978396148388,792752.179423008,1.0
 ,1503,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,186412.38704837658,176785.41692185352,81452.66294277567,0.0,1.0965043031538173e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131022.69697549242,0.0,740732.276960461,19784.978396148388,965481.6061783249,1.0
 ,1504,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,91079.63306929872,0.0,1.0719861945118685e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279234.0150888605,0.0,0.0,740732.276960461,19784.978396148388,792752.179423008,1.0
 ,1505,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,100706.60319582178,0.0,1.025674211521521e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221830.50676048844,0.0,962562.7837209494,19784.978396148388,803843.7047610325,1.0
 ,1506,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,110333.57332234482,0.0,931688.128394051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132319.9514009934,0.0,1.0948827351219428e6,19784.978396148388,799368.1769930577,1.0
 ,1507,56433.379275696316,200108.669524148,17787.437291035378,10158.008269625338,0.0,0.0,0.0,142299.49832828302,7629.4290214100365,0.0,117963.00234375485,0.0,715111.5020568374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0948827351219428e6,17787.437291035378,715111.5020568374,1.0
 ,1508,56433.379275696316,114277.5930332848,10158.008269625316,10158.008269625338,0.0,0.0,0.0,81264.06615700253,0.0,2.000888343900442e-11,117963.00234375485,0.0,241094.7349791623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186815.96441566444,908066.7707062784,10158.008269625316,427910.6993948267,1.0
 ,1509,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,107804.99407412951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708063946,873018.6719982144,0.0,35048.09870806402,1.0
 ,1510,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,97646.98580450418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,837970.5732901504,0.0,35048.098708064026,1.0
 ,1511,56433.379275696316,32964.63176840427,2930.1894905248246,10158.008269625338,0.0,0.0,0.0,23441.515924198597,0.0,7227.818779100513,90419.16702540366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152033.98636102388,685936.5869291265,2930.1894905248246,152033.98636102388,1.0
 ,1512,56433.379275696316,114277.59303328507,10158.00826962534,10158.008269625338,0.0,0.0,0.0,81264.06615700272,0.0,0.0,90419.16702540366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440599.8959726783,245336.6909564482,10158.00826962534,440599.8959726783,1.0
 ,1513,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,80261.15875577832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.09870806406,210288.59224838414,0.0,35048.098708064026,1.0
 ,1514,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,70103.15048615292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,175240.4935403201,0.0,35048.098708064026,1.0
 ,1515,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,59945.14221652759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064004,140192.3948322561,0.0,35048.098708064026,1.0
 ,1516,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,49787.13394690225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,105144.29612419207,0.0,35048.098708064026,1.0
 ,1517,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,39629.12567727691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.09870806402,70096.19741612805,0.0,35048.098708064026,1.0
 ,1518,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,29471.117407651574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,35048.098708064026,0.0,35048.098708064026,1.0
 ,1519,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,19313.10913802624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,0.0,0.0,35048.098708064026,1.0
 ,1520,49245.192216948315,1886.5763095769191,167.69567196239282,8864.134599050696,0.0,0.0,0.0,1341.5653756991426,0.0,8696.438927088304,10616.670210937937,0.0,35415.04581614814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.69567196239282,35415.04581614814,1.0
 ,1521,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,20243.640337460987,0.0,806373.3508907575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13621.171467749518,0.0,0.0,0.0,19784.978396148388,792752.179423008,1.0
 ,1522,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,29870.610463984038,0.0,1.0188636257876464e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226111.4463646384,0.0,0.0,0.0,19784.978396148388,792752.179423008,1.0
 ,1523,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,39497.58059050709,0.0,1.0910558345667177e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284098.71918448544,0.0,284098.71918448544,19784.978396148388,806957.1153822322,1.0
 ,1524,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,49124.55071703014,0.0,1.1114875917683414e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318735.41234533326,0.0,0.0,284098.71918448544,19784.978396148388,792752.179423008,1.0
 ,1525,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,58751.5208435532,0.0,1.1142118260618914e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306152.04441798426,0.0,590250.7636024697,19784.978396148388,808059.7816439072,1.0
 ,1526,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,68378.49097007625,0.0,1.0992285374473673e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306476.35802435933,0.0,0.0,590250.7636024697,19784.978396148388,792752.179423008,1.0
 ,1527,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,35710.06442646935,26083.094299946293,78005.4610965993,0.0,1.0801588973925181e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250370.1041214862,0.0,840620.8677239559,19784.978396148388,829788.7932710318,1.0
 ,1528,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,87632.43122312236,0.0,1.0597271401908942e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254261.86739798693,0.0,1.0948827351219428e6,19784.978396148388,805465.2727929073,1.0
 ,1529,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,244374.81882603237,234747.8486995093,97259.4013496454,0.0,1.0134151572005467e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0948827351219428e6,19784.978396148388,1.0134151572005467e6,1.0
 ,1530,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,106886.37147616844,0.0,907170.0197521023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114417.84032909432,0.0,0.0,1.0948827351219428e6,19784.978396148388,792752.179423008,1.0
