Informations,Time,NH3-AEC,H2O wwtp,H2_from_AEC,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,3588,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647603.7605340714,2.4350800569420243e6,11757.034529851162,647603.7605340714,1.0
 ,3589,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,1349.709475011115,0.0,0.0,0.0,0.0,0.0,128100.00529101313,2.306980051651011e6,2351.406905970233,129449.71476602423,1.0
 ,3590,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,8998.063166740767,0.0,0.0,0.0,0.0,0.0,120049.1066681398,2.1869309449828714e6,2351.4069059702324,129047.16983488055,1.0
 ,3591,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,31268.269504424166,0.0,0.0,0.0,0.0,0.0,96606.78420742044,2.090324160775451e6,2351.406905970233,127875.05371184461,1.0
 ,3592,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,9897.869483414845,0.0,0.0,0.0,0.0,0.0,119101.9421242727,1.9712222186511783e6,2351.4069059702324,128999.81160768721,1.0
 ,3593,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,674.8547375055575,0.0,0.0,0.0,0.0,0.0,128810.37869891385,1.8424118399522644e6,2351.4069059702315,129485.2334364192,1.0
 ,3594,65316.85849917311,132266.63846082555,11757.03452985116,11757.03452985116,0.0,66732.92799143518,0.0,94056.27623880928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647603.7605340711,1.1948080794181933e6,11757.03452985116,647603.7605340712,1.0
 ,3595,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129520.75210681441,1.065287327311379e6,2351.406905970234,129520.75210681438,1.0
 ,3596,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129520.75210681441,935766.5752045645,2351.4069059702347,129520.75210681438,1.0
 ,3597,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129520.75210681418,806245.8230977503,2351.4069059702315,129520.75210681422,1.0
 ,3598,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647603.7605340714,158642.06256367892,11757.034529851162,647603.7605340714,1.0
 ,3599,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,3149.3221083592684,0.0,0.0,0.0,0.0,0.0,126205.67620327821,32436.386360400706,2351.4069059702324,129354.99831163748,1.0
 ,3600,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,92230.14745909287,0.0,0.0,0.0,0.0,0.0,32436.386360400706,0.0,2351.4069059702324,124666.5338194936,1.0
 ,3601,15583.387986591953,31556.360672848707,2805.009837586552,2805.009837586552,0.0,15921.235838141267,0.0,22440.078700692415,0.0,146780.90540745878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2805.0098375865523,146780.9054074588,1.0
 ,3602,13839.959139049864,28025.917256575976,2491.1926450289757,2491.1926450289757,0.0,14140.009453184464,0.0,19929.541160231805,0.0,130359.44012815687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491.192645028976,130359.44012815687,1.0
 ,3603,14269.845704197227,28896.437550999388,2568.572226755501,2568.572226755501,0.0,14579.215959064222,0.0,20548.57781404401,0.0,134408.5685531902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2568.5722267555016,134408.5685531902,1.0
 ,3604,20670.379007502426,41857.51749019241,3720.668221350437,3720.668221350437,0.0,21118.512824385078,0.0,29765.345770803495,0.0,194695.59177035338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3720.6682213504387,194695.5917703534,1.0
 ,3605,41018.343091144336,83062.14475956728,7383.301756405981,7383.301756405981,0.0,41907.62076936034,0.0,59066.41405124785,0.0,386354.3372219317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7383.301756405982,386354.3372219317,1.0
 ,3606,62823.14497889675,127216.86858226592,11308.166096201416,11308.166096201416,0.0,64185.15076203923,0.0,90465.32876961133,0.0,591735.1290027897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11308.166096201418,591735.1290027897,1.0
 ,3607,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,744027.3480998772,0.0,0.0,0.0,0.0,122670.26246905637,0.0,122670.26246905637,11757.034529851167,621357.0856308208,1.0
 ,3608,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,748526.3796832475,0.0,0.0,0.0,0.0,126955.05445321878,0.0,249625.3169222752,11757.034529851162,621571.3252300287,1.0
 ,3609,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,648985.3059011778,0.0,0.0,0.0,0.0,32154.031803628557,0.0,281779.3487259038,11757.034529851162,616831.2740975493,1.0
 ,3610,64303.865369959894,130215.32737416879,11574.695766592782,11574.695766592782,0.0,65697.97317118062,0.0,92597.56613274226,0.0,605682.126911238,0.0,0.0,0.0,0.0,0.0,0.0,281779.3487259038,11574.695766592784,605682.126911238,1.0
 ,3611,55515.073371391554,112418.0235770679,9992.71320685048,9992.71320685048,0.0,56718.64016208331,0.0,79941.70565480384,0.0,522899.94577722286,0.0,0.0,0.0,0.0,0.0,0.0,281779.3487259038,9992.713206850482,522899.94577722286,1.0
 ,3612,47908.469426978474,97014.6505896314,8623.524496856126,8623.524496856126,0.0,48947.125044155364,0.0,68988.195974849,0.0,451252.8678120495,0.0,0.0,0.0,0.0,0.0,0.0,281779.3487259038,8623.524496856127,451252.86781204946,1.0
 ,3613,48947.36195941793,99118.40796782132,8810.525152695229,8810.525152695229,0.0,50008.54076669811,0.0,70484.20122156183,0.0,461038.26150588004,0.0,0.0,0.0,0.0,0.0,0.0,281779.3487259038,8810.525152695229,461038.26150588,1.0
 ,3614,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,405025.3182929188,0.0,0.0,0.0,0.0,0.0,221261.32022573584,60518.02850016792,11757.034529851162,626286.6385186546,1.0
 ,3615,42236.35502572853,85528.61892710028,7602.543904631136,7602.543904631136,0.0,43152.03920268632,0.0,60820.351237049086,0.0,397826.8677595262,0.0,0.0,0.0,0.0,0.0,0.0,60518.02850016792,7602.543904631137,397826.8677595262,1.0
 ,3616,58944.02930074073,119361.65933399997,10609.925274133331,10609.925274133331,0.0,60221.93585598078,0.0,84879.40219306665,0.0,497705.36891034874,0.0,0.0,0.0,0.0,0.0,60518.02850016792,0.0,10609.925274133335,558223.3974105167,1.0
 ,3617,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,706572.9101683188,0.0,0.0,0.0,91349.33766095096,0.0,0.0,0.0,11757.034529851162,615223.5725073678,1.0
 ,3618,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,912403.6051075138,0.0,0.0,0.0,0.0,283028.60247632954,0.0,283028.60247632954,11757.034529851162,629375.0026311843,1.0
 ,3619,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0300532810126493e6,0.0,0.0,0.0,414829.7085052815,0.0,0.0,283028.60247632954,11757.034529851162,615223.5725073678,1.0
 ,3620,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.050636350506569e6,0.0,0.0,0.0,0.0,414678.8361897154,0.0,697707.438666045,11757.034529851162,635957.5143168536,1.0
 ,3621,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0529983420878383e6,0.0,0.0,0.0,0.0,416928.35198140045,0.0,1.1146357906474455e6,11757.034529851162,636069.9901064378,1.0
 ,3622,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0594094620941412e6,0.0,0.0,0.0,0.0,423034.1805588317,0.0,1.5376699712062771e6,11757.034529851162,636375.2815353094,1.0
 ,3623,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0685200010504662e6,0.0,0.0,0.0,453296.4285430984,0.0,0.0,1.5376699712062771e6,11757.034529851162,615223.5725073678,1.0
 ,3624,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0685200010504662e6,0.0,0.0,0.0,0.0,431710.88432676037,0.0,1.9693808555330376e6,11757.034529851162,636809.1167237058,1.0
 ,3625,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0685200010504662e6,0.0,0.0,0.0,0.0,431710.88432676037,0.0,2.401091739859798e6,11757.034529851162,636809.1167237058,1.0
 ,3626,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0685200010504662e6,0.0,0.0,0.0,0.0,431710.88432676037,0.0,2.832802624186558e6,11757.034529851162,636809.1167237058,1.0
 ,3627,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0685200010504662e6,0.0,0.0,0.0,0.0,431710.88432676037,0.0,3.2645135085133184e6,11757.034529851162,636809.1167237058,1.0
 ,3628,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0685200010504662e6,0.0,0.0,0.0,0.0,431710.88432676037,0.0,3.6962243928400786e6,11757.034529851162,636809.1167237058,1.0
 ,3629,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0685200010504662e6,0.0,0.0,0.0,0.0,431710.88432676037,0.0,4.1279352771668388e6,11757.034529851162,636809.1167237058,1.0
 ,3630,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0685200010504662e6,0.0,0.0,0.0,0.0,431710.88432676037,0.0,4.559646161493599e6,11757.034529851162,636809.1167237058,1.0
 ,3631,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0685200010504662e6,0.0,0.0,0.0,453296.4285430984,0.0,0.0,4.559646161493599e6,11757.034529851162,615223.5725073678,1.0
 ,3632,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0685200010504662e6,0.0,0.0,0.0,0.0,431710.88432676037,0.0,4.99135704582036e6,11757.034529851162,636809.1167237058,1.0
 ,3633,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0685200010504662e6,0.0,0.0,0.0,0.0,431710.88432676037,0.0,5.423067930147121e6,11757.034529851162,636809.1167237058,1.0
 ,3634,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0685200010504662e6,0.0,0.0,0.0,0.0,431710.88432676037,0.0,5.854778814473881e6,11757.034529851162,636809.1167237058,1.0
 ,3635,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0685200010504662e6,0.0,0.0,0.0,156852.40925613558,282327.6374161551,0.0,6.137106451890036e6,11757.034529851162,629339.9543781755,1.0
 ,3636,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0685200010504662e6,0.0,0.0,0.0,0.0,431710.88432676037,0.0,6.568817336216797e6,11757.034529851162,636809.1167237058,1.0
 ,3637,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0685200010504662e6,0.0,0.0,0.0,0.0,431710.88432676037,0.0,7.000528220543558e6,11757.034529851162,636809.1167237058,1.0
 ,3638,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0685200010504662e6,0.0,0.0,0.0,0.0,431710.88432676037,0.0,7.432239104870318e6,11757.034529851162,636809.1167237058,1.0
 ,3639,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0685200010504662e6,0.0,0.0,0.0,0.0,431710.88432676037,0.0,7.863949989197079e6,11757.034529851162,636809.1167237058,1.0
 ,3640,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0685200010504662e6,0.0,0.0,0.0,0.0,431710.88432676037,0.0,8.29566087352384e6,11757.034529851162,636809.1167237058,1.0
 ,3641,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0685200010504662e6,0.0,0.0,0.0,0.0,431710.88432676037,0.0,8.7273717578506e6,11757.034529851162,636809.1167237058,1.0
 ,3642,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0685200010504662e6,0.0,0.0,0.0,0.0,431710.88432676037,0.0,9.15908264217736e6,11757.034529851162,636809.1167237058,1.0
 ,3643,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0685200010504662e6,0.0,0.0,0.0,453296.4285430984,0.0,0.0,9.15908264217736e6,11757.034529851162,615223.5725073678,1.0
 ,3644,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0685200010504662e6,0.0,0.0,0.0,0.0,431710.88432676037,0.0,9.59079352650412e6,11757.034529851162,636809.1167237058,1.0
 ,3645,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0685200010504662e6,0.0,0.0,0.0,0.0,431710.88432676037,0.0,1.002250441083088e7,11757.034529851162,636809.1167237058,1.0
 ,3646,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0657081063108598e6,0.0,0.0,0.0,0.0,429032.889336659,0.0,1.0451537300167538e7,11757.034529851162,636675.2169742008,1.0
 ,3647,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0606466957795678e6,0.0,0.0,0.0,0.0,424212.4983544762,0.0,1.0875749798522014e7,11757.034529851162,636434.1974250916,1.0
 ,3648,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0220674999521669e6,0.0,0.0,0.0,0.0,387470.40709028486,0.0,1.12632202056123e7,11757.034529851162,634597.0928618821,1.0
 ,3649,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,919939.4830096592,0.0,0.0,0.0,0.0,290205.6290498013,0.0,1.1553425834662102e7,11757.034529851162,629733.8539598578,1.0
 ,3650,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,774508.2870772115,0.0,0.0,0.0,0.0,151699.72816175592,0.0,1.1705125562823858e7,11757.034529851162,622808.5589154556,1.0
 ,3651,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,645835.9837928186,0.0,0.0,0.0,0.0,29154.677414715046,0.0,1.1734280240238573e7,11757.034529851162,616681.3063781036,1.0
 ,3652,65316.85849917311,132266.63846082555,11757.03452985116,11757.03452985116,0.0,66732.92799143518,0.0,94056.27623880928,0.0,564178.5605546462,0.0,0.0,0.0,0.0,0.0,53731.59152918054,1.1680548648709392e7,11757.03452985116,617910.1520838267,1.0
 ,3653,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,511427.41523962835,0.0,0.0,0.0,0.0,0.0,109259.11291341111,1.1571289535795981e7,11757.034529851211,620686.5281530408,1.0
 ,3654,49616.074394091615,100472.55064803553,8930.893390936491,8930.893390936491,0.0,50691.75088695552,0.0,71447.14712749193,0.0,467336.9057225986,0.0,0.0,0.0,0.0,0.0,0.0,1.1571289535795981e7,8930.893390936491,467336.90572259855,1.0
 ,3655,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,399176.5772345373,0.0,0.0,0.0,0.0,0.0,227417.8897608742,1.1343871646035107e7,11757.034529851162,626594.4669954116,1.0
 ,3656,37758.36997211015,76460.69919352305,6796.506594979827,6796.506594979827,0.0,38576.97143310549,0.0,54372.05275983862,0.0,355648.4466654288,0.0,0.0,0.0,0.0,0.0,0.0,1.1343871646035107e7,6796.506594979828,355648.4466654288,1.0
 ,3657,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,346537.9077091038,0.0,0.0,0.0,0.0,0.0,282827.01557712257,1.1061044630457984e7,11757.034529851204,629364.923286226,1.0
 ,3658,31859.37099481021,64515.22626449067,5734.686779065838,5734.686779065838,0.0,32550.082157977693,0.0,45877.494232526704,0.0,300085.40661080455,0.0,0.0,0.0,0.0,0.0,0.0,1.1061044630457984e7,5734.686779065838,300085.40661080455,1.0
 ,3659,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,189521.70544947742,0.0,0.0,0.0,0.0,0.0,448107.22848198935,1.0612937401975995e7,11757.034529851162,637628.9339314672,1.0
 ,3660,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,65910.81269637612,0.0,0.0,0.0,0.0,0.0,60140.949268525466,1.055279645270747e7,2351.4069059702597,126051.76196490119,1.0
 ,3661,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,25644.48002521119,0.0,0.0,0.0,0.0,0.0,102526.56260658987,1.045026989010088e7,2351.4069059701924,128171.04263180107,1.0
 ,3662,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,36667.107404468625,0.0,0.0,0.0,0.0,0.0,609006.805371473,9.841263084729407e6,11757.034529851162,645673.9127759414,1.0
 ,3663,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,45777.64636079365,0.0,0.0,0.0,0.0,0.0,81333.75593755953,9.759929328791847e6,2351.4069059702483,127111.40229835233,1.0
 ,3664,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,38354.24424823252,0.0,0.0,0.0,0.0,0.0,89147.86342446426,9.670781465367382e6,2351.4069059702324,127502.10767269679,1.0
 ,3665,34161.95016665503,69177.94908747643,6149.151029997905,6149.151029997905,0.0,34902.581246268106,0.0,49193.20823998324,0.0,12709.764223021333,0.0,0.0,0.0,0.0,0.0,325330.29423009045,9.345451171137292e6,6149.151029997905,338040.05845311366,1.0
 ,3666,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,2811.89473960649,0.0,0.0,0.0,0.0,0.0,126560.86290722899,9.218890308230063e6,2351.406905970218,129372.75764683429,1.0
 ,3667,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647603.7605340704,8.571286547695993e6,11757.034529851162,647603.7605340714,1.0
 ,3668,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,6523.595795887056,0.0,0.0,0.0,0.0,0.0,122653.80916377355,8.44863273853222e6,2351.4069059701997,129177.40495966062,1.0
 ,3669,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,8548.160008403729,0.0,0.0,0.0,0.0,0.0,120522.68894007616,8.328110049592143e6,2351.4069059702324,129070.84894847737,1.0
 ,3670,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647603.7605340704,7.6805062890580725e6,11757.034529851162,647603.7605340714,1.0
 ,3671,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129520.75210681465,7.550985536951258e6,2351.4069059702497,129520.75210681515,1.0
 ,3672,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647603.7605340715,6.9033817764171865e6,11757.034529851164,647603.7605340715,1.0
 ,3673,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129520.7521068143,6.773861024310372e6,2351.4069059702324,129520.75210681428,1.0
 ,3674,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,674.8547375055575,0.0,0.0,0.0,0.0,0.0,128810.37869891431,6.6450506456114575e6,2351.4069059702324,129485.23343641928,1.0
 ,3675,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,21370.40002100932,0.0,0.0,0.0,0.0,0.0,107025.59418996182,6.538025051421496e6,2351.406905970222,128395.99421097114,1.0
 ,3676,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,95154.51798828361,0.0,0.0,0.0,0.0,0.0,547441.110020089,5.990583941401407e6,11757.034529851162,642595.6280083723,1.0
 ,3677,18664.241703481395,37795.08944954983,3359.5635066266514,3359.5635066266514,0.0,19068.88246361287,0.0,26876.50805301321,0.0,175799.65912019773,0.0,0.0,0.0,0.0,0.0,0.0,5.990583941401407e6,3359.5635066266514,175799.65912019773,1.0
 ,3678,27620.21181071815,55930.928916704244,4971.638125929267,4971.638125929267,0.0,28219.018002774512,0.0,39773.10500743413,0.0,260156.50130839244,0.0,0.0,0.0,0.0,0.0,0.0,5.990583941401407e6,4971.6381259292675,260156.50130839244,1.0
 ,3679,38176.315243781195,77307.03836865691,6871.736743880615,6871.736743880615,0.0,39003.97775826637,0.0,54973.89395104492,0.0,359585.0993008779,0.0,0.0,0.0,0.0,0.0,0.0,5.990583941401407e6,6871.736743880617,359585.0993008779,1.0
 ,3680,46738.222666299545,94644.90089925658,8412.880079933919,8412.880079933919,0.0,47751.50733370492,0.0,67303.04063947135,0.0,440230.2404327921,0.0,0.0,0.0,0.0,0.0,0.0,5.990583941401407e6,8412.88007993392,440230.24043279217,1.0
 ,3681,45532.15202519166,92202.6078510131,8195.787364534499,8195.787364534499,0.0,46519.28908109781,0.0,65566.29891627599,0.0,428870.1856847818,0.0,0.0,0.0,0.0,0.0,0.0,5.990583941401407e6,8195.787364534499,428870.1856847818,1.0
 ,3682,39752.56598265487,80498.94611487612,7155.461876877877,7155.461876877877,0.0,40614.40161315883,0.0,57243.69501502302,0.0,374431.90352600015,0.0,0.0,0.0,0.0,0.0,0.0,5.990583941401407e6,7155.461876877876,374431.9035260001,1.0
 ,3683,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,105164.86326128272,0.0,0.0,0.0,0.0,0.0,536903.9044695627,5.453680036931844e6,11757.034529851162,642068.767730846,1.0
 ,3684,14210.139236815648,28775.531954551687,2557.825062626817,2557.825062626817,0.0,14518.215055469811,0.0,20462.600501014535,0.0,133846.1896052689,0.0,0.0,0.0,0.0,0.0,0.0,5.453680036931844e6,2557.8250626268173,133846.1896052689,1.0
 ,3685,14771.380030202487,29912.044561160033,2658.8484054364476,2658.8484054364476,0.0,15091.623549257274,0.0,21270.78724349158,0.0,139132.55171572912,0.0,0.0,0.0,0.0,0.0,0.0,5.453680036931844e6,2658.8484054364476,139132.5517157291,1.0
 ,3686,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,210217.2507329812,0.0,0.0,0.0,0.0,0.0,426322.4439730458,5.027357592958799e6,11757.034529851298,636539.6947060268,1.0
 ,3687,29900.998864694448,60549.52270100626,5382.179795645001,5382.179795645001,0.0,30549.25252008102,0.0,43057.43836516001,0.0,281639.37711898604,0.0,0.0,0.0,0.0,0.0,0.0,5.027357592958799e6,5382.179795645001,281639.37711898604,1.0
 ,3688,22915.34218104977,46403.56791662578,4124.761592588959,4124.761592588959,0.0,23412.146799534927,0.0,32998.09274071167,0.0,215841.04021219414,0.0,0.0,0.0,0.0,0.0,0.0,5.027357592958799e6,4124.7615925889595,215841.04021219414,1.0
 ,3689,19177.71732296297,38834.877579000015,3451.9891181333346,3451.9891181333346,0.0,19593.490234524805,0.0,27615.912945066677,0.0,180636.1180723209,0.0,0.0,0.0,0.0,0.0,0.0,5.027357592958799e6,3451.989118133335,180636.1180723209,1.0
 ,3690,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,193233.406505758,0.0,0.0,0.0,0.0,0.0,444200.1747385366,4.583157418220262e6,11757.034529851157,637433.5812442944,1.0
 ,3691,23834.82177872608,48265.51410192031,4290.267920170694,4290.267920170694,0.0,24351.560714888856,0.0,34322.14336136555,0.0,224501.67601018216,0.0,0.0,0.0,0.0,0.0,0.0,4.583157418220262e6,4290.267920170696,224501.6760101822,1.0
 ,3692,21876.449648610313,44299.81053843588,3937.7609367498562,3937.7609367498562,0.0,22350.731076992182,0.0,31502.08749399885,0.0,206055.6465183636,0.0,0.0,0.0,0.0,0.0,0.0,4.583157418220262e6,3937.7609367498567,206055.6465183636,1.0
