Informations,Time,NH3-AEC,H2O wwtp,H2_from_AEC,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,2255,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,6.127122201417621e-11,10178.910633792024,532643.3080088983,1.0
 ,2256,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,6.127122201417621e-11,10178.910633792024,532643.3080088983,1.0
 ,2257,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,6.127122201417621e-11,10178.910633792024,532643.3080088983,1.0
 ,2258,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,6.127122201417621e-11,10178.910633792024,532643.3080088983,1.0
 ,2259,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,6.127122201417621e-11,10178.910633792024,532643.3080088983,1.0
 ,2260,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,6.127122201417621e-11,0.0,10178.910633792024,532643.3080088983,1.0
 ,2261,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,-5.543586753663562e-11,0.0,-5.543586753663562e-11,10178.910633792024,532643.3080088983,1.0
 ,2262,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,-5.543586753663562e-11,0.0,10178.910633792024,532643.3080088983,1.0
 ,2263,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2264,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2265,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2266,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,6.127122201417621e-11,-6.127122201417621e-11,10178.910633792024,532643.3080088983,1.0
 ,2267,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,6.127122201417621e-11,-1.2254244402835243e-10,10178.910633792024,532643.3080088983,1.0
 ,2268,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088984,0.0,0.0,-1.8381366604252866e-10,6.127122201417621e-11,10178.910633792024,532643.3080088982,1.0
 ,2269,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,6.127122201417621e-11,0.0,10178.910633792024,532643.3080088983,1.0
 ,2270,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2271,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,6.127122201417621e-11,-6.127122201417621e-11,10178.910633792024,532643.3080088983,1.0
 ,2272,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,6.127122201417621e-11,-1.2254244402835243e-10,10178.910633792024,532643.3080088983,1.0
 ,2273,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088984,0.0,1.2254244402835243e-10,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2274,11309.90070421336,22902.548926032054,2035.782126758405,2035.782126758405,0.0,11555.099351480705,0.0,16286.25701406724,0.0,0.0,0.0,0.0,106528.66160177965,0.0,0.0,0.0,0.0,2035.782126758405,106528.66160177965,1.0
 ,2275,11309.90070421336,22902.548926032054,2035.782126758405,2035.782126758405,0.0,11555.099351480705,0.0,16286.25701406724,0.0,0.0,0.0,0.0,106528.66160177965,0.0,0.0,0.0,0.0,2035.782126758405,106528.66160177965,1.0
 ,2276,11309.90070421336,22902.548926032054,2035.782126758405,2035.782126758405,0.0,11555.099351480705,0.0,16286.25701406724,0.0,0.0,0.0,0.0,106528.66160177965,0.0,0.0,0.0,0.0,2035.782126758405,106528.66160177965,1.0
 ,2277,11309.90070421336,22902.548926032054,2035.782126758405,2035.782126758405,0.0,11555.099351480705,0.0,16286.25701406724,0.0,0.0,0.0,0.0,106528.66160177965,0.0,0.0,0.0,0.0,2035.782126758405,106528.66160177965,1.0
 ,2278,11309.90070421336,22902.548926032054,2035.782126758405,2035.782126758405,0.0,11555.099351480705,0.0,16286.25701406724,0.0,0.0,0.0,0.0,106528.66160177965,0.0,0.0,0.0,0.0,2035.782126758405,106528.66160177965,1.0
 ,2279,11309.90070421336,22902.548926032054,2035.782126758405,2035.782126758405,0.0,11555.099351480705,0.0,16286.25701406724,0.0,0.0,0.0,0.0,106528.66160177965,0.0,0.0,0.0,0.0,2035.782126758405,106528.66160177965,1.0
 ,2280,11309.90070421336,22902.548926032054,2035.782126758405,2035.782126758405,0.0,11555.099351480705,0.0,16286.25701406724,0.0,0.0,0.0,0.0,106528.66160177965,0.0,0.0,0.0,0.0,2035.782126758405,106528.66160177965,1.0
 ,2281,11309.90070421336,22902.548926032054,2035.782126758405,2035.782126758405,0.0,11555.099351480705,0.0,16286.25701406724,0.0,0.0,0.0,0.0,106528.66160177965,0.0,0.0,0.0,0.0,2035.782126758405,106528.66160177965,1.0
 ,2282,11309.90070421336,22902.548926032054,2035.782126758405,2035.782126758405,0.0,11555.099351480705,0.0,16286.25701406724,0.0,0.0,0.0,0.0,106528.66160177965,0.0,0.0,0.0,0.0,2035.782126758405,106528.66160177965,1.0
 ,2283,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088985,0.0,0.0,-2.4508488805670486e-10,2.4508488805670486e-10,10178.910633792024,532643.3080088982,1.0
 ,2284,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,1.2254244402835243e-10,1.2254244402835243e-10,10178.910633792024,532643.3080088983,1.0
 ,2285,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,1.2254244402835243e-10,0.0,10178.910633792024,532643.3080088983,1.0
 ,2286,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2287,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2288,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2289,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2290,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2291,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088984,0.0,0.0,-1.8381366604252866e-10,1.8381366604252866e-10,10178.910633792024,532643.3080088982,1.0
 ,2292,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,6.127122201417621e-11,1.2254244402835243e-10,10178.910633792024,532643.3080088983,1.0
 ,2293,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,6.127122201417621e-11,6.127122201417621e-11,10178.910633792024,532643.3080088983,1.0
 ,2294,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,6.127122201417621e-11,0.0,10178.910633792024,532643.3080088983,1.0
 ,2295,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2296,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,6.127122201417621e-11,-6.127122201417621e-11,10178.910633792024,532643.3080088983,1.0
 ,2297,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,6.127122201417621e-11,-1.2254244402835243e-10,10178.910633792024,532643.3080088983,1.0
 ,2298,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088984,0.0,0.0,-1.2254244402835243e-10,0.0,10178.910633792024,532643.3080088983,1.0
 ,2299,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.308008898,0.0,0.0,6.893012476594825e-11,-6.893012476594825e-11,10178.910633792024,532643.3080088983,1.0
 ,2300,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,3.676273320850573e-10,-4.3655745685100555e-10,10178.91063379203,532643.3080088985,1.0
 ,2301,56549.503521066785,114512.74463016025,10178.910633792022,10178.910633792022,0.0,57775.49675740351,0.0,81431.28507033618,0.0,0.0,0.0,0.0,532643.3080088984,0.0,0.0,-4.3655745685100555e-10,0.0,10178.910633792022,532643.308008898,1.0
 ,2302,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2303,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2304,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,-6.127122201417621e-11,6.127122201417621e-11,10178.910633792024,532643.3080088983,1.0
 ,2305,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,6.127122201417621e-11,10178.910633792024,532643.3080088983,1.0
 ,2306,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,6.127122201417621e-11,10178.910633792024,532643.3080088983,1.0
 ,2307,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,6.127122201417621e-11,0.0,10178.910633792024,532643.3080088983,1.0
 ,2308,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2309,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2310,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2311,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2312,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2313,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2314,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,1.2254244402835243e-10,-1.2254244402835243e-10,10178.910633792024,532643.3080088983,1.0
 ,2315,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088984,0.0,0.0,-1.2254244402835243e-10,0.0,10178.910633792024,532643.3080088983,1.0
 ,2316,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,-6.127122201417621e-11,6.127122201417621e-11,10178.910633792024,532643.3080088983,1.0
 ,2317,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,6.127122201417621e-11,0.0,10178.910633792024,532643.3080088983,1.0
 ,2318,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,6.127122201417621e-11,-6.127122201417621e-11,10178.910633792024,532643.3080088983,1.0
 ,2319,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,6.127122201417621e-11,-1.2254244402835243e-10,10178.910633792024,532643.3080088983,1.0
 ,2320,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088984,0.0,0.0,-1.2254244402835243e-10,0.0,10178.910633792024,532643.3080088983,1.0
 ,2321,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,1.2254244402835243e-10,-1.2254244402835243e-10,10178.910633792024,532643.3080088983,1.0
 ,2322,56549.50352106677,114512.7446301602,10178.910633792018,10178.910633792018,0.0,57775.49675740349,0.0,81431.28507033615,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,-1.2254244402835243e-10,0.0,10178.91063379202,532643.308008898,1.0
 ,2323,56549.50352106678,114512.74463016022,10178.91063379202,10178.91063379202,0.0,57775.496757403496,0.0,81431.28507033616,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,0.0,0.0,10178.910633792022,532643.308008898,1.0
 ,2324,11309.90070421336,22902.548926032054,2035.782126758405,2035.782126758405,0.0,11555.099351480705,0.0,16286.25701406724,0.0,0.0,0.0,0.0,106528.66160177965,0.0,0.0,0.0,0.0,2035.782126758405,106528.66160177965,1.0
 ,2325,11309.90070421336,22902.548926032054,2035.782126758405,2035.782126758405,0.0,11555.099351480705,0.0,16286.25701406724,0.0,0.0,0.0,0.0,106528.66160177965,0.0,0.0,0.0,0.0,2035.782126758405,106528.66160177965,1.0
 ,2326,11309.90070421336,22902.548926032054,2035.782126758405,2035.782126758405,0.0,11555.099351480705,0.0,16286.25701406724,0.0,0.0,0.0,0.0,106528.66160177965,0.0,0.0,0.0,0.0,2035.782126758405,106528.66160177965,1.0
 ,2327,11309.90070421336,22902.548926032054,2035.782126758405,2035.782126758405,0.0,11555.099351480705,0.0,16286.25701406724,0.0,0.0,0.0,0.0,106528.66160177965,0.0,0.0,0.0,0.0,2035.782126758405,106528.66160177965,1.0
 ,2328,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2329,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,1.2254244402835243e-10,-1.2254244402835243e-10,10178.910633792024,532643.3080088983,1.0
 ,2330,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,-1.2254244402835243e-10,10178.910633792024,532643.3080088983,1.0
 ,2331,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,6.127122201417621e-11,-1.8381366604252866e-10,10178.910633792024,532643.3080088983,1.0
 ,2332,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,-1.8381366604252866e-10,10178.910633792024,532643.3080088983,1.0
 ,2333,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088984,0.0,0.0,-1.8381366604252866e-10,0.0,10178.910633792024,532643.3080088982,1.0
 ,2334,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2335,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2336,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2337,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2338,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,6.127122201417621e-11,-6.127122201417621e-11,10178.910633792024,532643.3080088983,1.0
 ,2339,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,6.127122201417621e-11,-1.2254244402835243e-10,10178.910633792024,532643.3080088983,1.0
 ,2340,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088984,0.0,0.0,-1.8381366604252866e-10,6.127122201417621e-11,10178.910633792024,532643.3080088982,1.0
 ,2341,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,6.127122201417621e-11,0.0,10178.910633792024,532643.3080088983,1.0
 ,2342,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,6.127122201417621e-11,-6.127122201417621e-11,10178.910633792024,532643.3080088983,1.0
 ,2343,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,-6.127122201417621e-11,0.0,10178.910633792024,532643.3080088983,1.0
 ,2344,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,6.127122201417621e-11,-6.127122201417621e-11,10178.910633792024,532643.3080088983,1.0
 ,2345,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,-5.543586753663562e-11,0.0,-1.1670708955081184e-10,10178.910633792024,532643.3080088983,1.0
 ,2346,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,1.2254244402835243e-10,-2.3924953357916424e-10,10178.910633792024,532643.3080088983,1.0
 ,2347,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088985,0.0,0.0,-2.3924953357916424e-10,0.0,10178.910633792024,532643.3080088982,1.0
 ,2348,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2349,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2350,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2351,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2352,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2353,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,1.2254244402835243e-10,-1.2254244402835243e-10,10178.910633792024,532643.3080088983,1.0
 ,2354,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,6.127122201417621e-11,-1.8381366604252866e-10,10178.910633792024,532643.3080088983,1.0
 ,2355,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,-1.8381366604252866e-10,10178.910633792024,532643.3080088983,1.0
 ,2356,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,0.0,6.127122201417621e-11,-2.4508488805670486e-10,10178.910633792024,532643.3080088983,1.0
 ,2357,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088985,0.0,0.0,-2.4508488805670486e-10,0.0,10178.910633792024,532643.3080088982,1.0
 ,2358,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2359,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088983,0.0,0.0,0.0,0.0,10178.910633792024,532643.3080088983,1.0
 ,2360,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,1.1087173507327125e-10,0.0,1.1087173507327125e-10,10178.91063379202,532643.308008898,1.0
 ,2361,56549.5035210668,114512.74463016026,10178.910633792024,10178.910633792024,0.0,57775.49675740352,0.0,81431.28507033619,0.0,0.0,0.0,0.0,532643.3080088982,0.0,-1.1087173507327125e-10,0.0,0.0,10178.910633792024,532643.3080088983,1.0
