Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_tank,H2_from_tank,H2_stored_tank,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,2494,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.508451114741,0.0,128686.4094077106,0.0,698323.2896724001,0.0,0.0,0.0,0.0,0.0,119140.94431880636,364856.8126719872,16174.24972470721,817464.2339912064,1.0
 ,2495,72920.78485329179,147664.58932791586,13125.74127359252,13125.74127359252,0.0,55876.28060168336,0.0,105005.93018874017,0.0,0.0,128686.4094077106,0.0,824320.4581454019,0.0,0.0,0.0,0.0,158395.42711682883,0.0,523252.239788816,13125.74127359252,665925.031028573,1.0
 ,2496,72920.78485329179,147664.58932791586,13125.74127359252,13125.74127359252,0.0,55876.28060168336,0.0,105005.93018874017,0.0,0.0,128686.4094077106,0.0,737691.6017081796,0.0,0.0,0.0,572061.850453942,0.0,518290.00886157266,4962.230927243363,13125.74127359252,683919.7601158102,1.0
 ,2497,72920.78485329179,159784.23160240866,14203.042809102993,13125.74127359252,0.0,60462.35323835144,0.0,113624.34247282395,1077.3015355104856,0.0,129763.71094322109,0.0,712250.7585529825,0.0,0.0,0.0,0.0,0.0,0.0,4962.230927243363,14203.042809102993,712250.7585529825,1.0
 ,2498,72920.78485329179,166090.61855410784,14763.61053814292,13125.74127359252,0.0,62848.69006087441,0.0,118108.88430514337,1637.8692645504232,0.0,131401.5802077715,0.0,740477.0954842961,0.0,0.0,0.0,0.0,0.0,0.0,4962.230927243363,14763.61053814292,740477.0954842961,1.0
 ,2499,72920.78485329179,147664.58932791586,13125.74127359252,13125.74127359252,0.0,55876.28060168336,0.0,105005.93018874017,0.0,0.0,131401.5802077715,0.0,653291.1402918504,0.0,0.0,0.0,0.0,0.0,4962.230927243363,0.0,13125.74127359252,658253.3712190938,1.0
 ,2500,72920.78485329179,164721.46875538368,14641.908333811883,13125.74127359252,0.0,62330.603777037184,0.0,117135.26667049507,1516.1670602193735,0.0,132917.74726799087,0.0,734349.0091768398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14641.908333811883,734349.0091768398,1.0
 ,2501,72920.78485329179,177417.22143446226,15770.419683063314,13125.74127359252,0.0,67134.67659080052,0.0,126163.35746450651,2644.6784094707928,0.0,135562.42567746167,0.0,791173.0822096159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15770.419683063317,791173.0822096159,1.0
 ,2502,72920.78485329179,161547.53058561403,14359.780496499025,13125.74127359252,0.0,61129.58557359634,0.0,114878.2439719922,1234.0392229065037,0.0,136796.46490036818,0.0,771860.325361875,0.0,0.0,0.0,0.0,49254.604231646845,0.0,49254.604231646845,14359.780496499026,722605.7211302281,1.0
 ,2503,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,139844.97335148288,0.0,845583.0606364243,0.0,0.0,0.0,0.0,32453.213201103055,0.0,81707.8174327499,16174.249724707211,813129.8474353212,1.0
 ,2504,72920.78485329179,181649.1389941552,16146.590132813795,13125.74127359252,0.0,68736.03419538832,0.0,129172.72106251036,3020.848859221266,0.0,142865.82221070415,0.0,810114.4398872079,0.0,0.0,0.0,0.0,0.0,0.0,81707.8174327499,16146.590132813795,810114.4398872079,1.0
 ,2505,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,145914.33066181885,0.0,733884.7602141537,0.0,0.0,0.0,0.0,0.0,81707.8174327499,0.0,16174.249724707211,815592.5776469036,1.0
 ,2506,72920.78485329179,147156.91436737284,13080.614610433142,13125.74127359252,0.0,55684.17639661388,0.0,104644.91688346514,0.0,45.12666315937895,145869.20399865948,0.0,655890.9344828925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13080.614610433142,655890.9344828924,1.0
 ,2507,72920.78485329179,147558.21274370924,13116.2855772186,13125.74127359252,0.0,55836.02770221957,0.0,104930.2846177488,0.0,9.455696373921455,145859.74830228556,0.0,657562.2307485624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13116.2855772186,657562.2307485623,1.0
 ,2508,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,148908.25675340026,0.0,847625.7560722431,0.0,0.0,0.0,0.0,34398.63742569235,0.0,34398.63742569235,16174.249724707211,813227.1186465507,1.0
 ,2509,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,151956.76520451496,0.0,874923.5950781846,0.0,0.0,0.0,0.0,60396.579336112896,0.0,94795.21676180525,16174.249724707211,814527.0157420717,1.0
 ,2510,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,155005.27365562966,0.0,873530.8481901262,0.0,0.0,0.0,62023.661414860166,0.0,0.0,94795.21676180525,16174.249724707211,811507.1867752661,1.0
 ,2511,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,158053.78210674436,0.0,871302.4531692332,0.0,0.0,0.0,0.0,56947.87275615976,0.0,151743.089517965,16174.249724707197,814354.5804130733,1.0
 ,2512,72920.78485329179,160143.44235502477,14234.97265377998,13125.74127359252,0.0,60598.27858714137,0.0,113879.78123023984,1109.2313801874589,0.0,159163.01348693183,0.0,874459.3461154985,0.0,0.0,0.0,0.0,152953.16200215725,0.0,304696.2515201223,14234.97265377998,721506.1841133412,1.0
 ,2513,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.508451114702,0.0,162211.52193804653,0.0,863688.7701811815,0.0,0.0,0.0,0.0,49696.74610087173,0.0,354392.997620994,16174.249724707211,813992.0240803097,1.0
 ,2514,72920.78485329179,181358.7132792743,16120.774513713272,13125.74127359252,0.0,68626.13710487739,0.0,128966.19610970617,2995.0332401207374,0.0,165206.55517816727,0.0,808814.5427916868,0.0,0.0,0.0,0.0,0.0,0.0,354392.997620994,16120.774513713272,808814.5427916868,1.0
 ,2515,72920.78485329179,150283.16178701978,13358.503269957315,13125.74127359252,0.0,56867.14842020829,0.0,106868.02615965852,232.76199636479856,0.0,165439.31717453207,0.0,669725.5535709377,0.0,0.0,0.0,0.0,0.0,0.0,354392.997620994,13358.503269957315,669725.5535709377,1.0
 ,2516,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,168487.82562564677,0.0,534164.8564666025,0.0,0.0,0.0,0.0,0.0,291939.2950617511,62453.702559242905,16174.249724707211,826104.1515283536,1.0
 ,2517,72920.78485329179,134605.19292974,11964.906038199111,13125.74127359252,0.0,50934.605004613615,0.0,95719.24830559289,0.0,1160.8352353934097,167326.99039025337,0.0,603616.5012844399,0.0,0.0,0.0,0.0,0.0,0.0,62453.702559242905,11964.906038199111,603616.5012844399,1.0
 ,2518,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,170375.49884136807,0.0,752176.1693439853,0.0,0.0,0.0,0.0,0.0,62453.702559242905,0.0,16174.249724707211,814629.8719032282,1.0
 ,2519,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,173424.00729248277,0.0,864431.5685214791,0.0,0.0,0.0,52924.38174621307,0.0,0.0,0.0,16174.249724707211,811507.1867752661,1.0
 ,2520,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,176472.51574359747,0.0,882073.0291035501,0.0,0.0,0.0,0.0,67205.56412217523,0.0,67205.56412217523,16174.249724707211,814867.4649813748,1.0
 ,2521,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,179521.02419471217,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,67205.56412217523,16174.249724707211,811507.1867752661,1.0
 ,2522,72920.78485329179,156764.1858373898,13934.594296656873,13125.74127359252,0.0,59319.5679208683,0.0,111476.75437325498,808.8530230643519,0.0,180329.87721777652,0.0,882073.0291035501,0.0,0.0,0.0,183339.49205383123,0.0,0.0,67205.56412217523,13934.594296656873,698733.5370497189,1.0
 ,2523,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,183378.38566889122,0.0,882073.0291035501,0.0,0.0,0.0,0.0,67205.56412217523,0.0,134411.12824435046,16174.249724707211,814867.4649813748,1.0
 ,2524,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,186426.89412000592,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,134411.12824435046,16174.249724707211,811507.1867752661,1.0
 ,2525,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,189475.40257112062,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,134411.12824435046,16174.249724707211,811507.1867752661,1.0
 ,2526,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,192523.91102223532,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,134411.12824435046,16174.249724707211,811507.1867752661,1.0
 ,2527,72920.78485329179,147664.58932791586,13125.74127359252,13125.74127359252,0.0,55876.28060168336,0.0,105005.93018874017,0.0,0.0,192523.91102223532,0.0,882073.0291035501,0.0,0.0,0.0,224067.7694308185,0.0,0.0,134411.12824435046,13125.74127359252,658005.2596727316,1.0
 ,2528,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,195572.41947335002,0.0,882073.0291035501,0.0,0.0,0.0,0.0,67205.56412217533,0.0,201616.6923665258,16174.249724707211,814867.4649813748,1.0
 ,2529,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,198620.92792446472,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,201616.6923665258,16174.249724707211,811507.1867752661,1.0
 ,2530,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,201669.43637557942,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,201616.6923665258,16174.249724707211,811507.1867752661,1.0
 ,2531,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,204717.94482669412,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,201616.6923665258,16174.249724707211,811507.1867752661,1.0
 ,2532,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,207766.45327780882,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,201616.6923665258,16174.249724707211,811507.1867752661,1.0
 ,2533,72920.78485329179,147664.58932791586,13125.74127359252,13125.74127359252,0.0,55876.28060168336,0.0,105005.93018874017,0.0,0.0,207766.45327780882,0.0,882073.0291035501,0.0,0.0,0.0,224067.7694308185,0.0,0.0,201616.6923665258,13125.74127359252,658005.2596727316,1.0
 ,2534,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,210814.96172892352,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,201616.6923665258,16174.249724707211,811507.1867752661,1.0
 ,2535,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,213863.47018003822,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,201616.6923665258,16174.249724707211,811507.1867752661,1.0
 ,2536,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,216911.97863115292,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,201616.6923665258,16174.249724707211,811507.1867752661,1.0
 ,2537,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,219960.48708226762,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,201616.6923665258,16174.249724707211,811507.1867752661,1.0
 ,2538,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,223008.99553338232,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,201616.6923665258,16174.249724707211,811507.1867752661,1.0
 ,2539,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,226057.50398449702,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,201616.6923665258,16174.249724707211,811507.1867752661,1.0
 ,2540,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,229106.01243561172,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,201616.6923665258,16174.249724707211,811507.1867752661,1.0
 ,2541,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,232154.52088672642,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,201616.6923665258,16174.249724707211,811507.1867752661,1.0
 ,2542,72920.78485329179,165400.98776149293,14702.310023243817,13125.74127359252,0.0,62587.73376894893,0.0,117618.48018595054,1576.5687496512965,0.0,233731.0896363777,0.0,882073.0291035501,0.0,0.0,0.0,0.0,137792.9581986029,0.0,339409.65056512866,14702.310023243816,744280.0709049471,1.0
 ,2543,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,236779.5980874924,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,339409.65056512866,16174.249724707211,811507.1867752661,1.0
 ,2544,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,239828.1065386071,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,339409.65056512866,16174.249724707211,811507.1867752661,1.0
 ,2545,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,242876.6149897218,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,339409.65056512866,16174.249724707211,811507.1867752661,1.0
 ,2546,72920.78485329179,147664.58932791586,13125.74127359252,13125.74127359252,0.0,55876.28060168336,0.0,105005.93018874017,0.0,0.0,242876.6149897218,0.0,882073.0291035501,0.0,0.0,0.0,224067.7694308185,0.0,0.0,339409.65056512866,13125.74127359252,658005.2596727316,1.0
 ,2547,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,245925.1234408365,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,339409.65056512866,16174.249724707211,811507.1867752661,1.0
 ,2548,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,248973.6318919512,0.0,882073.0291035501,0.0,0.0,0.0,0.0,67205.56412217529,0.0,406615.214687304,16174.249724707211,814867.4649813748,1.0
 ,2549,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,252022.1403430659,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,406615.214687304,16174.249724707211,811507.1867752661,1.0
 ,2550,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,255070.6487941806,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,406615.214687304,16174.249724707211,811507.1867752661,1.0
 ,2551,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.508451114708,0.0,258119.1572452953,0.0,882073.0291035501,0.0,0.0,0.0,0.0,67205.56412217533,0.0,473820.7788094793,16174.249724707211,814867.4649813749,1.0
 ,2552,72920.78485329179,147664.58932791586,13125.74127359252,13125.74127359252,0.0,55876.28060168336,0.0,105005.93018874017,0.0,0.0,258119.1572452953,0.0,882073.0291035501,0.0,0.0,0.0,224067.7694308185,0.0,0.0,473820.7788094793,13125.74127359252,658005.2596727316,1.0
 ,2553,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511147206,0.0,261167.66569641003,0.0,863410.2208035698,0.0,0.0,0.0,0.0,49431.4609793367,0.0,523252.239788816,16174.249724707211,813978.759824233,1.0
 ,2554,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,4268.820010175296,1220.3115590606067,264216.1741475247,0.0,815778.2772319781,0.0,0.0,0.0,0.0,0.0,0.0,523252.239788816,16174.249724707211,815778.2772319781,1.0
 ,2555,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,267264.6825986394,0.0,632028.537800828,0.0,0.0,0.0,0.0,0.0,188924.89365730324,334327.3461315128,16174.249724707211,820953.4314581312,1.0
 ,2556,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,270313.1910497541,0.0,669075.6050231771,0.0,0.0,0.0,0.0,0.0,149927.98079167254,184399.36533984024,16174.249724707211,819003.5858148497,1.0
 ,2557,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,273361.6995008688,0.0,852918.1942468644,0.0,0.0,0.0,41411.007471598336,0.0,0.0,184399.36533984024,16174.249724707211,811507.1867752661,1.0
 ,2558,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,276410.2079519835,0.0,875852.0930035567,0.0,0.0,0.0,0.0,61280.86307456241,0.0,245680.22841440263,16174.249724707213,814571.2299289943,1.0
 ,2559,72920.78485329179,147664.58932791586,13125.74127359252,13125.74127359252,0.0,55876.28060168336,0.0,105005.93018874017,0.0,0.0,276410.2079519835,0.0,877151.9900990777,0.0,0.0,0.0,219146.73042634607,0.0,0.0,245680.22841440263,13125.74127359252,658005.2596727316,1.0
 ,2560,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,279458.7164030982,0.0,869724.0066961005,0.0,0.0,0.0,0.0,55444.59040079465,0.0,301124.8188151973,16174.249724707211,814279.4162953058,1.0
 ,2561,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511147224,0.0,282507.2248542129,0.0,855796.5378155181,0.0,0.0,0.0,0.0,42180.33432404938,0.0,343305.1531392466,16174.249724707211,813616.2034914687,1.0
 ,2562,72920.78485329179,160852.78486867982,14298.025321660429,13125.74127359252,0.0,60866.69379430844,0.0,114384.20257328343,1172.2840480678544,0.0,283679.50890228077,0.0,837133.7295155376,0.0,0.0,0.0,0.0,114381.24250946357,0.0,457686.3956487102,14298.025321660429,722752.487006074,1.0
 ,2563,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.508451114741,5.093170329928398e-11,286728.01735339547,0.0,811507.1867752662,0.0,0.0,0.0,0.0,0.0,0.0,457686.3956487102,16174.249724707211,811507.1867752662,1.0
 ,2564,72920.78485329179,173703.92122277102,15440.348553135202,13125.74127359252,0.0,65729.56379069654,0.0,123522.78842508161,2314.6072795427067,0.0,289042.6246329382,0.0,774552.9693454544,0.0,0.0,0.0,0.0,0.0,0.0,457686.3956487102,15440.348553135202,774552.9693454544,1.0
 ,2565,72920.78485329179,164451.78773442283,14617.936687504252,13125.74127359252,0.0,62228.5564787056,0.0,116943.49350003402,1492.1954139117684,0.0,290534.82004684996,0.0,733141.961873856,0.0,0.0,0.0,0.0,0.0,0.0,457686.3956487102,14617.936687504252,733141.961873856,1.0
 ,2566,72920.78485329179,147664.58932791586,13125.74127359252,13125.74127359252,0.0,55876.28060168336,0.0,105005.93018874017,0.0,0.0,290534.82004684996,0.0,683003.0739037595,0.0,0.0,0.0,0.0,23807.442124788296,0.0,481493.8377734985,13125.741273592523,659195.6317789712,1.0
