Informations,Time,NH3-SOEC,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,1178,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1179,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1180,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1181,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1182,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1183,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1184,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1185,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1186,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1187,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1188,89676.29210686308,181594.49151639774,16141.732579235355,16141.732579235355,0.0,0.0,0.0,129133.86063388284,0.0,665134.6633248602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16141.732579235359,665134.6633248603,1.0
 ,1189,73128.76289033212,148085.74485292254,13163.177320259781,13163.177320259781,0.0,0.0,0.0,105305.41856207825,0.0,542400.604905274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13163.177320259783,542400.604905274,1.0
 ,1190,72890.52611696873,147603.31538686168,13120.294701054372,13120.294701054372,0.0,0.0,0.0,104962.35760843498,0.0,540633.5878674394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13120.294701054372,540633.5878674394,1.0
 ,1191,68761.08871200359,139241.20464180727,12376.995968160647,12376.995968160647,0.0,0.0,0.0,99015.96774528518,0.0,510005.29254497524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12376.995968160649,510005.2925449752,1.0
 ,1192,71222.86870342513,144226.3091244359,12820.116366616525,12820.116366616525,0.0,0.0,0.0,102560.9309329322,0.0,528264.4686025982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12820.116366616525,528264.4686025982,1.0
 ,1193,70398.96652887679,142557.9072209755,12671.813975197821,12671.813975197821,0.0,0.0,0.0,101374.51180158257,0.0,522153.5346800873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12671.813975197825,522153.53468008724,1.0
 ,1194,71629.85652458757,145050.45946228981,12893.374174425762,12893.374174425762,0.0,0.0,0.0,103146.9933954061,0.0,531283.1227088987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12893.374174425762,531283.1227088987,1.0
 ,1195,77754.52690647093,157452.91698560363,13995.814843164768,13995.814843164768,0.0,0.0,0.0,111966.51874531814,0.0,576710.1857232266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13995.81484316477,576710.1857232266,1.0
 ,1196,70259.99507774814,142276.49003244,12646.799113994666,12646.799113994666,0.0,0.0,0.0,101174.39291195733,0.0,521122.77474135044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12646.79911399467,521122.77474135044,1.0
 ,1197,67679.09669964493,137050.170816781,12182.237405936088,12182.237405936088,0.0,0.0,0.0,97457.8992474887,0.0,501980.0901648103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12182.23740593609,501980.0901648103,1.0
 ,1198,67391.2272651642,136467.2352119575,12130.420907729556,12130.420907729556,0.0,0.0,0.0,97043.36726183645,0.0,499844.944577427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12130.420907729558,499844.94457742706,1.0
 ,1199,72275.08111911335,146357.03926620455,13009.514601440404,13009.514601440404,0.0,0.0,0.0,104076.11681152323,0.0,536068.7938530337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13009.514601440404,536068.7938530337,1.0
 ,1200,57365.42971945558,116164.99518189755,10325.777349502005,10325.777349502005,0.0,0.0,0.0,82606.21879601604,0.0,425482.9775685595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10325.777349502006,425482.9775685596,1.0
 ,1201,41949.52517640063,84947.78848221128,7550.914531752114,7550.914531752114,0.0,0.0,0.0,60407.316254016914,0.0,311142.25007868704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7550.914531752114,311142.25007868704,1.0
 ,1202,38266.78172149183,77490.23298602097,6888.0207098685305,6888.0207098685305,0.0,0.0,0.0,55104.165678948244,0.0,283827.1117021625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6888.020709868529,283827.1117021625,1.0
 ,1203,47399.19136708779,95983.36251835278,8531.854446075802,8531.854446075802,0.0,0.0,0.0,68254.83556860642,0.0,351562.7648191507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8531.854446075806,351562.7648191507,1.0
 ,1204,59370.58922859731,120225.44318790955,10686.706061147515,10686.706061147515,0.0,0.0,0.0,85493.64848918012,0.0,440355.370970333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10686.706061147514,440355.3709703329,1.0
 ,1205,66090.85154388912,133833.97437637547,11896.353277900042,11896.353277900042,0.0,0.0,0.0,95170.82622320033,0.0,490199.97657924716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11896.353277900043,490199.97657924716,1.0
 ,1206,50813.91845196282,102898.18486522471,9146.505321353308,9146.505321353308,0.0,0.0,0.0,73172.04257082647,0.0,376890.0090281115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9146.50532135331,376890.0090281115,1.0
 ,1207,43101.0029143236,87279.53090150529,7758.180524578249,7758.180524578249,0.0,0.0,0.0,62065.44419662599,0.0,319682.83242822037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7758.180524578251,319682.83242822037,1.0
 ,1208,45255.06040681744,91641.49732380532,8145.91087322714,8145.91087322714,0.0,0.0,0.0,65167.28698581712,0.0,335659.6114786404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8145.910873227142,335659.61147864047,1.0
 ,1209,44421.23170004563,89952.9941925924,7995.821706008214,7995.821706008214,0.0,0.0,0.0,63966.573648065714,0.0,329475.05184621975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7995.821706008215,329475.05184621975,1.0
 ,1210,59817.28317865362,121129.99843677359,10767.110972157652,10767.110972157652,0.0,0.0,0.0,86136.88777726122,0.0,443668.5279162727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10767.110972157656,443668.5279162727,1.0
 ,1211,66884.97412176702,135442.07259657822,12039.295341918065,12039.295341918065,0.0,0.0,0.0,96314.36273534452,0.0,496090.03337202873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.295341918067,496090.0333720287,1.0
 ,1212,88772.97767452695,179765.27979091706,15979.13598141485,15979.13598141485,0.0,0.0,0.0,127833.0878513188,0.0,658434.723723071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15979.135981414853,658434.723723071,1.0
 ,1213,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1214,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1215,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1216,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1217,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1218,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1219,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1220,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1221,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1222,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1223,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1224,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1225,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1226,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1227,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1228,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1229,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1230,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1231,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1232,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1233,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1234,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1235,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1236,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1237,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1238,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1239,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1240,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1241,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1242,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1243,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1244,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1245,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1246,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1247,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1248,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1249,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1250,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1251,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1252,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1253,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1254,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1255,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1256,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1257,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1258,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1259,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1260,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1261,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1262,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1263,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1264,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1265,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1266,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1267,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1268,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1269,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1270,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1271,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1272,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1273,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1274,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1275,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1276,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1277,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1278,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1279,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1280,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1281,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1282,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1283,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,699444.2441428128,0.0,0.0,0.0,25400.869918870507,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1284,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1285,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1286,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1287,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,699444.2441428128,0.0,0.0,0.0,25400.86991887039,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1288,90877.40250590343,184026.74007445446,16357.93245106262,16357.93245106262,0.0,0.0,0.0,130863.45960850095,0.0,681037.8166653705,0.0,0.0,0.0,6994.44244142808,0.0,0.0,0.0,16357.93245106262,674043.3742239424,1.0
 ,1289,87581.79380771008,177353.13246061292,15764.722885387815,15764.722885387815,0.0,0.0,0.0,126117.78308310252,0.0,649599.6385338987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15764.722885387817,649599.6385338987,1.0
 ,1290,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,677430.1568797918,0.0,0.0,0.0,3386.7826558494708,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
 ,1291,90877.40250590343,184026.74007445443,16357.932451062617,16357.932451062617,0.0,0.0,0.0,130863.45960850094,0.0,686706.9963284227,0.0,0.0,0.0,12663.622104480397,0.0,0.0,0.0,16357.932451062617,674043.3742239423,1.0
