Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,3560,44239.72013908903,89585.43328165529,7963.149625036026,7963.149625036026,0.0,33899.12795377836,0.0,63705.19700028821,0.0,0.0,98640.53535344501,0.0,18917.891664611794,380281.9879929668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,7963.149625036027,399199.8796575786,1.0
 ,3561,38481.87980750916,77925.80661020605,6926.738365351649,6926.738365351649,0.0,29487.12522130197,0.0,55413.90692281319,0.0,0.0,98640.53535344501,0.0,0.0,347243.6475605469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,6926.738365351649,347243.6475605468,1.0
 ,3562,35499.010678153674,71885.49662326119,6389.821922067662,6389.821922067662,0.0,27201.471922242035,0.0,51118.575376541296,0.0,0.0,98640.53535344501,0.0,0.0,320327.5415424871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,6389.821922067663,320327.5415424871,1.0
 ,3563,61258.40056505206,51310.75815373163,4560.9562803317,11026.512101709372,0.0,19415.990885372048,0.0,36487.6502426536,0.0,6465.55582137767,92174.97953206734,0.0,0.0,249837.51105529696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,4560.956280331701,249837.51105529693,1.0
 ,3564,22972.95538423882,46520.234653083615,4135.131969162988,4135.131969162988,0.0,17603.25679272684,0.0,33081.0557533039,0.0,0.0,92174.97953206734,0.0,0.0,207297.8987193905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,4135.131969162988,207297.8987193905,1.0
 ,3565,17669.45958985648,35780.655669459375,3180.5027261741666,3180.5027261741666,0.0,13539.400105323426,0.0,25444.021809393333,0.0,0.0,92174.97953206734,0.0,0.0,159441.47295029435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,3180.502726174168,159441.47295029438,1.0
 ,3566,13504.891651315666,27347.40559391422,2430.88049723682,2430.88049723682,0.0,10348.25827673714,0.0,19447.04397789456,0.0,0.0,92174.97953206734,0.0,0.0,121862.23387137511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,2430.88049723682,121862.23387137511,1.0
 ,3567,12251.680113010414,18164.33195154442,1614.6072845817264,2205.3024203418745,0.0,6873.383210464409,0.0,12916.858276653811,0.0,590.6951357601483,91584.28439630722,0.0,0.0,82877.88819709433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,1614.6072845817264,82877.88819709433,1.0
 ,3568,12251.680113010414,11713.940384145297,1041.2391452573597,2205.3024203418745,0.0,4432.55504136058,0.0,8329.913162058878,0.0,1164.0632750845148,90420.22112122271,0.0,0.0,56013.799094312366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,1041.2391452573595,56013.799094312366,1.0
 ,3569,12251.680113010414,9156.097307299093,813.8753162043639,2205.3024203418745,0.0,3464.667221081977,0.0,6511.002529634911,0.0,1391.4271041375105,89028.7940170852,0.0,0.0,45361.09319121373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,813.875316204364,45361.09319121373,1.0
 ,3570,12251.680113010414,5579.904711474239,495.99152990882124,2205.3024203418745,0.0,2111.4359428218518,0.0,3967.93223927057,0.0,1709.3108904330534,87319.48312665214,0.0,0.0,30467.244416435387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,495.9915299088213,30467.244416435384,1.0
 ,3571,12251.680113010414,2573.8670925023457,228.78818600020853,2205.3024203418745,0.0,973.9513078028876,0.0,1830.3054880016682,0.0,1976.514234341666,85342.96889231047,0.0,0.0,17947.932743867164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,228.78818600020855,17947.932743867164,1.0
 ,3572,12251.680113010414,2165.7629499087293,192.51226221410928,2205.3024203418745,0.0,819.5247002454631,0.0,1540.0980977128743,0.0,2012.7901581277652,83330.1787341827,0.0,0.0,16248.292352226583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,192.5122622141093,16248.292352226585,1.0
 ,3573,12251.680113010414,1104.0453151308764,98.13736134496679,2205.3024203418745,0.0,417.7707472455236,0.0,785.0988907597343,0.0,2107.1650589969076,81223.0136751858,0.0,0.0,11826.533324942042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,98.13736134496682,11826.533324942042,1.0
 ,3574,12251.680113010414,510.1744805497628,45.348842715534474,2205.3024203418745,0.0,193.05002344003023,0.0,362.7907417242758,0.0,2159.95357762634,79063.06009755946,0.0,0.0,9353.226263032419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,45.348842715534445,9353.226263032419,1.0
 ,3575,12251.680113010414,20505.66744158925,1822.7259948079331,2205.3024203418745,0.0,7759.344559897371,0.0,14581.807958463465,0.0,382.57642553394135,78680.48367202551,0.0,83948.14426171483,8680.75588044675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,1822.7259948079334,92628.9001421616,1.0
 ,3576,61258.40056505206,51085.279649328935,4540.913746607017,11026.512101709372,0.0,19330.66981930607,0.0,36327.309972856136,0.0,6485.598355102355,72194.88531692316,0.0,242385.4869528386,6512.968764539008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,4540.913746607017,248898.4557173776,1.0
 ,3577,54042.80873046465,109436.68767919092,9727.705571483637,9727.705571483637,0.0,41410.842617805836,0.0,77821.6445718691,0.0,0.0,72194.88531692316,0.0,487135.71036375366,522.9518911397322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,9727.705571483637,487658.66225489334,1.0
 ,3578,61258.40056505206,131851.23386069553,11720.10967650627,11026.512101709372,0.0,49892.50689288719,0.0,93760.87741205016,693.5975747968988,0.0,72888.48289172006,0.0,576995.6957706597,8922.505970087828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,11720.109676506268,585918.2017407476,1.0
 ,3579,61258.40056505206,153508.4458676776,13645.195188238009,11026.512101709372,0.0,58087.5959163292,0.0,109161.56150590407,2618.683086528637,0.0,75507.1659782487,0.0,652667.262429107,25256.79180952461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,13645.195188238013,677924.0542386317,1.0
 ,3580,61258.40056505206,160486.23599354117,14265.443199425883,11026.512101709372,0.0,60727.99169995598,0.0,114123.54559540706,3238.9310977165114,0.0,78746.09707596521,0.0,682226.4681550628,25341.176813272323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,14265.443199425885,707567.644968335,1.0
 ,3581,61258.40056505206,148029.32241841004,13158.161992747559,11026.512101709372,0.0,56014.29560312635,0.0,105265.29594198047,2131.649891038187,0.0,80877.7469670034,0.0,624290.4249321893,30356.79091521781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,13158.161992747559,654647.215847407,1.0
 ,3582,56241.984951944774,113890.01952768817,10123.55729135006,10123.55729135006,0.0,43095.9833892772,0.0,80988.45833080048,0.0,0.0,80877.7469670034,0.0,465853.08224106545,41649.98409686772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,10123.55729135006,507503.0663379332,1.0
 ,3583,37971.462990428285,76892.21255561727,6834.863338277091,6834.863338277091,0.0,29096.013231045574,0.0,54678.90670621673,0.0,0.0,80877.7469670034,0.0,295592.0572595593,47045.81225100725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,6834.86333827709,342637.86951056647,1.0
 ,3584,20665.787448226634,41848.21958265894,3719.8417406807944,3719.8417406807944,0.0,15835.36629007814,0.0,29758.733925446355,0.0,0.0,80877.7469670034,0.0,147796.02862977964,38682.99602100892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,3719.841740680795,186479.02465078857,1.0
 ,3585,12251.680113010414,7689.224734206182,683.4866430405496,2205.3024203418745,0.0,2909.602639423619,0.0,5467.893144324396,0.0,1521.815777301325,79355.93118970208,0.0,0.0,39251.976388885385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,683.4866430405494,39251.976388885385,1.0
 ,3586,12251.680113010414,10972.251119263643,975.3112106012127,2205.3024203418745,0.0,4151.899823529362,0.0,7802.489684809701,0.0,1229.9912097407068,78125.93997996137,0.0,0.0,52924.869330876085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,975.3112106012127,52924.869330876085,1.0
 ,3587,12251.680113010414,12108.443536309125,1076.3060921163667,2205.3024203418745,0.0,4581.8350341393725,0.0,8610.448736930934,0.0,1128.9963282255048,76996.94365173587,0.0,0.0,57656.79513886578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,1076.3060921163667,57656.79513886578,1.0
 ,3588,12251.680113010414,14238.703454679744,1265.6625293048662,2205.3024203418745,0.0,5387.925387250815,0.0,10125.30023443893,0.0,939.6398910370083,76057.30376069887,0.0,0.0,66528.7359600132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,1265.6625293048664,66528.7359600132,1.0
 ,3589,12251.680113010414,18357.557696293537,1631.7829063372033,2205.3024203418745,0.0,6946.499832277474,0.0,13054.263250697626,0.0,573.5195140046712,75483.7842466942,0.0,0.0,83682.61975015642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,1631.7829063372033,83682.61975015642,1.0
 ,3590,12251.680113010414,21946.209791327663,1950.7742036735701,2205.3024203418745,0.0,8304.445785038388,0.0,15606.193629388561,0.0,254.52821666830437,75229.25603002589,0.0,0.0,98628.35887816937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,1950.7742036735701,98628.35887816938,1.0
 ,3591,12251.680113010414,24603.931825265427,2187.016162245816,2205.3024203418745,0.0,9310.127802680438,0.0,17496.129297966527,0.0,18.286258096058646,75210.96977192983,0.0,0.0,109697.03289339964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,2187.0161622458163,109697.03289339965,1.0
 ,3592,12801.542421985709,25923.123404521062,2304.2776359574277,2304.2776359574277,0.0,9809.309896270768,0.0,18434.22108765942,0.0,0.0,75210.96977192983,0.0,0.0,115515.51814118942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,2304.2776359574277,115515.51814118942,1.0
 ,3593,12789.358212707888,25898.450380733477,2302.08447828742,2302.08447828742,0.0,9799.973624069547,0.0,18416.67582629936,0.0,0.0,75210.96977192983,0.0,0.0,115405.57316725794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,2302.0844782874206,115405.57316725794,1.0
 ,3594,12978.01443080008,26280.479222370162,2336.0425975440144,2336.0425975440144,0.0,9944.533337744868,0.0,18688.340780352115,0.0,0.0,75210.96977192983,0.0,0.0,117107.92434222644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,2336.0425975440144,117107.92434222644,1.0
 ,3595,12765.284361418628,25849.700831872717,2297.751185055353,2297.751185055353,0.0,9781.526794780637,0.0,18382.009480442823,0.0,0.0,75210.96977192983,0.0,0.0,115188.34126553359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,2297.7511850553533,115188.34126553359,1.0
 ,3596,61258.40056505206,16457.19841618763,1462.8620814389008,11026.512101709372,0.0,6227.4038806854,0.0,11702.896651511206,0.0,9563.65002027047,65647.31975165935,0.0,0.0,104682.11629279773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,1462.8620814389012,104682.11629279773,1.0
 ,3597,12251.680113010414,19793.93869797415,1759.4612175977022,2205.3024203418745,0.0,7490.026403313418,0.0,14075.689740781618,0.0,445.8412027441723,65201.478548915176,0.0,0.0,89664.74762743348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,1759.4612175977024,89664.74762743349,1.0
 ,3598,12251.680113010414,16501.931565302013,1466.838361360179,2205.3024203418745,0.0,6244.330904310282,0.0,11734.706890881433,0.0,738.4640589816954,64463.014489933485,0.0,0.0,75954.45236627977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,1466.838361360179,75954.45236627979,1.0
 ,3599,36955.58743835318,74835.06456266518,6652.005738903572,6652.005738903572,0.0,28317.588430512504,0.0,53216.045911228575,0.0,0.0,64463.014489933485,0.0,251844.4327851445,81626.62018905029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,6652.005738903573,333471.0529741948,1.0
 ,3600,61258.40056505206,140914.10507470215,12525.698228862415,11026.512101709372,0.0,53321.8973602673,0.0,100205.58583089932,1499.1861271530433,0.0,65962.2006170862,0.0,568719.1181673921,55700.677954681894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,12525.698228862415,624419.7961220739,1.0
 ,3601,61258.40056505206,169082.99433784632,15029.59949669745,11026.512101709372,0.0,63981.00505744104,0.0,120236.7959735796,4003.0873949880784,0.0,69965.28801207428,0.0,731885.9337746687,12203.128628703438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,15029.599496697449,744089.062403372,1.0
 ,3602,61258.40056505206,180614.38216750143,16054.61174822235,11026.512101709372,0.0,68344.48221218254,0.0,128436.8939857788,5028.099646512979,0.0,74993.38765858725,0.0,791004.3452265807,2073.255840452434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95885.40517737152,16054.61174822235,793077.6010670331,1.0
 ,3603,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,80176.02187449389,0.0,809922.2368911925,1637.2787636976827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10567.832948576179,0.0,106453.2381259477,16209.14631761602,800991.6827063148,1.0
 ,3604,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,85358.65609040055,0.0,808739.8686621543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7882.4548602549885,0.0,114335.69298620269,16209.146317616032,800857.4138018993,1.0
 ,3605,61258.40056505206,180404.67657431393,16035.971251050127,11026.512101709372,0.0,68265.12961572039,0.0,128287.77000840101,5009.459149340755,0.0,90368.11523974131,0.0,792186.7134556189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,16035.971251050125,792186.7134556188,1.0
 ,3606,61258.40056505206,167323.77422478207,14873.224375536185,11026.512101709372,0.0,63315.31616665753,0.0,118985.79500428948,3846.7122738268145,0.0,94214.82751356812,0.0,736615.4066908218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,14873.224375536187,736615.4066908218,1.0
 ,3607,61258.40056505206,139996.89840047044,12444.168746708483,11026.512101709372,0.0,52974.826354738005,0.0,99553.34997366786,1417.6566449991117,0.0,95632.48415856723,0.0,617196.2155579599,3327.031832345897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,12444.168746708483,620523.2473903057,1.0
 ,3608,40426.28167074969,81863.22038326813,7276.730700734945,7276.730700734945,0.0,30977.04259302866,0.0,58213.84560587956,0.0,0.0,95632.48415856723,0.0,353528.10048243287,11260.97881618142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,7276.7307007349455,364789.0792986143,1.0
 ,3609,12251.680113010414,8545.061896921767,759.561057504157,2205.3024203418745,0.0,3233.451421795196,0.0,6076.488460033256,0.0,1445.7413628377176,94186.74279572951,0.0,0.0,42816.300439050596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,759.5610575041569,42816.300439050596,1.0
 ,3610,12251.680113010414,17740.389387512394,1576.923501112213,2205.3024203418745,0.0,6712.96334423469,0.0,12615.388008897704,0.0,628.3789192296615,93558.36387649985,0.0,0.0,81112.28517972429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,1576.923501112213,81112.28517972429,1.0
 ,3611,15066.294657199436,30509.24668082886,2711.9330382958988,2711.9330382958988,0.0,11544.69894402564,0.0,21695.46430636719,0.0,0.0,93558.36387649985,0.0,0.0,135951.6514826552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,2711.933038295899,135951.6514826552,1.0
 ,3612,20510.42617915949,41533.61301279797,3691.8767122487084,3691.8767122487084,0.0,15716.31916404275,0.0,29535.013697989667,0.0,0.0,93558.36387649985,0.0,0.0,185077.11252928188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,3691.876712248709,185077.11252928188,1.0
 ,3613,20241.01074757724,40988.04676384391,3643.381934563903,3643.381934563903,0.0,15509.876895438534,0.0,29147.055476511225,0.0,0.0,93558.36387649985,0.0,0.0,182646.02554393493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,3643.3819345639026,182646.0255439349,1.0
 ,3614,18839.32870441157,38149.64062643343,3391.079166794083,3391.079166794083,0.0,14435.824013042411,0.0,27128.633334352664,0.0,0.0,93558.36387649985,0.0,0.0,169997.86002230184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,3391.079166794083,169997.86002230184,1.0
 ,3615,17243.199351240622,34917.47868626226,3103.775883223312,3103.775883223312,0.0,13212.77393488164,0.0,24830.207065786497,0.0,0.0,93558.36387649985,0.0,0.0,155595.08704587922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,3103.775883223313,155595.08704587925,1.0
 ,3616,14239.054098011251,28834.084548472783,2563.0297376420253,2563.0297376420253,0.0,10910.817593142101,0.0,20504.237901136203,0.0,0.0,93558.36387649985,0.0,0.0,128486.99459428567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,2563.029737642026,128486.99459428567,1.0
 ,3617,12251.680113010414,21752.545081229393,1933.559562775946,2205.3024203418745,0.0,8231.163058737202,0.0,15468.476502207568,0.0,271.7428575659287,93286.62101893392,0.0,0.0,97821.79915636289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,1933.5595627759462,97821.79915636289,1.0
 ,3618,12251.680113010414,15085.92757971358,1340.971340418985,2205.3024203418745,0.0,5708.514996163619,0.0,10727.77072335188,0.0,864.3310799228896,92422.28993901104,0.0,0.0,70057.18910074439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,1340.971340418985,70057.18910074439,1.0
 ,3619,61258.40056505206,4802.042240515161,426.84819915690326,11026.512101709372,0.0,1817.0927838109371,0.0,3414.785593255226,0.0,10599.663902552467,81822.62603645858,0.0,0.0,56141.628364504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,426.8481991569033,56141.628364504,1.0
 ,3620,12251.680113010414,12038.741057411185,1070.1103162143277,2205.3024203418745,0.0,4555.459616124393,0.0,8560.882529714621,0.0,1135.1921041275468,80687.43393233103,0.0,0.0,57366.50367605557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,1070.110316214328,57366.50367605557,1.0
 ,3621,12251.680113010414,13123.266364818315,1166.5125657616281,2205.3024203418745,0.0,4965.8439924472505,0.0,9332.100526093025,0.0,1038.7898545802464,79648.64407775078,0.0,0.0,61883.25032437642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,1166.5125657616281,61883.25032437642,1.0
 ,3622,12251.680113010414,14255.141233024982,1267.1236651577763,2205.3024203418745,0.0,5394.145442576653,0.0,10136.98932126221,0.0,938.1787551840982,78710.46532256668,0.0,0.0,66597.19474077156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,1267.123665157776,66597.19474077156,1.0
 ,3623,16304.110386563854,33015.82353279181,2934.739869581494,2934.739869581494,0.0,12493.187624808419,0.0,23477.918956651953,0.0,0.0,78710.46532256668,0.0,91042.35363594425,56078.80544411384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,2934.739869581494,147121.1590800581,1.0
 ,3624,33190.24543277504,67210.24700136945,5974.244177899507,5974.244177899507,0.0,25432.3574653182,0.0,47793.95342319606,0.0,0.0,78710.46532256668,0.0,237656.01403668566,61838.240016299445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,5974.244177899507,299494.2540529851,1.0
 ,3625,47602.17034210933,96394.3949427714,8568.39066157968,8568.39066157968,0.0,36475.639046344695,0.0,68547.12529263744,0.0,0.0,78710.46532256668,0.0,397275.7249568477,32265.43426082223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,8568.390661579682,429541.15921767004,1.0
 ,3626,61258.40056505206,146900.38210779717,13057.811742915304,11026.512101709372,0.0,55587.104589590446,0.0,104462.49394332244,2031.2996412059322,0.0,80741.76496377261,0.0,595913.5874352715,53937.576378121405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,13057.811742915308,649851.163813393,1.0
 ,3627,61258.40056505206,174055.78549252078,15471.62537711296,11026.512101709372,0.0,65862.70923036986,0.0,123773.00301690368,4445.113275403587,0.0,85186.8782391762,0.0,712968.042110057,52246.81844924869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,15471.62537711296,765214.8605593056,1.0
 ,3628,61258.40056505206,175844.32494027558,15630.60666135783,11026.512101709372,0.0,66539.49255740027,0.0,125044.85329086264,4604.094559648459,0.0,89790.97279882466,0.0,717697.5150262099,55115.55792367141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,15630.60666135783,772813.0729498812,1.0
 ,3629,61258.40056505206,174811.71516482052,15538.819125761825,11026.512101709372,0.0,66148.75301836808,0.0,124310.5530060946,4512.307024052454,0.0,94303.27982287711,0.0,711785.6738810188,56640.58590668081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,15538.819125761825,768426.2597876994,1.0
 ,3630,61258.40056505206,156550.20311532484,13915.573610251096,11026.512101709372,0.0,59238.596858838915,0.0,111324.58888200877,2889.0615085417244,0.0,97192.34133141884,0.0,632567.0025354569,58279.281423748864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,13915.573610251098,690846.2839592058,1.0
 ,3631,58263.65184177514,117983.89497959467,10487.457331519527,10487.457331519527,0.0,44645.10586027862,0.0,83899.65865215621,0.0,0.0,97192.34133141884,0.0,464670.7140120272,61074.989860470945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,10487.457331519527,525745.7038724981,1.0
 ,3632,28455.338021793752,57622.05949413235,5121.960843922876,5121.960843922876,0.0,21804.18731257968,0.0,40975.68675138301,0.0,0.0,97192.34133141884,0.0,189178.91664611796,67589.60445216435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,5121.960843922877,256768.5210982823,1.0
