Informations,Time,NH3-AEC,H2O wwtp,H2_from_AEC,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,4388,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,28781.646662815314,16526.70330160423,0.0,0.0,636699.3250907016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34365.51566023016,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4389,61147.65309379941,123823.99751494381,11006.577556883894,11006.577556883894,0.0,62473.33421287298,0.0,88052.62045507116,0.0,0.0,28781.646662815314,0.0,0.0,0.0,636938.1500656389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60984.583846823894,0.0,0.0,0.0,11006.577556883894,575953.566218815,1.0
 ,4390,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,20228.96384784724,19383.808614848964,29626.80189581359,0.0,0.0,0.0,637081.2928300337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11851.73278988217,637081.2928300337,1.0
 ,4391,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,20213.369521375298,19368.21428837702,30471.957128811868,0.0,0.0,0.0,637066.6341631501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11851.732789882171,637066.63416315,1.0
 ,4392,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,20125.174233084545,19280.019000086268,31317.112361810145,0.0,0.0,0.0,636983.7305921568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11851.73278988217,636983.7305921568,1.0
 ,4393,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,18755.51390681017,17910.358673811894,32162.26759480843,0.0,0.0,0.0,635696.2498854588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11851.73278988217,635696.2498854587,1.0
 ,4394,61147.65309379941,123823.99751494381,11006.577556883894,11006.577556883894,0.0,62473.33421287298,0.0,88052.62045507116,0.0,0.0,32162.26759480843,0.0,0.0,0.0,626937.2874642704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50983.72124545532,0.0,0.0,0.0,11006.577556883894,575953.566218815,1.0
 ,4395,61147.65309379941,129185.26512422899,11483.134677709244,11006.577556883894,0.0,65178.27243067766,0.0,91865.07742167395,476.5571208253514,0.0,32638.82471563378,0.0,0.0,0.0,600147.4776985167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11483.134677709248,600147.4776985167,1.0
 ,4396,61147.65309379941,126208.39670304637,11218.5241513819,11006.577556883894,0.0,63676.34308324366,0.0,89748.1932110552,211.94659449800747,0.0,32850.771310131786,0.0,0.0,0.0,586713.6974216142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11218.524151381902,586713.6974216141,1.0
 ,4397,61147.65309379941,124691.54356993048,11083.6927617716,11006.577556883894,0.0,62911.04011581559,0.0,88669.5420941728,77.11520488770705,0.0,32927.88651501949,0.0,0.0,0.0,579868.5605799546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11083.6927617716,579868.5605799546,1.0
 ,4398,61147.65309379941,127761.8259587991,11356.606751893254,11006.577556883894,0.0,64460.0999237461,0.0,90852.85401514603,350.0291950093615,0.0,33277.91571002885,0.0,0.0,0.0,593723.8921446996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11356.606751893254,593723.8921446996,1.0
 ,4399,61147.65309379941,0.0,0.0,11006.577556883894,0.0,0.0,0.0,0.0,0.0,11006.577556883894,22271.338153144956,19969.766489438443,0.0,0.0,601860.8787176356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594314.2013148643,0.0,0.0,0.0,0.0,27516.443892209736,1.0
 ,4400,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,23116.493386143233,187302.63741818126,0.0,0.0,610379.2482024832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178821.37288858878,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4401,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,23961.64861914151,349126.6072463893,0.0,0.0,592598.2744055626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322864.36891987623,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4402,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982733,0.0,24806.803852139783,431071.5111168436,0.0,0.0,602801.0072740341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415012.00565880205,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4403,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982751,0.0,25651.95908513806,466190.7556327526,0.0,0.0,561527.3607562458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408857.60365692276,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4404,61147.65309379941,123823.99751494381,11006.577556883894,11006.577556883894,0.0,62473.33421287298,0.0,88052.62045507116,0.0,0.0,25651.95908513806,479274.3957465226,0.0,0.0,523568.33023785753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426889.15976556507,0.0,0.0,0.0,11006.577556883894,575953.566218815,1.0
 ,4405,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,26497.114318136337,485471.90948462416,0.0,0.0,508431.6076646094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375043.0044171579,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4406,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,27342.269551134614,478585.7831089557,0.0,0.0,536439.2085565556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396164.47893343563,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4407,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,28187.424784132883,464813.53035761893,0.0,0.0,553342.1997536648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399295.2173792081,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4408,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,29032.58001713116,439334.86276764574,0.0,0.0,568189.3951206818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388663.74515625194,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4409,61147.65309379941,123823.99751494381,11006.577556883894,11006.577556883894,0.0,62473.33421287298,0.0,88052.62045507116,0.0,0.0,29032.58001713116,391820.5907755335,0.0,0.0,601156.6555778802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417023.6801345987,0.0,0.0,0.0,11006.577556883894,575953.566218815,1.0
 ,4410,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,29877.735250129437,300235.1099791435,0.0,0.0,626081.1167737613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307455.7140208292,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4411,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,30722.890483127714,148740.32971443806,0.0,0.0,633957.0687635388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163836.88574590127,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4412,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,31568.04571612599,20658.379127005286,0.0,0.0,634061.0062612206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35858.8726561502,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4413,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,18699.9788846267,17854.823651628423,32413.200949124268,0.0,0.0,0.0,635644.0469646064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11851.73278988217,635644.0469646063,1.0
 ,4414,61147.65309379941,123823.99751494381,11006.577556883894,11006.577556883894,0.0,62473.33421287298,0.0,88052.62045507116,0.0,0.0,32413.200949124268,0.0,0.0,0.0,635752.7312546129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59799.165035797865,0.0,0.0,0.0,11006.577556883894,575953.566218815,1.0
 ,4415,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,13596.898075641151,12751.742842642874,33258.356182122545,0.0,0.0,0.0,630847.1510041599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11851.732789882171,630847.1510041599,1.0
 ,4416,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,5344.132226739609,4498.976993741332,34103.511415120825,0.0,0.0,0.0,623089.5511061925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11851.73278988217,623089.5511061924,1.0
 ,4417,61147.65309379941,133135.4757604218,11834.264512037495,11006.577556883894,0.0,67171.28537032481,0.0,94674.11609629996,827.686955153602,0.0,34931.198370274426,0.0,0.0,0.0,617973.6810189225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11834.264512037495,617973.6810189224,1.0
 ,4418,61147.65309379941,131950.75200497403,11728.95573377547,11006.577556883894,0.0,66573.55274490957,0.0,93831.64587020376,722.3781768915775,0.0,35653.576547166005,0.0,0.0,0.0,612627.3518005186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11728.955733775467,612627.3518005185,1.0
 ,4419,61147.65309379941,123823.99751494381,11006.577556883894,11006.577556883894,0.0,62473.33421287298,0.0,88052.62045507116,0.0,0.0,35653.576547166005,0.0,0.0,0.0,596870.733965864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20917.16774704901,0.0,0.0,0.0,11006.577556883894,575953.566218815,1.0
 ,4420,61147.65309379941,124568.57692004168,11072.762392892595,11006.577556883894,0.0,62848.99934205836,0.0,88582.09914314076,66.1848360087024,0.0,35719.7613831747,0.0,0.0,0.0,579313.6462464092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11072.762392892595,579313.6462464093,1.0
 ,4421,61147.65309379941,124527.8287893467,11069.140336830818,11006.577556883894,0.0,62828.440551851716,0.0,88553.12269464655,62.56277994692573,0.0,35782.32416312163,0.0,0.0,0.0,579129.7612515081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11069.14033683082,579129.761251508,1.0
 ,4422,61147.65309379941,126600.02848685377,11253.335865498113,11006.577556883894,0.0,63873.93437256728,0.0,90026.6869239849,246.75830861422037,0.0,36029.08247173585,0.0,0.0,0.0,588481.0228753302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11253.335865498113,588481.0228753302,1.0
 ,4423,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,11206.990544023141,10361.835311024864,36874.237704734114,28233.118140240556,0.0,0.0,600367.5197841985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11851.73278988217,628600.637924439,1.0
 ,4424,61147.65309379941,123823.99751494381,11006.577556883894,11006.577556883894,0.0,62473.33421287298,0.0,88052.62045507116,0.0,0.0,36874.237704734114,238259.9725981276,0.0,0.0,612736.0747179202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275042.4810972327,0.0,0.0,0.0,11006.577556883894,575953.566218815,1.0
 ,4425,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,37719.392937732395,387688.9149501325,0.0,0.0,600684.8840980403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369513.28631609713,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4426,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,38564.548170730675,452418.50288141577,0.0,0.0,602716.4265984038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436274.41674774396,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4427,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,39409.703403728956,479274.3957465226,0.0,0.0,547223.135793081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407637.01880752796,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4428,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.155232998266,0.0,40254.85863672722,488914.9726724584,0.0,0.0,540476.5714366083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410531.0313769911,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4429,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,41100.0138697255,488914.9726724584,0.0,0.0,554841.5453884797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424896.00532886246,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4430,61147.65309379941,0.0,0.0,11006.577556883894,0.0,0.0,0.0,0.0,0.0,11006.577556883894,30093.43631284161,484094.6842094905,0.0,0.0,562156.015582809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0187342559000896e6,0.0,0.0,0.0,0.0,27516.443892209736,1.0
 ,4431,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,30938.59154583989,474454.1072835547,0.0,0.0,555169.2052695008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410762.7998209799,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4432,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,31783.746778838165,456550.1787068168,0.0,0.0,536130.9835259091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373820.6495006503,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4433,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982751,0.0,32628.902011836442,420742.32155334094,0.0,0.0,522363.22506865906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324245.03388992435,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4434,61147.65309379941,123823.99751494381,11006.577556883894,11006.577556883894,0.0,62473.33421287298,0.0,88052.62045507116,0.0,0.0,32628.902011836442,346372.15669612197,0.0,0.0,540381.5328267498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310800.12330405676,0.0,0.0,0.0,11006.577556883894,575953.566218815,1.0
 ,4435,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,33474.05724483471,198320.4396192507,0.0,0.0,579007.9997683087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158467.92665548378,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4436,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,10956.857242830287,10111.702009832006,34319.21247783299,30987.568690507927,0.0,0.0,597377.9439308099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11851.73278988217,628365.5126213178,1.0
 ,4437,61147.65309379941,133295.46021534957,11848.485352475516,11006.577556883894,0.0,67252.00286065102,0.0,94787.88281980413,841.9077955916246,0.0,35161.12027342461,0.0,0.0,0.0,618695.646423885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11848.485352475518,618695.646423885,1.0
 ,4438,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,9518.291639163966,8673.136406165693,36006.275506422884,0.0,0.0,0.0,627013.2609538714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11851.73278988217,627013.2609538713,1.0
 ,4439,61147.65309379941,123823.99751494381,11006.577556883894,11006.577556883894,0.0,62473.33421287298,0.0,88052.62045507116,0.0,0.0,36006.275506422884,0.0,0.0,0.0,623437.0717933028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47483.50557448773,0.0,0.0,0.0,11006.577556883894,575953.566218815,1.0
 ,4440,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,5023.485941102758,4178.330708104478,36851.430739421165,0.0,0.0,0.0,622788.1435976939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11851.73278988217,622788.1435976939,1.0
 ,4441,61147.65309379941,133078.82625906292,11829.229000805593,11006.577556883894,0.0,67142.70380857254,0.0,94633.83200644475,822.6514439217008,0.0,37674.08218334286,0.0,0.0,0.0,617718.0375552623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11829.229000805593,617718.0375552623,1.0
 ,4442,61147.65309379941,130026.26794682269,11557.890484162017,11006.577556883894,0.0,65602.5863881036,0.0,92463.12387329614,551.3129272781243,0.0,38225.395110620986,0.0,0.0,0.0,603942.6898249866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11557.890484162017,603942.6898249866,1.0
 ,4443,61147.65309379941,124447.90222449004,11062.035753288004,11006.577556883894,0.0,62788.11493566271,0.0,88496.28602630403,55.45819640411166,0.0,38280.8533070251,0.0,0.0,0.0,578769.0748661334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11062.035753288003,578769.0748661333,1.0
 ,4444,61147.65309379941,117476.10580759015,10442.320516230237,11006.577556883894,0.0,59270.61125012281,0.0,83538.56412984189,0.0,564.2570406536615,37716.59626637144,0.0,0.0,0.0,547837.6958649943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10442.320516230235,547837.6958649944,1.0
 ,4445,61147.65309379941,112743.96117883631,10021.685438118784,11006.577556883894,0.0,56883.08654676221,0.0,80173.48350495027,0.0,984.8921187651067,36731.70414760633,0.0,0.0,0.0,526878.2386134723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10021.685438118786,526878.2386134723,1.0
 ,4446,61147.65309379941,115177.31788025232,10237.983811577984,11006.577556883894,0.0,58110.79611451663,0.0,81903.87049262387,0.0,768.5937453059087,35963.1104023004,0.0,0.0,0.0,537655.981003494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10237.983811577986,537655.981003494,1.0
 ,4447,61147.65309379941,120638.61288913553,10723.432256812048,11006.577556883894,0.0,60866.201489665174,0.0,85787.45805449638,0.0,283.14530007184476,35679.965102228554,26855.89286510687,0.0,0.0,534989.0739485658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10723.432256812048,561844.9668136726,1.0
 ,4448,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,36525.120335226835,232751.0714975929,0.0,0.0,534362.051862455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148252.61062797223,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4449,61147.65309379941,123823.99751494381,11006.577556883894,11006.577556883894,0.0,62473.33421287298,0.0,88052.62045507116,0.0,0.0,36525.120335226835,388377.5275876993,0.0,0.0,475178.87328136904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287602.8346502533,0.0,0.0,0.0,11006.577556883894,575953.566218815,1.0
 ,4450,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982751,0.0,37370.2755682251,457238.7913443837,0.0,0.0,498997.7889270744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337376.06753938243,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4451,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,38215.43080122338,485471.90948462416,0.0,0.0,527688.6490602834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394300.04581283196,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4452,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982751,0.0,39060.586034221655,493735.2611354263,0.0,0.0,547183.4226849263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422058.17108827695,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4453,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,39905.74126721993,490292.19794759207,0.0,0.0,554678.5325192318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426110.2177347482,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4454,61147.65309379941,123823.99751494381,11006.577556883894,11006.577556883894,0.0,62473.33421287298,0.0,88052.62045507116,0.0,0.0,39905.74126721993,484783.29684705735,0.0,0.0,547884.2954562898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456714.0260845321,0.0,0.0,0.0,11006.577556883894,575953.566218815,1.0
 ,4455,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,40750.896500218216,475831.33255868836,0.0,0.0,520771.3439175821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377742.16374419484,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4456,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982751,0.0,41596.05173321649,459304.6292570842,0.0,0.0,508202.64770222385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348646.76422723243,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4457,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982751,0.0,42441.20696621476,423496.77210360835,0.0,0.0,516256.6956656701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320892.9550372028,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4458,61147.65309379941,133331.9938861744,11851.73278988217,11006.577556883894,0.0,67270.43531537119,0.0,94813.86231905736,845.1552329982769,0.0,43286.362199213036,351192.44515908987,0.0,0.0,532613.5635573121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264945.49598432635,0.0,0.0,0.0,11851.73278988217,618860.5127320756,1.0
 ,4459,61147.65309379941,123823.99751494381,11006.577556883894,11006.577556883894,0.0,62473.33421287298,0.0,88052.62045507116,0.0,0.0,43286.362199213036,205895.178632486,0.0,0.0,545904.3050234927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175845.91743716362,0.0,0.0,0.0,11006.577556883894,575953.566218815,1.0
 ,4460,61147.65309379941,123666.15094027517,10992.546750246682,11006.577556883894,0.0,62393.69535440016,0.0,87940.37400197345,0.0,14.030806637210844,43272.33139257583,33742.0192407753,0.0,0.0,541512.41819107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10992.546750246682,575254.4374318451,1.0
 ,4461,61147.65309379941,118154.41267572892,10502.614460064793,11006.577556883894,0.0,59612.839675327756,0.0,84020.91568051834,0.0,503.9630968190904,42768.368295756736,0.0,0.0,0.0,550842.0300351257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10502.614460064793,550842.0300351257,1.0
 ,4462,61147.65309379941,126004.93927623407,11200.439046776362,11006.577556883894,0.0,63573.69202950262,0.0,89603.5123742109,193.8614898924677,0.0,42962.22978564921,0.0,0.0,0.0,585795.550570362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11200.43904677636,585795.550570362,1.0
