Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,CSP_tower,Charge_TES,Discharge_TES,TES,CSP + TES,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,67,56703.885878318484,58738.403673064095,5221.1914376056975,10206.699458097328,0.0,22226.611949887454,0.0,41769.53150084558,0.0,4985.5080204916285,63504.39145104225,0.0,278084.42774327734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140864.39018192803,5221.1914376056975,278084.42774327734,1.0
 ,68,56703.885878318484,15672.8115460628,1393.1388040944712,10206.699458097328,0.0,5930.591889030164,0.0,11145.11043275577,0.0,8813.560654002857,54690.83079703939,0.0,98728.19919879668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140864.39018192803,1393.1388040944712,98728.19919879668,1.0
 ,69,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,44484.13133894206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,105648.29263644603,0.0,35216.09754548201,1.0
 ,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44484.13133894206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105648.29263644603,0.0,0.0,1.0
 ,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44484.13133894206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105648.29263644603,0.0,0.0,1.0
 ,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44484.13133894206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105648.29263644603,0.0,0.0,1.0
 ,73,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,42442.7914473226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096402,98605.07312734962,0.0,7043.219509096401,1.0
 ,74,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,40401.45155570313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096394,91561.85361825323,0.0,7043.219509096401,1.0
 ,75,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,30194.752097605808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,56345.75607277122,0.0,35216.09754548201,1.0
 ,76,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,28153.412205986337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096409,49302.53656367481,0.0,7043.219509096402,1.0
 ,77,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,26112.072314366873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096402,42259.31705457841,0.0,7043.219509096401,1.0
 ,78,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,15905.372856269549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,7043.219509096401,0.0,35216.09754548201,1.0
 ,79,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,13864.032964650083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096401,0.0,0.0,7043.219509096401,1.0
 ,80,22641.996397906856,36697.211151574316,3261.974324584384,4075.5593516232343,0.0,13886.224699755721,0.0,26095.79459667507,0.0,813.5850270388501,13050.447937611232,0.0,166192.46865130775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3261.974324584384,166192.46865130772,1.0
 ,81,56703.885878318484,121039.09333462213,10759.030518633079,10206.699458097328,0.0,45801.19291782101,0.0,86072.24414906463,552.3310605357489,0.0,13602.778998146981,0.0,538068.6856334419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10759.030518633079,538068.6856334419,1.0
 ,82,56703.885878318484,196567.7343934774,17472.68750164244,10206.699458097328,0.0,74381.23069449185,0.0,139781.5000131395,7265.988043545109,0.0,20868.76704169209,0.0,858935.3330295311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17472.68750164244,858935.3330295311,1.0
 ,83,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,32576.097397074143,0.0,1.08765566117341e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16454.699866466923,0.0,0.0,0.0,21914.02981347938,1.071200961306943e6,1.0
 ,84,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,44283.4277524562,0.0,1.1979021502787329e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126701.18897178979,0.0,0.0,0.0,21914.02981347938,1.071200961306943e6,1.0
 ,85,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,55990.75810783825,0.0,1.235747959971605e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156711.42729967795,0.0,156711.42729967795,21914.02981347938,1.079036532671927e6,1.0
 ,86,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,67698.08846322031,0.0,1.2505571898514247e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179356.22854448156,0.0,0.0,156711.42729967795,21914.02981347938,1.071200961306943e6,1.0
 ,87,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,39380.39401255609,27673.063657174036,79405.41881860228,0.0,1.2456207798914846e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141340.13213980748,0.0,298051.5594394854,21914.02981347938,1.104280647751677e6,1.0
 ,88,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382053,0.0,91112.74917398434,0.0,1.2209387300917855e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149737.76878484245,0.0,0.0,298051.5594394854,21914.02981347938,1.071200961306943e6,1.0
 ,89,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,102820.0795293664,0.0,1.1649927505458007e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89325.51356081662,0.0,387377.0730003021,21914.02981347938,1.075667236984984e6,1.0
 ,90,56703.885878318484,244596.2035796213,21741.884762633006,10206.699458097328,0.0,92555.2034345287,0.0,173935.07810106405,11535.185304535677,0.0,114355.26483390207,0.0,1.062973611373711e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387377.0730003021,21741.884762633006,1.062973611373711e6,1.0
 ,91,56703.885878318484,184560.61709694142,16405.388186394794,10206.699458097328,0.0,69837.73750948263,0.0,131243.10549115835,6198.688728297468,0.0,120553.95356219953,0.0,807925.7634434861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387377.0730003021,16405.388186394794,807925.763443486,1.0
 ,92,56703.885878318484,82049.13702621158,7293.25662455214,10206.699458097328,0.0,31047.39345071846,0.0,58346.05299641712,0.0,2913.4428335451857,117640.51072865434,0.0,375167.1569554274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387377.0730003021,7293.25662455214,375167.1569554274,1.0
 ,93,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,107433.81127055701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,352160.9754548201,0.0,35216.09754548201,1.0
 ,94,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,97227.11181245968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,316944.8779093381,0.0,35216.09754548201,1.0
 ,95,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,87020.41235436237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,281728.7803638561,0.0,35216.09754548201,1.0
 ,96,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,76813.71289626505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,246512.6828183741,0.0,35216.09754548201,1.0
 ,97,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,74772.37300464557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096402,239469.4633092777,0.0,7043.219509096401,1.0
 ,98,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,72731.0331130261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096402,232426.24380018128,0.0,7043.219509096401,1.0
 ,99,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,70689.69322140663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096402,225383.02429108488,0.0,7043.219509096401,1.0
 ,100,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,60482.99376330931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548258,190166.92674560228,0.0,35216.09754548204,1.0
 ,101,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,58441.65387168984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096402,183123.70723650587,0.0,7043.219509096401,1.0
 ,102,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,48234.95441359252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,147907.60969102386,0.0,35216.09754548201,1.0
 ,103,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,46193.61452197305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096402,140864.39018192745,0.0,7043.219509096401,1.0
 ,104,56703.885878318484,5400.284983658826,480.02533188078456,10206.699458097328,0.0,2043.4678378164997,0.0,3840.2026550462765,0.0,9726.674126216543,36466.94039575651,0.0,55945.97954598479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140864.39018192745,480.02533188078456,55945.979545984796,1.0
 ,105,56703.885878318484,53602.1403918621,4764.634701498853,10206.699458097328,0.0,20283.049924280618,0.0,38117.077611990826,0.0,5442.064756598473,31024.87563915804,0.0,256693.31791687134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140864.39018192745,4764.634701498853,256693.31791687134,1.0
 ,106,56703.885878318484,111286.3280115152,9892.118045468018,10206.699458097328,0.0,42110.746519557346,0.0,79136.94436374414,0.0,314.58141262930985,30710.294226528727,0.0,496931.9359672766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140864.39018192745,9892.118045468018,496931.9359672766,1.0
 ,107,56703.885878318484,163257.6670547002,14511.792627084462,10206.699458097328,0.0,61776.70121349855,0.0,116094.3410166757,4305.093168987135,0.0,35015.38739551586,0.0,717424.9141779225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140864.39018192745,14511.792627084462,717424.9141779225,1.0
 ,108,56703.885878318484,202377.6298595432,17989.122654181618,10206.699458097328,0.0,76579.69513885114,0.0,143912.98123345294,7782.42319608429,0.0,42797.81059160023,0.0,883617.3828292303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140864.39018192745,17989.122654181618,883617.3828292302,1.0
 ,109,56703.885878318484,225617.2117238064,20054.863264338346,10206.699458097328,0.0,85373.55291628833,0.0,160438.90611470677,9848.163806241013,0.0,52645.974397841244,0.0,982345.5820280269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140864.39018192745,20054.863264338346,982345.582028027,1.0
 ,110,56703.885878318484,195436.09448242592,17372.09728732675,10206.699458097328,0.0,73953.01815214996,0.0,138976.778298614,7165.3978292294305,0.0,59811.37222707067,0.0,1.0201913917208989e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158155.78988374697,0.0,299020.18006567436,17372.09728732675,862035.6018371519,1.0
 ,111,56703.885878318484,239948.28720676864,21328.73664060166,10206.699458097328,0.0,90796.43187904125,0.0,170629.89312481327,11122.037182504331,0.0,70933.409409575,0.0,1.0432279715339516e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299020.18006567436,21328.73664060166,1.0432279715339515e6,1.0
 ,112,56703.885878318484,243821.5508508125,21673.026742294445,10206.699458097328,0.0,92262.07484194744,0.0,173384.21393835556,11466.327284197117,0.0,82399.73669377212,0.0,1.0596826714004176e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299020.18006567436,21673.026742294445,1.0596826714004176e6,1.0
 ,113,56703.885878318484,238398.9817491511,21191.020599924545,10206.699458097328,0.0,90210.17469387878,0.0,169528.16479939636,10984.321141827217,0.0,93384.05783559933,0.0,1.0366460915873651e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299020.18006567436,21191.020599924545,1.036646091587365e6,1.0
 ,114,56703.885878318484,212448.11533405722,18884.276918582866,10206.699458097328,0.0,80390.36684240725,0.0,151074.21534866292,8677.577460485536,0.0,102061.63529608487,0.0,926399.602482042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299020.18006567436,18884.276918582866,926399.602482042,1.0
 ,115,56703.885878318484,152799.85521578178,13582.209352513937,10206.699458097328,0.0,57819.46521365183,0.0,108657.6748201115,3375.509894416608,0.0,105437.14519050148,0.0,672997.224538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299020.18006567436,13582.209352513937,672997.224538464,1.0
 ,116,56703.885878318484,69801.12458642221,6204.544407681975,10206.699458097328,0.0,26412.745543502166,0.0,49636.3552614558,0.0,4002.155050415351,101434.99014008613,0.0,324157.58736938244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299020.18006567436,6204.544407681975,324157.5873693824,1.0
 ,117,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,91228.2906819888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,263804.0825201924,0.0,35216.09754548201,1.0
 ,118,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,81021.59122389148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,228587.98497471036,0.0,35216.09754548201,1.0
 ,119,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,70814.89176579415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,193371.88742922834,0.0,35216.09754548201,1.0
 ,120,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,60608.19230769682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,158155.78988374633,0.0,35216.09754548201,1.0
 ,121,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,50401.49284959949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,122939.69233826431,0.0,35216.09754548201,1.0
 ,122,50523.6386169671,0.0,0.0,9094.25495105408,0.0,0.0,0.0,0.0,0.0,9094.25495105408,41307.23789854541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31377.83872001115,91561.85361825317,0.0,31377.838720011147,1.0
 ,123,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,39265.89800692595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096402,84518.63410915676,0.0,7043.219509096401,1.0
 ,124,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,37224.558115306485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096402,77475.41460006035,0.0,7043.219509096401,1.0
 ,125,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,27017.85865720916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,42259.31705457834,0.0,35216.09754548201,1.0
 ,126,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,16811.159199111833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,7043.219509096336,0.0,35216.09754548201,1.0
 ,127,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,14769.819307492366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096336,0.0,0.0,7043.219509096399,1.0
 ,128,56703.885878318484,95482.44099243217,8487.328088216193,10206.699458097328,0.0,36130.55567153633,0.0,67898.62470572954,0.0,1719.3713698811334,13050.447937611232,0.0,431113.13650141214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8487.328088216193,431113.1365014122,1.0
 ,129,56703.885878318484,235300.370833916,20915.588518570312,10206.699458097328,0.0,89037.6603235538,0.0,167324.7081485625,10708.889060472986,0.0,23759.336998084218,0.0,1.0234823316941921e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20915.588518570312,1.023482331694192e6,1.0
 ,130,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382053,0.0,35466.66735346627,0.0,1.192965740318793e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121764.77901185001,0.0,0.0,0.0,21914.02981347938,1.071200961306943e6,1.0
 ,131,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382053,0.0,47173.99770884832,0.0,1.2587845397846575e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187583.57847771444,0.0,0.0,0.0,21914.02981347938,1.071200961306943e6,1.0
 ,132,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,84893.39364320721,73186.06328782515,58881.32806423038,0.0,1.2900484695309433e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142907.2464128043,0.0,142907.2464128043,21914.02981347938,1.147141223118139e6,1.0
 ,133,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382053,0.0,70588.65841961243,0.0,1.2966303494775298e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225429.38817058667,0.0,0.0,142907.2464128043,21914.02981347938,1.071200961306943e6,1.0
 ,134,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382053,0.0,82295.98877499449,0.0,1.294984879490883e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223783.91818394,0.0,0.0,142907.2464128043,21914.02981347938,1.071200961306943e6,1.0
 ,135,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382053,0.0,94003.31913037655,0.0,1.28675752955765e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215556.56825070689,0.0,0.0,142907.2464128043,21914.02981347938,1.071200961306943e6,1.0
