Informations,Time,NH3-SOEC,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,1938,12104.45683490276,24511.525090678086,2178.8022302824966,2178.8022302824966,0.0,0.0,0.0,17430.417842259973,0.0,0.0,94957.7785014891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94504.7503926589,22451.891308395236,2178.8022302824966,94504.75039265888,1.0
 ,1939,12104.45683490276,0.0,0.0,2178.8022302824966,0.0,0.0,0.0,0.0,0.0,2178.8022302824966,92778.97627120875,0.0,0.0,95.5918548024108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7416.881766094965,15035.009542300271,0.0,7512.473620897375,1.0
 ,1940,12104.45683490276,3578.4549400163996,318.0848835570133,2178.8022302824966,0.0,0.0,0.0,2544.6790684561065,0.0,1860.717346725476,90918.25892448328,0.0,0.0,19205.992756753472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.009542300271,318.0848835570133,19205.992756753472,1.0
 ,1941,60522.28417451379,16.84896782432317,1.4976860288287264,10894.011151412484,0.0,0.0,0.0,11.981488230629811,0.0,10892.513465383654,80025.74545909962,0.0,0.0,35764.95208587531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.009542300271,1.4976860288288263,35764.95208587531,1.0
 ,1942,12104.45683490276,11366.287117725531,1010.3366326867139,2178.8022302824966,0.0,0.0,0.0,8082.693061493711,0.0,1168.4655975957826,78857.27986150383,0.0,23637.09273610589,21824.710893107513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.009542300271,1010.3366326867142,45461.803629213406,1.0
 ,1943,18875.573704864248,38223.036752350105,3397.6032668755647,3397.6032668755647,0.0,0.0,0.0,27180.826135004518,0.0,0.0,78857.27986150383,0.0,80911.58667359324,59089.72321874144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.009542300271,3397.603266875565,140001.30989233468,1.0
 ,1944,21218.10445923285,42966.66152994652,3819.2588026619133,3819.2588026619133,0.0,0.0,0.0,30554.070421295306,0.0,0.0,78857.27986150383,0.0,127276.65319441634,30099.353711242413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.009542300271,3819.2588026619133,157376.00690565875,1.0
 ,1945,27244.307728838117,55169.72315089718,4903.975391190861,4903.975391190861,0.0,0.0,0.0,39231.80312952689,0.0,0.0,78857.27986150383,0.0,159095.8164930204,42976.91670100498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.009542300271,4903.975391190861,202072.73319402538,1.0
 ,1946,60522.28417451379,65722.22242707829,5841.975326851403,10894.011151412484,0.0,0.0,0.0,46735.802614811226,0.0,5052.035824561079,73805.24403694275,0.0,218188.5483332851,39094.76977341391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.009542300271,5841.975326851404,257283.31810669904,1.0
 ,1947,36708.42672118733,74334.56411040435,6607.51680981372,6607.51680981372,0.0,0.0,0.0,52860.13447850976,0.0,0.0,73805.24403694275,0.0,253644.187437444,18624.50783027254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.009542300271,6607.516809813721,272268.69526771654,1.0
 ,1948,39945.46010684335,80889.55671635778,7190.182819231803,7190.182819231803,0.0,0.0,0.0,57521.46255385442,0.0,0.0,73805.24403694275,0.0,289099.8265416028,7178.147662111011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.009542300271,7190.1828192318035,296277.9742037138,1.0
 ,1949,60522.28417451379,83783.16474640908,7447.39242190303,10894.011151412484,0.0,0.0,0.0,59579.13937522424,0.0,3446.6187295094524,70358.62530743332,0.0,286372.46968743677,31801.30867751732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.009542300271,7447.392421903033,318173.7783649541,1.0
 ,1950,39818.35796658107,80632.17488232667,7167.304433984593,7167.304433984593,0.0,0.0,0.0,57338.43547187674,0.0,0.0,70358.62530743332,0.0,216370.31043050776,78964.93925499698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.009542300271,7167.304433984593,295335.2496855047,1.0
 ,1951,36314.98532742477,73537.84528803515,6536.697358936459,6536.697358936459,0.0,0.0,0.0,52293.57887149167,0.0,0.0,70358.62530743332,0.0,140913.43746524665,128437.07839484586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.009542300271,6536.697358936459,269350.5158600925,1.0
 ,1952,29426.50156759251,59588.66567437483,5296.770282166652,5296.770282166652,0.0,0.0,0.0,42374.16225733321,0.0,0.0,70358.62530743332,0.0,69093.04030554029,149165.16097764135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.009542300271,5296.770282166653,218258.20128318167,1.0
 ,1953,14866.36255744244,30104.384178820943,2675.9452603396394,2675.9452603396394,0.0,0.0,0.0,21407.562082717115,0.0,0.0,70358.62530743332,0.0,9091.18951388688,101173.55072232355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.009542300271,2675.94526033964,110264.74023621043,1.0
 ,1954,12104.45683490276,14718.62918715467,1308.3225944137484,2178.8022302824966,0.0,0.0,0.0,10466.580755309988,0.0,870.4796358687454,69488.14567156458,0.0,0.0,56763.852433841574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.009542300271,1308.3225944137484,56763.85243384158,1.0
 ,1955,12104.45683490276,5863.954443233862,521.240394954121,2178.8022302824966,0.0,0.0,0.0,4169.923159632968,0.0,1657.561835328379,67830.5838362362,0.0,0.0,26911.300387461906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.009542300271,521.2403949541211,26911.300387461903,1.0
 ,1956,12104.45683490276,3894.700002589767,346.19555578575705,2178.8022302824966,0.0,0.0,0.0,2769.5644462860564,0.0,1832.6066744967393,65997.97716173946,0.0,0.0,20272.177846879298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.009542300271,346.19555578575716,20272.177846879298,1.0
 ,1957,12104.45683490276,13349.095337669076,1186.5862522372513,2178.8022302824966,0.0,0.0,0.0,9492.69001789801,0.0,992.2159780452421,65005.761183694216,0.0,0.0,52146.62123072862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.009542300271,1186.5862522372513,52146.62123072862,1.0
 ,1958,60522.28417451379,5729.419001302769,509.2816890046906,10894.011151412484,0.0,0.0,0.0,4074.2535120375246,0.0,10384.729462407791,54621.031721286425,0.0,0.0,55024.24722374417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.009542300271,509.2816890046907,55024.24722374417,1.0
 ,1959,12104.45683490276,7079.721003876367,629.3085336778993,2178.8022302824966,0.0,0.0,0.0,5034.468269423194,0.0,1549.4936966045973,53071.538024681824,0.0,0.0,31010.122261494704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.009542300271,629.3085336778994,31010.122261494704,1.0
 ,1960,12104.45683490276,3070.6697748584784,272.94842443186474,2178.8022302824966,0.0,0.0,0.0,2183.587395454918,0.0,1905.853805850632,51165.68421883119,0.0,0.0,17494.05149299745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.009542300271,272.94842443186474,17494.051492997445,1.0
 ,1961,12104.45683490276,6648.46436078032,590.9746098471396,2178.8022302824966,0.0,0.0,0.0,4727.796878777117,0.0,1587.8276204353533,49577.85659839584,0.0,0.0,29556.188406701174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.009542300271,590.9746098471397,29556.188406701174,1.0
 ,1962,12104.45683490276,10371.946084316285,921.9507630503365,2178.8022302824966,0.0,0.0,0.0,7375.606104402692,0.0,1256.85146723216,48321.00513116368,0.0,0.0,42109.49331741118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.009542300271,921.9507630503368,42109.49331741118,1.0
 ,1963,12104.45683490276,3676.7336342382837,326.82076748784743,2178.8022302824966,0.0,0.0,0.0,2614.5661399027795,0.0,1851.9814627946491,46469.02366836903,0.0,0.0,19537.328454467643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.009542300271,326.8207674878475,19537.328454467643,1.0
 ,1964,12104.45683490276,0.0,0.0,2178.8022302824966,0.0,0.0,0.0,0.0,0.0,2178.8022302824966,44290.22143808653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7517.504771150135,7517.504771150135,0.0,7517.504771150135,1.0
 ,1965,12104.45683490276,0.0,0.0,2178.8022302824966,0.0,0.0,0.0,0.0,0.0,2178.8022302824966,42111.419207804036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7517.504771150135,0.0,0.0,7517.504771150135,1.0
 ,1966,15408.795786248951,0.0,0.0,2773.5832415248115,0.0,0.0,0.0,0.0,0.0,2773.5832415248115,39337.83596627923,0.0,9091.18951388688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9091.18951388688,1.0
 ,1967,12104.45683490276,11634.628977204746,1034.1892424181997,2178.8022302824966,0.0,0.0,0.0,8273.513939345597,0.0,1144.6129878642969,38193.22297841493,0.0,43637.70966665703,2728.778726028393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.1892424182001,46366.48839268542,1.0
 ,1968,60522.28417451379,27019.742849209753,2401.754919929756,10894.011151412484,0.0,0.0,0.0,19214.039359438048,0.0,8492.256231482728,29700.9667469322,0.0,112730.74997219731,14071.458513226618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401.754919929757,126802.20848542394,1.0
 ,1969,37525.58614020672,75989.31193391861,6754.605505237209,6754.605505237209,0.0,0.0,0.0,54036.844041897675,0.0,0.0,29700.9667469322,0.0,237280.04631244758,41049.57143859945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6754.605505237211,278329.6177510471,1.0
 ,1970,60522.28417451379,127647.69159584664,11346.461475186368,10894.011151412484,0.0,0.0,0.0,90771.69180149095,452.45032377388577,0.0,30153.417070706062,0.0,385466.4353888037,81017.02471705989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11346.46147518637,466483.46010586363,1.0
 ,1971,60522.28417451379,164519.9248291877,14623.993318150016,10894.011151412484,0.0,0.0,0.0,116991.94654520013,3729.9821667375345,0.0,33883.3992374436,0.0,517288.68334016344,135321.75459344225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58735.460463950585,0.0,0.0,0.0,14623.993318150016,593874.977469655,1.0
 ,1972,60522.28417451379,164519.9248291877,14623.993318150016,10894.011151412484,0.0,0.0,0.0,116991.94654520013,3729.9821667375345,0.0,37613.381404181135,0.0,472741.85472211783,168741.24318327173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45341.06708165197,0.0,45341.06708165197,14623.993318150016,596142.0308237376,1.0
 ,1973,60522.28417451379,164519.9248291877,14623.993318150016,10894.011151412484,0.0,0.0,0.0,116991.94654520013,3729.9821667375345,0.0,41343.36357091867,0.0,434558.8587637929,232361.73249717505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73045.61379131296,0.0,0.0,45341.06708165197,14623.993318150016,593874.977469655,1.0
 ,1974,60522.28417451379,164519.9248291877,14623.993318150016,10894.011151412484,0.0,0.0,0.0,116991.94654520013,3729.9821667375363,0.0,45073.34573765621,0.0,415467.36078463047,329877.66824352473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144257.1919604764,0.0,189598.25904212837,14623.993318150016,601087.8370676788,1.0
 ,1975,60522.28417451379,164519.9248291877,14623.993318150016,10894.011151412484,0.0,0.0,0.0,116991.94654520013,3729.9821667375345,0.0,48803.327904393744,0.0,384557.316437415,385879.6878295273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108394.65878149838,64921.302872179804,0.0,254519.56191430817,14623.993318150016,597121.042613264,1.0
 ,1976,60522.28417451379,164519.9248291877,14623.993318150016,10894.011151412484,0.0,0.0,0.0,116991.94654520013,3729.9821667375345,0.0,52533.31007113128,0.0,313646.0382290974,360411.64489209617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76364.48157289387,0.0,330884.043487202,14623.993318150016,597693.2015482998,1.0
 ,1977,60522.28417451379,143429.64717038747,12749.30197070111,10894.011151412484,0.0,0.0,0.0,101994.41576560888,1855.2908192886273,0.0,54388.600890419904,0.0,140913.43746524665,380095.80237534584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330884.043487202,12749.30197070111,521009.2398405925,1.0
 ,1978,56275.7910981808,113958.47697381613,10129.642397672545,10129.642397672545,0.0,0.0,0.0,81037.13918138036,0.0,0.0,54388.600890419904,0.0,0.0,417401.05981215066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330884.043487202,10129.642397672545,417401.05981215066,1.0
 ,1979,57899.96336086382,117247.42580574923,10421.993404955487,10421.993404955487,0.0,0.0,0.0,83375.9472396439,0.0,0.0,54388.600890419904,0.0,0.0,403293.9143925447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27530.24484493922,303353.7986422628,10421.993404955487,430824.1592374839,1.0
 ,1980,56525.769856456754,114464.68395932493,10174.638574162216,10174.638574162216,0.0,0.0,0.0,81397.10859329773,0.0,0.0,54388.600890419904,0.0,0.0,419255.1678859558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303353.7986422628,10174.638574162216,419255.1678859558,1.0
 ,1981,59768.408667562275,121031.0275518136,10758.31356016121,10758.31356016121,0.0,0.0,0.0,86066.50848128968,0.0,0.0,54388.600890419904,0.0,0.0,443306.0226128511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303353.7986422628,10758.31356016121,443306.0226128511,1.0
 ,1982,59959.12567381916,121417.2294894838,10792.642621287448,10792.642621287448,0.0,0.0,0.0,86341.14097029959,0.0,0.0,54388.600890419904,0.0,0.0,444720.5825680714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303353.7986422628,10792.64262128745,444720.5825680714,1.0
 ,1983,56190.88602919803,113786.544209126,10114.359485255645,10114.359485255645,0.0,0.0,0.0,80914.87588204516,0.0,0.0,54388.600890419904,0.0,0.0,416771.31360893865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303353.7986422628,10114.359485255645,416771.3136089386,1.0
 ,1984,60522.28417451379,122557.62545339044,10894.011151412484,10894.011151412484,0.0,0.0,0.0,87152.08921129987,0.0,0.0,54388.600890419904,0.0,0.0,394664.3482927827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57087.5958656285,246266.2027766343,10894.011151412486,451751.94415841124,1.0
 ,1985,48804.12099516072,98828.34501520045,8784.74177912893,8784.74177912893,0.0,0.0,0.0,70277.93423303144,0.0,0.0,54388.600890419904,0.0,0.0,361983.2156786693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246266.2027766343,8784.74177912893,361983.2156786693,1.0
 ,1986,41754.14197283191,84552.1374949846,7515.745555109744,7515.745555109744,0.0,0.0,0.0,60125.96444087795,0.0,0.0,54388.600890419904,0.0,0.0,309693.08064636757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246266.2027766343,7515.745555109744,309693.08064636757,1.0
 ,1987,60522.28417451379,65938.95417077697,5861.240370735731,10894.011151412484,0.0,0.0,0.0,46889.922965885846,0.0,5032.770780676751,49355.83010974312,0.0,0.0,258014.00509927428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246266.2027766343,5861.240370735731,258014.00509927428,1.0
 ,1988,28599.36981020082,57913.723865656655,5147.886565836147,5147.886565836147,0.0,0.0,0.0,41183.09252668918,0.0,0.0,49355.83010974312,0.0,0.0,212123.31334287263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246266.2027766343,5147.886565836148,212123.31334287263,1.0
 ,1989,24808.121043592197,50236.445113274196,4465.461787846595,4465.461787846595,0.0,0.0,0.0,35723.69430277276,0.0,0.0,49355.83010974312,0.0,0.0,184003.38428788856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246266.2027766343,4465.461787846596,184003.38428788856,1.0
 ,1990,60522.28417451379,122557.62545339044,10894.011151412484,10894.011151412484,0.0,0.0,0.0,87152.08921129987,0.0,0.0,49355.83010974312,0.0,19091.49797916245,195853.17374816476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246266.2027766343,0.0,10894.011151412484,461210.8745039614,1.0
 ,1991,50128.46269208522,101510.13695147257,9023.12328457534,9023.12328457534,0.0,0.0,0.0,72184.98627660272,0.0,0.0,49355.83010974312,0.0,101821.32255553307,269984.6182605812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9023.123284575338,371805.94081611425,1.0
 ,1992,60522.28417451379,148271.21326139517,13179.663401012906,10894.011151412484,0.0,0.0,0.0,105437.30720810324,2285.652249600423,0.0,51641.48235934354,0.0,274553.92331938376,263182.6583897464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13179.663401012907,537736.5817091302,1.0
 ,1993,60522.28417451379,164519.9248291877,14623.993318150016,10894.011151412484,0.0,0.0,0.0,116991.94654520013,3729.9821667375327,0.0,55371.46452608108,0.0,365465.81845825264,228455.40818430172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.24917289923178,0.0,0.0,0.0,14623.993318150016,593874.977469655,1.0
 ,1994,60522.28417451379,164519.9248291877,14623.993318150016,10894.011151412484,0.0,0.0,0.0,116991.94654520013,3729.9821667375345,0.0,59101.446692818616,0.0,484560.4010901708,193192.04133854766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83877.46495906333,0.0,0.0,0.0,14623.993318150016,593874.977469655,1.0
 ,1995,60522.28417451379,164519.9248291877,14623.993318150016,10894.011151412484,0.0,0.0,0.0,116991.94654520013,3729.9821667375345,0.0,62831.42885955615,0.0,550016.9655901563,166159.02025772136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116477.15083640243,0.0,116477.15083640243,14623.993318150016,599698.8350114751,1.0
 ,1996,60522.28417451379,164519.9248291877,14623.993318150016,10894.011151412484,0.0,0.0,0.0,116991.94654520013,3729.9821667375345,0.0,66561.41102629369,0.0,544562.2518818241,161019.05308079728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111706.32749296643,0.0,0.0,116477.15083640243,14623.993318150016,593874.977469655,1.0
 ,1997,60522.28417451379,164519.9248291877,14623.993318150016,10894.011151412484,0.0,0.0,0.0,116991.94654520013,3729.9821667375345,0.0,70291.39319303122,0.0,527288.991805439,184643.223507045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118057.23784282891,0.0,0.0,116477.15083640243,14623.993318150016,593874.977469655,1.0
 ,1998,60522.28417451379,164519.9248291877,14623.993318150016,10894.011151412484,0.0,0.0,0.0,116991.94654520013,3729.9821667375345,0.0,74021.37535976876,0.0,556380.798249877,225862.85824156346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179398.74192550988,0.0,295875.8927619123,14623.993318150016,602844.9145659305,1.0
 ,1999,60522.28417451379,164519.9248291877,14623.993318150016,10894.011151412484,0.0,0.0,0.0,116991.94654520013,98507.6452176452,94777.66305090766,77751.3575265063,0.0,443650.0482776798,276074.4907213827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35008.150725289735,0.0,330884.043487202,14623.993318150016,684716.3882737728,1.0
 ,2000,60522.28417451379,161113.26182534968,14321.178828919972,10894.011151412484,0.0,0.0,0.0,114569.43063135978,3427.16767750749,0.0,81178.52520401379,0.0,275463.04227077245,306642.1037796781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330884.043487202,14321.178828919974,582105.1460504505,1.0
 ,2001,47841.39972362232,96878.8344403352,8611.451950252018,8611.451950252018,0.0,0.0,0.0,68891.61560201614,0.0,0.0,81178.52520401379,0.0,52728.89918054391,302113.7526570456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330884.043487202,8611.45195025202,354842.65183758957,1.0
 ,2002,60522.28417451379,67044.9263018308,5959.549004607183,10894.011151412484,0.0,0.0,0.0,47676.39203685746,0.0,4934.462146805299,76244.06305720849,0.0,0.0,261742.66725332994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330884.043487202,5959.549004607183,261742.66725332994,1.0
 ,2003,33415.568258400366,67666.52572326074,6014.8022865120665,6014.8022865120665,0.0,0.0,0.0,48118.41829209653,0.0,0.0,76244.06305720849,0.0,0.0,247845.35824557167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330884.043487202,6014.8022865120665,247845.35824557167,1.0
 ,2004,27896.563705311197,56490.54150325517,5021.381466956015,5021.381466956015,0.0,0.0,0.0,40171.05173564812,0.0,0.0,76244.06305720849,0.0,0.0,206910.55653752477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330884.043487202,5021.381466956017,206910.55653752477,1.0
 ,2005,22440.710148080427,45442.43804986287,4039.327826654477,4039.327826654477,0.0,0.0,0.0,32314.622613235817,0.0,0.0,76244.06305720849,0.0,0.0,166444.1497126968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330884.043487202,4039.3278266544776,166444.1497126968,1.0
 ,2006,16896.462857654653,34215.33728675067,3041.3633143778375,3041.3633143778375,0.0,0.0,0.0,24330.9065150227,0.0,0.0,76244.06305720849,0.0,0.0,125322.12104415317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330884.043487202,3041.363314377838,125322.12104415317,1.0
 ,2007,33679.68840198027,68201.36901401004,6062.3439123564485,6062.3439123564485,0.0,0.0,0.0,48498.75129885159,0.0,0.0,76244.06305720849,0.0,0.0,101461.23891343227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156150.64731008478,174733.39617711725,6062.3439123564485,257611.886223517,1.0
 ,2008,12540.8915570074,25395.305402939986,2257.360480261332,2257.360480261332,0.0,0.0,0.0,18058.883842090658,0.0,0.0,76244.06305720849,0.0,0.0,93016.57648404622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174733.39617711725,2257.3604802613327,93016.57648404622,1.0
 ,2009,60522.28417451379,14415.057813888254,1281.3384723456227,10894.011151412484,0.0,0.0,0.0,10250.707778764981,0.0,9612.672679066858,66631.39037814159,0.0,0.0,84306.91340939696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174733.39617711725,1281.338472345623,84306.91340939696,1.0
 ,2010,12104.45683490276,17187.862911259934,1527.8100365564385,2178.8022302824966,0.0,0.0,0.0,12222.480292451508,0.0,650.9921937260581,65980.39818441554,0.0,0.0,65088.5995753598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174733.39617711725,1527.810036556439,65088.59957535981,1.0
 ,2011,12104.45683490276,12430.327222193686,1104.9179753061055,2178.8022302824966,0.0,0.0,0.0,8839.343802448844,0.0,1073.884254976391,64906.51392943914,0.0,0.0,49049.09661474951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174733.39617711725,1104.9179753061057,49049.09661474951,1.0
 ,2012,12104.45683490276,24511.525090678086,2178.8022302824966,2178.8022302824966,0.0,0.0,0.0,17430.417842259973,0.0,0.0,64906.51392943914,0.0,0.0,34310.04729838984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58388.911131196015,116344.48504592125,2178.8022302824997,92698.95842958585,1.0
