Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,4193,18598.07241169506,37661.09663368249,3347.6530341051107,3347.6530341051107,0.0,14250.958966185455,0.0,26781.224272840886,0.0,167820.86878645612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3347.6530341051116,167820.86878645612,1.0
 ,4194,15605.052817647786,31600.231955736766,2808.9095071766014,2808.9095071766014,0.0,11957.527772050791,0.0,22471.27605741281,0.0,140813.1694158459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2808.9095071766023,140813.16941584594,1.0
 ,4195,13645.806438649737,27632.758038265718,2456.2451589569528,2456.2451589569528,0.0,10456.235641679747,0.0,19649.961271655622,0.0,123133.78726205832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2456.2451589569528,123133.78726205832,1.0
 ,4196,14394.061337161555,29147.974207752148,2590.93104068908,2590.93104068908,0.0,11029.593440213412,0.0,20727.44832551264,0.0,129885.71210471087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2590.93104068908,129885.71210471085,1.0
 ,4197,18411.008687067108,37282.29259131089,3313.9815636720796,3313.9815636720796,0.0,14107.619516552042,0.0,26511.852509376637,0.0,166132.88757579296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3313.9815636720787,166132.88757579293,1.0
 ,4198,22240.892312344702,45037.806932498024,4003.3606162220467,4003.3606162220467,0.0,17042.30614325725,0.0,32026.884929776374,0.0,200692.08183621193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4003.3606162220467,200692.08183621193,1.0
 ,4199,15614.89827683873,31620.16901059843,2810.6816898309717,2810.6816898309717,0.0,11965.071953610446,0.0,22485.453518647773,0.0,140902.0105321966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2810.681689830972,140902.0105321966,1.0
 ,4200,14778.034245608409,29925.51934735703,2660.046164209514,2660.046164209514,0.0,11323.8165210399,0.0,21280.36931367611,0.0,133350.51564238785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2660.0461642095142,133350.51564238785,1.0
 ,4201,12080.378427289486,24462.76631526121,2174.4681169121077,2174.4681169121077,0.0,9256.710773694842,0.0,17395.74493529686,0.0,109008.04976229838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2174.4681169121077,109008.04976229838,1.0
 ,4202,9904.531946090645,20056.677190833554,1782.815750296316,1782.815750296316,0.0,7589.446649011417,0.0,14262.526002370529,0.0,89374.16304879557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1782.8157502963163,89374.16304879557,1.0
 ,4203,7561.312658645742,15311.658133757628,1361.0362785562336,1361.0362785562336,0.0,5793.931437813886,0.0,10888.290228449869,0.0,68229.97735733101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.0362785562334,68229.97735733101,1.0
 ,4204,3623.1289822677513,7336.836189092196,652.1632168081952,652.1632168081952,0.0,2776.258813952487,0.0,5217.305734465562,0.0,32693.530817054445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.1632168081953,32693.530817054445,1.0
 ,4205,984.5459190944975,1993.7054861663576,177.21826543700956,177.21826543700956,0.0,754.4181559653497,0.0,1417.7461234960765,0.0,8884.111635069143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.21826543700956,8884.11163506914,1.0
 ,4206,994.3913782854426,2013.6425410280212,178.99044809137968,178.99044809137968,0.0,761.9623375250032,0.0,1431.9235847310374,0.0,8972.952751419834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.99044809137968,8972.952751419834,1.0
 ,4207,915.6277047578826,1854.1461021347125,164.8129868564189,164.8129868564189,0.0,701.6088850477752,0.0,1318.503894851351,0.0,8262.223820614303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.81298685641892,8262.223820614303,1.0
 ,4208,1053.4641334311125,2133.264870198003,189.62354401760027,189.62354401760027,0.0,807.2274268829243,0.0,1516.9883521408021,0.0,9505.999449523983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.62354401760027,9505.999449523983,1.0
 ,4209,2116.7737260531694,4286.466795257668,381.01927068957053,381.01927068957053,0.0,1621.9990353255016,0.0,3048.1541655165643,0.0,19100.840015398655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0192706895706,19100.840015398655,1.0
 ,4210,3258.846992202787,6599.165159210645,586.5924585965017,586.5924585965017,0.0,2497.1240962453076,0.0,4692.739668772014,0.0,29406.40951207886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.5924585965016,29406.40951207886,1.0
 ,4211,5995.884647285491,12141.66641075312,1079.2592365113885,1079.2592365113885,0.0,4594.4065698289805,0.0,8634.073892091108,0.0,54104.23985757108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.2592365113885,54104.23985757108,1.0
 ,4212,9067.667914860322,18362.027527592152,1632.180224674858,1632.180224674858,0.0,6948.1912164408695,0.0,13057.441797398864,0.0,81822.66815898681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1632.1802246748587,81822.66815898682,1.0
 ,4213,13133.842560720597,26596.03118545921,2364.091660929708,2364.091660929708,0.0,10063.938200577766,0.0,18912.733287437663,0.0,118514.04921182236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2364.091660929708,118514.04921182236,1.0
 ,4214,17288.62633929938,35009.46833708124,3111.9527410738883,3111.9527410738883,0.0,13247.582818751542,0.0,24895.621928591107,0.0,156005.00031181416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3111.952741073889,156005.00031181416,1.0
 ,4215,18903.281646614356,38279.14533439407,3402.590696390584,3402.590696390584,0.0,14484.828594534716,0.0,27220.725571124673,0.0,170574.94339332756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3402.590696390585,170574.9433933276,1.0
 ,4216,20980.673535903745,42485.86391020508,3776.521236462674,3776.521236462674,0.0,16076.650903621603,0.0,30212.169891701393,0.0,189320.41894332346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3776.5212364626746,189320.41894332343,1.0
 ,4217,24406.893334352597,49423.95900206401,4393.240800183467,4393.240800183467,0.0,18702.026086381018,0.0,35145.92640146774,0.0,220237.12743336405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4393.240800183467,220237.12743336405,1.0
 ,4218,22703.628894319114,45974.848510996206,4086.6532009774405,4086.6532009774405,0.0,17396.882676560963,0.0,32693.225607819524,0.0,204867.61430469443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4086.653200977441,204867.61430469443,1.0
 ,4219,19031.272616096638,38538.32704759569,3425.6290708973947,3425.6290708973947,0.0,14582.902954810208,0.0,27405.032567179158,0.0,171729.87790588653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3425.629070897395,171729.87790588653,1.0
 ,4220,18115.644911338757,36684.18094546098,3260.8160840409764,3260.8160840409764,0.0,13881.294069762436,0.0,26086.52867232781,0.0,163467.65408527222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3260.8160840409764,163467.65408527222,1.0
 ,4221,17810.435676419464,36066.13224474941,3205.8784217555035,3205.8784217555035,0.0,13647.424441413177,0.0,25647.027374044028,0.0,160713.5794784008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3205.8784217555035,160713.5794784008,1.0
 ,4222,16983.41710438008,34391.41963636967,3057.015078788415,3057.015078788415,0.0,13013.71319040228,0.0,24456.12063030732,0.0,153250.9257049427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3057.0150787884154,153250.92570494273,1.0
 ,4223,27271.921958917585,55225.64196680811,4908.945952605165,4908.945952605165,0.0,20897.382920240187,0.0,39271.56762084132,0.0,246089.89229141528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4908.945952605166,246089.89229141528,1.0
 ,4224,30648.914461411714,62064.05178435872,5516.804603054109,5516.804603054109,0.0,23485.03719520134,0.0,44134.43682443287,0.0,276562.3951997024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5516.804603054108,276562.39519970235,1.0
 ,4225,29359.15930739792,59452.297597480785,5284.648675331626,5284.648675331626,0.0,22496.74941088673,0.0,42277.189402653006,0.0,264924.2089577619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5284.648675331627,264924.2089577619,1.0
 ,4226,26474.43976445104,53610.74052301336,4765.399157601188,4765.399157601188,0.0,20286.304213908254,0.0,38123.1932608095,0.0,238893.76186700922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4765.399157601187,238893.76186700922,1.0
 ,4227,34557.561760216864,69979.06256443915,6220.361116839036,6220.361116839036,0.0,26480.077274383773,0.0,49762.88893471229,0.0,311832.31839092687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6220.361116839035,311832.31839092687,1.0
 ,4228,43221.56584824845,87523.67084270311,7779.881852684722,7779.881852684722,0.0,33118.95704687886,0.0,62239.054821477774,0.0,390012.5007795354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7779.881852684721,390012.5007795354,1.0
 ,4229,49000.850393333145,99226.72204649962,8820.153070799966,8820.153070799966,0.0,37547.39162239545,0.0,70561.22456639973,0.0,442162.2360773912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8820.153070799966,442162.2360773912,1.0
 ,4230,59702.864533890344,120898.30068112793,10746.515616100261,10746.515616100261,0.0,45747.91697773881,0.0,85972.12492880209,0.0,538732.5295505929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10746.515616100261,538732.5295505928,1.0
 ,4231,70857.769797231,143486.98383939278,12754.39856350158,12754.39856350158,0.0,54295.47468482622,0.0,102035.18850801264,0.0,639389.5143759262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12754.39856350158,639389.5143759262,1.0
 ,4232,77670.82755736493,157283.42580366397,13980.748960325687,13980.748960325687,0.0,59516.04832410644,0.0,111845.9916826055,0.0,700867.5668906047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13980.748960325685,700867.5668906047,1.0
 ,4233,84030.99419471539,170162.76324429867,15125.57895504877,15125.57895504877,0.0,64389.58961164261,0.0,121004.63164039016,0.0,758258.9280531514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15125.578955048768,758258.9280531514,1.0
 ,4234,89800.43328060913,181845.87739323347,16164.077990509642,16164.077990509642,0.0,68810.48000559954,0.0,129312.62392407714,0.0,810319.8222346565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16164.077990509644,810319.8222346564,1.0
 ,4235,88077.47792219375,178356.89279244235,15853.946025994876,15853.946025994876,0.0,67490.24823266017,0.0,126831.568207959,0.0,794772.6268732855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15853.946025994877,794772.6268732855,1.0
 ,4236,89022.64200452447,180270.85005916207,16024.075560814406,16024.075560814406,0.0,68214.48966238693,0.0,128192.60448651525,0.0,803301.3740429519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16024.075560814406,803301.3740429519,1.0
 ,4237,86768.03184979806,175705.26449584108,15618.245732963653,15618.245732963653,0.0,66486.87208522626,0.0,124945.96586370922,0.0,782956.7583986436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15618.245732963658,782956.7583986437,1.0
 ,4238,81274.26562125077,164580.38788303282,14629.36781182514,14629.36781182514,0.0,62277.21877493961,0.0,117034.94249460111,0.0,733383.4154749578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14629.367811825143,733383.4154749578,1.0
 ,4239,75012.55357580978,151900.4209910148,13502.25964364576,13502.25964364576,0.0,57479.119303,0.0,108018.07714916609,0.0,676880.465475918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13502.259643645762,676880.465475918,1.0
 ,4240,78842.43720108736,159655.9353322019,14191.638696195725,14191.638696195725,0.0,60413.805929705195,0.0,113533.1095695658,0.0,711439.6597363369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14191.638696195727,711439.6597363369,1.0
 ,4241,90893.27925080403,184058.89048287817,16360.790265144726,16360.790265144726,0.0,69647.88415872109,0.0,130886.3221211578,0.0,820181.1861495833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16360.790265144728,820181.1861495834,1.0
 ,4242,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,843013.3530517109,0.0,0.0,0.0,15991.400943124318,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,4243,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,840614.6429102423,0.0,0.0,0.0,13592.690801655757,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,4244,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,831552.8490424718,0.0,0.0,0.0,4530.896933885291,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,4245,91257.56124086898,184796.56151275968,16426.361023356418,16426.361023356418,0.0,69927.01887642826,0.0,131410.88818685134,0.0,823468.3074545588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16426.361023356418,823468.3074545588,1.0
 ,4246,87939.64149352054,178077.7740243791,15829.135468833698,15829.135468833698,0.0,67384.62969082505,0.0,126633.08375066958,0.0,793528.8512443758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15829.135468833694,793528.8512443758,1.0
 ,4247,75219.30821881963,152319.09914310975,13539.475479387533,13539.475479387533,0.0,57637.54711575272,0.0,108315.80383510026,0.0,678746.1289192825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13539.47547938753,678746.1289192825,1.0
 ,4248,56729.53585822496,114877.31011290554,10211.316454480493,10211.316454480493,0.0,43469.574146723455,0.0,81690.53163584394,0.0,511902.51241268404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10211.316454480493,511902.51241268404,1.0
 ,4249,43566.15691993152,88221.46776286133,7841.908245587674,7841.908245587674,0.0,33383.003401466725,0.0,62735.26596470139,0.0,393121.9398518096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7841.908245587674,393121.9398518096,1.0
 ,4250,36034.380638858616,72969.6207936887,6486.188514994551,6486.188514994551,0.0,27611.7045083318,0.0,51889.50811995641,0.0,325158.4858435306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6486.18851499455,325158.4858435306,1.0
 ,4251,43871.36615485081,88839.51646357289,7896.845907873146,7896.845907873146,0.0,33616.87302981598,0.0,63174.767262985166,0.0,395876.014458681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7896.845907873148,395876.014458681,1.0
 ,4252,37609.654109409814,76159.54957155488,6769.737739693766,6769.737739693766,0.0,28818.77355787636,0.0,54157.90191755013,0.0,339373.06445964123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6769.737739693765,339373.06445964123,1.0
 ,4253,34459.10716830742,69779.69201582253,6202.639290295336,6202.639290295336,0.0,26404.63545878724,0.0,49621.114322362686,0.0,310943.90722741996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6202.639290295335,310943.90722741996,1.0
 ,4254,28345.077010730587,57398.78094672944,5102.113861931506,5102.113861931506,0.0,21719.69871024242,0.0,40816.91089545205,0.0,255773.57397364062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5102.113861931506,255773.57397364062,1.0
 ,4255,28679.822623222717,58076.640812026,5162.368072180089,5162.368072180089,0.0,21976.200883270638,0.0,41298.944577440714,0.0,258794.17192956412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5162.368072180089,258794.17192956412,1.0
 ,4256,35345.19849549246,71574.02695337223,6362.135729188643,6362.135729188643,0.0,27083.611799156053,0.0,50897.08583350915,0.0,318939.60769898223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6362.135729188643,318939.6076989822,1.0
 ,4257,38663.118242840916,78292.81444175285,6959.361283711365,6959.361283711365,0.0,29626.000984759277,0.0,55674.89026969092,0.0,348879.0639091652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6959.361283711367,348879.0639091652,1.0
 ,4258,37954.24518109288,76857.34649171308,6831.764132596719,6831.764132596719,0.0,29082.81991246423,0.0,54654.11306077375,0.0,342482.5035319155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6831.7641325967215,342482.50353191554,1.0
 ,4259,14965.097970236362,30304.323389728634,2693.7176346425454,2693.7176346425454,0.0,11467.155970673315,0.0,21549.741077140363,0.0,135038.49685305098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2693.717634642546,135038.49685305098,1.0
 ,4260,15457.370929783614,31301.17613281182,2782.3267673610508,2782.3267673610508,0.0,11844.365048655993,0.0,22258.614138888406,0.0,139480.55267058554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2782.3267673610508,139480.55267058554,1.0
 ,4261,23816.165782895896,48227.735710364184,4286.909840921261,4286.909840921261,0.0,18249.375192801806,0.0,34295.27872737009,0.0,214906.66045232257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4286.909840921262,214906.66045232257,1.0
 ,4262,35758.70778151216,72411.38325756212,6436.567400672189,6436.567400672189,0.0,27400.467424661507,0.0,51492.539205377514,0.0,322670.9345857113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6436.567400672188,322670.9345857113,1.0
 ,4263,46578.86743236068,94322.20655053039,8384.196137824923,8384.196137824923,0.0,35691.5229587207,0.0,67073.56910259939,0.0,420307.32145512116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8384.196137824923,420307.3214551211,1.0
 ,4264,62223.302086772244,126002.1867257138,11200.194375619005,11200.194375619005,0.0,47679.2274570101,0.0,89601.55500495204,0.0,561475.8553363698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11200.194375619007,561475.8553363698,1.0
 ,4265,77424.69107759128,156784.99943212236,13936.444393966432,13936.444393966432,0.0,59327.4437851151,0.0,111491.55515173146,0.0,698646.5389818373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13936.444393966432,698646.5389818373,1.0
 ,4266,89593.67863759928,181427.19924113853,16126.86215476787,16126.86215476787,0.0,68652.05219284682,0.0,129014.89723814296,0.0,808454.158791292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16126.862154767872,808454.158791292,1.0
 ,4267,91651.37960850679,185594.04370722626,16497.248329531223,16497.248329531223,0.0,70228.78613881441,0.0,131977.98663624979,0.0,830220.2322972114,0.0,0.0,0.0,3198.2801886248635,0.0,0.0,0.0,16497.248329531223,827021.9521085866,1.0
 ,4268,68878.83249985105,139479.63581219836,12398.189849973189,12398.189849973189,0.0,52779.09419133586,0.0,99185.51879978551,0.0,621532.4499894372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12398.18984997319,621532.4499894372,1.0
 ,4269,33110.27925914795,67048.3154997746,5959.850266646632,5959.850266646632,0.0,25371.08258511471,0.0,47678.802133173056,0.0,298772.67428737524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5959.850266646633,298772.6742873753,1.0
 ,4270,19060.808993669474,38598.13821218068,3430.9456188605054,3430.9456188605054,0.0,14605.535499489171,0.0,27447.564950884043,0.0,171996.4012549386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3430.9456188605054,171996.4012549386,1.0
 ,4271,26671.348948269937,54009.48162024662,4800.8428106885885,4800.8428106885885,0.0,20437.187845101318,0.0,38406.74248550871,0.0,240670.58419402305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4800.842810688589,240670.58419402307,1.0
 ,4272,28226.93150043925,57159.536288389485,5080.847670079065,5080.847670079065,0.0,21629.16853152658,0.0,40646.78136063252,0.0,254707.48057743235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5080.847670079065,254707.48057743235,1.0
 ,4273,22890.69261894707,46353.652553367814,4120.324671410473,4120.324671410473,0.0,17540.22212619438,0.0,32962.59737128378,0.0,206555.5955153576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4120.3246714104735,206555.5955153576,1.0
 ,4274,16284.38950182299,32975.88874119156,2931.1901103281384,2931.1901103281384,0.0,12478.076299666884,0.0,23449.520882625107,0.0,146943.2064440436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2931.1901103281384,146943.2064440436,1.0
 ,4275,10180.204803437106,20614.914726960138,1832.436864618679,1832.436864618679,0.0,7800.683732681716,0.0,14659.494916949432,0.0,91861.71430661494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1832.4368646186792,91861.71430661494,1.0
 ,4276,2323.5283690630145,4705.1449473526045,418.2351064313426,418.2351064313426,0.0,1780.4268480782255,0.0,3345.880851450741,0.0,20966.503458763178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.2351064313427,20966.503458763178,1.0
 ,4277,2471.210256927189,5004.200770277558,444.8178462468941,444.8178462468941,0.0,1893.589571473028,0.0,3558.5427699751526,0.0,22299.120204023548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.817846246894,22299.120204023548,1.0
 ,4278,7708.994546509915,15610.713956682577,1387.6190183717847,1387.6190183717847,0.0,5907.094161208687,0.0,11100.952146974278,0.0,69562.59410259138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1387.619018371785,69562.59410259138,1.0
 ,4279,8408.02214906701,17026.244851860694,1513.443986832062,1513.443986832062,0.0,6442.731051944087,0.0,12107.551894656495,0.0,75870.31336349048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1513.443986832062,75870.31336349048,1.0
 ,4280,4154.78377857878,8413.437151622029,747.8610801441804,747.8610801441804,0.0,3183.6446181737756,0.0,5982.888641153443,0.0,37490.951099991784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.8610801441805,37490.951099991784,1.0
 ,4281,216.6001022007895,438.61520695659874,38.98801839614211,38.98801839614211,0.0,165.97199431237695,0.0,311.9041471691369,0.0,1954.5045597152116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.98801839614211,1954.5045597152114,1.0
 ,4282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,4283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,4284,689.1821433661484,1395.5938403164505,124.05278580590671,124.05278580590671,0.0,528.0927091757449,0.0,992.4222864472537,0.0,6218.8781445484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.05278580590672,6218.8781445484,1.0
 ,4285,856.5549496122129,1734.523772964731,154.17989093019833,154.17989093019833,0.0,656.3437956898542,0.0,1233.4391274415866,0.0,7729.177122510154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.17989093019833,7729.177122510154,1.0
 ,4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,4287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,4288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,4289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,4290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,4291,413.50928601968894,837.3563041898701,74.43167148354401,74.43167148354401,0.0,316.8556255054468,0.0,595.4533718683521,0.0,3731.32688672904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.43167148354402,3731.3268867290394,1.0
 ,4292,472.5820411653589,956.9786333598518,85.0647674097646,85.0647674097646,0.0,362.1207148633679,0.0,680.5181392781168,0.0,4264.373584833188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.06476740976458,4264.373584833188,1.0
 ,4293,285.5183165374043,578.1745909882437,51.39329697673278,51.39329697673278,0.0,218.78126522995143,0.0,411.1463758138622,0.0,2576.3923741700514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.393296976732785,2576.392374170052,1.0
 ,4294,610.4184698385884,1236.0974014231415,109.87532457094592,109.87532457094592,0.0,467.7392566985167,0.0,879.0025965675674,0.0,5508.149213742869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.87532457094596,5508.149213742869,1.0
 ,4295,846.709490421268,1714.5867181030676,152.40770827582824,152.40770827582824,0.0,648.7996141302008,0.0,1219.261666206626,0.0,7640.336006159463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.40770827582824,7640.336006159462,1.0
 ,4296,994.3913782854426,2013.6425410280212,178.99044809137968,178.99044809137968,0.0,761.9623375250032,0.0,1431.9235847310374,0.0,8972.952751419834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.99044809137968,8972.952751419834,1.0
 ,4297,1083.0005110039474,2193.0760347829937,194.94009198071055,194.94009198071055,0.0,829.8599715618848,0.0,1559.5207358456844,0.0,9772.522798576056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.94009198071052,9772.522798576056,1.0
 ,4298,452.8911227834689,917.1045236365245,81.5204021010244,81.5204021010244,0.0,347.03235174406086,0.0,652.1632168081952,0.0,4086.6913521318056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5204021010244,4086.691352131805,1.0
 ,4299,383.97290844685403,777.5451396048794,69.11512352043373,69.11512352043373,0.0,294.22308082648635,0.0,552.9209881634698,0.0,3464.8035376769653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.11512352043374,3464.803537676966,1.0
 ,4300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,4301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,4302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,4303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,4304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,4305,246.1364797736244,498.4263715415894,44.30456635925239,44.30456635925239,0.0,188.60453899133742,0.0,354.4365308740191,0.0,2221.0279087672857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.30456635925239,2221.027908767285,1.0
 ,4306,2776.419491846483,5622.249470989129,499.755508532367,499.755508532367,0.0,2127.4591998222863,0.0,3998.044068258936,0.0,25053.194810894984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.75550853236706,25053.194810894984,1.0
 ,4307,8447.40398583079,17105.993071307348,1520.5327174495421,1520.5327174495421,0.0,6472.9077781827,0.0,12164.261739596337,0.0,76225.67782889324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.532717449542,76225.67782889323,1.0
