Informations,Time,NH3-AEC,H2O wwtp,H2_from_AEC,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,33,67750.85545436169,137195.48229508242,12195.153981785104,12195.153981785104,0.0,69219.69400061225,0.0,97561.23185428084,0.0,0.0,94025.72232865832,0.0,879282.8594193793,0.0,0.0,0.0,0.0,229650.77853931478,0.0,301530.6689866715,12195.153981785104,649632.0808800644,1.0
 ,34,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,98316.20018258679,0.0,879759.7973991034,0.0,0.0,0.0,0.0,22657.847093364246,0.0,324188.5160800357,16485.631835713575,857101.9503057392,1.0
 ,35,67750.85545436169,184267.2143066054,16379.307938364926,12195.153981785104,0.0,92968.9518581593,0.0,131034.4635069194,4184.153956579821,0.0,102500.35413916661,0.0,850571.1930399876,0.0,0.0,0.0,0.0,0.0,0.0,324188.5160800357,16379.307938364926,850571.1930399875,1.0
 ,36,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,106790.83199309508,0.0,862303.8673412008,0.0,0.0,0.0,6334.809390129871,0.0,0.0,324188.5160800357,16485.631835713575,855969.057951071,1.0
 ,37,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,111081.30984702356,0.0,862685.41772498,0.0,0.0,0.0,6716.359773909091,0.0,0.0,324188.5160800357,16485.631835713575,855969.057951071,1.0
 ,38,67750.85545436169,180906.35427393133,16080.56482434945,12195.153981785104,0.0,91273.28594300747,0.0,128644.5185947956,3885.4108425643462,0.0,114966.7206895879,0.0,835404.5652847607,0.0,0.0,0.0,0.0,0.0,0.0,324188.5160800357,16080.56482434945,835404.5652847607,1.0
 ,39,67750.85545436169,177165.0195205771,15748.00173516241,12195.153981785104,0.0,89385.65784878183,0.0,125984.01388129928,3552.8477533773057,0.0,118519.56844296522,0.0,818520.9608025269,0.0,0.0,0.0,0.0,0.0,0.0,324188.5160800357,15748.00173516241,818520.9608025269,1.0
 ,40,67750.85545436169,175896.7704516435,15635.268484590533,12195.153981785104,0.0,88745.78391853586,0.0,125082.14787672427,3440.114502805429,0.0,121959.68294577065,0.0,812797.7050458376,0.0,0.0,0.0,0.0,0.0,0.0,324188.5160800357,15635.268484590533,812797.7050458374,1.0
 ,41,67750.85545436169,181815.26610666706,16161.356987259294,12195.153981785104,0.0,91731.86225968374,0.0,129290.85589807435,3966.20300547419,0.0,125925.88595124484,0.0,839506.231910388,0.0,0.0,0.0,0.0,0.0,0.0,324188.5160800357,16161.356987259294,839506.231910388,1.0
 ,42,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,130216.36380517331,0.0,867740.9603100556,0.0,0.0,0.0,11771.902358984691,0.0,0.0,324188.5160800357,16485.631835713575,855969.057951071,1.0
 ,43,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,134506.84165910177,0.0,871938.0145316279,0.0,0.0,0.0,15968.95658055693,0.0,0.0,324188.5160800357,16485.631835713575,855969.057951071,1.0
 ,44,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,138797.31951303023,0.0,889107.781801696,0.0,0.0,0.0,0.0,31560.689381547727,0.0,355749.20546158345,16485.631835713575,857547.0924201483,1.0
 ,45,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,143087.7973669587,0.0,893686.3864070475,0.0,0.0,0.0,37717.32845597656,0.0,0.0,355749.20546158345,16485.631835713575,855969.057951071,1.0
 ,46,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,147378.27522088715,0.0,902080.494850192,0.0,0.0,0.0,46111.436899121036,0.0,0.0,355749.20546158345,16485.631835713575,855969.057951071,1.0
 ,47,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,151668.7530748156,0.0,891778.6344881511,0.0,0.0,0.0,0.0,34104.35860674296,0.0,389853.5640683264,16485.631835713575,857674.2758814081,1.0
 ,48,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,155959.23092874407,0.0,899505.0297596817,0.0,0.0,0.0,43535.97180861072,0.0,0.0,389853.5640683264,16485.631835713575,855969.057951071,1.0
 ,49,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,160249.70878267253,0.0,906182.1614758193,0.0,0.0,0.0,50213.10352474835,0.0,0.0,389853.5640683264,16485.631835713575,855969.057951071,1.0
 ,50,67750.85545436169,178663.14610581312,15881.168542738944,12195.153981785104,0.0,90141.51264858623,0.0,127049.34834191155,3686.0145609538395,0.0,163935.72334362636,0.0,906182.1614758193,0.0,0.0,0.0,0.0,77048.16337180568,0.0,466901.72744013206,15881.168542738944,829133.9981040136,1.0
 ,51,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,168226.20119755482,0.0,906182.1614758193,0.0,0.0,0.0,50213.10352474835,0.0,0.0,466901.72744013206,16485.631835713575,855969.057951071,1.0
 ,52,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,172516.67905148328,0.0,906182.1614758193,0.0,0.0,0.0,50213.10352474835,0.0,0.0,466901.72744013206,16485.631835713575,855969.057951071,1.0
 ,53,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,176807.15690541174,0.0,906182.1614758193,0.0,0.0,0.0,0.0,47822.00335690319,0.0,514723.73079703527,16485.631835713575,858360.1581189161,1.0
 ,54,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,181097.6347593402,0.0,906182.1614758193,0.0,0.0,0.0,50213.10352474835,0.0,0.0,514723.73079703527,16485.631835713575,855969.057951071,1.0
 ,55,67750.85545436169,137195.48229508242,12195.153981785104,12195.153981785104,0.0,69219.69400061225,0.0,97561.23185428084,0.0,0.0,181097.6347593402,0.0,906182.1614758193,0.0,0.0,0.0,268032.6195227206,0.0,0.0,514723.73079703527,12195.153981785104,638149.5419530987,1.0
 ,56,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,185388.11261326866,0.0,906182.1614758193,0.0,0.0,0.0,0.0,47822.00335690319,0.0,562545.7341539385,16485.631835713575,858360.1581189161,1.0
 ,57,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,189678.59046719712,0.0,906182.1614758193,0.0,0.0,0.0,50213.10352474835,0.0,0.0,562545.7341539385,16485.631835713575,855969.057951071,1.0
 ,58,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,193969.06832112558,0.0,906182.1614758193,0.0,0.0,0.0,50213.10352474835,0.0,0.0,562545.7341539385,16485.631835713575,855969.057951071,1.0
 ,59,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,198259.54617505404,0.0,906182.1614758193,0.0,0.0,0.0,0.0,47822.00335690319,0.0,610367.7375108417,16485.631835713575,858360.1581189161,1.0
 ,60,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,202550.0240289825,0.0,906182.1614758193,0.0,0.0,0.0,50213.10352474835,0.0,0.0,610367.7375108417,16485.631835713575,855969.057951071,1.0
 ,61,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,206840.50188291096,0.0,906182.1614758193,0.0,0.0,0.0,50213.10352474835,0.0,0.0,610367.7375108417,16485.631835713575,855969.057951071,1.0
 ,62,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,211130.97973683942,0.0,906182.1614758193,0.0,0.0,0.0,0.0,47822.00335690319,0.0,658189.7408677449,16485.631835713575,858360.1581189161,1.0
 ,63,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,215421.45759076788,0.0,906182.1614758193,0.0,0.0,0.0,50213.10352474835,0.0,0.0,658189.7408677449,16485.631835713575,855969.057951071,1.0
 ,64,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,219711.93544469634,0.0,906182.1614758193,0.0,0.0,0.0,0.0,47822.00335690319,0.0,706011.7442246481,16485.631835713575,858360.1581189161,1.0
 ,65,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,224002.4132986248,0.0,903129.758405585,0.0,0.0,0.0,0.0,44914.95281382286,0.0,750926.697038471,16485.631835713575,858214.8055917621,1.0
 ,66,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,228292.89115255326,0.0,780270.5348286529,0.0,0.0,0.0,242092.54720054613,0.0,334516.9161294361,416409.7809090349,16485.631835713575,872694.9037575427,1.0
 ,67,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,232583.36900648172,0.0,678968.9079352508,0.0,0.0,0.0,0.0,0.0,186315.94738507387,230093.83352396105,16485.631835713575,865284.8553203247,1.0
 ,68,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,236873.84686041018,0.0,637379.916103308,0.0,0.0,0.0,0.0,0.0,230093.83352396105,0.0,16485.631835713575,867473.749627269,1.0
 ,69,67750.85545436169,171669.2735551981,15259.490982684276,12195.153981785104,0.0,86612.87081771594,0.0,122075.9278614742,3064.3370008991715,0.0,239938.18386130934,0.0,793720.1858568729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15259.490982684276,793720.1858568729,1.0
 ,70,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,244228.6617152378,0.0,872224.1773194623,0.0,0.0,0.0,16255.119368391344,0.0,0.0,0.0,16485.631835713575,855969.057951071,1.0
 ,71,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,248519.13956916626,0.0,873273.4408748554,0.0,0.0,0.0,17304.382923784433,0.0,0.0,0.0,16485.631835713575,855969.057951071,1.0
 ,72,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,252809.61742309472,0.0,906182.1614758193,0.0,0.0,0.0,50213.10352474835,0.0,0.0,0.0,16485.631835713575,855969.057951071,1.0
 ,73,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,257100.09527702318,0.0,906182.1614758193,0.0,0.0,0.0,0.0,47822.00335690319,0.0,47822.00335690319,16485.631835713575,858360.1581189161,1.0
 ,74,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,261390.57313095164,0.0,906182.1614758193,0.0,0.0,0.0,50213.10352474835,0.0,0.0,47822.00335690319,16485.631835713575,855969.057951071,1.0
 ,75,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,265681.05098488013,0.0,906182.1614758193,0.0,0.0,0.0,50213.10352474835,0.0,0.0,47822.00335690319,16485.631835713575,855969.057951071,1.0
 ,76,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,269971.5288388086,0.0,906182.1614758193,0.0,0.0,0.0,0.0,47822.00335690319,0.0,95644.00671380638,16485.631835713575,858360.1581189161,1.0
 ,77,67750.85545436169,137195.48229508242,12195.153981785104,12195.153981785104,0.0,69219.69400061225,0.0,97561.23185428084,0.0,0.0,269971.5288388086,0.0,906182.1614758193,0.0,0.0,0.0,268032.6195227206,0.0,0.0,95644.00671380638,12195.153981785104,638149.5419530987,1.0
 ,78,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,274262.00669273705,0.0,906182.1614758193,0.0,0.0,0.0,50213.10352474835,0.0,0.0,95644.00671380638,16485.631835713575,855969.057951071,1.0
 ,79,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,278552.4845466655,0.0,906182.1614758193,0.0,0.0,0.0,0.0,47822.00335690319,0.0,143466.01007070957,16485.631835713575,858360.1581189161,1.0
 ,80,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,282842.96240059397,0.0,906182.1614758193,0.0,0.0,0.0,50213.10352474835,0.0,0.0,143466.01007070957,16485.631835713575,855969.057951071,1.0
 ,81,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,287133.44025452243,0.0,906182.1614758193,0.0,0.0,0.0,50213.10352474835,0.0,0.0,143466.01007070957,16485.631835713575,855969.057951071,1.0
 ,82,67750.85545436169,137195.48229508242,12195.153981785104,12195.153981785104,0.0,69219.69400061225,0.0,97561.23185428084,0.0,0.0,287133.44025452243,0.0,906182.1614758193,0.0,0.0,0.0,268032.6195227206,0.0,0.0,143466.01007070957,12195.153981785104,638149.5419530987,1.0
 ,83,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,291423.9181084509,0.0,906182.1614758193,0.0,0.0,0.0,0.0,47822.00335690319,0.0,191288.01342761275,16485.631835713575,858360.1581189161,1.0
 ,84,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,295714.39596237935,0.0,906182.1614758193,0.0,0.0,0.0,50213.10352474835,0.0,0.0,191288.01342761275,16485.631835713575,855969.057951071,1.0
 ,85,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,300004.8738163078,0.0,906182.1614758193,0.0,0.0,0.0,0.0,47822.00335690319,0.0,239110.01678451593,16485.631835713575,858360.1581189161,1.0
 ,86,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,304295.35167023627,0.0,906182.1614758193,0.0,0.0,0.0,50213.10352474835,0.0,0.0,239110.01678451593,16485.631835713575,855969.057951071,1.0
 ,87,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,308585.8295241647,0.0,906182.1614758193,0.0,0.0,0.0,50213.10352474835,0.0,0.0,239110.01678451593,16485.631835713575,855969.057951071,1.0
 ,88,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,312876.3073780932,0.0,906182.1614758193,0.0,0.0,0.0,50213.10352474835,0.0,0.0,239110.01678451593,16485.631835713575,855969.057951071,1.0
 ,89,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,317166.78523202165,0.0,906182.1614758193,0.0,0.0,0.0,0.0,47822.00335690319,0.0,286932.02014141914,16485.631835713575,858360.1581189161,1.0
 ,90,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,321457.2630859501,0.0,906182.1614758193,0.0,0.0,0.0,50213.10352474835,0.0,0.0,286932.02014141914,16485.631835713575,855969.057951071,1.0
 ,91,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,325747.74093987857,0.0,906182.1614758193,0.0,0.0,0.0,50213.10352474835,0.0,0.0,286932.02014141914,16485.631835713575,855969.057951071,1.0
 ,92,67750.85545436169,185463.3581517777,16485.631835713575,12195.153981785104,0.0,93572.44629951024,0.0,131885.0546857086,4290.477853928471,0.0,330038.218793807,0.0,906182.1614758193,0.0,0.0,0.0,0.0,47822.00335690319,0.0,334754.02349832235,16485.631835713575,858360.1581189161,1.0
