Informations,Time,NH3-AEC,H2O wwtp,H2_from_AEC,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,3157,42915.7707172205,86904.43570237151,7724.83872909969,7724.83872909969,0.0,43846.18462636983,0.0,61798.70983279752,0.0,404226.32662116975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7724.838729099691,404226.32662116975,1.0
 ,3158,26325.737445004415,53309.61832613394,4738.632740100795,4738.632740100795,0.0,26896.479432812106,0.0,37909.06192080636,0.0,247963.76635308692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4738.632740100795,247963.7663530869,1.0
 ,3159,13580.815618808778,27501.151628087773,2444.54681138558,2444.54681138558,0.0,13875.24770142455,0.0,19556.37449108464,0.0,127918.55111453607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2444.5468113855804,127918.55111453607,1.0
 ,3160,5526.733075865702,11191.634478628046,994.8119536558263,994.8119536558263,0.0,5646.552648950469,0.0,7958.49562924661,0.0,52056.64426239628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.8119536558262,52056.64426239628,1.0
 ,3161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,3162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,3163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,3164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,3165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,3166,590.0426771386869,1194.836421205841,106.20768188496365,106.20768188496365,0.0,602.8348023790536,0.0,849.6614550797092,0.0,5557.648853636614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.20768188496368,5557.648853636614,1.0
 ,3167,8958.814647889063,18141.599661975353,1612.5866366200314,1612.5866366200314,0.0,9153.041749455297,0.0,12900.693092960251,0.0,84383.63509438258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612.5866366200316,84383.63509438258,1.0
 ,3168,11377.989624157679,23040.4289889193,2048.038132348382,2048.038132348382,0.0,11624.664439209415,0.0,16384.305058787057,0.0,107169.9953942927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048.0381323483825,107169.99539429271,1.0
 ,3169,15763.973524221918,31922.046386549384,2837.515234359945,2837.515234359945,0.0,16105.736470227048,0.0,22700.12187487956,0.0,148481.85187299154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2837.515234359946,148481.85187299154,1.0
 ,3170,17494.765377162068,35426.899888753185,3149.0577678891723,3149.0577678891723,0.0,17874.05189053894,0.0,25192.46214311338,0.0,164784.2885103256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3149.0577678891727,164784.2885103256,1.0
 ,3171,14780.569062324106,29930.652351206314,2660.502431218339,2660.502431218339,0.0,15101.011799595291,0.0,21284.019449746713,0.0,139219.10378359718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2660.5024312183396,139219.10378359718,1.0
 ,3172,13374.30068181024,27082.958880665738,2407.3741227258433,2407.3741227258433,0.0,13664.255520591885,0.0,19258.992981806747,0.0,125973.37401576326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2407.374122725843,125973.37401576324,1.0
 ,3173,16934.224833880315,34291.80528860763,3048.1604700984567,3048.1604700984567,0.0,17301.358828278837,0.0,24385.283760787654,0.0,159504.5220993708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3048.160470098457,159504.52209937084,1.0
 ,3174,24172.08167344821,48948.46538873263,4350.974701220678,4350.974701220678,0.0,24696.132404128566,0.0,34807.797609765425,0.0,227678.34803731326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4350.974701220677,227678.34803731326,1.0
 ,3175,32649.028135007346,66114.28197338988,5876.8250643013225,5876.8250643013225,0.0,33356.859064974306,0.0,47014.60051441058,0.0,307523.23656789266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5876.825064301323,307523.23656789266,1.0
 ,3176,46564.20127086137,94292.50757349428,8381.556228755047,8381.556228755047,0.0,47573.71315441364,0.0,67052.44983004038,0.0,438591.12203282275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8381.55622875505,438591.12203282275,1.0
 ,3177,63360.749480075996,128305.5176971539,11404.93490641368,11404.93490641368,0.0,64734.410528804045,0.0,91239.47925130944,0.0,596798.8593996784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11404.934906413682,596798.8593996784,1.0
 ,3178,76312.18624327017,154532.1771426221,13736.193523788632,13736.193523788632,0.0,77966.63444102426,0.0,109889.54819030905,0.0,718789.251737002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13736.193523788634,718789.251737002,1.0
 ,3179,67461.54608618988,136609.6308245345,12143.078295514179,12143.078295514179,0.0,68924.11240533847,0.0,97144.62636411343,0.0,635424.5189324529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12143.07829551418,635424.5189324529,1.0
 ,3180,63724.60913097819,129042.33349023084,11470.429643576075,11470.429643576075,0.0,65106.1586569378,0.0,91763.4371486086,0.0,600226.0761927543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11470.429643576077,600226.0761927543,1.0
 ,3181,83471.37072588624,169029.52571991965,15024.846730659525,15024.846730659525,0.0,85281.03004322345,0.0,120198.7738452762,0.0,786222.057827793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15024.846730659527,786222.057827793,1.0
 ,3182,91240.26597487894,184761.53859912985,16423.24787547821,16423.24787547821,0.0,93218.3549412143,0.0,131385.98300382568,0.0,859397.7677340084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16423.247875478213,859397.7677340084,1.0
 ,3183,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,870420.4379603877,0.0,0.0,0.0,6020.786258106353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,3184,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,868475.2608616148,0.0,0.0,0.0,4075.609159333515,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,3185,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,3186,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,3187,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,3188,82389.62581779866,166838.9922810423,14830.13264720376,14830.13264720376,0.0,84175.83290552853,0.0,118641.06117763008,0.0,776033.0349294592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14830.132647203762,776033.0349294593,1.0
 ,3189,44941.58390872998,91006.70741517821,8089.485103571397,8089.485103571397,0.0,45915.917447871245,0.0,64715.88082857118,0.0,423307.5876853221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8089.4851035714,423307.58768532216,1.0
 ,3190,37103.850347404434,75135.29695349398,6678.693062532799,6678.693062532799,0.0,37908.26182293616,0.0,53429.54450026239,0.0,349483.4854128491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6678.6930625328,349483.4854128492,1.0
 ,3191,32295.002528724137,65397.38012066637,5813.1004551703445,5813.1004551703445,0.0,32995.15818354687,0.0,46504.803641362756,0.0,304188.6472557107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5813.100455170345,304188.64725571073,1.0
 ,3192,31390.270423778144,63565.297608150744,5650.248676280066,5650.248676280066,0.0,32070.811486565653,0.0,45201.98941024053,0.0,295666.91901346785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5650.248676280066,295666.91901346785,1.0
 ,3193,33396.415526049685,67627.74144025061,6011.354794688943,6011.354794688943,0.0,34120.449814654436,0.0,48090.838357511544,0.0,314562.92511583236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6011.354794688944,314562.92511583236,1.0
 ,3194,24830.96266291974,50282.699392412476,4469.573279325554,4469.573279325554,0.0,25369.29793345184,0.0,35756.58623460443,0.0,233884.3892572075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4469.573279325555,233884.38925720754,1.0
 ,3195,20140.12337966718,40783.74984382604,3625.2222083400925,3625.2222083400925,0.0,20576.761254538364,0.0,29001.77766672074,0.0,189701.08087079643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3625.2222083400934,189701.08087079646,1.0
 ,3196,13423.470904905129,27182.528582432886,2416.224762882923,2416.224762882923,0.0,13714.49175412347,0.0,19329.798103063385,0.0,126436.51142023297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2416.224762882923,126436.51142023296,1.0
 ,3197,12499.070710721186,25310.618189210403,2249.8327279298137,2249.8327279298137,0.0,12770.050563729621,0.0,17998.66182343851,0.0,117729.52821620226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2249.8327279298132,117729.52821620226,1.0
 ,3198,12017.202524391258,24334.8351118923,2163.0964543904265,2163.0964543904265,0.0,12277.73547512006,0.0,17304.771635123412,0.0,113190.78165239903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2163.096454390427,113190.78165239906,1.0
 ,3199,8850.640157080303,17922.54631808761,1593.1152282744545,1593.1152282744545,0.0,9042.522035685803,0.0,12744.921826195636,0.0,83364.7328045492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1593.1152282744547,83364.7328045492,1.0
 ,3200,7788.563338230668,15771.8407599171,1401.9414008815202,1401.9414008815202,0.0,7957.419391403508,0.0,11215.531207052161,0.0,73360.96486800331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401.9414008815204,73360.96486800331,1.0
 ,3201,5664.409700531394,11470.429643576073,1019.593746095651,1019.593746095651,0.0,5787.214102838914,0.0,8156.749968765208,0.0,53353.42899491149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.5937460956511,53353.42899491149,1.0
 ,3202,2153.655771556207,4361.15293740132,387.6580388801173,387.6580388801173,0.0,2200.3470286835454,0.0,3101.2643110409385,0.0,20285.41831577364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.6580388801174,20285.41831577364,1.0
 ,3203,4612.166926300736,9339.638025758992,830.1900467341326,830.1900467341326,0.0,4712.158705262936,0.0,6641.520373873061,0.0,43442.28853925953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.1900467341326,43442.28853925953,1.0
 ,3204,3471.417750499275,7029.620944761032,624.8551950898695,624.8551950898695,0.0,3546.678087330099,0.0,4998.841560718956,0.0,32697.500755562076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.8551950898695,32697.500755562076,1.0
 ,3205,5723.413968245263,11589.913285696659,1030.2145142841475,1030.2145142841475,0.0,5847.497583076821,0.0,8241.71611427318,0.0,53909.193880275154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.2145142841475,53909.193880275154,1.0
 ,3206,5290.716005010226,10713.699910145708,952.3288809018406,952.3288809018406,0.0,5405.418727998846,0.0,7618.631047214725,0.0,49833.58472094164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.3288809018408,49833.58472094163,1.0
 ,3207,3963.119981448181,8025.317962432567,713.3615966606726,713.3615966606726,0.0,4049.0404226459773,0.0,5706.892773285381,0.0,37328.87480025926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.3615966606728,37328.87480025926,1.0
 ,3208,2517.5154224583976,5097.968730478255,453.15277604251156,453.15277604251156,0.0,2572.0951568172954,0.0,3625.2222083400925,0.0,23712.635108849554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.1527760425117,23712.635108849558,1.0
 ,3209,1130.9151311824833,2290.1031406445286,203.564723612847,203.564723612847,0.0,1155.4333712265193,0.0,1628.517788902776,0.0,10652.16030280351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.56472361284705,10652.16030280351,1.0
 ,3210,1042.4087296116802,2110.8776774636526,187.63357133010246,187.63357133010246,0.0,1065.0081508696614,0.0,1501.0685706408196,0.0,9818.512974758018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.63357133010248,9818.51297475802,1.0
 ,3211,4100.796606113874,8304.113127380595,738.1433891004974,738.1433891004974,0.0,4189.701876534423,0.0,5905.147112803979,0.0,38625.659532774465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.1433891004974,38625.659532774465,1.0
 ,3212,5585.73734357957,11311.118120748628,1005.4327218443226,1005.4327218443226,0.0,5706.836129188374,0.0,8043.461774754581,0.0,52612.40914775995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.4327218443228,52612.40914775995,1.0
 ,3213,4622.000970919715,9359.551966112422,831.9601747655487,831.9601747655487,0.0,4722.205951969254,0.0,6655.6813981243895,0.0,43534.916020153476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.9601747655488,43534.916020153476,1.0
 ,3214,3815.609312163509,7726.608857131107,686.8096761894317,686.8096761894317,0.0,3898.3317220512135,0.0,5494.4774095154535,0.0,35939.4625868501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.8096761894317,35939.4625868501,1.0
 ,3215,1366.9322020379582,2768.037709126865,246.04779636683247,246.04779636683247,0.0,1396.5672921781409,0.0,1968.3823709346598,0.0,12875.219844258154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.04779636683247,12875.219844258154,1.0
 ,3216,5290.716005010226,10713.699910145708,952.3288809018406,952.3288809018406,0.0,5405.418727998846,0.0,7618.631047214725,0.0,49833.58472094164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.3288809018408,49833.58472094163,1.0
 ,3217,6224.950243813147,12605.524243721622,1120.4910438863665,1120.4910438863665,0.0,6359.907165099015,0.0,8963.928351090932,0.0,58633.195405866274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.4910438863665,58633.19540586627,1.0
 ,3218,5703.745879007308,11550.085404989799,1026.6742582213155,1026.6742582213155,0.0,5827.403089664186,0.0,8213.394065770524,0.0,53723.93891848727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.6742582213155,53723.93891848728,1.0
 ,3219,6175.780020718255,12505.954541954467,1111.640403729286,1111.640403729286,0.0,6309.670931567426,0.0,8893.123229834287,0.0,58170.05800139655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.6404037292862,58170.058001396545,1.0
 ,3220,6824.826965570813,13820.274605280894,1228.4688538027463,1228.4688538027463,0.0,6972.789214184387,0.0,9827.75083042197,0.0,64283.47174039684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228.4688538027465,64283.47174039684,1.0
 ,3221,10778.112902400015,21825.67862736003,1940.0603224320027,1940.0603224320027,0.0,11011.782390124046,0.0,15520.482579456022,0.0,101519.71905976215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.0603224320027,101519.71905976214,1.0
 ,3222,11220.644910254028,22721.805943264408,2019.716083845725,2019.716083845725,0.0,11463.908491908334,0.0,16157.7286707658,0.0,105687.9556999896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.7160838457257,105687.9556999896,1.0
 ,3223,6333.124734621906,12824.577587609361,1139.9624522319432,1139.9624522319432,0.0,6470.4268788685085,0.0,9119.699617855546,0.0,59652.09769569965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.9624522319432,59652.097695699646,1.0
 ,3224,7031.341902569353,14238.467352702939,1265.6415424624836,1265.6415424624836,0.0,7183.781395017056,0.0,10125.132339699869,0.0,66228.64883916965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.6415424624836,66228.64883916965,1.0
 ,3225,15793.475658078853,31981.78820760968,2842.825618454194,2842.825618454194,0.0,16135.878210346002,0.0,22742.60494763355,0.0,148759.73431567336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2842.8256184541933,148759.73431567333,1.0
 ,3226,33927.45393547449,68703.09421933585,6106.941708385409,6106.941708385409,0.0,34663.001136795574,0.0,48855.53366708327,0.0,319564.80908410525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6106.94170838541,319564.80908410525,1.0
 ,3227,48413.00165922927,98036.32835993927,8714.34029866127,8714.34029866127,0.0,49462.595535201355,0.0,69714.72238929015,0.0,456005.0884408842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8714.34029866127,456005.0884408842,1.0
 ,3228,62790.37489217526,127150.50915665491,11302.267480591549,11302.267480591549,0.0,64151.67021983762,0.0,90418.13984473239,0.0,591426.4655078296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11302.267480591549,591426.4655078296,1.0
 ,3229,73135.78983134025,148099.974408464,13164.442169641246,13164.442169641246,0.0,74721.37375488371,0.0,105315.53735712997,0.0,688870.5754082584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13164.442169641248,688870.5754082584,1.0
 ,3230,79557.42096753295,161103.7774592542,14320.33577415593,14320.33577415593,0.0,81282.22585410906,0.0,114562.68619324744,0.0,749356.3204320035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14320.335774155934,749356.3204320035,1.0
 ,3231,73971.68362395337,149792.65933850556,13314.903052311607,13314.903052311607,0.0,75575.38972492068,0.0,106519.22441849286,0.0,696743.9112842435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13314.903052311609,696743.9112842433,1.0
 ,3232,71355.8277553052,144495.55120449304,12844.048995954938,12844.048995954938,0.0,72902.82210104022,0.0,102752.3919676395,0.0,672105.0013664545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12844.048995954941,672105.0013664545,1.0
 ,3233,63518.094193979654,128624.1407428088,11433.256954916338,11433.256954916338,0.0,64895.16647610513,0.0,91466.0556393307,0.0,598280.8990939815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11433.25695491634,598280.8990939815,1.0
 ,3234,53782.39002119132,108909.33979291242,9680.830203814437,9680.830203814437,0.0,54948.39223685074,0.0,77446.6416305155,0.0,506579.6930089774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9680.83020381444,506579.6930089774,1.0
 ,3235,47105.073724905174,95387.77429293298,8478.913270482932,8478.913270482932,0.0,48126.31172326111,0.0,67831.30616386345,0.0,443685.6334819897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8478.913270482932,443685.6334819897,1.0
 ,3236,40840.78730261611,82702.59428779762,7351.3417144709,7351.3417144709,0.0,41726.21557133683,0.0,58810.7337157672,0.0,384681.9281525476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7351.341714470902,384681.9281525476,1.0
 ,3237,28754.746465892007,58228.36159343131,5175.8543638605615,5175.8543638605615,0.0,29378.14936927254,0.0,41406.83491088449,0.0,270842.75413389097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5175.854363860562,270842.75413389097,1.0
 ,3238,21654.56625098981,43850.496658254364,3897.821925178166,3897.821925178166,0.0,22124.03724731127,0.0,31182.57540142533,0.0,203965.71292846373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3897.8219251781666,203965.71292846373,1.0
 ,3239,17337.42066325842,35108.276843098305,3120.735719386516,3120.735719386516,0.0,17713.295943237863,0.0,24965.885755092128,0.0,163302.2488160225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3120.7357193865155,163302.2488160225,1.0
 ,3240,20808.83841375769,42137.89778785932,3745.5909144763846,3745.5909144763846,0.0,21259.974030567955,0.0,29964.727315811077,0.0,195999.7495715846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3745.5909144763855,195999.7495715846,1.0
 ,3241,30888.73414821026,62549.68665012578,5559.972146677847,5559.972146677847,0.0,31558.401904543458,0.0,44479.77717342278,0.0,290942.9174878767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5559.972146677847,290942.9174878767,1.0
 ,3242,43161.621832694946,87402.28421120727,7769.09192988509,7769.09192988509,0.0,44097.36579402777,0.0,62152.73543908072,0.0,406542.0136435183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7769.091929885092,406542.0136435183,1.0
 ,3243,52051.59816825116,105404.4862907086,9369.28767028521,9369.28767028521,0.0,53180.07681653884,0.0,74954.30136228168,0.0,490277.2563716433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9369.28767028521,490277.2563716432,1.0
 ,3244,59279.620963200075,120041.23245048015,10670.331773376014,10670.331773376014,0.0,60564.80314568225,0.0,85362.65418700811,0.0,558358.4548286918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10670.331773376016,558358.4548286918,1.0
 ,3245,61305.43415470957,124143.50416328688,11034.978147847723,11034.978147847723,0.0,62634.53596718367,0.0,88279.82518278179,0.0,577439.7158928441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11034.978147847723,577439.7158928441,1.0
 ,3246,60410.53609438255,122331.33559112468,10873.89649698886,10873.89649698886,0.0,61720.236516908764,0.0,86991.17197591088,0.0,569010.6151314953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10873.896496988862,569010.6151314953,1.0
 ,3247,69418.52096536651,140572.50495486718,12495.333773765971,12495.333773765971,0.0,70923.51449989564,0.0,99962.67019012777,0.0,653857.3876303476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12495.333773765973,653857.3876303475,1.0
 ,3248,82271.61728237092,166600.0249968011,14808.891110826766,14808.891110826766,0.0,84055.26594505271,0.0,118471.12888661413,0.0,774921.5051587318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14808.891110826768,774921.505158732,1.0
 ,3249,89430.80176498697,181097.3735740986,16097.544317697655,16097.544317697655,0.0,91369.66154725188,0.0,128780.35454158124,0.0,842354.3112495227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16097.54431769766,842354.3112495228,1.0
 ,3250,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,870327.8104794937,0.0,0.0,0.0,5928.158777212375,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,3251,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,872458.2425400544,0.0,0.0,0.0,8058.590837773052,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,3252,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,868104.7509380392,0.0,0.0,0.0,3705.099235757836,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,3253,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,873014.0074254181,0.0,0.0,0.0,8614.355723136803,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,3254,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,3255,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,3256,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,3257,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,3258,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,3259,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,873014.0074254181,0.0,0.0,0.0,8614.355723136803,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,3260,90896.07441321472,184064.55068675982,16361.29339437865,16361.29339437865,0.0,92866.70130649321,0.0,130890.3471550292,0.0,856155.8059027203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16361.29339437865,856155.8059027202,1.0
 ,3261,91407.44473340157,185100.0755851382,16453.340052012285,16453.340052012285,0.0,93389.15813522172,0.0,131626.72041609828,0.0,860972.4349092054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16453.34005201229,860972.4349092055,1.0
 ,3262,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,878664.2837599487,0.0,0.0,0.0,14264.632057667244,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,3263,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,878108.5188745849,0.0,0.0,0.0,13708.86717230361,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,3264,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,3265,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,3266,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,3267,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,3268,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,3269,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
