Informations,Time,NH3-AEC,H2O wwtp,H2_from_AEC,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,CSP_tower,Charge_TES,Discharge_TES,TES,CSP + TES,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,1281,56848.51696026441,211671.72816527737,18815.264725802434,10232.733052847594,0.0,106795.4425836546,0.0,150522.11780641947,8582.531672954834,0.0,28420.67990549933,971178.7750700708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18815.264725802434,971178.7750700709,1.0
 ,1282,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,40146.43010578969,1.2285583090992414e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97804.22293108515,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,1283,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,51872.180306080045,1.3589639396740214e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228209.8535058652,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,1284,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,63597.9305063704,1.393281210877911e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262527.1247097547,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,1285,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,75323.68070666076,1.3967129379982997e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265958.8518301435,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,1286,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,87049.43090695112,1.3744067117157716e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243652.62554761535,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,1287,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,33151.748924458865,21425.99872416851,98775.18110724149,1.3366577133914933e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176917.32230725567,0.0,176917.32230725567,21958.48325313795,1.1597403910842375e6,1.0
 ,1288,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,110500.93130753184,1.2560121260623531e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119293.37132780635,0.0,296210.693635062,21958.48325313795,1.1367187547345466e6,1.0
 ,1289,56848.51696026441,243230.65612118642,21620.50276632768,10232.733052847594,0.0,122717.9737016759,0.0,172964.02213062145,11387.769713480091,0.0,121888.70102101192,1.113595450566212e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296210.693635062,21620.50276632768,1.1135954505662117e6,1.0
 ,1290,56848.51696026441,206348.53549801555,18342.09204426805,10232.733052847594,0.0,104109.71444326545,0.0,146736.7363541444,8109.358991420458,0.0,129998.06001243238,947156.6852273482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296210.693635062,18342.09204426805,947156.6852273482,1.0
 ,1291,56848.51696026441,140569.08325256652,12495.029622450356,10232.733052847594,0.0,70921.78813702821,0.0,99960.23697960285,2262.29656960276,0.0,132260.35658203514,650312.2893137047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296210.693635062,12495.029622450356,650312.2893137047,1.0
 ,1292,56848.51696026441,45332.96572649014,4029.5969534657906,10232.733052847594,0.0,22871.992307871824,0.0,32236.775627726325,0.0,6203.136099381803,126057.22048265333,205903.62722333655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21542.595900731743,274668.0977343303,4029.5969534657906,227446.22312406817,1.0
 ,1293,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,115824.48742980574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,247739.85285841557,0.0,26928.244875914723,1.0
 ,1294,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,105591.75437695815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,220811.60798250086,0.0,26928.244875914723,1.0
 ,1295,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,95359.02132411057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,193883.36310658616,0.0,26928.244875914723,1.0
 ,1296,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,85126.28827126298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,166955.11823067145,0.0,26928.244875914723,1.0
 ,1297,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,74893.5552184154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,140026.87335475674,0.0,26928.244875914723,1.0
 ,1298,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,64660.82216556779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,113098.62847884202,0.0,26928.244875914723,1.0
 ,1299,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,54428.0891127202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,86170.3836029273,0.0,26928.244875914723,1.0
 ,1300,11369.703392052883,0.0,0.0,2046.546610569519,0.0,0.0,0.0,0.0,0.0,2046.5466105695189,52381.54250215068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5385.648975182945,80784.73462774434,0.0,5385.648975182944,1.0
 ,1301,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,42148.80944930309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,53856.48975182962,0.0,26928.244875914723,1.0
 ,1302,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,31916.076396455494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,26928.244875914897,0.0,26928.244875914723,1.0
 ,1303,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,21683.3433436079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914897,0.0,0.0,26928.24487591473,1.0
 ,1304,56848.51696026441,17080.89198555518,1518.3015098271271,10232.733052847594,0.0,8617.879369778773,0.0,12146.412078617017,0.0,8714.431543020466,12968.911800587432,101235.9500514738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518.3015098271271,101235.9500514738,1.0
 ,1305,56848.51696026441,215854.23668955444,19187.04326129373,10232.733052847594,0.0,108905.6575511032,0.0,153496.34609034983,8954.310208446135,0.0,21923.22200903357,990053.2742322099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19187.04326129373,990053.2742322099,1.0
 ,1306,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,33648.972209323925,1.1976727650157409e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66918.67884758464,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,1307,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,45374.72240961429,1.3349418498312987e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204187.76366314245,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,1308,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,57100.472609904646,1.4035763922390775e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272822.30607092124,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,1309,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,68826.222810195,1.4087239829196609e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277969.8967515046,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,1310,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,80551.97301048538,1.393281210877911e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262527.1247097547,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,1311,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,92277.72321077573,1.3744067117157716e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232050.11956915728,0.0,232050.11956915728,21958.48325313795,1.142356592146614e6,1.0
 ,1312,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,104003.47341106608,1.3486687583128545e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217914.6721446982,0.0,0.0,232050.11956915728,21958.48325313795,1.1307540861681562e6,1.0
 ,1313,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,118944.92693418227,107219.17673389192,115729.22361135643,1.2989087150672148e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64160.57406590475,0.0,296210.693635062,21958.48325313795,1.23474814100131e6,1.0
 ,1314,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,81090.44731453512,69364.69711424477,127454.97381164688,1.1959569014555465e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296210.693635062,21958.48325313795,1.1959569014555465e6,1.0
 ,1315,56848.51696026441,209390.3598793081,18612.476433716274,10232.733052847594,0.0,105644.41623777356,0.0,148899.8114697302,8379.743380868675,0.0,135834.71719251556,960883.5937089041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296210.693635062,18612.476433716274,960883.5937089042,1.0
 ,1316,56848.51696026441,87456.86915957069,7773.943925295173,10232.733052847594,0.0,44124.905719975395,0.0,62191.55140236139,0.0,2458.7891275524207,133375.92806496314,411807.2544466731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1195.3977242573417,295015.29591080465,7773.943925295173,413002.65217093035,1.0
 ,1317,54324.899542387975,0.0,0.0,9778.481917629835,0.0,0.0,0.0,0.0,0.0,9778.481917629835,123597.4461473333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25732.847151657465,269282.4487591472,0.0,25732.847151657465,1.0
 ,1318,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,113364.71309448572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914766,242354.20388323243,0.0,26928.244875914723,1.0
 ,1319,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,103131.98004163813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,215425.95900731772,0.0,26928.244875914723,1.0
 ,1320,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,92899.24698879055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,188497.71413140302,0.0,26928.244875914723,1.0
 ,1321,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,82666.51393594296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,161569.4692554883,0.0,26928.244875914723,1.0
 ,1322,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,72433.78088309537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,134641.2243795736,0.0,26928.244875914723,1.0
 ,1323,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,62201.04783024777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,107712.97950365888,0.0,26928.244875914723,1.0
 ,1324,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,51968.31477740018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,80784.73462774415,0.0,26928.244875914723,1.0
 ,1325,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,41735.58172455258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,53856.48975182943,0.0,26928.244875914723,1.0
 ,1326,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,31502.84867170499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,26928.24487591471,0.0,26928.244875914723,1.0
 ,1327,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,21270.115618857395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.24487591471,0.0,0.0,26928.24487591472,1.0
 ,1328,56848.51696026441,21729.703888998338,1931.52923457763,10232.733052847594,0.0,10963.359935462626,0.0,15452.23387662104,0.0,8301.203818269963,12968.911800587432,121826.31277380745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1931.52923457763,121826.31277380745,1.0
 ,1329,56848.51696026441,243610.88416884796,21654.300815008708,10232.733052847594,0.0,122909.8114259894,0.0,173234.40652006966,11421.567762161118,0.0,24390.47956274855,1.1153113141264063e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21654.300815008708,1.115311314126406e6,1.0
 ,1330,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,36116.22976303891,1.3229308049099375e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192176.7187417813,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,1331,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,47841.9799633293,1.3967129379982997e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265958.8518301435,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,1332,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,59567.73016361966,1.4121557100400499e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281401.6238718936,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,1333,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,71293.48036391003,1.4052922557992719e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274538.1696311156,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,1334,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,83019.23056420038,1.389849483757522e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259095.39758936572,0.0,0.0,0.0,21958.48325313795,1.1307540861681562e6,1.0
 ,1335,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,133548.02106349738,121822.27086320703,94744.98076449073,1.3709749845953828e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119721.87030077312,0.0,119721.87030077312,21958.48325313795,1.2512531142946095e6,1.0
 ,1336,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,106470.73096478108,1.3400894405118823e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209335.35434372607,0.0,0.0,119721.87030077312,21958.48325313795,1.1307540861681562e6,1.0
 ,1337,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,118196.48116507144,1.2834659430254647e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145439.86367362685,0.0,265161.7339744,21958.48325313795,1.1380260793518377e6,1.0
 ,1338,56848.51696026441,247032.93659780195,21958.48325313795,10232.733052847594,0.0,124636.350944811,0.0,175667.8660251036,11725.750200290357,0.0,129922.23136536179,1.1633554938118516e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31048.959660662025,0.0,296210.693635062,21958.48325313795,1.1323065341511895e6,1.0
 ,1339,56848.51696026441,191139.41359155337,16990.170097026967,10232.733052847594,0.0,96436.20547072505,0.0,135921.36077621573,6757.437044179373,0.0,136679.66840954116,878522.1428195693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296210.693635062,16990.170097026967,878522.1428195693,1.0
 ,1340,56848.51696026441,72935.35639126282,6483.142790334473,10232.733052847594,0.0,36798.31847793846,0.0,51865.14232267578,0.0,3749.590262513121,132930.07814702805,329445.8035573385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20188.293078332026,276022.40055673,6483.142790334473,349634.09663567046,1.0
 ,1341,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,122697.34509418046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,249094.15568081522,0.0,26928.244875914723,1.0
 ,1342,14228.787128230313,0.0,0.0,2561.1816830814564,0.0,0.0,0.0,0.0,0.0,2561.1816830814564,120136.16341109901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6739.951797582777,242354.20388323243,0.0,6739.95179758278,1.0
 ,1343,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,109903.43035825141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,215425.95900731772,0.0,26928.244875914723,1.0
 ,1344,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,99670.69730540382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,188497.71413140302,0.0,26928.244875914723,1.0
 ,1345,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,89437.96425255624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,161569.4692554883,0.0,26928.244875914723,1.0
 ,1346,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,79205.23119970865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,134641.2243795736,0.0,26928.244875914723,1.0
 ,1347,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,68972.49814686106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,107712.97950365889,0.0,26928.244875914723,1.0
 ,1348,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,58739.76509401347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,80784.73462774417,0.0,26928.244875914723,1.0
 ,1349,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,48507.03204116527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,53856.489751829446,0.0,26928.244875914723,1.0
 ,1350,56848.51696026441,0.0,0.0,10232.733052847594,0.0,0.0,0.0,0.0,0.0,10232.733052847594,38274.29898831768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26928.244875914723,26928.244875914723,0.0,26928.244875914723,1.0
