Informations,Time,NH3-AEC,H2O wwtp,H2_from_AEC,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,6325,61266.82981796551,29595.155997678132,2630.680533126945,11028.029367233792,0.0,14931.742706028539,0.0,21045.44426501556,0.0,8397.348834106844,111858.83341128708,0.0,84878.82076760492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77655.92746336381,0.0,2630.680533126945,162534.74823096872,1.0
 ,6326,12253.365963593104,16696.037587917675,1484.092230037127,2205.605873446759,0.0,8423.707497690732,0.0,11872.737840297015,0.0,721.5136434096319,111137.31976787746,0.0,79463.54783343562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1484.092230037127,79463.54783343562,1.0
 ,6327,61266.82981796551,8751.710826165076,777.9298512146734,11028.029367233792,0.0,4415.529835494485,0.0,6223.438809717387,0.0,10250.09951601912,100887.22025185834,0.0,66332.85928564063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.9298512146736,66332.85928564063,1.0
 ,6328,12253.365963593104,12871.757009915993,1144.1561786591994,2205.605873446759,0.0,6494.230470069615,0.0,9153.249429273596,0.0,1061.449694787559,99825.77055707078,0.0,62525.17177336983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.1561786591997,62525.171773369824,1.0
 ,6329,12253.365963593104,12542.399116218336,1114.87992144163,2205.605873446759,0.0,6328.058434102691,0.0,8919.03937153304,0.0,1090.7259520051286,98735.04460506565,0.0,61066.39076920062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1114.87992144163,61066.3907692006,1.0
 ,6330,61266.82981796551,8101.173198427401,720.1042843046579,11028.029367233792,0.0,4087.3119177132376,0.0,5760.834274437263,0.0,10307.925082929134,88427.11952213652,0.0,63451.519709452514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.104284304658,63451.519709452514,1.0
 ,6331,12253.365963593104,14153.248035848155,1258.0664920753916,2205.605873446759,0.0,7140.785409019922,0.0,10064.531936603133,0.0,947.5393813713745,87479.58014076515,0.0,68201.10910906103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.0664920753918,68201.10910906103,1.0
 ,6332,61266.82981796551,9785.181829791449,869.7939404259066,11028.029367233792,0.0,4936.950405857446,0.0,6958.351523407253,0.0,10158.235426807885,77321.34471395725,0.0,70910.27460586911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.7939404259067,70910.27460586911,1.0
 ,6333,12253.365963593104,14222.129835997368,1264.1893187553217,2205.605873446759,0.0,7175.538573255205,0.0,10113.514550042573,0.0,941.4165546914371,76379.92815926582,0.0,68506.1980822219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.1893187553217,68506.1980822219,1.0
 ,6334,61266.82981796551,23009.281000576124,2045.2694222734333,11028.029367233792,0.0,11608.949240824006,0.0,16362.155378187466,0.0,8982.759944960359,67397.16821430546,50662.94610279882,78819.06774700407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2045.2694222734335,129482.0138498029,1.0
 ,6335,35132.214744893194,71142.73485840872,6323.798654080775,6323.798654080775,0.0,35893.88116056247,0.0,50590.3892326462,0.0,0.0,67397.16821430546,231782.9784203046,99129.54802526598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6323.798654080776,330912.5264455706,1.0
 ,6336,61266.82981796551,179093.11638957795,15919.388123518042,11028.029367233792,0.0,90358.44698908839,0.0,127355.10498814433,4891.3587562842495,0.0,72288.52697058968,729546.423880303,95854.78811086116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15919.388123518043,825401.2119911641,1.0
 ,6337,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,77893.529166219,857470.3627898701,234677.1620950452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230515.9735596506,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,6338,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,83498.53136184832,951196.813080048,280599.7408224603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370165.0025772436,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,6339,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.00219562932,0.0,89103.53355747764,967662.2705634575,313955.05366343615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419985.772901629,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,6340,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629364,0.0,94708.535753107,985394.3016994372,348814.8168640384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472577.5672382109,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,6341,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,100313.53794873632,982861.1543942972,360155.78870479803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481385.39177383034,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,6342,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,105918.54014436564,946130.518469768,409498.27058500005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493997.2377295032,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,6343,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,111523.54233999497,879002.1148835595,402651.6707340602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420022.23429235496,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,6344,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,117128.54453562429,714347.5400494634,375968.47343575314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147145.73832341982,77655.92746336381,0.0,77655.92746336381,16633.031562863118,865514.347698433,1.0
 ,6345,61266.82981796551,141953.33531291818,12618.07425003717,11028.029367233792,0.0,71620.18944321097,0.0,100944.59400029737,1590.0448828033796,0.0,118718.58941842767,369839.50655043137,287960.19004762167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77655.92746336381,12618.074250037167,657799.6965980529,1.0
 ,6346,29345.37630392278,59424.38701544363,5282.1677347061,5282.1677347061,0.0,29981.58406219182,0.0,42257.3418776488,0.0,0.0,118718.58941842767,0.0,202632.8024024721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77655.92746336381,0.0,5282.167734706102,280288.7298658359,1.0
 ,6347,61266.82981796551,37328.32589683224,3318.073413051755,11028.029367233792,0.0,18833.38469248176,0.0,26544.58730441404,0.0,7709.955954182038,111008.63346424563,0.0,192903.45020280394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3318.0734130517553,192903.45020280397,1.0
 ,6348,14719.72829917158,29807.449805822453,2649.5510938508846,2649.5510938508846,0.0,15038.852008697619,0.0,21196.408750807077,0.0,0.0,111008.63346424563,0.0,138646.0408329158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2649.5510938508846,138646.0408329158,1.0
 ,6349,61266.82981796551,19834.2899818025,1763.0479983824443,11028.029367233792,0.0,10007.060438818753,0.0,14104.383987059555,0.0,9264.981368851348,101743.65209539428,0.0,115419.44946248471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1763.0479983824446,115419.44946248471,1.0
 ,6350,12253.365963593104,21502.33006463606,1911.3182279676496,2205.605873446759,0.0,10848.642261944378,0.0,15290.545823741197,0.0,294.28764547911123,101449.36444991517,0.0,100751.41826156744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1911.3182279676498,100751.41826156744,1.0
 ,6351,12253.365963593104,21141.502902663757,1879.2447024590006,2205.605873446759,0.0,10666.592931157285,0.0,15033.957619672005,0.0,326.3611709877582,101123.00327892741,0.0,99153.2546233318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1879.244702459001,99153.2546233318,1.0
 ,6352,61266.82981796551,14742.384796670342,1310.434204148475,11028.029367233792,0.0,7438.024542746743,0.0,10483.4736331878,0.0,9717.595163085318,91405.40811584209,0.0,92866.55274667022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.4342041484751,92866.55274667022,1.0
 ,6353,12253.365963593104,17799.89082532708,1582.2125178068513,2205.605873446759,0.0,8980.638251071687,0.0,12657.70014245481,0.0,623.3933556399074,90782.01476020218,0.0,84352.69779746141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1582.2125178068513,84352.69779746141,1.0
 ,6354,61266.82981796551,11978.612379044454,1064.7655448039516,11028.029367233792,0.0,6043.609232307228,0.0,8518.124358431613,0.0,9963.26382242984,80818.75093777233,0.0,80625.34408026889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.7655448039516,80625.34408026887,1.0
 ,6355,12253.365963593104,14294.030350200974,1270.58047557342,2205.605873446759,0.0,7211.814779354731,0.0,10164.64380458736,0.0,935.0253978733385,79883.72553989886,0.0,68824.65744304872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.58047557342,68824.65744304871,1.0
 ,6356,12253.365963593104,10910.931704641605,969.8605959681427,2205.605873446759,0.0,5504.928742715177,0.0,7758.884767745141,0.0,1235.7452774786161,78647.98026242024,0.0,53840.34969209201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.8605959681429,53840.349692092015,1.0
 ,6357,61266.82981796551,1621.7629291096796,144.1567048097493,11028.029367233792,0.0,818.2334565001369,0.0,1153.2536384779944,0.0,10883.872662424043,67764.1075999962,0.0,34753.13172493278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.15670480974944,34753.13172493278,1.0
 ,6358,15664.782782948392,31721.185135470496,2819.660900930711,2819.660900930711,0.0,16004.395273682712,0.0,22557.287207445686,0.0,0.0,67764.1075999962,129190.512562137,18357.055519377867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2819.6609009307113,147547.56808151485,1.0
 ,6359,61266.82981796551,66075.45701834431,5873.3739571861615,11028.029367233792,0.0,33337.27058098865,0.0,46986.99165748929,0.0,5154.6554100476305,62609.45218994858,316643.41314249265,3585.871986008529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5873.373957186162,320229.28512850124,1.0
 ,6360,50438.6719402387,102138.31067898337,9078.960949242966,9078.960949242966,0.0,51532.18234790307,0.0,72631.68759394373,0.0,0.0,62609.45218994858,474965.11971373897,119.88370836563911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9078.960949242966,475085.0034221046,1.0
 ,6361,61266.82981796551,168384.14664546694,14967.479701819284,11028.029367233792,0.0,84955.41478752624,0.0,119739.83761455427,3939.4503345854914,0.0,66548.90252453406,758677.6178894123,18396.988360396426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14967.47970181928,777074.6062498087,1.0
 ,6362,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,72153.90472016338,882801.8358412695,44859.514233503374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66029.79874950799,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,6363,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629335,0.0,77758.90691579272,949930.2394274779,52898.66849734508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141197.35659955826,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,6364,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,83363.90911142206,1.0081926274456966e6,58514.36443994138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205075.44056037313,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,6365,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,88968.91130705138,1.0031263328354168e6,73689.09906541205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215183.880575564,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,6366,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,94573.9135026807,972728.5651737375,82834.05856628253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193931.07241475524,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,6367,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629335,0.0,100178.91569831004,906866.7352400989,81333.8556890948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45030.31576739682,77655.92746336381,0.0,77655.92746336381,16633.031562863118,865514.347698433,1.0
 ,6368,61266.82981796551,178665.99039783247,15881.421368696221,11028.029367233792,0.0,90142.94768871974,0.0,127051.37094956977,4853.39200146243,0.0,105032.30769977247,754877.8969317024,68595.81410482322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77655.92746336381,15881.421368696223,823473.7110365257,1.0
 ,6369,59055.15331312934,119586.6854590869,10629.92759636328,10629.92759636328,0.0,60335.46903695798,0.0,85039.42077090625,0.0,0.0,105032.30769977247,416702.73169552034,65768.31721773137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77655.92746336381,0.0,10629.927596363283,560126.9763766156,1.0
 ,6370,12253.365963593104,15601.347490058019,1386.7864435607128,2205.605873446759,0.0,7871.399853650605,0.0,11094.291548485702,0.0,818.8194298860471,104213.48826988642,0.0,74614.98294166554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.786443560713,74614.98294166554,1.0
 ,6371,61266.82981796551,15717.441669721828,1397.1059261974958,11028.029367233792,0.0,7929.973237096985,0.0,11176.847409579967,0.0,9630.923441036297,94582.56482885001,0.0,97185.24214689407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1397.1059261974958,97185.24214689407,1.0
 ,6372,12253.365963593104,21600.025244663637,1920.002243970101,2205.605873446759,0.0,10897.932736774292,0.0,15360.017951760809,0.0,285.6036294766577,94296.96119937336,0.0,101184.1264964396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0022439701013,101184.1264964396,1.0
 ,6373,61266.82981796551,11623.720646125694,1033.2196129889505,11028.029367233792,0.0,5864.554523325282,0.0,8265.756903911604,0.0,9994.809754244841,84302.15144512852,0.0,79053.46944654953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.2196129889505,79053.46944654953,1.0
 ,6374,12253.365963593104,14778.579467193602,1313.651508194987,2205.605873446759,0.0,7456.285960514745,0.0,10509.212065559896,0.0,891.9543652517714,83410.19707987674,0.0,70970.80624039525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.6515081949872,70970.80624039524,1.0
 ,6375,12253.365963593104,17093.193047666344,1519.3949375703417,2205.605873446759,0.0,8624.085665649258,0.0,12155.159500562733,0.0,686.2109358764171,82723.98614400033,0.0,81222.61555723907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519.3949375703414,81222.61555723906,1.0
 ,6376,61266.82981796551,7829.326220859929,695.9401085208826,11028.029367233792,0.0,3950.1560559645295,0.0,5567.520868167061,0.0,10332.08925871291,72391.89688528742,0.0,62247.46413797659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.9401085208829,62247.464137976596,1.0
 ,6377,12253.365963593104,13718.728919343748,1219.4425706083332,2205.605873446759,0.0,6921.556030772898,0.0,9755.540564866666,0.0,986.1633028384256,71405.733582449,0.0,66276.55152221025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.4425706083334,66276.55152221025,1.0
 ,6378,12253.365963593104,15463.965204467333,1374.5746848415408,2205.605873446759,0.0,7802.085911160585,0.0,10996.597478732327,0.0,831.031188605218,70574.70239384378,0.0,74006.4939017368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1374.5746848415408,74006.4939017368,1.0
 ,6379,61266.82981796551,10918.759154573121,970.5563692953885,11028.029367233792,0.0,5508.877952120624,0.0,7764.450954363108,0.0,10057.472997938403,60517.22939590538,0.0,75931.07750688127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.5563692953887,75931.07750688127,1.0
 ,6380,12253.365963593104,15408.141609847538,1369.6125875420034,2205.605873446759,0.0,7773.92104688841,0.0,10956.900700336028,0.0,835.9932859047553,59681.236110000624,0.0,73759.2418972333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.6125875420037,73759.2418972333,1.0
 ,6381,61266.82981796551,9871.336616556608,877.4521436939207,11028.029367233792,0.0,4980.418367606693,0.0,7019.617149551365,0.0,10150.57722353987,49530.658886460755,0.0,71291.86851558313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.452143693921,71291.86851558313,1.0
 ,6382,36381.75331373195,73673.0504603072,6548.715596471751,6548.715596471751,0.0,37170.509725573655,0.0,52389.72477177401,0.0,0.0,49530.658886460755,274846.48260768363,67835.52571393971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6548.71559647175,342682.0083216233,1.0
 ,6383,61266.82981796551,161871.8192972821,14388.60615975841,11028.029367233792,0.0,81669.72856278873,0.0,115108.84927806728,3360.5767925246187,0.0,52891.23567898538,689016.066998064,58670.214909205555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14388.60615975841,747686.2819072696,1.0
 ,6384,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,58496.23787461471,875202.3939258496,15330.622074029567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28901.46467461437,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,6385,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,64101.240070244035,970195.4178685974,9966.274334844687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118530.14087817725,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,6386,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,69706.24226587336,1.0094592010982666e6,58.65213828198659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147886.30191128387,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,6387,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,75311.24446150268,1.0208583639713963e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159226.8126461315,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,6388,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,80916.246657132,1.0233915112765363e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161759.95995127154,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,6389,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,86521.24885276132,1.0195917903188263e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157960.23899356148,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,6390,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,92126.25104839064,994260.317267427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132628.76594216225,0.0,0.0,0.0,16633.031562863118,861631.5513252647,1.0
 ,6391,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,9633.484181051484,4028.4819854221587,97731.25324402002,930931.6346389283,13260.409021148134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75022.5897795379,0.0,75022.5897795379,16633.031562863118,869169.4538805385,1.0
 ,6392,61266.82981796551,187121.60508221007,16633.031562863118,11028.029367233792,0.0,94409.08715081104,0.0,133064.25250290494,5605.002195629326,0.0,103336.25543964934,799207.9747716514,65188.5811216306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2633.3376838259087,0.0,77655.92746336381,16633.031562863118,861763.2182094561,1.0
 ,6393,61266.82981796551,136219.11909177742,12108.366141491328,11028.029367233792,0.0,68727.08621910476,0.0,96866.92913193062,1080.336774257536,0.0,104416.59221390687,496496.8718074285,135425.89982245557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77655.92746336381,12108.366141491324,631922.7716298839,1.0
 ,6394,61266.82981796551,61678.05557966281,5482.493829303361,11028.029367233792,0.0,31118.634975125875,0.0,43859.95063442689,0.0,5545.535537930424,98871.05667597645,0.0,226979.33016614543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77655.92746336381,0.0,5482.493829303363,304635.2576295093,1.0
 ,6395,32584.80235947372,65984.22477793429,5865.26442470527,5865.26442470527,0.0,33291.24087462711,0.0,46922.11539764216,0.0,0.0,98871.05667597645,0.0,306918.2899740305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5865.264424705272,306918.2899740305,1.0
 ,6396,32704.58394652106,66226.78249170515,5886.825110373791,5886.825110373791,0.0,33413.61932648163,0.0,47094.60088299033,0.0,0.0,98871.05667597645,0.0,308046.52022877854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5886.825110373791,308046.52022877854,1.0
 ,6397,61266.82981796551,63424.60365466946,5637.74254708173,11028.029367233792,0.0,31999.826697235894,0.0,45101.94037665384,0.0,5390.286820152062,93480.76985582439,0.0,308488.2137718913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5637.74254708173,308488.2137718913,1.0
 ,6398,32207.933529895206,65221.06539803779,5797.428035381137,5797.428035381137,0.0,32906.20152882333,0.0,46379.4242830491,0.0,0.0,93480.76985582439,0.0,303368.5389139286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5797.428035381139,303368.53891392867,1.0
 ,6399,61266.82981796551,56144.038779972456,4990.58122488644,11028.029367233792,0.0,28326.539032455432,0.0,39924.64979909152,0.0,6037.448142347352,87443.32171347702,0.0,276241.3785143792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4990.581224886442,276241.37851437926,1.0
