Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,2599,70498.33104691656,240406.8639797144,21369.499020419058,12689.69958844498,0.0,90969.95732992393,0.0,170955.99216335246,8679.799431974077,0.0,254832.74968391124,0.0,0.0,963078.4040023129,457755.5857244425,0.0,369853.15415194735,0.0,0.0,0.0,21369.499020419058,1.050980835574808e6,1.0
 ,2600,70498.33104691656,240406.8639797144,21369.499020419058,12689.69958844498,0.0,90969.95732992393,0.0,170955.99216335246,8679.799431974077,0.0,263512.54911588534,0.0,0.0,965365.047174506,457150.19614516123,0.0,371534.4077448592,0.0,0.0,0.0,21369.499020419058,1.050980835574808e6,1.0
 ,2601,70498.33104691656,240406.8639797144,21369.499020419058,12689.69958844498,0.0,90969.95732992393,0.0,170955.99216335246,8679.799431974077,0.0,272192.34854785935,0.0,0.0,941644.9693643735,448617.0184787355,0.0,339281.152268301,0.0,0.0,0.0,21369.499020419058,1.050980835574808e6,1.0
 ,2602,70498.33104691656,240406.8639797144,21369.499020419058,12689.69958844498,0.0,90969.95732992393,0.0,170955.99216335246,8679.799431974077,0.0,280872.1479798334,0.0,0.0,863001.9825574771,428400.943991479,0.0,240422.090974148,0.0,0.0,0.0,21369.499020419058,1.050980835574808e6,1.0
 ,2603,70498.33104691656,240406.8639797144,21369.499020419058,12689.69958844498,0.0,90969.95732992393,0.0,170955.99216335246,8679.799431974077,0.0,289551.9474118075,0.0,0.0,718092.9918860963,374865.26923344453,0.0,41977.425544732716,0.0,0.0,0.0,21369.499020419058,1.050980835574808e6,1.0
 ,2604,70498.33104691656,240406.8639797144,21369.499020419058,12689.69958844498,0.0,90969.95732992393,0.0,170955.99216335246,8679.799431974077,0.0,298231.74684378156,0.0,0.0,941009.3542230562,449948.1816640458,0.0,339976.70031229395,0.0,0.0,0.0,21369.499020419058,1.050980835574808e6,1.0
 ,2605,70498.33104691656,240406.8639797144,21369.499020419058,12689.69958844498,0.0,90969.95732992393,0.0,170955.99216335246,8679.799431974077,0.0,306911.5462757556,0.0,0.0,1.0483010073737558e6,478238.6503085831,0.0,475558.8221075309,0.0,0.0,0.0,21369.499020419058,1.050980835574808e6,1.0
 ,2606,70498.33104691656,240406.8639797144,21369.499020419058,12689.69958844498,0.0,90969.95732992393,0.0,170955.99216335246,8679.799431974077,0.0,315591.3457077297,0.0,0.0,1.0838686656916137e6,485584.82571430167,0.0,518472.6558311073,0.0,0.0,0.0,21369.499020419058,1.050980835574808e6,1.0
 ,2607,70498.33104691656,240406.8639797144,21369.499020419058,12689.69958844498,0.0,90969.95732992393,0.0,170955.99216335246,8679.799431974077,0.0,324271.14513970376,0.0,0.0,1.096231426593709e6,487278.3982168879,0.0,532528.9892357888,0.0,0.0,0.0,21369.499020419058,1.050980835574808e6,1.0
 ,2608,70498.33104691656,240406.8639797144,21369.499020419058,12689.69958844498,0.0,90969.95732992393,0.0,170955.99216335246,8679.799431974077,0.0,332950.9445716778,0.0,0.0,1.0994796637359874e6,487278.3982168879,0.0,535777.2263780672,0.0,0.0,0.0,21369.499020419058,1.050980835574808e6,1.0
 ,2609,70498.33104691656,240406.8639797144,21369.499020419058,12689.69958844498,0.0,90969.95732992393,0.0,170955.99216335246,8679.799431974077,0.0,341630.7440036519,0.0,0.0,1.0939809382915357e6,487278.3982168879,0.0,530278.5009336155,0.0,0.0,0.0,21369.499020419058,1.050980835574808e6,1.0
 ,2610,70498.33104691656,240406.8639797144,21369.499020419058,12689.69958844498,0.0,90969.95732992393,0.0,170955.99216335246,8679.799431974077,0.0,350310.543435626,0.0,0.0,1.0392930648792126e6,479833.7638528142,0.0,468145.9931572188,0.0,0.0,0.0,21369.499020419058,1.050980835574808e6,1.0
 ,2611,70498.33104691656,240406.8639797144,21369.499020419058,12689.69958844498,0.0,90969.95732992393,0.0,170955.99216335246,8679.799431974077,0.0,358990.3428676001,0.0,0.0,943891.5172243803,456581.6845592163,0.0,349492.3662087885,0.0,0.0,0.0,21369.499020419058,1.050980835574808e6,1.0
 ,2612,70498.33104691656,240406.8639797144,21369.499020419058,12689.69958844498,0.0,90969.95732992393,0.0,170955.99216335246,8679.799431974077,0.0,367670.14229957416,0.0,0.0,901207.3850936078,463879.19705046504,0.0,150534.38803334453,155782.246224686,0.0,155782.246224686,21369.499020419058,1.0587699478860423e6,1.0
 ,2613,70498.33104691656,131578.6390893632,11695.879030165617,12689.69958844498,0.0,49789.35703141503,0.0,93567.03224132494,0.0,993.8205582793635,366676.3217412948,0.0,0.0,364250.8748513227,225331.6226515865,0.0,0.0,0.0,0.0,155782.246224686,11695.879030165617,589582.4975029092,1.0
 ,2614,70498.33104691656,92415.1284601661,8214.678085348098,12689.69958844498,0.0,34969.88460932685,0.0,65717.42468278478,0.0,4475.021503096883,362201.3002381979,0.0,0.0,170728.02879991842,107756.19177188579,0.0,0.0,0.0,155782.246224686,0.0,8214.678085348098,434266.46679649013,1.0
 ,2615,50069.8346734361,101391.4152137081,9012.570241218498,9012.570241218498,0.0,38366.51151686715,0.0,72100.56192974799,0.0,0.0,362201.3002381979,0.0,0.0,294490.2734531991,157318.00908721864,0.0,0.0,0.0,0.0,0.0,9012.570241218498,451808.28254041774,1.0
 ,2616,47529.14114746198,96246.51082361052,8555.245406543158,8555.245406543158,0.0,36419.67969565422,0.0,68441.96325234526,0.0,0.0,362201.3002381979,0.0,0.0,298574.41738155426,130307.75833389063,0.0,0.0,0.0,0.0,0.0,8555.245406543158,428882.17571544496,1.0
 ,2617,38541.6792000707,78046.90038014315,6937.5022560127245,6937.502256012726,0.0,29532.947103846167,0.0,55500.018048101796,0.0,0.0,362201.3002381979,0.0,0.0,240231.17211962878,107552.07899715914,0.0,0.0,0.0,0.0,0.0,6937.5022560127245,347783.2511167879,1.0
 ,2618,70498.33104691656,73131.69457573081,6500.5950733982945,12689.69958844498,0.0,27673.033227456537,0.0,52004.760587186356,0.0,6189.104515046686,356012.1957231512,0.0,0.0,240556.1357172993,105611.07314869593,0.0,0.0,0.0,0.0,0.0,6500.5950733982945,346167.2088659952,1.0
 ,2619,40284.044240564894,81575.18958714392,7251.127963301682,7251.127963301681,0.0,30868.05173977526,0.0,58009.023706413456,0.0,0.0,356012.1957231512,0.0,0.0,256382.91359974025,107122.67735776212,0.0,0.0,0.0,0.0,0.0,7251.127963301682,363505.59095750237,1.0
 ,2620,67396.48321479904,136477.87850996808,12131.36697866383,12131.366978663827,0.0,51643.22922817192,0.0,97050.93582931063,0.0,0.0,356012.1957231512,0.0,0.0,423770.1122264149,184386.2663425252,0.0,0.0,0.0,0.0,0.0,12131.36697866383,608156.3785689401,1.0
 ,2621,70498.33104691656,201973.0735067007,17953.162089484507,12689.69958844498,0.0,76426.61101493554,0.0,143625.29671587606,5263.462501039524,0.0,361275.65822419093,0.0,0.0,615205.6325467647,272497.7850457719,0.0,0.0,0.0,0.0,0.0,17953.162089484507,887703.4175925367,1.0
 ,2622,70498.33104691656,240406.8639797144,21369.499020419058,12689.69958844498,0.0,90969.95732992393,0.0,170955.99216335246,8679.799431974077,0.0,369955.457656165,0.0,0.0,910796.8040344901,413575.9706384499,0.0,273391.93909813196,0.0,0.0,0.0,21369.499020419058,1.050980835574808e6,1.0
 ,2623,70498.33104691656,240406.8639797144,21369.499020419058,12689.69958844498,0.0,90969.95732992393,0.0,170955.99216335246,8679.799431974077,0.0,378635.25708813913,0.0,0.0,959180.4720081898,432432.6875977593,0.0,340632.324031141,0.0,0.0,0.0,21369.499020419058,1.050980835574808e6,1.0
 ,2624,70498.33104691656,240406.8639797144,21369.499020419058,12689.69958844498,0.0,90969.95732992393,0.0,170955.99216335246,8679.799431974077,0.0,387315.0565201132,0.0,0.0,848438.8169530529,377930.2415334913,0.0,175388.2229117361,0.0,0.0,0.0,21369.499020419058,1.050980835574808e6,1.0
 ,2625,70498.33104691656,240406.8639797144,21369.499020419058,12689.69958844498,0.0,90969.95732992393,0.0,170955.99216335246,8679.799431974077,0.0,395994.85595208727,0.0,0.0,901376.6373827794,402488.60330759996,0.0,252884.40511557122,0.0,0.0,0.0,21369.499020419058,1.050980835574808e6,1.0
 ,2626,70498.33104691656,240406.8639797144,21369.499020419058,12689.69958844498,0.0,90969.95732992393,0.0,170955.99216335246,8679.799431974077,0.0,404674.65538406133,0.0,0.0,910599.7184404753,413297.43091419927,0.0,115519.37607203296,149901.84543603193,0.0,149901.84543603193,21369.499020419058,1.0584759278466096e6,1.0
 ,2627,70498.33104691656,240406.8639797144,21369.499020419058,12689.69958844498,0.0,90969.95732992393,0.0,170955.99216335246,8679.799431974077,0.0,413354.4548160354,0.0,0.0,729748.5177310082,327406.7386718866,0.0,0.0,5880.400788654085,0.0,155782.246224686,21369.499020419058,1.0512748556142407e6,1.0
 ,2628,70498.33104691656,203599.50935517804,18097.734164904716,12689.69958844498,0.0,77042.05433999936,0.0,144781.87331923773,5408.034576459736,0.0,418762.48939249513,0.0,0.0,616668.2350264373,277944.73383816687,0.0,0.0,0.0,0.0,155782.246224686,18097.734164904716,894612.968864604,1.0
 ,2629,70498.33104691656,208580.02636325965,18540.446787845303,12689.69958844498,0.0,78926.68197585746,0.0,148323.57430276243,5850.747199400324,0.0,424613.23659189546,0.0,0.0,629494.9443077351,286276.64428414643,0.0,0.0,0.0,0.0,155782.246224686,18540.446787845303,915771.5885918814,1.0
 ,2630,70498.33104691656,161046.04286301928,14315.20381004616,12689.69958844498,0.0,60939.822619366496,0.0,114521.63048036928,1625.5042216011782,0.0,426238.74081349664,0.0,0.0,491055.87278428144,222778.15001427341,0.0,0.0,0.0,0.0,155782.246224686,14315.20381004616,713834.0227985549,1.0
 ,2631,70498.33104691656,142759.120370006,12689.69958844498,12689.69958844498,0.0,54020.05114801028,0.0,101517.59670755985,0.0,0.0,426238.74081349664,0.0,0.0,408644.7401607252,185056.33025209315,0.0,0.0,0.0,44678.974668130446,111103.27155655556,12689.69958844498,638380.0450809485,1.0
 ,2632,65610.85803874052,132861.98752844956,11809.954446973295,11809.954446973295,0.0,50274.976080765315,0.0,94479.63557578636,0.0,0.0,426238.74081349664,0.0,0.0,406045.99215667654,185997.68603452604,0.0,0.0,0.0,0.0,111103.27155655556,11809.954446973295,592043.6781912026,1.0
 ,2633,70498.33104691656,141190.91507756547,12550.303562450265,12689.69958844498,0.0,53426.64226535077,0.0,100402.42849960212,0.0,139.39602599471618,426099.34478750196,0.0,0.0,433415.62167733227,196199.33523977603,0.0,0.0,0.0,0.0,111103.27155655556,12550.303562450265,629614.9569171083,1.0
 ,2634,70498.33104691656,122915.70376015028,10925.840334235581,12689.69958844498,0.0,46511.302302840864,0.0,87406.72267388465,0.0,1763.8592542093993,424335.4855332926,0.0,0.0,381435.4548171732,172068.32341048896,0.0,0.0,0.0,0.0,111103.27155655556,10925.840334235581,553503.7782276622,1.0
 ,2635,53960.03686719941,109269.0746560788,9712.806636095893,9712.806636095893,0.0,41347.41784986021,0.0,77702.45308876714,0.0,0.0,424335.4855332926,0.0,0.0,337064.8237361341,149846.94143734392,0.0,0.0,0.0,0.0,111103.27155655556,9712.806636095893,486911.765173478,1.0
 ,2636,53715.223914942304,108773.32842775814,9668.740304689612,9668.740304689614,0.0,41159.82747706368,0.0,77349.9224375169,0.0,0.0,424335.4855332926,0.0,0.0,334156.01414003863,150546.66605793784,0.0,0.0,0.0,0.0,111103.27155655556,9668.740304689612,484702.6801979764,1.0
 ,2637,49169.09527952274,99567.41794103358,8850.437150314096,8850.437150314094,0.0,37676.310948887105,0.0,70803.49720251276,0.0,0.0,424335.4855332926,0.0,0.0,306297.36029159056,137383.0440316379,0.0,0.0,0.0,0.0,111103.27155655556,8850.437150314096,443680.40432322846,1.0
 ,2638,70498.33104691656,86054.88879543492,7649.323448483105,12689.69958844498,0.0,32563.169920192573,0.0,61194.58758786484,0.0,5040.376139961876,419295.1093933307,0.0,0.0,275337.99279174616,124650.73022314456,0.0,0.0,0.0,0.0,111103.27155655556,7649.323448483105,399988.7230148907,1.0
 ,2639,27325.30228568572,55333.73712851358,4918.55441142343,4918.55441142343,0.0,20938.28612942954,0.0,39348.43529138744,0.0,0.0,419295.1093933307,0.0,0.0,170052.22853494497,76519.34447133298,0.0,0.0,0.0,0.0,111103.27155655556,4918.55441142343,246571.57300627793,1.0
 ,2640,27600.073098979457,55890.14802543342,4968.013157816304,4968.013157816303,0.0,21148.832012824005,0.0,39744.10526253043,0.0,0.0,419295.1093933307,0.0,0.0,172424.8439947807,76626.14061842914,0.0,0.0,0.0,0.0,111103.27155655556,4968.013157816304,249050.98461320985,1.0
 ,2641,26245.57141692247,53147.282119268006,4724.202855046045,4724.2028550460445,0.0,20110.931553931016,0.0,37793.62284036836,0.0,0.0,419295.1093933307,0.0,0.0,162927.06703132467,73901.48699748881,0.0,0.0,0.0,0.0,111103.27155655556,4724.202855046045,236828.5540288135,1.0
 ,2642,22745.7650160375,46060.17415747594,4094.2377028867504,4094.2377028867504,0.0,17429.169901188896,0.0,32753.901623094003,0.0,0.0,419295.1093933307,0.0,0.0,141093.33558973705,64154.49664279086,0.0,0.0,0.0,0.0,111103.27155655556,4094.2377028867504,205247.83223252787,1.0
 ,2643,70498.33104691656,37902.07989616343,3369.0737685478603,12689.69958844498,0.0,14342.14703270824,0.0,26952.590148382882,0.0,9320.625819897119,409974.48357343354,0.0,0.0,137131.00786091178,62314.64186876295,0.0,0.0,0.0,0.0,111103.27155655556,3369.0737685478603,199445.64972967474,1.0
 ,2644,20690.903577799152,41899.07974504329,3724.362644003848,3724.3626440038474,0.0,15854.61177552438,0.0,29794.901152030783,0.0,0.0,409974.48357343354,0.0,0.0,128562.70956640101,58142.95204934324,0.0,0.0,0.0,0.0,111103.27155655556,3724.362644003848,186705.6616157443,1.0
 ,2645,20222.27487826783,40950.106628492365,3640.0094780882105,3640.00947808821,0.0,15495.520348221511,0.0,29120.075824705684,0.0,0.0,409974.48357343354,0.0,0.0,125618.4005513938,56858.560704835894,0.0,0.0,0.0,0.0,111103.27155655556,3640.0094780882105,182476.9612562297,1.0
 ,2646,21352.340443418725,43238.48939792291,3843.42127981537,3843.421279815371,0.0,16361.444388174028,0.0,30747.37023852296,0.0,0.0,409974.48357343354,0.0,0.0,132556.20309111962,60117.97542134692,0.0,0.0,0.0,0.0,111103.27155655556,3843.42127981537,192674.17851246655,1.0
 ,2647,23714.13747062759,48021.12837802087,4268.544744712966,4268.544744712966,0.0,18171.194978243097,0.0,34148.35795770373,0.0,0.0,409974.48357343354,0.0,0.0,147073.4799102145,66912.5216895855,0.0,0.0,0.0,0.0,111103.27155655556,4268.544744712966,213986.00159979996,1.0
 ,2648,70498.33104691656,44678.28288446594,3971.402923063639,12689.69958844498,0.0,16906.26224348191,0.0,31771.22338450911,0.0,8718.296665381342,401256.1869080522,0.0,0.0,156355.81479956998,71310.83809777682,0.0,0.0,0.0,0.0,111103.27155655556,3971.402923063639,227666.6528973468,1.0
 ,2649,25158.743995976187,50946.45659185178,4528.573919275714,4528.573919275714,0.0,19278.13917435671,0.0,36228.59135420571,0.0,0.0,401256.1869080522,0.0,0.0,155650.24009901198,71371.25877017887,0.0,0.0,0.0,0.0,111103.27155655556,4528.573919275714,227021.49886919087,1.0
 ,2650,29367.632161970687,59469.45512799064,5286.173789154724,5286.173789154724,0.0,22503.241820431656,0.0,42289.39031323779,0.0,0.0,401256.1869080522,0.0,0.0,181764.62356193483,83236.0407286178,0.0,0.0,0.0,0.0,111103.27155655556,5286.173789154724,265000.6642905526,1.0
 ,2651,35038.72335524653,70953.41479437423,6306.970203944376,6306.970203944376,0.0,26848.77215819121,0.0,50455.76163155501,0.0,0.0,401256.1869080522,0.0,0.0,217387.49519671965,98786.61491955716,0.0,0.0,0.0,0.0,111103.27155655556,6306.970203944376,316174.1101162768,1.0
 ,2652,36977.63005527131,74879.70086192439,6655.973409948834,6655.973409948836,0.0,28334.478806152183,0.0,53247.78727959067,0.0,0.0,401256.1869080522,0.0,0.0,229017.721770775,104652.2341348441,0.0,0.0,0.0,0.0,111103.27155655556,6655.973409948834,333669.955905619,1.0
 ,2653,36252.529338715096,73411.37191089807,6525.4552809687175,6525.4552809687175,0.0,27778.86313108383,0.0,52203.64224774974,0.0,0.0,401256.1869080522,0.0,0.0,224686.6730292113,102440.29124176806,0.0,0.0,0.0,0.0,111103.27155655556,6525.4552809687175,327126.96427097934,1.0
 ,2654,41908.95913300083,84865.6422443267,7543.6126439401505,7543.6126439401505,0.0,32113.15902525322,0.0,60348.901151521204,0.0,0.0,401256.1869080522,0.0,0.0,258734.3811659287,119433.73088065014,0.0,0.0,0.0,0.0,111103.27155655556,7543.6126439401505,378168.1120465788,1.0
 ,2655,48010.94342493066,97222.16043548455,8641.969816487515,8641.969816487519,0.0,36788.86550878735,0.0,69135.75853190012,0.0,0.0,401256.1869080522,0.0,0.0,296352.42980567337,136877.31887315234,0.0,0.0,0.0,0.0,111103.27155655556,8641.969816487515,433229.7486788257,1.0
 ,2656,38903.11890719638,78778.81578707269,7002.56140329535,7002.561403295349,0.0,29809.9038938283,0.0,56020.4912263628,0.0,0.0,401256.1869080522,0.0,0.0,240487.18111880677,110557.5437852115,0.0,0.0,0.0,0.0,111103.27155655556,7002.56140329535,351044.7249040183,1.0
 ,2657,32441.718841044563,65694.48065311524,5839.509391388022,5839.509391388022,0.0,24858.791479138807,0.0,46716.075131104175,0.0,0.0,401256.1869080522,0.0,0.0,200574.379738336,92165.49783125722,0.0,0.0,0.0,0.0,111103.27155655556,5839.509391388022,292739.8775695932,1.0
 ,2658,70498.33104691656,51804.48657423848,4604.84325104342,12689.69958844498,0.0,19602.81771969184,0.0,36838.74600834736,0.0,8084.856337401558,393171.33057065064,0.0,0.0,176200.68893421878,81144.62283000578,0.0,0.0,0.0,0.0,111103.27155655556,4604.84325104342,257345.3117642245,1.0
 ,2659,26065.713985141716,52783.070819911976,4691.828517325509,4691.828517325509,0.0,19973.113998254692,0.0,37534.62813860407,0.0,0.0,393171.33057065064,0.0,0.0,161384.19364800706,73821.40560404329,0.0,0.0,0.0,0.0,111103.27155655556,4691.828517325509,235205.5992520503,1.0
 ,2660,24775.987056543305,50171.37378950018,4459.677670177794,4459.677670177795,0.0,18984.84784194687,0.0,35677.421361422355,0.0,0.0,393171.33057065064,0.0,0.0,153288.28433205493,70279.38337185458,0.0,0.0,0.0,0.0,111103.27155655556,4459.677670177794,223567.66770390948,1.0
 ,2661,21024.092411249112,42573.78713277946,3784.336634024841,3784.3366340248404,0.0,16109.921051043746,0.0,30274.693072198726,0.0,0.0,393171.33057065064,0.0,0.0,130242.17617723184,59470.03570145024,0.0,0.0,0.0,0.0,111103.27155655556,3784.336634024841,189712.21187868208,1.0
 ,2662,19518.796464937994,39525.56284149943,3513.3833636888385,3513.383363688839,0.0,14956.472979223385,0.0,28107.066909510708,0.0,0.0,393171.33057065064,0.0,0.0,121027.53347166555,55101.54635448149,0.0,0.0,0.0,0.0,111103.27155655556,3513.3833636888385,176129.079826147,1.0
 ,2663,70498.33104691656,22589.410573550267,2007.9476065378014,12689.69958844498,0.0,8547.83296103142,0.0,16063.580852302412,0.0,10681.751981907179,382489.57858874346,0.0,0.0,93314.57601458298,42358.05950566421,0.0,0.0,0.0,0.0,111103.27155655556,2007.9476065378014,135672.6355202472,1.0
 ,2664,15967.107313369786,32333.392309573814,2874.0793164065612,2874.0793164065617,0.0,12234.95564994273,0.0,22992.63453125249,0.0,0.0,382489.57858874346,0.0,0.0,99265.07522175777,44815.11556464159,0.0,0.0,0.0,0.0,111103.27155655556,2874.0793164065612,144080.19078639933,1.0
 ,2665,16474.633800522904,33361.13344605888,2965.4340840941227,2965.434084094123,0.0,12623.852895988679,0.0,23723.47267275298,0.0,0.0,382489.57858874346,0.0,0.0,100946.37717023576,47713.51059339518,0.0,0.0,0.0,0.0,111103.27155655556,2965.4340840941227,148659.88776363092,1.0
 ,2666,14099.666209383313,27062.472833380874,2405.5531407449666,2537.9399176889965,0.0,10240.439720151322,0.0,19244.425125959733,0.0,132.3867769440294,382357.1918117994,0.0,0.0,82245.01986003497,38781.465200967694,0.0,0.0,0.0,0.0,111103.27155655556,2405.5531407449666,121026.48506100266,1.0
 ,2667,17801.123422752433,36047.27493107358,3204.2022160954293,3204.202216095438,0.0,13640.288833918241,0.0,25633.617728763435,0.0,0.0,382357.1918117994,0.0,0.0,72179.89986017926,33930.050012053835,0.0,0.0,0.0,57389.05252967053,53714.21902688503,3204.2022160954293,163499.00240190362,1.0
 ,2668,70498.33104691656,15648.196046109559,1390.950759654183,12689.69958844498,0.0,5921.277383847857,0.0,11127.606077233464,0.0,11298.748828790796,371058.44298300863,0.0,0.0,73086.5542261968,33677.85090240637,0.0,0.0,0.0,0.0,53714.21902688503,1390.950759654183,106764.40512860316,1.0
 ,2669,14099.666209383313,26029.707802075704,2313.7518046289515,2537.9399176889965,0.0,9849.641432305445,0.0,18510.014437031612,0.0,224.18811306004454,370834.2548699486,0.0,0.0,80469.86777446645,36255.437810325544,0.0,0.0,0.0,0.0,53714.21902688503,2313.7518046289515,116725.30558479199,1.0
 ,2670,14184.487209172468,28723.58659857425,2553.2076976510443,2553.2076976510443,0.0,10869.005168900494,0.0,20425.661581208355,0.0,0.0,370834.2548699486,0.0,0.0,88225.88946393896,39768.71739847938,0.0,0.0,0.0,0.0,53714.21902688503,2553.2076976510443,127994.60686241832,1.0
 ,2671,15479.28669991552,31345.55556732892,2786.271605984793,2786.2716059847935,0.0,11861.158226677264,0.0,22290.172847878344,0.0,0.0,370834.2548699486,0.0,0.0,96067.85472015811,43610.4562719483,0.0,0.0,0.0,0.0,53714.21902688503,2786.271605984793,139678.31099210642,1.0
 ,2672,20289.394269009594,41086.02339474442,3652.0909684217268,3652.090968421727,0.0,15546.951252571289,0.0,29216.727747373814,0.0,0.0,370834.2548699486,0.0,0.0,125444.36923212039,57638.248041429484,0.0,0.0,0.0,0.0,53714.21902688503,3652.0909684217268,183082.61727354987,1.0
 ,2673,70498.33104691656,48383.13654578507,4300.7232485142285,12689.69958844498,0.0,18308.178868925068,0.0,34405.78598811383,0.0,8388.976339930752,362445.2785300179,0.0,0.0,165537.2383850933,77559.10088563069,0.0,0.0,0.0,0.0,53714.21902688503,4300.7232485142285,243096.33927072398,1.0
 ,2674,33623.46541316382,68087.51746165675,6052.22377436949,6052.223774369489,0.0,25764.316607490917,0.0,48417.79019495592,0.0,0.0,362445.2785300179,0.0,0.0,207218.8495718182,96184.59205045392,0.0,0.0,0.0,0.0,53714.21902688503,6052.22377436949,303403.44162227213,1.0
 ,2675,35075.15211826483,71027.18303948629,6313.527381287671,6313.527381287669,0.0,26876.686062141613,0.0,50508.21905030137,0.0,0.0,362445.2785300179,0.0,0.0,216883.4016589295,99619.4256772406,0.0,0.0,0.0,0.0,53714.21902688503,6313.527381287671,316502.8273361701,1.0
 ,2676,37149.988244196065,75228.72619449704,6686.997883955292,6686.997883955292,0.0,28466.549991997676,0.0,53495.98307164234,0.0,0.0,362445.2785300179,0.0,0.0,230194.04997749254,105031.1908182759,0.0,0.0,0.0,0.0,53714.21902688503,6686.997883955292,335225.24079576845,1.0
 ,2677,37776.97207094447,76498.36844366255,6799.854972770005,6799.854972770004,0.0,28946.982619081908,0.0,54398.83978216004,0.0,0.0,362445.2785300179,0.0,0.0,234560.74002639117,106322.12851653065,0.0,0.0,0.0,0.0,53714.21902688503,6799.854972770005,340882.86854292185,1.0
 ,2678,36764.3534573384,74447.81575111025,6617.583622320912,6617.583622320913,0.0,28171.05348022012,0.0,52940.66897856729,0.0,0.0,362445.2785300179,0.0,0.0,228432.97769996672,103312.46349441739,0.0,0.0,0.0,0.0,53714.21902688503,6617.583622320912,331745.4411943841,1.0
 ,2679,39051.87044776426,79080.03765672263,7029.3366805975675,7029.3366805975675,0.0,29923.886249303843,0.0,56234.69344478054,0.0,0.0,362445.2785300179,0.0,0.0,242598.33822881925,109788.65549848456,0.0,0.0,0.0,0.0,53714.21902688503,7029.3366805975675,352386.9937273038,1.0
 ,2680,45355.8220186124,91845.5395876901,8164.047963350232,8164.047963350233,0.0,34754.352179981935,0.0,65312.383706801855,0.0,0.0,362445.2785300179,0.0,0.0,280773.278291193,128497.81643263208,0.0,0.0,0.0,0.0,53714.21902688503,8164.047963350232,409271.0947238251,1.0
 ,2681,50941.42794220958,103156.3915829744,9169.457029597725,9169.457029597725,0.0,39034.378574997514,0.0,73355.6562367818,0.0,0.0,362445.2785300179,0.0,0.0,315112.2145035265,144560.944372248,0.0,0.0,0.0,0.0,53714.21902688503,9169.457029597725,459673.15887577453,1.0
 ,2682,53567.62313360394,108474.43684554801,9642.172164048712,9642.17216404871,0.0,41046.72690235537,0.0,77137.3773123897,0.0,0.0,362445.2785300179,0.0,0.0,330463.6182349827,152907.17708753835,0.0,0.0,0.0,0.0,53714.21902688503,9642.172164048712,483370.7953225211,1.0
 ,2683,70498.33104691656,93456.67381109182,8307.259894319273,12689.69958844498,0.0,35364.00537011714,0.0,66458.07915455419,0.0,4382.439694125707,358062.83883589215,0.0,0.0,294167.5194056194,136647.58214808902,0.0,0.0,0.0,0.0,53714.21902688503,8307.259894319273,430815.10155370843,1.0
 ,2684,36305.47545195945,73518.58779021789,6534.985581352701,6534.985581352701,0.0,27819.433619818446,0.0,52279.88465082161,0.0,0.0,358062.83883589215,0.0,0.0,225104.36363679508,102500.36319617678,0.0,0.0,0.0,0.0,53714.21902688503,6534.985581352701,327604.7268329718,1.0
 ,2685,27569.339033189895,55827.911542209535,4962.481025974181,4962.481025974182,0.0,21125.281727572084,0.0,39699.848207793446,0.0,0.0,358062.83883589215,0.0,0.0,171890.6285815024,76883.02526817619,0.0,0.0,0.0,0.0,53714.21902688503,4962.481025974181,248773.65384967855,1.0
 ,2686,23142.502896614988,46863.568365645355,4165.6505213906985,4165.650521390698,0.0,17733.1742695602,0.0,33325.20417112559,0.0,0.0,358062.83883589215,0.0,0.0,144499.3825705918,64328.438723444604,0.0,0.0,0.0,0.0,53714.21902688503,4165.6505213906985,208827.82129403637,1.0
 ,2687,21731.73732067384,44006.76807436454,3911.7127177212924,3911.7127177212915,0.0,16652.161039339542,0.0,31293.70174177034,0.0,0.0,358062.83883589215,0.0,0.0,134824.7750165131,61272.91493016987,0.0,0.0,0.0,0.0,53714.21902688503,3911.7127177212924,196097.68994668298,1.0
 ,2688,70498.33104691656,29363.62212458375,2610.0997444074446,12689.69958844498,0.0,11111.19461194249,0.0,20880.797955259557,0.0,10079.599844037537,347983.2389918546,0.0,0.0,113888.80794839097,49996.53695647984,0.0,0.0,0.0,0.0,53714.21902688503,2610.0997444074446,163885.3449048708,1.0
 ,2689,14099.666209383313,26282.675298643164,2336.237804323837,2537.9399176889965,0.0,9945.364333006573,0.0,18689.902434590695,0.0,201.70211336515968,347781.5368784894,0.0,0.0,81569.12412625535,36209.720812991065,0.0,0.0,0.0,0.0,53714.21902688503,2336.237804323837,117778.84493924641,1.0
 ,2690,14099.666209383313,20536.633880642436,1825.4785671682166,2537.9399176889965,0.0,7771.062260435097,0.0,14603.828537345733,0.0,712.4613505207794,347069.07552796864,0.0,0.0,64319.863066890815,29528.315488998684,0.0,0.0,0.0,0.0,53714.21902688503,1825.4785671682166,93848.1785558895,1.0
