Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,3062,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-1.1087173507327125e-10,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3063,56501.47973951421,114415.49647251627,10170.266353112558,10170.266353112558,0.0,43294.82386520016,0.0,81362.13082490047,0.0,0.0,0.0,0.0,509844.63377199013,0.0,0.0,0.0,0.0,10170.266353112558,509844.63377199013,1.0
 ,3064,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-1.1087173507327125e-10,0.0,-1.1087173507327125e-10,10170.26635311256,509844.63377199025,1.0
 ,3065,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198996,0.0,1.1087173507327125e-10,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,3066,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198984,0.0,0.0,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,3067,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.63377199025,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3068,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198984,0.0,0.0,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,3069,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.63377199025,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3070,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.63377199025,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3071,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.63377199025,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3072,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719895,0.0,-3.3261520521981376e-10,0.0,-3.3261520521981376e-10,10170.26635311255,509844.6337719898,1.0
 ,3073,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719902,0.0,3.3261520521981376e-10,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,3074,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719902,0.0,3.3261520521981376e-10,0.0,3.3261520521981376e-10,10170.26635311255,509844.63377198984,1.0
 ,3075,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719902,0.0,0.0,-3.676273320850573e-10,7.00242537304871e-10,10170.26635311255,509844.6337719898,1.0
 ,3076,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719891,0.0,-7.00242537304871e-10,0.0,0.0,10170.26635311255,509844.6337719898,1.0
 ,3077,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198984,0.0,0.0,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,3078,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.63377199025,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3079,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.63377199025,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3080,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.63377199025,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3081,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198955,0.0,-2.7717933768317813e-10,0.0,-2.7717933768317813e-10,10170.26635311255,509844.6337719898,1.0
 ,3082,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-5.543586753663562e-11,0.0,-3.3261520521981376e-10,10170.26635311256,509844.63377199025,1.0
 ,3083,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719902,0.0,3.3261520521981376e-10,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,3084,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-5.543586753663562e-11,0.0,-5.543586753663562e-11,10170.26635311256,509844.63377199025,1.0
 ,3085,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719902,0.0,3.3261520521981376e-10,0.0,2.7717933768317813e-10,10170.26635311255,509844.63377198984,1.0
 ,3086,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719901,0.0,-2.1590811566900193e-10,0.0,6.127122201417621e-11,10170.26635311256,509844.63377199025,1.0
 ,3087,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,0.0,6.127122201417621e-11,0.0,10170.26635311256,509844.63377199025,1.0
 ,3088,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719902,0.0,3.3261520521981376e-10,0.0,3.3261520521981376e-10,10170.26635311255,509844.63377198984,1.0
 ,3089,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719902,0.0,3.3261520521981376e-10,0.0,6.652304104396275e-10,10170.26635311255,509844.63377198984,1.0
 ,3090,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719896,0.0,-6.652304104396275e-10,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3091,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198984,0.0,0.0,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,3092,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719903,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3093,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198915,0.0,0.0,7.265016324538037e-10,-7.265016324538037e-10,10170.26635311255,509844.63377198984,1.0
 ,3094,56501.47973951421,114415.49647251627,10170.266353112558,10170.266353112558,0.0,43294.82386520016,0.0,81362.13082490047,0.0,0.0,0.0,0.0,509844.6337719902,0.0,0.0,-6.127122201417621e-11,-6.652304104396275e-10,10170.266353112558,509844.63377199013,1.0
 ,3095,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719902,0.0,3.3261520521981376e-10,0.0,-3.3261520521981376e-10,10170.26635311255,509844.63377198984,1.0
 ,3096,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719902,0.0,3.3261520521981376e-10,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,3097,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198984,0.0,0.0,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,3098,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198984,0.0,0.0,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,3099,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,0.0,6.127122201417621e-11,-6.127122201417621e-11,10170.26635311256,509844.63377199025,1.0
 ,3100,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.63377199054,0.0,0.0,-3.0635611007088106e-10,2.4508488805670486e-10,10170.26635311256,509844.63377199025,1.0
 ,3101,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,0.0,1.2254244402835243e-10,1.2254244402835243e-10,10170.26635311256,509844.63377199025,1.0
 ,3102,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,0.0,1.2254244402835243e-10,0.0,10170.26635311256,509844.63377199025,1.0
 ,3103,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.63377199025,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3104,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-1.1087173507327125e-10,0.0,-1.1087173507327128e-10,10170.26635311256,509844.63377199025,1.0
 ,3105,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-5.543586753663562e-11,0.0,-1.663076026099069e-10,10170.26635311256,509844.63377199025,1.0
 ,3106,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-5.543586753663562e-11,0.0,-2.2174347014654252e-10,10170.26635311256,509844.63377199025,1.0
 ,3107,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-1.1087173507327125e-10,0.0,-3.3261520521981376e-10,10170.26635311256,509844.63377199025,1.0
 ,3108,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719902,0.0,3.3261520521981376e-10,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,3109,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-1.1087173507327125e-10,0.0,-1.1087173507327125e-10,10170.26635311256,509844.63377199025,1.0
 ,3110,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719904,0.0,1.7214295708744747e-10,0.0,6.127122201417621e-11,10170.26635311256,509844.63377199025,1.0
 ,3111,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,0.0,6.127122201417621e-11,0.0,10170.26635311256,509844.63377199025,1.0
 ,3112,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-5.543586753663562e-11,0.0,-5.543586753663562e-11,10170.26635311256,509844.63377199025,1.0
 ,3113,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.63377199037,0.0,5.543586753663562e-11,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3114,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719903,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3115,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719903,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3116,56501.47973951421,114415.49647251627,10170.266353112558,10170.266353112558,0.0,43294.82386520016,0.0,81362.13082490047,0.0,0.0,0.0,0.0,509844.63377199013,0.0,0.0,0.0,0.0,10170.266353112558,509844.63377199013,1.0
 ,3117,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719903,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3118,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719903,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3119,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719903,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3120,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198984,0.0,0.0,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,3121,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198984,0.0,0.0,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,3122,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198984,0.0,0.0,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,3123,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719903,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3124,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719903,0.0,6.127122201417621e-11,0.0,6.127122201417621e-11,10170.26635311256,509844.63377199025,1.0
 ,3125,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,0.0,6.127122201417621e-11,0.0,10170.26635311256,509844.63377199025,1.0
 ,3126,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719903,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3127,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.63377199025,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3128,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719899,0.0,5.543586753663562e-11,0.0,5.543586753663562e-11,10170.26635311255,509844.63377198984,1.0
 ,3129,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-5.543586753663562e-11,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3130,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-1.1087173507327125e-10,0.0,-1.1087173507327125e-10,10170.26635311256,509844.63377199025,1.0
 ,3131,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-5.543586753663562e-11,0.0,-1.6630760260990686e-10,10170.26635311256,509844.63377199025,1.0
 ,3132,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-1.1087173507327125e-10,0.0,-2.771793376831781e-10,10170.26635311256,509844.63377199025,1.0
 ,3133,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-1.1087173507327125e-10,0.0,-3.8805107275644935e-10,10170.26635311256,509844.63377199025,1.0
 ,3134,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-1.1087173507327125e-10,0.0,-4.989228078297206e-10,10170.26635311256,509844.63377199025,1.0
 ,3135,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719902,0.0,3.3261520521981376e-10,0.0,-1.6630760260990686e-10,10170.26635311255,509844.63377198984,1.0
 ,3136,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.63377199054,0.0,2.2757882462408306e-10,0.0,6.127122201417621e-11,10170.26635311256,509844.6337719903,1.0
 ,3137,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,0.0,6.127122201417621e-11,0.0,10170.26635311256,509844.63377199025,1.0
 ,3138,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-5.543586753663562e-11,0.0,-5.543586753663562e-11,10170.26635311256,509844.63377199025,1.0
 ,3139,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719902,0.0,3.3261520521981376e-10,0.0,2.7717933768317813e-10,10170.26635311255,509844.63377198984,1.0
 ,3140,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719897,0.0,-5.543586753663563e-10,0.0,-2.7717933768317813e-10,10170.26635311256,509844.63377199025,1.0
 ,3141,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719902,0.0,3.3261520521981376e-10,0.0,5.543586753663562e-11,10170.26635311255,509844.63377198984,1.0
 ,3142,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-5.543586753663562e-11,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3143,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.63377199025,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3144,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719903,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3145,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.63377199025,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3146,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719903,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3147,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.63377199025,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3148,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.63377199025,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3149,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198984,0.0,0.0,0.0,0.0,10170.26635311255,509844.63377198984,1.0
 ,3150,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.63377199025,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3151,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.63377199025,0.0,0.0,0.0,0.0,10170.26635311256,509844.63377199025,1.0
 ,3152,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-1.1087173507327125e-10,0.0,-1.1087173507327125e-10,10170.26635311256,509844.63377199025,1.0
 ,3153,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-1.1087173507327125e-10,0.0,-2.217434701465425e-10,10170.26635311256,509844.63377199025,1.0
 ,3154,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719902,0.0,3.3261520521981376e-10,0.0,1.1087173507327127e-10,10170.26635311255,509844.63377198984,1.0
 ,3155,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719902,0.0,3.3261520521981376e-10,0.0,4.4348694029308503e-10,10170.26635311255,509844.63377198984,1.0
 ,3156,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-1.1087173507327125e-10,0.0,3.326152052198138e-10,10170.26635311256,509844.63377199025,1.0
 ,3157,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719902,0.0,3.3261520521981376e-10,0.0,6.652304104396276e-10,10170.26635311255,509844.63377198984,1.0
 ,3158,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719902,0.0,3.3261520521981376e-10,0.0,9.978456156594414e-10,10170.26635311255,509844.63377198984,1.0
 ,3159,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719902,0.0,3.3261520521981376e-10,0.0,1.3304608208792553e-9,10170.26635311255,509844.63377198984,1.0
 ,3160,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,-5.543586753663562e-11,0.0,1.2750249533426196e-9,10170.26635311256,509844.63377199025,1.0
 ,3161,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719902,0.0,0.0,1.2254244402835243e-10,1.1524825093142672e-9,10170.26635311256,509844.63377199025,1.0
 ,3162,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719891,0.0,-1.1524825093142672e-9,0.0,0.0,10170.26635311256,509844.6337719902,1.0
 ,3163,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.63377198967,0.0,-1.2254244402835246e-10,0.0,-1.2254244402835246e-10,10170.26635311255,509844.63377198984,1.0
 ,3164,56501.479739514165,114415.4964725162,10170.26635311255,10170.26635311255,0.0,43294.823865200124,0.0,81362.1308249004,0.0,0.0,0.0,0.0,509844.6337719902,0.0,0.0,-3.676273320850573e-10,2.4508488805670486e-10,10170.26635311255,509844.6337719898,1.0
 ,3165,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.63377199025,0.0,0.0,0.0,2.4508488805670486e-10,10170.26635311256,509844.63377199025,1.0
 ,3166,56501.47973951422,114415.4964725163,10170.26635311256,10170.26635311256,0.0,43294.82386520017,0.0,81362.13082490048,0.0,0.0,0.0,0.0,509844.6337719903,0.0,0.0,0.0,2.4508488805670486e-10,10170.26635311256,509844.63377199025,1.0
