Informations,Time,NH3-AEC,H2O wwtp,H2_from_AEC,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_tank,H2_from_tank,H2_stored_tank,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,6640,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,109349.57541153167,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,239113.09595334553,16286.375457138964,855301.6739072532,1.0
 ,6641,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.183189153351,0.0,112415.75860068502,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,239113.09595334553,16286.375457138964,855301.6739072532,1.0
 ,6642,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,115481.94178983837,0.0,912604.9233567958,0.0,0.0,0.0,0.0,54574.52328527878,0.0,293687.61923862423,16286.375457138964,858030.4000715171,1.0
 ,6643,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,118548.12497899172,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,293687.61923862423,16286.375457138964,855301.6739072532,1.0
 ,6644,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,19438.540174736972,16372.356985583623,121614.30816814507,0.0,912604.9233567958,0.0,0.0,0.0,0.0,0.0,0.0,293687.61923862423,16286.375457138964,912604.9233567958,1.0
 ,6645,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,124680.49135729842,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,293687.61923862423,16286.375457138964,855301.6739072532,1.0
 ,6646,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,127746.67454645177,0.0,912604.9233567958,0.0,0.0,0.0,0.0,54574.52328527878,0.0,348262.142523903,16286.375457138964,858030.4000715171,1.0
 ,6647,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,130812.85773560512,0.0,907993.8669019404,0.0,0.0,0.0,52692.19299468724,0.0,0.0,348262.142523903,16286.375457138964,855301.6739072532,1.0
 ,6648,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,133879.04092475848,0.0,900404.8364866576,0.0,0.0,0.0,0.0,42955.392932766226,0.0,391217.5354566692,16286.375457138964,857449.4435538915,1.0
 ,6649,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,136945.22411391183,0.0,894064.6338612314,0.0,0.0,0.0,38762.95995397819,0.0,0.0,391217.5354566692,16286.375457138964,855301.6739072532,1.0
 ,6650,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,15705.780187473645,12639.596998320294,140011.40730306518,0.0,907705.6758735119,0.0,0.0,0.0,0.0,7776.5833067978965,0.0,398994.1187634671,16286.375457138964,899929.092566714,1.0
 ,6651,73445.51259992008,144880.70304207894,12878.284714851461,13220.192267985616,0.0,73097.14404149688,0.0,103026.27771881169,0.0,341.9075531340786,139669.4997499311,0.0,674751.261227172,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,12878.284714851463,674751.2612271721,1.0
 ,6652,73445.51259992008,124146.27613540544,11035.224545369372,13220.192267985616,0.0,62635.93451951655,0.0,88281.79636295498,0.0,2184.967722616244,137484.53202731485,0.0,318258.95906116464,0.0,0.0,0.0,0.0,0.0,278585.33648266597,120408.78228080116,11035.224545369372,596844.2955438306,1.0
 ,6653,73445.51259992008,60749.527179501056,5399.957971511205,13220.192267985616,0.0,30650.161446297596,0.0,43199.66377208964,0.0,7820.23429647441,129664.29773084044,0.0,302120.2614691708,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,5399.957971511205,302120.2614691708,1.0
 ,6654,20336.521838429704,41181.45672282015,3660.573930917347,3660.573930917347,0.0,20777.41763188686,0.0,29284.591447338775,0.0,0.0,129664.29773084044,0.0,191550.97022878428,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,3660.5739309173473,191550.97022878428,1.0
 ,6655,14689.102519984017,16422.61532116132,1459.788028547673,2644.038453597123,0.0,8285.75685003659,0.0,11678.304228381385,0.0,1184.2504250494499,128480.04730579098,0.0,79348.59649396983,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,1459.7880285476733,79348.59649396983,1.0
 ,6656,14689.102519984017,19328.925598445527,1718.1267198618248,2644.038453597123,0.0,9752.087261935716,0.0,13745.013758894598,0.0,925.9117337352982,127554.13557205567,0.0,92221.12909710778,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,1718.1267198618245,92221.12909710778,1.0
 ,6657,14689.102519984017,8137.462142634704,723.3299682341959,2644.038453597123,0.0,4105.6208996972955,0.0,5786.639745873567,0.0,1920.7084853629267,125633.42708669275,0.0,42652.27220741235,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,723.3299682341959,42652.27220741235,1.0
 ,6658,14689.102519984017,24534.25743835753,2180.8228834095585,2644.038453597123,0.0,12378.350686232652,0.0,17446.583067276468,0.0,463.2155701875645,125170.2115165052,0.0,115276.41137138473,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,2180.822883409559,115276.41137138473,1.0
 ,6659,33860.20687241054,68566.91891663134,6094.8372370338975,6094.8372370338975,0.0,34594.296157404395,0.0,48758.69789627118,0.0,0.0,125170.2115165052,0.0,318931.40479416447,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,6094.837237033899,318931.40479416447,1.0
 ,6660,19214.647514343815,38909.66121654622,3458.6365525818865,3458.636552581887,0.0,19631.221072454784,0.0,27669.09242065509,0.0,0.0,125170.2115165052,0.0,180983.96585307404,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,3458.636552581887,180983.96585307404,1.0
 ,6661,14689.102519984017,6857.818065323001,609.5838280287112,2644.038453597123,0.0,3459.9978078909644,0.0,4876.67062422969,0.0,2034.4546255684108,123135.75689093678,0.0,36984.51531498593,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,609.5838280287112,36984.51531498593,1.0
 ,6662,14689.102519984017,2194.7082920684925,195.08518151719935,2644.038453597123,0.0,1107.3034902916233,0.0,1560.6814521375948,0.0,2448.9532720799325,120686.80361885685,0.0,16330.824944279506,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,195.08518151719937,16330.824944279506,1.0
 ,6663,15370.188182851296,0.0,0.0,2766.6338729132335,0.0,0.0,0.0,0.0,0.0,2766.633872913233,117920.16974594363,0.0,6916.584682283084,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,0.0,6916.584682283084,1.0
 ,6664,14689.102519984017,12909.016329220709,1147.468118152952,2644.038453597123,0.0,6513.029038636155,0.0,9179.744945223616,0.0,1496.570335444171,116423.59941049946,0.0,63786.28095883289,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,1147.4681181529525,63786.28095883289,1.0
 ,6665,37552.193284402296,76043.19140091464,6759.394791192413,6759.394791192413,0.0,38366.32483480813,0.0,54075.15832953931,0.0,0.0,116423.59941049946,0.0,353706.4555578655,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,6759.394791192413,353706.4555578655,1.0
 ,6666,73445.51259992008,154212.05563818975,13707.7382789502,13220.192267985616,0.0,77805.12247132133,0.0,109661.9062316016,487.5460109645855,0.0,116911.14542146404,0.0,717787.7881391556,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,13707.738278950203,717787.7881391556,1.0
 ,6667,73445.51259992008,153300.11215532207,13626.67663602863,13220.192267985616,0.0,77345.01658609849,0.0,109013.41308822903,406.48436804301315,0.0,117317.62978950706,0.0,713464.9227127287,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,13626.676636028633,713464.9227127287,1.0
 ,6668,56267.0967816533,113940.87098284793,10128.077420697595,10128.077420697595,0.0,57486.96743987954,0.0,81024.61936558076,0.0,0.0,117317.62978950706,0.0,529983.3012799412,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,10128.077420697593,529983.3012799412,1.0
 ,6669,44518.01295122651,90148.97622623366,8013.24233122077,8013.242331220772,0.0,45483.16347200909,0.0,64105.93864976616,0.0,0.0,117317.62978950706,0.0,419317.94636341196,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,8013.242331220772,419317.94636341196,1.0
 ,6670,38245.7155938372,77447.57407752034,6884.228806890697,6884.228806890696,0.0,39074.882707911594,0.0,55073.83045512558,0.0,0.0,117317.62978950706,0.0,360238.7855355773,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,6884.228806890698,360238.7855355773,1.0
 ,6671,49719.43027198836,100681.84630077645,8949.497448957907,8949.497448957905,0.0,50797.347520285075,0.0,71595.97959166326,0.0,0.0,117317.62978950706,0.0,468310.4211962505,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,8949.497448957909,468310.4211962506,1.0
 ,6672,39602.163640231964,80194.38137146972,7128.389455241753,7128.389455241754,0.0,40460.73854795218,0.0,57027.115641934026,0.0,0.0,117317.62978950706,0.0,373015.2544625724,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,7128.389455241754,373015.2544625724,1.0
 ,6673,23834.729958079344,48265.328165110666,4290.251392454282,4290.251392454282,0.0,24351.4669035705,0.0,34322.011139634255,0.0,0.0,117317.62978950706,0.0,224500.81114577176,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,4290.251392454283,224500.81114577173,1.0
 ,6674,73445.51259992008,37585.800491892616,3340.960043723788,13220.192267985616,0.0,18963.28920817622,0.0,26727.680349790306,0.0,9879.232224261828,107438.39756524524,0.0,199524.2553486384,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,3340.9600437237877,199524.2553486384,1.0
 ,6675,14689.102519984017,24490.879673024934,2176.967082046661,2644.038453597123,0.0,12356.465157696844,0.0,17415.736656373287,0.0,467.07137155046166,106971.32619369477,0.0,115084.2840190991,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,2176.9670820466613,115084.2840190991,1.0
 ,6676,14689.102519984017,17702.25939847302,1573.5341687531575,2644.038453597123,0.0,8931.37994184292,0.0,12588.27335002526,0.0,1070.5042848439653,105900.82190885079,0.0,85016.35338639624,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,1573.5341687531577,85016.35338639624,1.0
 ,6677,14689.102519984017,25727.145985004037,2286.857420889248,2644.038453597123,0.0,12980.202720967369,0.0,18294.859367113982,0.0,357.18103270787515,105543.64087614292,0.0,120559.91355923987,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,2286.8574208892483,120559.91355923988,1.0
 ,6678,15124.905660176151,30627.933961856706,2722.4830188317073,2722.4830188317073,0.0,15452.81361488877,0.0,21779.86415065366,0.0,0.0,105543.64087614292,0.0,142462.43171980296,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,2722.4830188317083,142462.43171980296,1.0
 ,6679,18969.87493454325,38413.99674245009,3414.5774882177857,3414.5774882177852,0.0,19381.141823124148,0.0,27316.619905742285,0.0,0.0,105543.64087614292,0.0,178678.43762564633,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,3414.5774882177866,178678.43762564636,1.0
 ,6680,17807.205180490608,36059.59049049347,3205.296932488309,3205.2969324883097,0.0,18193.26538880364,0.0,25642.37545990647,0.0,0.0,105543.64087614292,0.0,167727.1785453648,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,3205.2969324883093,167727.17854536482,1.0
 ,6681,19296.238374277335,39074.8827079116,3473.3229073699204,3473.3229073699204,0.0,19714.580822231666,0.0,27786.583258959363,0.0,0.0,105543.64087614292,0.0,181752.4752622166,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,3473.322907369921,181752.4752622166,1.0
 ,6682,33625.63315010167,68091.90712895588,6052.613967018301,6052.6139670183,0.0,34354.63687679587,0.0,48420.91173614641,0.0,0.0,105543.64087614292,0.0,316721.94024287956,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,6052.613967018301,316721.94024287956,1.0
 ,6683,32065.207953873116,64932.04610659306,5771.737431697161,5771.737431697161,0.0,32760.38166231308,0.0,46173.89945357729,0.0,0.0,105543.64087614292,0.0,302024.197793028,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,5771.737431697162,302024.197793028,1.0
 ,6684,29648.078728342607,60037.35942489377,5336.654171101669,5336.65417110167,0.0,30290.849075173068,0.0,42693.23336881335,0.0,0.0,105543.64087614292,0.0,279257.1065471795,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,5336.654171101669,279257.1065471795,1.0
 ,6685,39693.95335765717,80380.25554925577,7144.911604378291,7144.911604378291,0.0,40554.518266451174,0.0,57159.292835026325,0.0,0.0,105543.64087614292,0.0,373879.8275478578,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,7144.911604378292,373879.82754785777,1.0
 ,6686,40571.05510194251,82156.38658143359,7302.789918349652,7302.789918349652,0.0,41450.63557655262,0.0,58422.319346797216,0.0,0.0,105543.64087614292,0.0,382141.30369614036,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,7302.789918349651,382141.30369614036,1.0
 ,6687,28536.4032617484,57786.21660504052,5136.552587114713,5136.552587114712,0.0,29155.072484463108,0.0,41092.4206969177,0.0,0.0,105543.64087614292,0.0,268786.1658476121,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,5136.552587114713,268786.1658476121,1.0
 ,6688,73445.51259992008,53592.19589962204,4763.750746633071,13220.192267985616,0.0,27039.049237889307,0.0,38110.005973064566,0.0,8456.441521352543,97087.19935479038,0.0,270419.24834204,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,4763.750746633071,270419.24834204,1.0
 ,6689,23263.593938544716,47108.77772555304,4187.446908938048,4187.446908938049,0.0,23767.948655132357,0.0,33499.575271504385,0.0,0.0,97087.19935479038,0.0,219121.24528177382,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,4187.446908938049,219121.24528177385,1.0
 ,6690,15818.427969611068,32032.316638462406,2847.317034529992,2847.3170345299923,0.0,16161.371487992232,0.0,22778.536276239935,0.0,0.0,97087.19935479038,0.0,148994.76169751477,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,2847.317034529993,148994.7616975148,1.0
 ,6691,14689.102519984017,22625.635763723134,2011.1676234420563,2644.038453597123,0.0,11415.38743065711,0.0,16089.34098753645,0.0,632.8708301550669,96454.32852463532,0.0,106822.80787081651,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,2011.1676234420563,106822.80787081651,1.0
 ,6692,14689.102519984017,18396.303643794625,1635.2269905595222,2644.038453597123,0.0,9281.548398415847,0.0,13081.815924476177,0.0,1008.8114630376008,95445.51706159771,0.0,88090.3910229665,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,1635.2269905595226,88090.39102296652,1.0
 ,6693,14689.102519984017,16205.72649449832,1440.509021733184,2644.038453597123,0.0,8176.329207357551,0.0,11524.072173865472,0.0,1203.529431863939,94241.98762973378,0.0,78387.95973254163,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,1440.5090217331842,78387.95973254163,1.0
 ,6694,14689.102519984017,22278.61364106233,1980.3212125388739,2644.038453597123,0.0,11240.303202370647,0.0,15842.56970031099,0.0,663.7172410582491,93578.27038867553,0.0,105285.7890525314,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,1980.3212125388745,105285.78905253141,1.0
 ,6695,26782.199773177737,54233.95454068491,4820.795959171992,4820.795959171993,0.0,27362.837864260222,0.0,38566.367673375935,0.0,0.0,93578.27038867553,0.0,252263.21355104694,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,4820.795959171993,252263.2135510469,1.0
 ,6696,38827.050470863534,78624.77720349864,6988.869084755435,6988.869084755436,0.0,39668.82092507184,0.0,55910.95267804348,0.0,0.0,93578.27038867553,0.0,365714.4150757181,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,6988.869084755436,365714.4150757181,1.0
 ,6697,49882.61199185541,101012.2892835072,8978.870158533973,8978.870158533975,0.0,50964.067019838825,0.0,71830.96126827179,0.0,0.0,93578.27038867553,0.0,469847.44001453556,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,8978.870158533973,469847.44001453556,1.0
 ,6698,58184.481990091015,117823.5760299343,10473.206758216382,10473.206758216384,0.0,59445.921559636176,0.0,83785.65406573105,0.0,0.0,93578.27038867553,0.0,548043.2723947916,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,10473.206758216384,548043.2723947916,1.0
 ,6699,61040.16208776419,123606.32822772248,10987.229175797554,10987.229175797554,0.0,62363.51280182691,0.0,87897.83340638044,0.0,0.0,93578.27038867553,0.0,574941.1017147814,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,10987.229175797553,574941.1017147813,1.0
 ,6700,55257.409889975985,111896.25502720138,9946.333780195679,9946.333780195677,0.0,56455.39053639067,0.0,79570.67024156543,0.0,0.0,93578.27038867553,0.0,520472.997341802,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,9946.333780195679,520472.997341802,1.0
 ,6701,52534.314939694785,106381.98775288195,9456.176689145062,9456.176689145062,0.0,53673.25888758737,0.0,75649.4135131605,0.0,0.0,93578.27038867553,0.0,494823.995811669,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,9456.176689145062,494823.9958116689,1.0
 ,6702,59143.17459430985,119764.92855347744,10645.771426975773,10645.771426975773,0.0,60425.398619514475,0.0,85166.17141580618,0.0,0.0,93578.27038867553,0.0,557073.2579522167,0.0,0.0,0.0,0.0,0.0,0.0,120408.78228080116,10645.771426975774,557073.2579522167,1.0
 ,6703,73445.51259992008,148727.16301483815,13220.192267985614,13220.192267985616,0.0,75037.81131308633,0.0,105761.53814388491,0.0,0.0,93578.27038867553,0.0,663511.8111184619,0.0,0.0,0.0,0.0,0.0,29764.276215497564,90644.50606530359,13220.192267985612,693276.0873339595,1.0
 ,6704,73445.51259992008,158893.3655169105,14123.854712614268,13220.192267985616,0.0,80166.99934879858,0.0,112990.83770091414,903.6624446286517,0.0,94481.93283330418,0.0,739978.4973281472,0.0,0.0,0.0,0.0,0.0,0.0,90644.50606530359,14123.85471261427,739978.4973281472,1.0
 ,6705,73445.51259992008,162216.8928766949,14419.279366817325,13220.192267985616,0.0,81843.82968605513,0.0,115354.2349345386,1199.0870988317117,0.0,95681.01993213591,0.0,755732.9402155697,0.0,0.0,0.0,0.0,0.0,0.0,90644.50606530359,14419.279366817329,755732.9402155697,1.0
 ,6706,73445.51259992008,173180.4800818375,15393.82045171889,13220.192267985616,0.0,87375.3248839564,0.0,123150.56361375112,2173.6281837332713,0.0,97854.64811586917,0.0,807703.3890088357,0.0,0.0,0.0,0.0,0.0,0.0,90644.50606530359,15393.82045171889,807703.3890088358,1.0
 ,6707,73445.51259992008,163757.0640922048,14556.18347486265,13220.192267985616,0.0,82620.89740332038,0.0,116449.4677989012,1335.9912068770348,0.0,99190.63932274621,0.0,763033.7796024241,0.0,0.0,0.0,0.0,0.0,0.0,90644.50606530359,14556.183474862652,763033.7796024242,1.0
 ,6708,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,102256.82251189956,0.0,868607.759683384,0.0,0.0,0.0,0.0,12672.46264393417,0.0,103316.96870923776,16286.375457138964,855935.2970394499,1.0
 ,6709,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,105323.00570105291,0.0,865149.4673422424,0.0,0.0,0.0,0.0,9378.850890465908,0.0,112695.81959970367,16286.375457138965,855770.6164517766,1.0
 ,6710,73445.51259992008,183221.72389281334,16286.375457138965,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711172,3066.183189153351,0.0,108389.18889020626,0.0,865821.9130752422,0.0,0.0,0.0,0.0,10019.275398084761,0.0,122715.09499778843,16286.375457138965,855802.6376771575,1.0
 ,6711,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,111455.37207935961,0.0,895025.2706226596,0.0,0.0,0.0,0.0,37831.9968718157,0.0,160547.09186960413,16286.375457138964,857193.273750844,1.0
 ,6712,73445.51259992008,178267.0981751661,15845.964282236986,13220.192267985616,0.0,89941.69326597713,0.0,126767.71425789589,2625.7720142513685,0.0,114081.14409361099,0.0,831815.3717206836,0.0,0.0,0.0,0.0,0.0,0.0,160547.09186960413,15845.964282236986,831815.3717206836,1.0
 ,6713,73445.51259992008,164283.96477119505,14603.019090772894,13220.192267985616,0.0,82886.73635922694,0.0,116824.15272618315,1382.8268227872773,0.0,115463.97091639826,0.0,765531.4351821375,0.0,0.0,0.0,0.0,0.0,0.0,160547.09186960413,14603.019090772894,765531.4351821376,1.0
 ,6714,73445.51259992008,179847.80021213673,15986.47112996771,13220.192267985616,0.0,90739.2101336967,0.0,127891.76903974167,2766.278861982094,0.0,118230.24977838036,0.0,839308.3384598237,0.0,0.0,0.0,0.0,0.0,0.0,160547.09186960413,15986.471129967715,839308.3384598239,1.0
 ,6715,73445.51259992008,170991.81572295504,15199.272508707116,13220.192267985616,0.0,86271.07075942158,0.0,121594.18006965693,1979.0802407214994,0.0,120209.33001910185,0.0,797328.511985411,0.0,0.0,0.0,0.0,0.0,0.0,160547.09186960413,15199.272508707116,797328.511985411,1.0
 ,6716,73445.51259992008,160960.43741141056,14307.594436569829,13220.192267985616,0.0,81209.90602197034,0.0,114460.75549255863,1087.402168584212,0.0,121296.73218768607,0.0,749776.9922947148,0.0,0.0,0.0,0.0,0.0,0.0,160547.09186960413,14307.59443656983,749776.9922947148,1.0
 ,6717,73445.51259992008,174214.0160290875,15485.690313696668,13220.192267985616,0.0,87896.77822054228,0.0,123885.52250957335,2265.4980457110514,0.0,123562.23023339712,0.0,812602.6364921195,0.0,0.0,0.0,0.0,0.0,0.0,160547.09186960413,15485.69031369667,812602.6364921195,1.0
 ,6718,73445.51259992008,146312.1692980547,13005.526159827086,13220.192267985616,0.0,73819.36648317853,0.0,104044.20927861669,0.0,214.6661081585189,123347.5641252386,0.0,681091.4638525981,0.0,0.0,0.0,0.0,0.0,0.0,160547.09186960413,13005.526159827088,681091.4638525981,1.0
 ,6719,73445.51259992008,140347.7265648222,12475.35347242864,13220.192267985616,0.0,70810.10630950495,0.0,99802.82777942912,0.0,744.8387955569742,122602.72532968162,0.0,654673.9529133225,0.0,0.0,0.0,0.0,0.0,0.0,160547.09186960413,12475.353472428646,654673.9529133226,1.0
 ,6720,73445.51259992008,149490.21493800823,13288.019105600732,13220.192267985616,0.0,75422.79644338974,0.0,106304.15284480585,67.82683761511497,0.0,122670.55216729673,0.0,695404.9515978784,0.0,0.0,0.0,0.0,0.0,0.0,160547.09186960413,13288.019105600733,695404.9515978784,1.0
 ,6721,73445.51259992008,148727.16301483815,13220.192267985614,13220.192267985616,0.0,75037.81131308633,0.0,105761.53814388491,0.0,0.0,122670.55216729673,0.0,637190.3638553291,0.0,0.0,0.0,0.0,0.0,57471.062808269024,103076.02906133511,13220.192267985614,694661.4266635982,1.0
 ,6722,73445.51259992008,119764.97691450348,10645.775725733643,13220.192267985616,0.0,60425.423019264155,0.0,85166.20580586915,0.0,2574.416542251971,120096.13562504476,0.0,563509.5242537857,0.0,0.0,0.0,0.0,0.0,0.0,103076.02906133511,10645.775725733645,563509.5242537857,1.0
 ,6723,73445.51259992008,121803.73188513565,10826.998389789836,13220.192267985616,0.0,61454.0428604471,0.0,86615.98711831869,0.0,2393.193878195778,117702.94174684898,0.0,572539.5098112108,0.0,0.0,0.0,0.0,0.0,0.0,103076.02906133511,10826.99838978984,572539.5098112109,1.0
 ,6724,56022.32420185273,113445.20650875178,10084.018356333492,10084.018356333492,0.0,57236.888190548896,0.0,80672.14685066794,0.0,0.0,117702.94174684898,0.0,527677.7730525136,0.0,0.0,0.0,0.0,0.0,0.0,103076.02906133511,10084.018356333494,527677.7730525136,1.0
 ,6725,43324.7466246988,87732.61191501506,7798.454392445783,7798.454392445784,0.0,44264.027131522256,0.0,62387.635139566264,0.0,0.0,117702.94174684898,0.0,408078.496254702,0.0,0.0,0.0,0.0,0.0,0.0,103076.02906133511,7798.454392445784,408078.496254702,1.0
 ,6726,37929.55101159482,76807.3407984795,6827.319182087068,6827.319182087068,0.0,38751.86367752619,0.0,54618.55345669654,0.0,0.0,117702.94174684898,0.0,357260.8115751499,0.0,0.0,0.0,0.0,0.0,0.0,103076.02906133511,6827.319182087069,357260.8115751499,1.0
 ,6727,31861.230804039318,64518.99237817962,5735.0215447270775,5735.0215447270775,0.0,32551.982287870887,0.0,45880.17235781662,0.0,0.0,117702.94174684898,0.0,300102.9242701716,0.0,0.0,0.0,0.0,0.0,0.0,103076.02906133511,5735.0215447270775,300102.9242701716,1.0
 ,6728,73445.51259992008,54589.884502271845,4852.43417797972,13220.192267985616,0.0,27542.416394212883,0.0,38819.47342383776,0.0,8367.758090005897,109335.18365684306,0.0,274838.1774446098,0.0,0.0,0.0,0.0,0.0,0.0,103076.02906133511,4852.434177979721,274838.1774446098,1.0
 ,6729,38714.86303845495,78397.59765287125,6968.675346921889,6968.675346921891,0.0,39554.201269128636,0.0,55749.402775375114,0.0,0.0,109335.18365684306,0.0,364657.71463814704,0.0,0.0,0.0,0.0,0.0,0.0,103076.02906133511,6968.675346921891,364657.71463814704,1.0
 ,6730,46241.61986732211,93639.28023132727,8323.49157611798,8323.49157611798,0.0,47244.138186045646,0.0,66587.93260894384,0.0,0.0,109335.18365684306,0.0,435552.7076315487,0.0,0.0,0.0,0.0,0.0,0.0,103076.02906133511,8323.491576117982,435552.70763154875,1.0
 ,6731,46415.00044468084,93990.37590047868,8354.70008004255,8354.70008004255,0.0,47421.27765432151,0.0,66837.6006403404,0.0,0.0,109335.18365684306,0.0,437185.7901259766,0.0,0.0,0.0,0.0,0.0,0.0,103076.02906133511,8354.700080042552,437185.7901259766,1.0
 ,6732,51351.247470658745,103986.27612808398,9243.224544718576,9243.224544718574,0.0,52464.54251582263,0.0,73945.79635774861,0.0,0.0,109335.18365684306,0.0,483680.6093791017,0.0,0.0,0.0,0.0,0.0,0.0,103076.02906133511,9243.224544718576,483680.6093791017,1.0
 ,6733,51545.02576300086,104378.67717007674,9278.104637340155,9278.104637340155,0.0,52662.52192154271,0.0,74224.83709872124,0.0,0.0,109335.18365684306,0.0,485505.81922581536,0.0,0.0,0.0,0.0,0.0,0.0,103076.02906133511,9278.104637340157,485505.81922581536,1.0
