Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,3697,13057.599458059485,26441.638902570456,2350.3679024507073,2350.3679024507073,0.0,10005.51616073266,0.0,18802.94321960566,0.0,41423.122008311104,0.0,0.0,0.0,0.0,0.0,80424.15031732107,3.4683550257475846e6,2350.3679024507073,121847.27232563194,1.0
 ,3698,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,9384.926080007985,0.0,0.0,0.0,0.0,0.0,610258.3136513911,2.858096712096194e6,11751.839512253537,619643.239731399,1.0
 ,3699,13057.599458059485,26441.638902570456,2350.3679024507073,2350.3679024507073,0.0,10005.51616073266,0.0,18802.94321960566,0.0,1941.7088441395829,0.0,0.0,0.0,0.0,0.0,121983.53259539613,2.7361131795007978e6,2350.367902450708,123925.2414395357,1.0
 ,3700,13057.599458059485,26441.638902570456,2350.3679024507073,2350.3679024507073,0.0,10005.51616073266,0.0,18802.94321960566,0.0,1510.2179898863424,0.0,0.0,0.0,0.0,0.0,122437.73349461053,2.6136754460061872e6,2350.3679024507087,123947.95148449647,1.0
 ,3701,13057.599458059485,26441.638902570456,2350.3679024507073,2350.3679024507073,0.0,10005.51616073266,0.0,18802.94321960566,0.0,8306.198944374883,0.0,0.0,0.0,0.0,0.0,115284.06933199054,2.4983913766741967e6,2350.3679024507073,123590.26827636542,1.0
 ,3702,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,22976.887988985065,0.0,0.0,0.0,0.0,0.0,595950.985326152,1.9024403913480449e6,11751.839512253537,618927.873315137,1.0
 ,3703,13057.599458059485,26441.638902570456,2350.3679024507073,2350.3679024507073,0.0,10005.51616073266,0.0,18802.94321960566,0.0,40560.140299804625,0.0,0.0,0.0,0.0,0.0,81332.55211574871,1.8211078392322962e6,2350.367902450708,121892.69241555333,1.0
 ,3704,13057.599458059485,26441.638902570456,2350.3679024507073,2350.3679024507073,0.0,10005.51616073266,0.0,18802.94321960566,0.0,61703.19215821342,0.0,0.0,0.0,0.0,0.0,59076.70805426578,1.7620311311780305e6,2350.367902450708,120779.90021247919,1.0
 ,3705,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,86837.53441846468,0.0,0.0,0.0,0.0,0.0,528729.2522424893,1.2333018789355413e6,11751.839512253537,615566.7866609539,1.0
 ,3706,13057.599458059485,26441.638902570456,2350.3679024507073,2350.3679024507073,0.0,10005.51616073266,0.0,18802.94321960566,0.0,93849.26080007984,0.0,0.0,0.0,0.0,0.0,25238.74106282764,1.2080631378727136e6,2350.3679024507096,119088.00186290737,1.0
 ,3707,13057.599458059485,26441.638902570456,2350.3679024507073,2350.3679024507073,0.0,10005.51616073266,0.0,18802.94321960566,0.0,113050.60381434906,0.0,0.0,0.0,0.0,0.0,5026.801047807094,1.2030363368249065e6,2350.3679024507073,118077.40486215624,1.0
 ,3708,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,117257.63964331817,0.0,0.0,0.0,0.0,0.0,496708.08884790674,706328.2479769997,11751.839512253537,613965.7284912247,1.0
 ,3709,13057.599458059485,26441.638902570456,2350.3679024507073,2350.3679024507073,0.0,10005.51616073266,0.0,18802.94321960566,0.0,114129.33094998216,0.0,0.0,0.0,0.0,0.0,3891.2987997720484,702436.9491772277,2350.3679024507073,118020.62974975449,1.0
 ,3710,13819.470622515946,27984.428010594787,2487.50471205287,2487.50471205287,0.0,10589.307559209068,0.0,19900.03769642296,0.0,124700.85687918655,0.0,0.0,0.0,0.0,0.0,0.0,702436.9491772277,2487.5047120528707,124700.85687918655,1.0
 ,3711,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,171841.2327063531,0.0,0.0,0.0,0.0,0.0,439251.6750973436,263185.27407988405,11751.839512253537,611092.9078036966,1.0
 ,3712,24793.756116866844,50207.35613665536,4462.876101036032,4462.876101036032,0.0,18998.463562110388,0.0,35703.00880828826,0.0,223728.0079303053,0.0,0.0,0.0,0.0,0.0,0.0,263185.27407988405,4462.876101036033,223728.0079303053,1.0
 ,3713,36246.22398569927,73398.60357104102,6524.320317425869,6524.320317425869,0.0,27774.03159128192,0.0,52194.56253940695,0.0,327070.0675239565,0.0,0.0,0.0,0.0,0.0,0.0,263185.27407988405,6524.32031742587,327070.0675239565,1.0
 ,3714,46491.28135896584,94144.84475190582,8368.43064461385,8368.43064461385,0.0,35624.40925412116,0.0,66947.4451569108,0.0,419516.9830477133,0.0,0.0,0.0,0.0,0.0,0.0,263185.27407988405,8368.430644613854,419516.9830477133,1.0
 ,3715,46694.508868120494,94556.380457944,8405.01159626169,8405.01159626169,0.0,35780.13436528601,0.0,67240.09277009351,0.0,421350.8191782895,0.0,0.0,0.0,0.0,0.0,0.0,263185.27407988405,8405.01159626169,421350.8191782895,1.0
 ,3716,44339.460673798996,89787.40786444297,7981.102921283819,7981.102921283819,0.0,33975.55513590522,0.0,63848.823370270555,0.0,400099.89460631745,0.0,0.0,0.0,0.0,0.0,0.0,263185.27407988405,7981.102921283822,400099.89460631745,1.0
 ,3717,44913.279523176825,90949.39103443308,8084.390314171829,8084.390314171829,0.0,34415.24956742948,0.0,64675.122513374634,0.0,405277.7848573563,0.0,0.0,0.0,0.0,0.0,0.0,263185.27407988405,8084.390314171829,405277.7848573563,1.0
 ,3718,49993.96725204298,101237.78368538704,8998.914105367738,8998.914105367738,0.0,38308.37734655046,0.0,71991.3128429419,0.0,451123.6881217631,0.0,0.0,0.0,0.0,0.0,0.0,263185.27407988405,8998.914105367738,451123.6881217631,1.0
 ,3719,63323.30094071536,128229.6844049486,11398.194169328764,11398.194169328764,0.0,48522.112578832544,0.0,91185.55335463012,0.0,571401.7637448539,0.0,0.0,0.0,0.0,0.0,0.0,263185.27407988405,11398.194169328768,571401.763744854,1.0
 ,3720,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,647128.4086662977,0.0,0.0,0.0,0.0,55236.271064256085,0.0,318421.54514414014,11751.839512253524,591892.1376020416,1.0
 ,3721,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,645078.8271085948,0.0,0.0,0.0,0.0,53284.28862834801,0.0,371705.8337724882,11751.839512253533,591794.5384802467,1.0
 ,3722,63335.25550007742,128253.89238765679,11400.345990013937,11400.345990013937,0.0,48531.27287948933,0.0,91202.7679201115,0.0,571509.6364584173,0.0,0.0,0.0,0.0,0.0,0.0,371705.8337724882,11400.345990013937,571509.6364584174,1.0
 ,3723,56808.06608840466,115036.33382901942,10225.451895912838,10225.451895912838,0.0,43529.74872090095,0.0,81803.6151673027,0.0,512611.13485284994,0.0,0.0,0.0,0.0,0.0,0.0,371705.8337724882,10225.451895912838,512611.13485284994,1.0
 ,3724,65287.99729029743,132208.1945128523,11751.839512253538,11751.839512253538,0.0,50027.58080366331,0.0,94014.71609802831,0.0,505815.1538983614,0.0,0.0,0.0,0.0,0.0,87700.17910575593,284005.65466673224,11751.839512253538,593515.3330041174,1.0
 ,3725,65287.99729029743,132208.1945128523,11751.839512253538,11751.839512253538,0.0,50027.58080366331,0.0,94014.71609802831,0.0,603547.8323867203,0.0,0.0,0.0,0.0,13730.960321801074,0.0,297736.6149885333,11751.839512253531,589816.8720649192,1.0
 ,3726,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,697936.4567546168,0.0,0.0,0.0,0.0,103624.88829122612,0.0,401361.50327975943,11751.839512253533,594311.5684633906,1.0
 ,3727,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,749499.613837879,0.0,0.0,0.0,0.0,152732.65694195207,0.0,554094.1602217115,11751.839512253533,596766.9568959269,1.0
 ,3728,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,805917.0430314903,0.0,0.0,0.0,0.0,206463.54188824838,0.0,760557.7021099599,11751.839512253537,599453.5011432418,1.0
 ,3729,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,852410.182577277,0.0,0.0,0.0,0.0,250742.7224080453,0.0,1.0113004245180052e6,11751.839512253533,601667.4601692315,1.0
 ,3730,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,927381.7185037775,0.0,0.0,0.0,0.0,322144.1851951887,0.0,1.333444609713194e6,11751.839512253537,605237.5333085888,1.0
 ,3731,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,780674.8280576757,0.0,0.0,0.0,0.0,182423.33715128218,0.0,1.5158679468644762e6,11751.839512253537,598251.4909063935,1.0
 ,3732,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,839681.2023768063,0.0,0.0,0.0,0.0,238619.88412188276,0.0,1.754487830986359e6,11751.839512253537,601061.3182549236,1.0
 ,3733,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,922203.8282527386,0.0,0.0,0.0,0.0,317212.8611465802,0.0,2.0717006921329391e6,11751.839512253537,604990.9671061584,1.0
 ,3734,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,991458.1103603838,0.0,0.0,0.0,0.0,383169.32029671833,0.0,2.4548700124296574e6,11751.839512253537,608288.7900636654,1.0
 ,3735,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0149743619171854e6,0.0,0.0,0.0,0.0,405565.75035081507,0.0,2.8604357627804726e6,11751.839512253537,609408.6115663701,1.0
 ,3736,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596355,0.0,3.275350481640108e6,11751.839512253531,609876.0599918109,1.0
 ,3737,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,3.690265200499743e6,11751.839512253537,609876.0599918112,1.0
 ,3738,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596355,0.0,4.1051799193593785e6,11751.839512253531,609876.0599918109,1.0
 ,3739,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596353,0.0,4.520094638219014e6,11751.839512253537,609876.0599918112,1.0
 ,3740,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596355,0.0,4.935009357078649e6,11751.839512253531,609876.0599918109,1.0
 ,3741,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,5.349924075938284e6,11751.839512253537,609876.0599918112,1.0
 ,3742,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596353,0.0,5.76483879479792e6,11751.839512253537,609876.0599918112,1.0
 ,3743,65287.99729029743,132208.1945128523,11751.839512253538,11751.839512253538,0.0,50027.58080366331,0.0,94014.71609802831,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,6.179753513657555e6,11751.839512253533,609876.059991811,1.0
 ,3744,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596354,0.0,6.59466823251719e6,11751.839512253537,609876.0599918112,1.0
 ,3745,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596353,0.0,7.009582951376826e6,11751.839512253537,609876.0599918112,1.0
 ,3746,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.71885963547,0.0,7.424497670236465e6,11751.839512253531,609876.0599918109,1.0
 ,3747,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0247907788514466e6,0.0,0.0,0.0,0.0,414914.7188596325,0.0,7.839412389096097e6,11751.839512253599,609876.059991814,1.0
 ,3748,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,1.0203679975953508e6,0.0,0.0,0.0,0.0,410702.5462347822,0.0,8.250114935330879e6,11751.839512253537,609665.4513605685,1.0
 ,3749,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,398913.294757121,0.0,0.0,0.0,0.0,0.0,200228.4518860085,8.04988648344487e6,11751.839512253537,599141.7466431299,1.0
 ,3750,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,303553.8159671548,0.0,0.0,0.0,0.0,0.0,300606.8506122893,7.749279632832581e6,11751.839512253537,604160.6665794438,1.0
 ,3751,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,680461.0771573606,0.0,0.0,0.0,0.0,86981.66962717258,0.0,7.836261302459754e6,11751.839512253533,593479.4075301879,1.0
 ,3752,65287.99729029742,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,819185.3867997774,0.0,0.0,0.0,0.0,219100.0597628075,0.0,8.055361362222561e6,11751.839512253537,600085.3270369698,1.0
 ,3753,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,802680.8616245909,0.0,0.0,0.0,0.0,203381.46435786813,0.0,8.2587428265804285e6,11751.839512253533,599299.3972667226,1.0
 ,3754,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,733534.4522305093,0.0,0.0,0.0,0.0,137527.7411254094,0.0,8.396270567705838e6,11751.839512253537,596006.7111050999,1.0
 ,3755,59450.02370741505,120386.29800751546,10701.004267334709,10701.004267334709,0.0,45554.17516604385,0.0,85608.03413867767,0.0,536451.0045503415,0.0,0.0,0.0,0.0,0.0,0.0,8.396270567705838e6,10701.00426733471,536451.0045503414,1.0
 ,3756,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,387370.9144058468,0.0,0.0,0.0,0.0,0.0,212378.32593998313,8.183892241765855e6,11751.839512253537,599749.2403458286,1.0
 ,3757,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,282842.25496299926,0.0,0.0,0.0,0.0,0.0,322408.4937745575,7.861483747991297e6,11751.839512253537,605250.7487375573,1.0
 ,3758,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,261159.83953677394,0.0,0.0,0.0,0.0,0.0,345232.08896005806,7.516251659031239e6,11751.839512253546,606391.9284968327,1.0
 ,3759,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,157602.03451599617,0.0,0.0,0.0,0.0,0.0,454240.3047714034,7.062011354259836e6,11751.839512253537,611842.3392873995,1.0
 ,3760,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,66665.33698212568,0.0,0.0,0.0,0.0,0.0,549963.1442807419,6.512048209979094e6,11751.839512253537,616628.4812628665,1.0
 ,3761,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,53828.48406809178,0.0,0.0,0.0,0.0,0.0,563475.6210323555,5.948572588946738e6,11751.839512253537,617304.1051004472,1.0
 ,3762,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,72490.46351454443,0.0,0.0,0.0,0.0,0.0,543831.4321413526,5.404741156805386e6,11751.839512253537,616321.895655897,1.0
 ,3763,65287.997290297426,132208.1945128523,11751.839512253537,11751.839512253537,0.0,50027.5808036633,0.0,94014.7160980283,0.0,105823.13200560729,0.0,0.0,0.0,0.0,0.0,508744.412677076,4.89599674412831e6,11751.839512253538,614567.5446826833,1.0
 ,3764,18816.47643584784,38103.364782591874,3386.965758452611,3386.965758452611,0.0,14418.313233732764,0.0,27095.72606762089,0.0,169791.6511486502,0.0,0.0,0.0,0.0,0.0,0.0,4.89599674412831e6,3386.9657584526117,169791.6511486502,1.0
