Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,6734,60487.24099342349,122486.66301168255,10887.703378816228,10887.703378816228,0.0,46348.95328362068,0.0,87101.62703052982,0.0,0.0,36625.14088896237,0.0,474130.29637505824,0.0,0.0,71680.10318166068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10887.703378816228,545810.3995567189,1.0
 ,6735,61442.22288073098,126791.75809726892,11270.378497535015,11059.600118531576,0.0,47978.001264006554,0.0,90163.02798028012,210.7783790034391,0.0,36835.919267965815,0.0,472813.2677740164,0.0,0.0,91688.2279441984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11270.378497535017,564501.4957182148,1.0
 ,6736,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,37573.22416777705,0.0,472813.2677740164,0.0,0.0,222680.121203467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105827.54543448641,0.0,0.0,0.0,11796.905018342813,589665.8435429969,1.0
 ,6737,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,38310.529067588286,0.0,434619.43834380346,0.0,0.0,444734.0808440166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289687.6756448231,0.0,0.0,0.0,11796.905018342813,589665.8435429969,1.0
 ,6738,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,39047.83396739952,0.0,331232.6931620199,0.0,0.0,509809.0629899524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205955.21340907022,43257.80876181427,0.0,43257.80876181427,11796.905018342813,591828.7339810877,1.0
 ,6739,61442.22288073098,132715.18145635666,11796.905018342813,11059.600118531576,0.0,50219.42466308535,0.0,94375.24014674251,737.3048998112372,0.0,39785.13886721076,0.0,81655.77326459337,0.0,0.0,523196.18259647215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14462.964112446296,0.0,57720.77287426056,11796.905018342813,590388.9917486192,1.0
 ,6740,61442.22288073098,124420.50133348024,11059.600118531576,11059.600118531576,0.0,47080.71770458892,0.0,88476.80094825261,0.0,0.0,39785.13886721076,0.0,0.0,0.0,0.0,547054.4426913687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7761.363801934077,49959.40907232648,11059.600118531578,554815.8064933028,1.0
 ,6741,61442.22288073098,125225.67514258345,11131.171123785196,11059.600118531576,0.0,47385.39547395358,0.0,89049.36899028157,71.57100525361878,0.0,39856.70987246438,0.0,0.0,0.0,0.0,557848.3403036679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,11131.171123785196,557848.3403036678,1.0
 ,6742,61442.22288073098,126465.17449913695,11241.348844367729,11059.600118531576,0.0,47854.42203047342,0.0,89930.79075494183,181.7487258361524,0.0,40038.45859830053,0.0,0.0,0.0,0.0,563114.077875684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,11241.34884436773,563114.077875684,1.0
 ,6743,61442.22288073098,104105.64243338103,9253.834882967203,11059.600118531576,0.0,39393.57509679138,0.0,74030.67906373763,0.0,1805.7652355643731,38232.69336273616,0.0,0.0,0.0,0.0,469821.99400065397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,9253.834882967203,469821.99400065397,1.0
 ,6744,48159.57240292468,97523.13411592248,8668.723032526443,8668.723032526443,0.0,36902.75394946506,0.0,69349.78426021154,0.0,0.0,38232.69336273616,0.0,0.0,0.0,0.0,434570.911551066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,8668.723032526443,434570.911551066,1.0
 ,6745,42330.11810818457,85718.48916907376,7619.4212594732235,7619.4212594732235,0.0,32435.87630157751,0.0,60955.37007578579,0.0,0.0,38232.69336273616,0.0,0.0,0.0,0.0,381968.4663815852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,7619.4212594732235,381968.4663815852,1.0
 ,6746,39395.7092321217,79776.31119504644,7091.227661781906,7091.227661781906,0.0,30187.356156205573,0.0,56729.82129425525,0.0,0.0,38232.69336273616,0.0,0.0,0.0,0.0,355489.64448787714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,7091.227661781906,355489.64448787714,1.0
 ,6747,36630.05971709221,74175.87092711173,6593.410749076598,6593.410749076598,0.0,28068.149558819077,0.0,52747.285992612786,0.0,0.0,38232.69336273616,0.0,0.0,0.0,0.0,330533.6332359139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,6593.410749076597,330533.6332359138,1.0
 ,6748,37311.3473888342,75555.47846238925,6716.042529990156,6716.042529990156,0.0,28590.193050168094,0.0,53728.34023992125,0.0,0.0,38232.69336273616,0.0,0.0,0.0,0.0,336681.2751223572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,6716.042529990156,336681.2751223572,1.0
 ,6749,38180.22722312618,77314.96012683051,6872.440900162713,6872.440900162713,0.0,29255.980911992665,0.0,54979.5272013017,0.0,0.0,38232.69336273616,0.0,0.0,0.0,0.0,344521.66661208053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,6872.440900162713,344521.66661208053,1.0
 ,6750,35568.860373909156,72026.94225716604,6402.394867303648,6402.394867303648,0.0,27254.994950111628,0.0,51219.15893842919,0.0,0.0,38232.69336273616,0.0,0.0,0.0,0.0,320957.8346377427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,6402.394867303651,320957.8346377427,1.0
 ,6751,23155.31166833299,46889.5061283743,4167.956100299938,4167.956100299938,0.0,17742.989118976835,0.0,33343.648802399504,0.0,0.0,38232.69336273616,0.0,0.0,0.0,0.0,208943.40204618202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,4167.956100299939,208943.40204618202,1.0
 ,6752,16703.715648877176,33825.024188976284,3006.668816797892,3006.668816797892,0.0,12799.389153108625,0.0,24053.350534383135,0.0,0.0,38232.69336273616,0.0,34242.74362708754,0.0,0.0,116484.27851278371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,3006.668816797892,150727.02213987126,1.0
 ,6753,30756.457873048686,62281.82719292359,5536.162417148764,5536.162417148764,0.0,23567.443409802287,0.0,44289.29933719011,0.0,0.0,38232.69336273616,0.0,187018.06134793963,0.0,0.0,90514.75854813223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,5536.162417148764,277532.81989607186,1.0
 ,6754,42170.09213746345,85394.43657836349,7590.616584743421,7590.616584743421,0.0,32313.25480125274,0.0,60724.93267794737,0.0,0.0,38232.69336273616,0.0,333208.2360635826,0.0,0.0,47316.22596957739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,7590.61658474342,380524.46203316,1.0
 ,6755,53293.3777907659,107919.09002630095,9592.808002337862,9592.808002337862,0.0,40836.583665952276,0.0,76742.4640187029,0.0,0.0,38232.69336273616,0.0,414205.4950276551,0.0,0.0,66690.63030343296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,9592.808002337864,480896.1253310881,1.0
 ,6756,57575.18897053316,116589.75766532966,10363.53401469597,10363.53401469597,0.0,44117.56430056074,0.0,82908.27211756776,0.0,0.0,38232.69336273616,0.0,453057.838758389,0.0,0.0,66475.47736652767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,10363.53401469597,519533.31612491666,1.0
 ,6757,59143.1260149282,119764.8301802296,10645.762682687076,10645.762682687076,0.0,45319.01174019888,0.0,85166.10146149661,0.0,0.0,38232.69336273616,0.0,466886.6390693282,0.0,0.0,66795.05497175238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,10645.762682687076,533681.6940410805,1.0
 ,6758,58757.273258194764,118983.4783478444,10576.309186475059,10576.309186475059,0.0,45023.34820682432,0.0,84610.47349180047,0.0,0.0,38232.69336273616,0.0,466228.12476880726,0.0,0.0,63971.80280609182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,10576.309186475059,530199.927574899,1.0
 ,6759,57444.335813264246,116324.78002186009,10339.980446387564,10339.980446387564,0.0,44017.296760271856,0.0,82719.84357110051,0.0,0.0,38232.69336273616,0.0,458325.9531625563,0.0,0.0,60026.60131942198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,10339.980446387564,518352.55448197824,1.0
 ,6760,53177.147564478044,107683.72381806804,9571.886561606048,9571.886561606048,0.0,40747.52109275694,0.0,76575.09249284839,0.0,0.0,38232.69336273616,0.0,426058.75243703154,0.0,0.0,53788.56218275889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,9571.886561606048,479847.31461979036,1.0
 ,6761,41984.522323480815,85018.65770504865,7557.214018226547,7557.214018226547,0.0,32171.060075590405,0.0,60457.71214581237,0.0,0.0,38232.69336273616,0.0,337817.83616722905,0.0,0.0,41032.12505134532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,7557.2140182265475,378849.9612185744,1.0
 ,6762,26381.770812935192,53423.08589619376,4748.718746328334,4748.718746328334,0.0,20215.29570311972,0.0,37989.749970626675,0.0,0.0,38232.69336273616,0.0,188335.08994898148,0.0,0.0,49722.46784221506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,4748.718746328335,238057.5577911965,1.0
 ,6763,13534.72796488463,27407.824128891374,2436.2510336792334,2436.2510336792334,0.0,10371.120650372495,0.0,19490.008269433867,0.0,0.0,38232.69336273616,0.0,36876.800829171196,0.0,0.0,85254.66288246306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,2436.2510336792334,122131.46371163425,1.0
 ,6764,12958.06716533601,26240.086009805418,2332.4520897604816,2332.4520897604816,0.0,9929.24854611037,0.0,18659.616718083853,0.0,0.0,38232.69336273616,0.0,0.0,0.0,0.0,116927.92894560732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,2332.452089760482,116927.92894560732,1.0
 ,6765,12749.626633287211,25817.9939324066,2294.932793991698,2294.932793991698,0.0,9769.528904022658,0.0,18359.462351933584,0.0,0.0,38232.69336273616,0.0,0.0,0.0,0.0,115047.05277713174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,2294.9327939916984,115047.05277713174,1.0
 ,6766,13266.242913051125,26864.141898928527,2387.9237243492025,2387.9237243492025,0.0,10165.391294554554,0.0,19103.38979479362,0.0,0.0,38232.69336273616,0.0,0.0,0.0,0.0,119708.7720660989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,2387.923724349203,119708.77206609891,1.0
 ,6767,13574.33936651073,27488.03721718423,2443.3810859719315,2443.3810859719315,0.0,10401.473282982512,0.0,19547.048687775452,0.0,0.0,38232.69336273616,0.0,0.0,0.0,0.0,122488.89966991998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,2443.3810859719315,122488.89966991996,1.0
 ,6768,14745.660579278892,29859.962673039758,2654.2189042702007,2654.2189042702007,0.0,11299.009875478243,0.0,21233.751234161606,0.0,0.0,38232.69336273616,0.0,0.0,0.0,0.0,133058.38984090928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,2654.2189042702007,133058.38984090928,1.0
 ,6769,15426.47287951023,31238.607581008215,2776.7651183118414,2776.7651183118414,0.0,11820.689108653509,0.0,22214.12094649473,0.0,0.0,38232.69336273616,0.0,0.0,0.0,0.0,139201.74218281553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,2776.765118311842,139201.74218281553,1.0
 ,6770,12457.7372710057,25226.91797378654,2242.392708781026,2242.392708781026,0.0,9545.865761280827,0.0,17939.14167024821,0.0,0.0,38232.69336273616,0.0,0.0,0.0,0.0,112413.17087349939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,2242.3927087810266,112413.1708734994,1.0
 ,6771,12288.444576146198,9787.562232154858,870.0055317470985,2211.9200237063155,0.0,3703.613548647398,0.0,6960.044253976788,0.0,1341.9144919592168,36890.77887077694,0.0,0.0,0.0,0.0,48012.660229564535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49959.40907232648,870.0055317470985,48012.66022956453,1.0
