Informations,Time,NH3-SOEC,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_tank,H2_from_tank,H2_stored_tank,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,6129,71565.54909433832,155263.32088952628,13801.184079069004,12881.798836980897,0.0,0.0,0.0,110409.47263255203,919.385242088107,0.0,136872.5347734419,0.0,568894.5572119071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13801.184079069008,568894.5572119071,1.0
 ,6130,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,139939.8468957386,0.0,703651.3084654923,0.0,0.0,0.0,45772.16796944395,0.0,0.0,0.0,15949.110959277592,657879.1404960484,1.0
 ,6131,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,143007.15901803528,0.0,688364.7660021712,0.0,0.0,0.0,0.0,29033.929053450312,0.0,29033.929053450312,15949.110959277592,659330.836948721,1.0
 ,6132,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,146074.47114033197,0.0,679663.195676896,0.0,0.0,0.0,21784.055180847645,0.0,0.0,29033.929053450312,15949.110959277592,657879.1404960484,1.0
 ,6133,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966874,0.0,149141.78326262865,0.0,708354.8599926681,0.0,0.0,0.0,50475.71949661977,0.0,0.0,29033.929053450312,15949.110959277592,657879.1404960484,1.0
 ,6134,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,152209.09538492534,0.0,733362.0756121526,0.0,0.0,0.0,75482.9351161042,0.0,0.0,29033.929053450312,15949.110959277592,657879.1404960484,1.0
 ,6135,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966874,0.0,155276.40750722203,0.0,744728.9918028272,0.0,0.0,0.0,0.0,82714.14410169414,0.0,111748.07315514445,15949.110959277592,662014.8477011331,1.0
 ,6136,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222967457,0.0,158343.71962951878,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677873,0.0,0.0,111748.07315514445,15949.110959277592,657879.1404960486,1.0
 ,6137,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,161411.03175181546,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,111748.07315514445,15949.110959277592,657879.1404960484,1.0
 ,6138,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,164478.34387411215,0.0,744728.9918028272,0.0,0.0,0.0,0.0,82714.14410169414,0.0,194462.21725683857,15949.110959277592,662014.8477011331,1.0
 ,6139,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222967166,0.0,167545.65599640887,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,194462.21725683857,15949.110959277592,657879.1404960485,1.0
 ,6140,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,170612.96811870555,0.0,739711.8701738399,0.0,0.0,0.0,0.0,77935.93302646806,0.0,272398.1502833066,15949.110959277592,661775.9371473718,1.0
 ,6141,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,173680.28024100224,0.0,729442.4493395061,0.0,0.0,0.0,71563.30884345772,0.0,0.0,272398.1502833066,15949.110959277592,657879.1404960484,1.0
 ,6142,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,176747.59236329893,0.0,714547.8695034495,0.0,0.0,0.0,56668.729007401154,0.0,0.0,272398.1502833066,15949.110959277592,657879.1404960484,1.0
 ,6143,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,179814.90448559562,0.0,676292.3170824201,0.0,0.0,0.0,270388.1693049456,0.0,265236.8344406041,7161.315842702548,15949.110959277592,671140.9822180786,1.0
 ,6144,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,182882.2166078923,0.0,685150.6724586011,0.0,0.0,0.0,27271.53196255269,0.0,0.0,7161.315842702548,15949.110959277592,657879.1404960484,1.0
 ,6145,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,185949.528730189,0.0,696517.5886492758,0.0,0.0,0.0,38638.44815322745,0.0,0.0,7161.315842702548,15949.110959277592,657879.1404960484,1.0
 ,6146,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,189016.84085248568,0.0,699966.8597692047,0.0,0.0,0.0,42087.71927315637,0.0,0.0,7161.315842702548,15949.110959277592,657879.1404960484,1.0
 ,6147,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222969785,0.0,192084.15297478266,0.0,690638.1492403061,0.0,0.0,0.0,32759.008744256687,0.0,0.0,7161.315842702548,15949.110959277592,657879.1404960494,1.0
 ,6148,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,195151.46509707934,0.0,711176.9909089736,0.0,0.0,0.0,53297.85041292524,0.0,0.0,7161.315842702548,15949.110959277592,657879.1404960484,1.0
 ,6149,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,198218.77721937603,0.0,713450.3741471085,0.0,0.0,0.0,55571.233651060145,0.0,0.0,7161.315842702548,15949.110959277592,657879.1404960484,1.0
 ,6150,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,201286.08934167272,0.0,693695.4577329704,0.0,0.0,0.0,35816.31723692198,0.0,0.0,7161.315842702548,15949.110959277592,657879.1404960484,1.0
 ,6151,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,204353.4014639694,0.0,713450.3741471085,0.0,0.0,0.0,0.0,52924.98442958109,0.0,60086.30027228364,15949.110959277592,660525.3897175274,1.0
 ,6152,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,207420.7135862661,0.0,726620.3184232006,0.0,0.0,0.0,68741.17792715225,0.0,0.0,60086.30027228364,15949.110959277592,657879.1404960484,1.0
 ,6153,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,210488.02570856278,0.0,726385.1408468419,0.0,0.0,0.0,68506.00035079347,0.0,0.0,60086.30027228364,15949.110959277592,657879.1404960484,1.0
 ,6154,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,213555.33783085947,0.0,712901.6264689381,0.0,0.0,0.0,55022.4859728897,0.0,0.0,60086.30027228364,15949.110959277592,657879.1404960484,1.0
 ,6155,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,216622.64995315616,0.0,703180.9533127749,0.0,0.0,0.0,45301.81281672651,0.0,0.0,60086.30027228364,15949.110959277592,657879.1404960484,1.0
 ,6156,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,219689.96207545284,0.0,688678.3361039829,0.0,0.0,0.0,30799.195607934496,0.0,0.0,60086.30027228364,15949.110959277592,657879.1404960484,1.0
 ,6157,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,222757.27419774953,0.0,684366.7472040718,0.0,0.0,0.0,26487.606708023464,0.0,0.0,60086.30027228364,15949.110959277592,657879.1404960484,1.0
 ,6158,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,225824.58632004622,0.0,730226.3745940353,0.0,0.0,0.0,72347.23409798695,0.0,0.0,60086.30027228364,15949.110959277592,657879.1404960484,1.0
 ,6159,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,228891.8984423429,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,60086.30027228364,15949.110959277592,657879.1404960484,1.0
 ,6160,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,231959.2105646396,0.0,744728.9918028272,0.0,0.0,0.0,0.0,82714.14410169414,0.0,142800.44437397778,15949.110959277592,662014.8477011331,1.0
 ,6161,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,235026.52268693628,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,142800.44437397778,15949.110959277592,657879.1404960484,1.0
 ,6162,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,238093.83480923297,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,142800.44437397778,15949.110959277592,657879.1404960484,1.0
 ,6163,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,241161.14693152966,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,142800.44437397778,15949.110959277592,657879.1404960484,1.0
 ,6164,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,244228.45905382634,0.0,744728.9918028272,0.0,0.0,0.0,0.0,82714.14410169414,0.0,225514.58847567192,15949.110959277592,662014.8477011331,1.0
 ,6165,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,247295.77117612303,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,225514.58847567192,15949.110959277592,657879.1404960484,1.0
 ,6166,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966874,0.0,250363.08329841972,0.0,744728.9918028272,0.0,0.0,0.0,0.0,82714.14410169414,0.0,308228.73257736606,15949.110959277592,662014.8477011331,1.0
 ,6167,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,253430.3954207164,0.0,744728.9918028272,0.0,0.0,0.0,86849.85130677884,0.0,0.0,308228.73257736606,15949.110959277592,657879.1404960484,1.0
 ,6168,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,256497.7075430131,0.0,744728.9918028272,0.0,0.0,0.0,0.0,82714.14410169414,0.0,390942.87667906017,15949.110959277592,662014.8477011331,1.0
 ,6169,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,259565.01966530978,0.0,738771.1598684047,0.0,0.0,0.0,80892.01937235636,0.0,0.0,390942.87667906017,15949.110959277592,657879.1404960484,1.0
 ,6170,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,262632.33178760647,0.0,727561.0287286359,0.0,0.0,0.0,0.0,66363.70307865474,0.0,457306.57975771494,15949.110959277592,661197.3256499812,1.0
 ,6171,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,265699.6439099032,0.0,710785.028281709,0.0,0.0,0.0,0.0,50386.55979586721,0.0,507693.1395535821,15949.110959277592,660398.4684858418,1.0
 ,6172,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,268766.9560321999,0.0,666885.2140280686,0.0,0.0,0.0,0.0,8577.212887638292,0.0,516270.3524412204,15949.110959277592,658308.0011404303,1.0
 ,6173,71565.54909433832,156498.0164703192,13910.93479736171,12881.798836980897,0.0,0.0,0.0,111287.47837889368,1029.1359603808116,0.0,269796.09199258074,0.0,573441.323688177,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,13910.934797361713,573441.3236881772,1.0
 ,6174,71565.54909433832,138848.3150892703,12342.072452379583,12881.798836980897,0.0,0.0,0.0,98736.57961903667,0.0,539.7263846013138,269256.3656079794,0.0,510335.340698569,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,12342.072452379583,510335.34069856897,1.0
 ,6175,71565.54909433832,144920.2369160351,12881.798836980897,12881.798836980897,0.0,0.0,0.0,103054.39069584718,0.0,0.0,269256.3656079794,0.0,480859.7511282676,0.0,0.0,0.0,0.0,0.0,52575.15721185063,463695.1952293698,12881.7988369809,533434.9083401184,1.0
 ,6176,71565.54909433832,144920.23691603504,12881.798836980892,12881.798836980897,0.0,0.0,0.0,103054.39069584713,0.0,0.0,269256.3656079794,0.0,397136.5339445393,0.0,0.0,0.0,0.0,0.0,140704.85951051186,322990.33571885794,12881.798836980895,537841.3934550512,1.0
 ,6177,47149.266444163986,95477.26454943206,8486.867959949517,8486.867959949517,0.0,0.0,0.0,67894.94367959614,0.0,0.0,269256.3656079794,0.0,349709.0560455171,0.0,0.0,0.0,0.0,0.0,0.0,322990.33571885794,8486.867959949519,349709.0560455171,1.0
 ,6178,42382.550648082855,85824.66506236779,7628.859116654915,7628.859116654914,0.0,0.0,0.0,61030.87293323932,0.0,0.0,269256.3656079794,0.0,314354.0270662461,0.0,0.0,0.0,0.0,0.0,0.0,322990.33571885794,7628.859116654917,314354.02706624614,1.0
 ,6179,33980.025020844485,68809.55066721007,6116.404503752007,6116.404503752007,0.0,0.0,0.0,48931.23603001606,0.0,0.0,269256.3656079794,0.0,252031.96933116735,0.0,0.0,0.0,0.0,0.0,0.0,322990.33571885794,6116.404503752008,252031.96933116735,1.0
 ,6180,41293.92154166077,83620.19112186306,7432.905877498939,7432.905877498939,0.0,0.0,0.0,59463.24701999151,0.0,0.0,269256.3656079794,0.0,306279.59694459435,0.0,0.0,0.0,0.0,0.0,0.0,322990.33571885794,7432.90587749894,306279.59694459435,1.0
 ,6181,51334.675435845,103952.71775758611,9240.2415784521,9240.2415784521,0.0,0.0,0.0,73921.9326276168,0.0,0.0,269256.3656079794,0.0,380752.49612487707,0.0,0.0,0.0,0.0,0.0,0.0,322990.33571885794,9240.241578452098,380752.496124877,1.0
 ,6182,50806.21470457214,102882.58477675857,9145.118646822984,9145.118646822986,0.0,0.0,0.0,73160.94917458387,0.0,0.0,269256.3656079794,0.0,376832.8698522306,0.0,0.0,0.0,0.0,0.0,0.0,322990.33571885794,9145.118646822986,376832.86985223065,1.0
 ,6183,41684.98248280268,84412.08952767543,7503.296846904484,7503.296846904484,0.0,0.0,0.0,60026.37477523587,0.0,0.0,269256.3656079794,0.0,309180.1203863527,0.0,0.0,0.0,0.0,0.0,0.0,322990.33571885794,7503.2968469044845,309180.1203863527,1.0
 ,6184,30227.953828807225,61211.606503334624,5441.0316891853,5441.031689185301,0.0,0.0,0.0,43528.2535134824,0.0,0.0,269256.3656079794,0.0,224202.62279537745,0.0,0.0,0.0,0.0,0.0,0.0,322990.33571885794,5441.0316891853,224202.62279537745,1.0
 ,6185,20409.1534417576,41328.53571955914,3673.6476195163686,3673.647619516368,0.0,0.0,0.0,29389.18095613095,0.0,0.0,269256.3656079794,0.0,151375.96664960627,0.0,0.0,0.0,0.0,0.0,0.0,322990.33571885794,3673.6476195163696,151375.9666496063,1.0
 ,6186,14313.109818867664,27281.364844974316,2425.0102084421615,2576.3597673961794,0.0,0.0,0.0,19400.08166753729,0.0,151.349558954018,269105.01604902546,0.0,100420.82510520228,0.0,0.0,0.0,0.0,0.0,0.0,322990.33571885794,2425.010208442162,100420.82510520228,1.0
 ,6187,14313.109818867664,17422.39221159283,1548.6570854749182,2576.3597673961794,0.0,0.0,0.0,12389.256683799345,0.0,1027.7026819212613,268077.3133671042,0.0,67182.39431316032,0.0,0.0,0.0,0.0,0.0,0.0,322990.33571885794,1548.6570854749186,67182.39431316032,1.0
 ,6188,14313.109818867664,10353.694851809878,920.3284312719892,2576.3597673961794,0.0,0.0,0.0,7362.6274501759135,0.0,1656.0313361241904,266421.28203098004,0.0,43351.06657546984,0.0,0.0,0.0,0.0,0.0,0.0,322990.33571885794,920.3284312719893,43351.06657546984,1.0
 ,6189,14313.109818867664,5796.2452382656065,515.2217989569428,2576.3597673961794,0.0,0.0,0.0,4121.774391655543,0.0,2061.137968439237,264360.1440625408,0.0,27986.131586695723,0.0,0.0,0.0,0.0,0.0,0.0,322990.33571885794,515.221798956943,27986.131586695723,1.0
 ,6190,14313.109818867664,6935.607641651673,616.4984570357043,2576.3597673961794,0.0,0.0,0.0,4931.987656285634,0.0,1959.8613103604753,262400.2827521803,0.0,31827.365333889247,0.0,0.0,0.0,0.0,0.0,0.0,322990.33571885794,616.4984570357045,31827.365333889255,1.0
 ,6191,14313.109818867664,8935.304921063956,794.2493263167962,2576.3597673961794,0.0,0.0,0.0,6353.99461053437,0.0,1782.1104410793832,260618.1723111009,0.0,38569.122522841164,0.0,0.0,0.0,0.0,0.0,0.0,322990.33571885794,794.2493263167963,38569.122522841164,1.0
 ,6192,14313.109818867664,13260.231595141688,1178.6872529014834,2576.3597673961794,0.0,0.0,0.0,9429.498023211867,0.0,1397.6725144946965,259220.49979660622,0.0,53150.13225708599,0.0,0.0,0.0,0.0,0.0,0.0,322990.33571885794,1178.6872529014834,53150.13225708599,1.0
 ,6193,14313.109818867664,18375.73626340567,1633.3987789693929,2576.3597673961794,0.0,0.0,0.0,13067.190231755143,0.0,942.9609884267866,258277.53880817944,0.0,70396.48785673041,0.0,0.0,0.0,0.0,0.0,0.0,322990.33571885794,1633.3987789693924,70396.48785673041,1.0
 ,6194,14313.109818867664,22375.13082223023,1988.900517531576,2576.3597673961794,0.0,0.0,0.0,15911.204140252608,0.0,587.4592498646034,257690.07955831484,0.0,83880.00223463423,0.0,0.0,0.0,0.0,0.0,0.0,322990.33571885794,1988.900517531576,83880.00223463423,1.0
 ,6195,14313.109818867664,19003.54819996534,1689.2042844413634,2576.3597673961794,0.0,0.0,0.0,13513.634275530907,0.0,887.1554829548161,256802.92407536003,0.0,72513.0860439595,0.0,0.0,0.0,0.0,0.0,0.0,322990.33571885794,1689.2042844413631,72513.0860439595,1.0
 ,6196,14313.109818867664,8098.222338984398,719.8419856875021,2576.3597673961794,0.0,0.0,0.0,5758.735885500017,0.0,1856.5177817086776,254946.40629365135,0.0,35746.99160653571,0.0,0.0,0.0,0.0,0.0,0.0,322990.33571885794,719.841985687502,35746.9916065357,1.0
 ,6197,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,252370.04652625517,0.0,5487.476781705043,0.0,0.0,0.0,0.0,0.0,3112.90316992303,319877.43254893494,0.0,8600.379951628074,1.0
 ,6198,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,249793.686758859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.194519086233,310988.23802984867,0.0,8889.194519086233,1.0
 ,6199,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,247217.32699146282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.194519086233,302099.04351076245,0.0,8889.194519086233,1.0
 ,6200,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,244640.96722406664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.194519086233,293209.84899167623,0.0,8889.194519086233,1.0
 ,6201,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,242064.60745667046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.194519086233,284320.65447259,0.0,8889.194519086233,1.0
 ,6202,14313.109818867664,25634.681772541993,2278.6383797815106,2576.3597673961794,0.0,0.0,0.0,18229.107038252085,0.0,297.72138761466886,241766.8860690558,0.0,2978.915967211309,0.0,0.0,0.0,0.0,0.0,96726.63170954867,187594.02276304134,2278.6383797815115,99705.54767675999,1.0
 ,6203,14313.109818867664,4680.135128826193,416.0120114512172,2576.3597673961794,0.0,0.0,0.0,3328.0960916097374,0.0,2160.347755944962,239606.53831311082,0.0,24223.29036495512,0.0,0.0,0.0,0.0,0.0,0.0,187594.02276304134,416.01201145121723,24223.29036495512,1.0
 ,6204,14313.109818867664,10865.245318636278,965.7995838787803,2576.3597673961794,0.0,0.0,0.0,7726.396671030242,0.0,1610.5601835173993,237995.97812959342,0.0,45075.70213543429,0.0,0.0,0.0,0.0,0.0,0.0,187594.02276304134,965.7995838787803,45075.70213543429,1.0
 ,6205,14313.109818867664,15376.19034428724,1366.7724750477548,2576.3597673961794,0.0,0.0,0.0,10934.179800382039,0.0,1209.587292348425,236786.390837245,0.0,60283.85207330254,0.0,0.0,0.0,0.0,0.0,0.0,187594.02276304134,1366.7724750477546,60283.852073302536,1.0
 ,6206,14313.109818867664,28984.047383207017,2576.3597673961794,2576.3597673961794,0.0,0.0,0.0,20610.878139169436,0.0,0.0,236786.390837245,0.0,89445.87154179219,0.0,0.0,0.0,0.0,0.0,17595.11426748734,169998.908495554,2576.35976739618,107040.98580927952,1.0
 ,6207,17830.265073146078,36106.28677312081,3209.4477131662943,3209.4477131662943,0.0,0.0,0.0,25675.581705330354,0.0,0.0,236786.390837245,0.0,132248.19043909153,0.0,0.0,0.0,0.0,0.0,0.0,169998.908495554,3209.4477131662943,132248.19043909153,1.0
 ,6208,21825.42820156885,44196.49210817693,3928.5770762823936,3928.5770762823936,0.0,0.0,0.0,31428.61661025915,0.0,0.0,236786.390837245,0.0,161880.56506029877,0.0,0.0,0.0,0.0,0.0,0.0,169998.908495554,3928.577076282393,161880.56506029877,1.0
 ,6209,20884.768099903173,42291.65540230392,3759.258257982571,3759.258257982571,0.0,0.0,0.0,30074.06606386057,0.0,0.0,236786.390837245,0.0,154903.63029498808,0.0,0.0,0.0,0.0,0.0,0.0,169998.908495554,3759.258257982571,154903.63029498808,1.0
 ,6210,21138.429250914145,42805.319233101145,3804.9172651645463,3804.9172651645463,0.0,0.0,0.0,30439.33812131637,0.0,0.0,236786.390837245,0.0,156785.05090585837,0.0,0.0,0.0,0.0,0.0,0.0,169998.908495554,3804.917265164546,156785.05090585837,1.0
 ,6211,27120.60472892284,54919.22457606876,4881.708851206112,4881.708851206112,0.0,0.0,0.0,39053.670809648895,0.0,0.0,236786.390837245,0.0,201155.2203122163,0.0,0.0,0.0,0.0,0.0,0.0,169998.908495554,4881.708851206112,201155.2203122163,1.0
 ,6212,39264.63233357302,79510.88047548535,7067.633820043143,7067.633820043144,0.0,0.0,0.0,56541.07056034514,0.0,0.0,236786.390837245,0.0,291228.23205763195,0.0,0.0,0.0,0.0,0.0,0.0,169998.908495554,7067.633820043144,291228.23205763195,1.0
 ,6213,50711.09177294302,102689.96084020963,9127.996519129745,9127.996519129745,0.0,0.0,0.0,73023.97215303796,0.0,0.0,236786.390837245,0.0,376127.33712315426,0.0,0.0,0.0,0.0,0.0,0.0,169998.908495554,9127.996519129747,376127.3371231543,1.0
 ,6214,54663.97804286397,110694.55553679954,9839.516047715515,9839.516047715515,0.0,0.0,0.0,78716.12838172412,0.0,0.0,236786.390837245,0.0,405446.1416425498,0.0,0.0,0.0,0.0,0.0,0.0,169998.908495554,9839.516047715517,405446.1416425498,1.0
 ,6215,35459.71506840847,71805.92301352715,6382.748712313525,6382.748712313525,0.0,0.0,0.0,51061.9896985082,0.0,0.0,236786.390837245,0.0,263006.92289457744,0.0,0.0,0.0,0.0,0.0,0.0,169998.908495554,6382.748712313526,263006.92289457744,1.0
 ,6216,28283.218337723127,57273.51713388932,5090.979300790162,5090.979300790163,0.0,0.0,0.0,40727.83440632129,0.0,0.0,236786.390837245,0.0,209778.3981120385,0.0,0.0,0.0,0.0,0.0,0.0,169998.908495554,5090.979300790162,209778.3981120385,1.0
 ,6217,23738.45604877658,48070.37349877258,4272.922088779785,4272.922088779785,0.0,0.0,0.0,34183.37671023828,0.0,0.0,236786.390837245,0.0,176069.61216727894,0.0,0.0,0.0,0.0,0.0,0.0,169998.908495554,4272.922088779785,176069.61216727894,1.0
 ,6218,15293.653563036381,30969.648465148668,2752.8576413465485,2752.857641346549,0.0,0.0,0.0,22022.861130772388,0.0,0.0,236786.390837245,0.0,113433.98433038853,0.0,0.0,0.0,0.0,0.0,0.0,169998.908495554,2752.857641346549,113433.98433038853,1.0
 ,6219,14313.109818867664,28984.047383207017,2576.3597673961794,2576.3597673961794,0.0,0.0,0.0,20610.878139169436,0.0,0.0,236786.390837245,0.0,73453.79634939466,0.0,0.0,0.0,0.0,0.0,34428.87762790578,135570.03086764822,2576.3597673961794,107882.67397730044,1.0
 ,6220,14313.109818867664,15515.704107967169,1379.1736984859706,2576.3597673961794,0.0,0.0,0.0,11033.389587887765,0.0,1197.1860689102089,235589.2047683348,0.0,60754.207226020124,0.0,0.0,0.0,0.0,0.0,0.0,135570.03086764822,1379.1736984859704,60754.20722602011,1.0
 ,6221,14313.109818867664,28984.047383207017,2576.3597673961794,2576.3597673961794,0.0,0.0,0.0,20610.878139169436,0.0,0.0,235589.2047683348,0.0,82704.11435284029,0.0,0.0,0.0,0.0,0.0,24691.70078217354,110878.33008547468,2576.3597673961794,107395.81513501382,1.0
 ,6222,14313.109818867664,28984.047383207017,2576.3597673961794,2576.3597673961794,0.0,0.0,0.0,20610.878139169436,0.0,0.0,235589.2047683348,0.0,89210.69396543341,0.0,0.0,0.0,0.0,0.0,17842.66961102288,93035.6604744518,2576.3597673961794,107053.36357645628,1.0
 ,6223,14313.109818867664,23188.96111036313,2061.240987587834,2576.3597673961794,0.0,0.0,0.0,16489.92790070267,0.0,515.1187798083456,235074.08598852647,0.0,86623.74062548675,0.0,0.0,0.0,0.0,0.0,0.0,93035.6604744518,2061.2409875878343,86623.74062548675,1.0
 ,6224,14670.069900134415,29706.891547772193,2640.612582024195,2640.6125820241946,0.0,0.0,0.0,21124.90065619356,0.0,0.0,235074.08598852647,0.0,108808.82532866571,0.0,0.0,0.0,0.0,0.0,0.0,93035.6604744518,2640.6125820241946,108808.82532866571,1.0
