Informations,Time,CO2 DAC,MeOH,H2O sea,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,1395,20994.250100400157,15324.270146277486,47268.95893817351,4201.685238948757,2913.3593433987617,0.0,10420.50369946869,0.0,33613.481911590054,1288.325895549995,0.0,49360.37812069501,0.0,270823.44129584474,1553.782392017101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51469.13863272237,1853.9372590892308,0.0,140275.4524974333,4201.685238948757,219054.14779605024,1.0
 ,1396,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,50648.704016245,0.0,255818.35873756144,1778.3485841008692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36795.48227482528,0.0,177070.93477225857,4201.685238948757,220801.22504683703,1.0
 ,1397,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,51937.02991179499,0.0,251060.64963371554,4833.111562624354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35173.62882213727,0.0,212244.56359439582,4201.685238948757,220720.13237420263,1.0
 ,1398,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,53225.35580734499,0.0,229833.94747809527,17282.197730805612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26813.99454838583,0.0,239058.55814278164,4201.685238948757,220302.15066051506,1.0
 ,1399,20994.250100400157,15324.270146277486,47268.95893817351,4201.685238948757,2913.3593433987617,0.0,10420.50369946869,0.0,33613.481911590054,1288.325895549995,0.0,54513.68170289499,0.0,190308.36415383685,28793.212672698995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.45323184771198,0.0,239192.01137462934,4201.685238948757,218968.12359468814,1.0
 ,1400,20994.250100400157,15324.270146277486,33108.11596258485,2942.943641118654,2913.3593433987617,0.0,10420.50369946869,0.0,23543.54912894923,29.584297719892067,0.0,54543.26600061488,0.0,99179.93593401882,64125.07518077099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239192.01137462934,2942.943641118654,163305.01111478978,1.0
 ,1401,20994.250100400157,15324.270146277486,32775.29261323606,2913.359343398761,2913.3593433987617,0.0,10420.50369946869,0.0,23306.87474719009,0.0,0.0,54543.26600061488,0.0,21958.65740236579,110669.4984731762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30914.481873982833,208277.52950064652,2913.359343398761,163542.6377495248,1.0
 ,1402,20994.25010040016,15324.270146277488,21980.924467808087,1953.8599526940523,2913.359343398762,0.0,10420.503699468693,0.0,15630.879621552418,0.0,959.4993907047099,53583.76660991017,0.0,0.0,120473.67799240058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208277.52950064652,1953.8599526940523,120473.67799240057,1.0
 ,1403,20994.25010040016,15324.270146277488,30785.976761430626,2736.5312676827225,2913.359343398762,0.0,10420.503699468693,0.0,21892.25014146178,0.0,176.82807571603962,53406.93853419413,0.0,0.0,116151.09100972959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40203.6019928037,168073.92750784283,2736.5312676827225,156354.69300253325,1.0
 ,1404,20994.250100400157,15324.270146277486,20355.38679862646,1809.367715433463,2913.3593433987617,0.0,10420.50369946869,0.0,14474.941723467704,0.0,1103.9916279652987,52302.94690622883,0.0,0.0,114220.64096347614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168073.92750784283,1809.367715433463,114220.64096347612,1.0
 ,1405,20994.25010040016,15324.270146277488,32775.29261323607,2913.359343398762,2913.359343398762,0.0,10420.503699468693,0.0,23306.874747190097,0.0,0.0,52302.94690622883,0.0,0.0,125785.36433028174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38117.420342677826,129956.507165165,2913.359343398762,163902.7846729596,1.0
 ,1406,20994.250100400157,15324.270146277486,25467.754846649717,2263.800430813308,2913.3593433987617,0.0,10420.50369946869,0.0,18110.403446506465,0.0,649.5589125854535,51653.38799364338,0.0,0.0,133886.64275220962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129956.507165165,2263.800430813308,133886.64275220962,1.0
 ,1407,20994.250100400157,15324.270146277486,32775.292613236066,2913.3593433987617,2913.3593433987617,0.0,10420.50369946869,0.0,23306.874747190093,0.0,0.0,51653.38799364338,0.0,0.0,120572.2262498539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43604.93411154923,86351.57305361578,2913.3593433987617,164177.1603614031,1.0
 ,1408,20994.250100400157,15324.270146277486,19596.22035530545,1741.886253804929,2913.3593433987617,0.0,10420.50369946869,0.0,13935.090030439433,0.0,1171.4730895938326,50481.91490404955,0.0,0.0,111300.31744763105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86351.57305361578,1741.886253804929,111300.31744763104,1.0
 ,1409,20994.25010040016,15324.270146277488,32775.29261323607,2913.359343398762,2913.359343398762,0.0,10420.503699468693,0.0,23306.874747190097,0.0,0.0,50481.91490404955,0.0,0.0,116024.19381585048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48392.336673658116,37959.23637995766,2913.359343398762,164416.5304895086,1.0
 ,1410,20994.250100400157,15324.270146277486,26380.973249254046,2344.975399933693,2913.3593433987617,0.0,10420.50369946869,0.0,18759.803199469545,0.0,568.3839434650686,49913.53096058448,0.0,0.0,137399.56564242783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37959.23637995766,2344.975399933693,137399.56564242783,1.0
 ,1411,20994.250100400157,15324.270146277486,28713.756805955432,2552.3339383071498,2913.3593433987617,0.0,10420.50369946869,0.0,20418.671506457198,0.0,361.0254050916119,49552.50555549287,0.0,0.0,146373.20078916888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37959.23637995766,2552.3339383071498,146373.20078916888,1.0
 ,1412,20994.250100400157,15324.270146277486,32775.29261323603,2913.3593433987585,2913.3593433987617,0.0,10420.50369946869,0.0,23306.874747190068,0.0,0.0,49552.50555549287,0.0,0.0,144976.68264808855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17916.03263972315,20043.203740234512,2913.3593433987585,162892.71528781168,1.0
 ,1413,20994.25010040016,15324.270146277488,32775.29261323607,2913.359343398762,2913.359343398762,0.0,10420.503699468693,0.0,23306.874747190097,0.0,0.0,49552.50555549287,0.0,1097.9328701182894,141857.93723248466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20043.203740234512,0.0,2913.359343398762,162999.07384283742,1.0
 ,1414,20994.250100400157,15324.270146277486,47268.95893817351,4201.685238948757,2913.3593433987617,0.0,10420.50369946869,0.0,33613.481911590054,1288.325895549995,0.0,50840.83145104286,0.0,144561.16123224146,136183.76285411968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61783.47315326537,0.0,0.0,0.0,4201.685238948757,218961.45093309577,1.0
 ,1415,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,52129.15734659285,0.0,218854.61877691236,129448.37182863879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129341.5396724554,0.0,0.0,0.0,4201.685238948757,218961.45093309577,1.0
 ,1416,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,59565.25819783667,58276.93230228668,53417.483242142844,0.0,250328.69438697002,95216.17534416849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68383.90707989836,0.0,68383.90707989836,4201.685238948757,277160.9626512402,1.0
 ,1417,20994.250100400157,15324.270146277486,47268.95893817351,4201.685238948757,2913.3593433987617,0.0,10420.50369946869,0.0,33613.481911590054,1288.325895549995,0.0,54705.80913769284,0.0,266431.70981537155,88335.1994453402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135805.45832761598,0.0,0.0,68383.90707989836,4201.685238948757,218961.45093309577,1.0
 ,1418,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,55994.135033242834,0.0,271189.4189192175,156340.06237098447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208568.03035710618,0.0,0.0,68383.90707989836,4201.685238948757,218961.45093309577,1.0
 ,1419,20994.250100400157,15324.270146277486,47268.95893817351,4201.685238948757,2913.3593433987617,0.0,10420.50369946869,0.0,33613.481911590054,1288.325895549995,0.0,57282.46092879283,0.0,270823.44129584474,152085.67751722367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203947.6678799726,0.0,0.0,68383.90707989836,4201.685238948757,218961.45093309577,1.0
 ,1420,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,58570.786824342846,0.0,267529.64268548985,126593.47642906387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175161.66818145796,0.0,0.0,68383.90707989836,4201.685238948757,218961.45093309577,1.0
 ,1421,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,59859.11271989284,0.0,261308.0230881529,104350.44255894572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139711.44258476462,0.0,208095.34966466296,4201.685238948757,225947.023062334,1.0
 ,1422,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,61147.43861544283,0.0,249596.7391402245,85700.97280642632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116336.26101355505,0.0,0.0,208095.34966466296,4201.685238948757,218961.45093309577,1.0
 ,1423,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,62435.76451099283,0.0,229467.9698547225,74684.09692152515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85190.61584315187,0.0,0.0,208095.34966466296,4201.685238948757,218961.45093309577,1.0
 ,1424,20994.250100400157,15324.270146277486,47268.95893817351,4201.685238948757,2913.3593433987617,0.0,10420.50369946869,0.0,33613.481911590054,1288.325895549995,0.0,63724.09040654282,0.0,188478.47603697304,63134.469691587416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31096.66170996637,0.0,239192.01137462934,4201.685238948757,220516.28401859407,1.0
 ,1425,20994.25010040016,15324.270146277488,31113.457116444257,2765.640632572823,2913.359343398762,0.0,10420.503699468693,0.0,22125.125060582584,0.0,147.71871082593907,63576.37169571688,0.0,104669.60028461025,50934.64767393151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239192.01137462934,2765.640632572823,155604.24795854176,1.0
 ,1426,20994.25010040016,15324.270146277488,32775.29261323607,2913.359343398762,2913.359343398762,0.0,10420.503699468693,0.0,23306.874747190097,0.0,0.0,63576.37169571688,0.0,5123.686727218685,39429.87147738613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123624.58468549565,115567.42668913369,2913.359343398762,168178.14289010048,1.0
 ,1427,20994.25010040016,15324.270146277488,15346.086228777252,1364.0965536690892,2913.359343398762,0.0,10420.503699468693,0.0,10912.772429352714,0.0,1549.262789729673,62027.10890598721,0.0,0.0,48482.32011657321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48914.51987351105,66652.90681562263,1364.0965536690892,97396.83999008426,1.0
 ,1428,20994.25010040016,15324.270146277488,32775.29261323606,2913.3593433987608,2913.359343398762,0.0,10420.503699468693,0.0,23306.874747190086,0.0,0.0,62027.10890598721,0.0,0.0,111774.19691991014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52866.01761675313,13786.88919886949,2913.3593433987608,164640.2145366633,1.0
 ,1429,20994.250100400157,15324.270146277486,35440.68234713327,3150.282875300735,2913.3593433987617,0.0,10420.50369946869,0.0,25202.26300240588,236.92353190197275,0.0,62264.03243788918,0.0,0.0,172472.70973468258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13786.88919886949,3150.282875300735,172472.70973468255,1.0
 ,1430,20994.250100400157,15324.270146277486,41051.840888634775,3649.052523434202,2913.3593433987617,0.0,10420.50369946869,0.0,29192.420187473617,735.6931800354402,0.0,62999.725617924625,0.0,0.0,194526.27732344894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13786.88919886949,3649.052523434202,194526.2773234489,1.0
 ,1431,20994.250100400157,15324.270146277486,44612.47311363117,3965.553165656104,2913.3593433987617,0.0,10420.50369946869,0.0,31724.42532524883,1052.1938222573422,0.0,64051.91944018196,0.0,0.0,208520.64993864243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13786.88919886949,3965.553165656104,208520.6499386424,1.0
 ,1432,20994.250100400157,15324.270146277486,44901.90066143485,3991.280058794209,2913.3593433987617,0.0,10420.50369946869,0.0,31930.24047035367,1077.920715395447,0.0,65129.84015557741,0.0,0.0,209658.18863770604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13786.88919886949,3991.280058794209,209658.18863770601,1.0
 ,1433,20994.250100400157,15324.270146277486,45058.47950196622,4005.198177952553,2913.3593433987617,0.0,10420.50369946869,0.0,32041.585423620425,1091.8388345537912,0.0,66221.6789901312,0.0,0.0,210273.59132452894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13786.88919886949,4005.198177952553,210273.59132452894,1.0
 ,1434,20994.250100400157,15324.270146277486,43638.6368271317,3878.989940189484,2913.3593433987617,0.0,10420.50369946869,0.0,31031.919521515872,965.6305967907218,0.0,67187.30958692193,0.0,0.0,204693.17577161195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13786.88919886949,3878.989940189484,204693.17577161195,1.0
 ,1435,20994.250100400157,15324.270146277486,38717.33563103248,3441.5409449806652,2913.3593433987617,0.0,10420.50369946869,0.0,27532.327559845322,528.1816015819037,0.0,67715.49118850383,0.0,0.0,185350.95834002102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13786.88919886949,3441.5409449806652,185350.958340021,1.0
 ,1436,20994.250100400157,15324.270146277486,34522.06530590004,3068.628027191115,2913.3593433987617,0.0,10420.50369946869,0.0,24549.02421752892,155.26868379235302,0.0,67870.75987229618,0.0,0.0,168862.2640740956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13786.88919886949,3068.628027191115,168862.2640740956,1.0
 ,1437,20994.25010040016,15324.270146277488,32775.29261323607,2913.359343398762,2913.359343398762,0.0,10420.503699468693,0.0,23306.874747190097,0.0,0.0,67870.75987229618,0.0,1097.9328701182894,147801.43604678137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13786.88919886949,0.0,2913.359343398762,162686.25811576916,1.0
 ,1438,20994.250100400157,15324.270146277486,43820.21495272994,3895.1302180204393,2913.3593433987617,0.0,10420.50369946869,0.0,31161.041744163515,981.7708746216769,0.0,68852.53074691787,0.0,148220.9374659691,57185.895821449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.1302180204393,205406.8332874181,1.0
 ,1439,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,70140.85664246786,0.0,223978.30550413104,35770.54757416152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40787.4021451968,0.0,0.0,0.0,4201.685238948757,218961.45093309577,1.0
 ,1440,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,71429.18253801785,0.0,258014.224477798,16011.995421884589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55064.768966586824,0.0,0.0,0.0,4201.685238948757,218961.45093309577,1.0
 ,1441,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,72717.50843356784,0.0,268993.55317898095,17399.76228168869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64220.82335959416,0.0,64220.82335959416,4201.685238948757,222172.49210107548,1.0
 ,1442,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,74005.83432911783,0.0,271921.37416596303,19244.92175425807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72204.84498712534,0.0,0.0,64220.82335959416,4201.685238948757,218961.45093309577,1.0
 ,1443,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,75294.16022466782,0.0,270823.44129584474,20071.40460688009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71933.39496962907,0.0,0.0,64220.82335959416,4201.685238948757,218961.45093309577,1.0
 ,1444,20994.250100400157,15324.270146277486,47268.95893817351,4201.685238948757,2913.3593433987617,0.0,10420.50369946869,0.0,33613.481911590054,1288.325895549995,0.0,76582.48612021783,0.0,262405.95595827117,22359.193376232866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62670.18895372216,0.0,126891.01231331631,4201.685238948757,222094.96038078185,1.0
 ,1445,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,77870.81201576782,0.0,247400.8733999879,35355.34639654037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63794.76886343251,0.0,0.0,126891.01231331631,4201.685238948757,218961.45093309577,1.0
 ,1446,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,79159.13791131781,0.0,231297.85797158632,75940.81443517152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88277.22147366207,0.0,0.0,126891.01231331631,4201.685238948757,218961.45093309577,1.0
 ,1447,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,80447.46380686782,0.0,210071.15581596605,136668.6846475979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93179.75190864445,32951.08344935588,0.0,159842.0957626722,4201.685238948757,220609.00510556356,1.0
 ,1448,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,81735.78970241781,0.0,163957.9752709979,138320.88705465288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79349.91561195713,0.0,239192.01137462934,4201.685238948757,222928.94671369361,1.0
 ,1449,20994.250100400157,15324.270146277486,40793.425515702904,3626.0822680624806,2913.3593433987617,0.0,10420.50369946869,0.0,29008.658144499845,712.7229246637183,0.0,82448.51262708152,0.0,73561.5022979254,119949.12364964846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239192.01137462934,3626.0822680624806,193510.62594757386,1.0
 ,1450,20994.250100400157,15324.270146277486,32775.292613236044,2913.3593433987594,2913.3593433987617,0.0,10420.50369946869,0.0,23306.874747190075,0.0,0.0,82448.51262708152,0.0,1829.8881168638159,87777.69690242576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76199.29330161682,162992.7180730125,2913.3593433987594,165806.8783209064,1.0
 ,1451,20994.25010040016,15324.270146277488,18278.161194821972,1624.7254395397308,2913.359343398762,0.0,10420.503699468693,0.0,12997.803516317847,0.0,1288.6339038590313,81159.87872322249,0.0,0.0,106230.07337204122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162992.7180730125,1624.7254395397308,106230.07337204122,1.0
 ,1452,20994.250100400157,15324.270146277486,32775.292613236066,2913.3593433987617,2913.3593433987617,0.0,10420.50369946869,0.0,23306.874747190093,0.0,0.0,81159.87872322249,0.0,0.0,121850.78600248623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42259.081740357295,120733.63633265521,2913.3593433987617,164109.86774284352,1.0
 ,1453,20994.25010040016,15324.270146277488,20103.170829409457,1786.9485181697296,2913.359343398762,0.0,10420.503699468693,0.0,14295.588145357837,0.0,1126.4108252290325,80033.46789799345,0.0,0.0,113250.42918389065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120733.63633265521,1786.9485181697296,113250.42918389064,1.0
 ,1454,20994.25010040016,15324.270146277488,32775.29261323607,2913.359343398762,2913.359343398762,0.0,10420.503699468693,0.0,23306.874747190097,0.0,0.0,80033.46789799345,0.0,0.0,88219.80235289223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77660.11716098255,43073.519171672655,2913.359343398762,165879.9195138748,1.0
 ,1455,20994.25010040016,15324.270146277488,15689.927857229888,1394.6602539759901,2913.359343398762,0.0,10420.503699468693,0.0,11157.282031807921,0.0,1518.6990894227724,78514.76880857068,0.0,0.0,96273.78678065889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43073.519171672655,1394.6602539759901,96273.78678065888,1.0
 ,1456,20994.25010040016,15324.270146277488,17685.6185165031,1572.0549792447198,2913.359343398762,0.0,10420.503699468693,0.0,12576.439833957758,0.0,1341.3043641540423,77173.46444441663,0.0,0.0,103950.70982421811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43073.519171672655,1572.0549792447198,103950.7098242181,1.0
 ,1457,20994.25010040016,15324.270146277488,12362.541890803075,1098.892612515829,2913.359343398762,0.0,10420.503699468693,0.0,8791.140900126631,0.0,1814.4667308829332,75358.9977135337,0.0,0.0,83474.16481430654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43073.519171672655,1098.892612515829,83474.16481430654,1.0
 ,1458,20994.250100400157,15324.270146277486,5602.208748521698,497.9741109797065,2913.3593433987617,0.0,10420.50369946869,0.0,3983.792887837652,0.0,2415.3852324190552,72943.61248111464,0.0,0.0,57468.85329923564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43073.519171672655,497.9741109797065,57468.853299235634,1.0
 ,1459,20994.250100400157,15324.270146277486,9302.388587770249,826.8789855795777,2913.3593433987617,0.0,10420.50369946869,0.0,6615.031884636622,0.0,2086.480357819184,70857.13212329545,0.0,0.0,71702.52009586501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43073.519171672655,826.8789855795777,71702.52009586501,1.0
 ,1460,20994.25010040016,15324.270146277488,12332.672837642964,1096.2375855682635,2913.359343398762,0.0,10420.503699468693,0.0,8769.900684546108,0.0,1817.1217578304986,69040.01036546496,0.0,0.0,83359.26603406288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43073.519171672655,1096.2375855682635,83359.26603406288,1.0
 ,1461,20994.25010040016,15324.270146277488,23137.0673533208,2056.6282091840712,2913.359343398762,0.0,10420.503699468693,0.0,16453.02567347257,0.0,856.7311342146909,68183.27923125027,0.0,365.97762337276316,83635.24980078486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43073.519171672655,0.0,2056.6282091840712,127074.74659583023,1.0
 ,1462,20994.250100400157,15324.270146277486,38599.8600605165,3431.098672045911,2913.3593433987617,0.0,10420.50369946869,0.0,27448.789376367287,517.7393286471497,0.0,68701.01855989742,0.0,105401.55553135579,79487.68792122419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3431.098672045911,184889.24345257998,1.0
 ,1463,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,69989.34445544741,0.0,176035.23684229908,100280.91699912534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57354.70290832866,0.0,0.0,0.0,4201.685238948757,218961.45093309577,1.0
 ,1464,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,71277.67035099785,0.0,188844.4536603458,59442.163999177596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29325.166726427648,0.0,0.0,0.0,4201.685238948757,218961.45093309577,1.0
 ,1465,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,72565.99624654785,0.0,229833.94747809527,50370.60571123474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61243.10225623424,0.0,0.0,0.0,4201.685238948757,218961.45093309577,1.0
 ,1466,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,73854.32214209784,0.0,256550.31398430697,95490.33724262727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133079.20029383845,0.0,0.0,0.0,4201.685238948757,218961.45093309577,1.0
 ,1467,20994.250100400157,15324.270146277486,47268.95893817351,4201.685238948757,2913.3593433987617,0.0,10420.50369946869,0.0,33613.481911590054,1288.325895549995,0.0,75142.64803764783,0.0,262405.95595827117,109201.62466568551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152646.12969086092,0.0,0.0,0.0,4201.685238948757,218961.45093309577,1.0
 ,1468,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,50409.98533741377,49121.659441863776,76430.97393319782,0.0,262039.97833489842,93459.47822455113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86060.61500095413,0.0,86060.61500095413,4201.685238948757,269438.8415584954,1.0
 ,1469,20994.25010040016,15324.270146277488,47268.95893817351,4201.685238948757,2913.359343398762,0.0,10420.503699468693,0.0,33613.481911590054,1288.3258955499946,0.0,77719.29982874781,0.0,260210.0902180346,84965.57105244917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126214.21033738801,0.0,0.0,86060.61500095413,4201.685238948757,218961.45093309577,1.0
