Informations,Time,CO2 DAC,MeOH,H2O sea,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,4257,17895.394692264515,13062.33189216388,23008.59210387053,2045.208187010714,2483.3330593467454,0.0,8882.38568667144,0.0,16361.665496085712,0.0,438.12487233603133,4501.708903009274,0.0,119125.10139760691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2045.208187010714,119125.1013976069,1.0
 ,4258,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,7979.624206613333,0.0,326511.073376168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16226.370238387433,0.0,0.0,0.0,6292.515346971318,310284.70313778054,1.0
 ,4259,20282.570832513138,14804.796228111778,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.26143511601,0.0,50340.12277577054,3477.9153036040593,0.0,11457.539510217392,0.0,380658.8467387166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70374.14360093605,0.0,0.0,0.0,6292.515346971318,310284.70313778054,1.0
 ,4260,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,14935.454813821445,0.0,397444.65648110665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83009.4793745963,0.0,83009.4793745963,6292.515346971318,314435.1771065104,1.0
 ,4261,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,18413.370117425504,0.0,393654.3123457282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79399.62781709297,0.0,162409.10719168925,6292.515346971318,314254.68452863523,1.0
 ,4262,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,21891.285421029563,0.0,390405.44594397536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76305.46933923315,0.0,238714.5765309224,6292.515346971318,314099.97660474223,1.0
 ,4263,20282.570832513138,14804.796228111778,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.26143511601,0.0,50340.12277577054,3477.9153036040593,0.0,25369.20072463362,0.0,393112.8346121028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78883.93473744967,0.0,317598.51126837207,6292.515346971318,314228.899874653,1.0
 ,4264,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,28847.11602823768,0.0,392571.35687847727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78368.24165780634,0.0,395966.7529261784,6292.515346971318,314203.1152206709,1.0
 ,4265,20282.570832513138,14804.796228111778,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.26143511601,0.0,50340.12277577054,39192.40411719976,35714.4888135957,32325.03133184174,0.0,376327.0248697127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30924.478330621067,0.0,426891.2312567995,6292.515346971318,345402.54653909156,1.0
 ,4266,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,35802.94663544579,0.0,321096.29603991314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10296.755144888186,0.0,437187.98640168767,6292.515346971318,310799.54089502495,1.0
 ,4267,20282.570832513138,14804.796228111778,39512.46431122854,3512.219049886982,2814.6000433672584,0.0,10067.26143511601,0.0,28097.752399095854,697.6190065197223,0.0,36500.56564196551,0.0,187351.29583441812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437187.98640168767,3512.219049886982,187351.29583441815,1.0
 ,4268,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,33685.96559859825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,400660.6581079285,0.0,36527.32829375916,1.0
 ,4269,4056.5141665026285,2960.9592456223563,0.0,0.0,562.9200086734518,0.0,2013.4522870232024,0.0,0.0,0.0,562.9200086734518,33123.045589924805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7305.465658751833,393355.1924491767,0.0,7305.465658751833,1.0
 ,4270,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,30308.44554655755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,356827.86415541754,0.0,36527.32829375916,1.0
 ,4271,4056.5141665026285,2960.9592456223563,0.0,0.0,562.9200086734518,0.0,2013.4522870232024,0.0,0.0,0.0,562.9200086734518,29745.525537884096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7305.465658751898,349522.39849666564,0.0,7305.465658751836,1.0
 ,4272,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,26930.925494516836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,312995.0702029065,0.0,36527.32829375916,1.0
 ,4273,4056.5141665026285,2960.9592456223563,0.0,0.0,562.9200086734518,0.0,2013.4522870232024,0.0,0.0,0.0,562.9200086734518,26368.005485843383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7305.46565875184,305689.60454415466,0.0,7305.465658751833,1.0
 ,4274,20282.570832513138,14804.796228111778,0.0,0.0,2814.6000433672584,0.0,10067.26143511601,0.0,0.0,0.0,2814.6000433672584,23553.405442476123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.32829375916,269162.2762503955,0.0,36527.32829375916,1.0
 ,4275,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,20738.805399108864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,232634.94795663634,0.0,36527.32829375916,1.0
 ,4276,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,17924.205355741604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,196107.61966287717,0.0,36527.32829375916,1.0
 ,4277,4056.5141665026285,2960.9592456223563,0.0,0.0,562.9200086734518,0.0,2013.4522870232024,0.0,0.0,0.0,562.9200086734518,17361.28534706815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7305.465658751833,188802.15400412533,0.0,7305.465658751833,1.0
 ,4278,4056.5141665026285,2960.9592456223563,0.0,0.0,562.9200086734518,0.0,2013.4522870232024,0.0,0.0,0.0,562.9200086734518,16798.3653383947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7305.465658751833,181496.6883453735,0.0,7305.465658751833,1.0
 ,4279,20282.570832513138,14804.796228111778,0.0,0.0,2814.6000433672584,0.0,10067.26143511601,0.0,0.0,0.0,2814.6000433672584,13983.76529502744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.32829375916,144969.36005161432,0.0,36527.32829375916,1.0
 ,4280,20282.570832513138,14804.796228111778,0.0,0.0,2814.6000433672584,0.0,10067.26143511601,0.0,0.0,0.0,2814.6000433672584,11169.165251660183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.32829375916,108442.03175785516,0.0,36527.32829375916,1.0
 ,4281,20282.570832513138,14804.79622811178,14767.992488109681,1312.7104433875272,2814.6000433672584,0.0,10067.261435116012,0.0,10501.683547100218,0.0,1501.8895999797317,9667.275651680451,0.0,91509.73698270712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108442.03175785516,1312.7104433875272,91509.73698270711,1.0
 ,4282,20282.570832513138,14804.79622811178,60040.176767618745,5336.904601566111,2814.6000433672584,0.0,10067.261435116012,0.0,42695.236812528885,2522.304558198851,0.0,12189.580209879303,0.0,268031.47814461554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108442.03175785516,5336.904601566111,268031.47814461554,1.0
 ,4283,20282.570832513138,14804.79622811178,68306.36970307789,6071.677306940256,2814.6000433672584,0.0,10067.261435116012,0.0,48573.41845552205,3257.0772635729977,0.0,15446.6574734523,0.0,300520.1421621447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108442.03175785516,6071.677306940256,300520.14216214465,1.0
 ,4284,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,18924.57277705636,0.0,326511.073376168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15453.685941321342,0.0,123895.7176991765,6292.515346971318,311057.3874348466,1.0
 ,4285,20282.570832513138,14804.796228111778,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.26143511601,0.0,50340.12277577054,3477.9153036040593,0.0,22402.48808066042,0.0,349253.13818843843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37112.79528634083,0.0,161008.51298551733,6292.515346971318,312140.3429020976,1.0
 ,4286,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,25880.40338426448,0.0,377409.98033696366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63928.83542779342,0.0,224937.34841331074,6292.515346971318,313481.1449091702,1.0
 ,4287,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,29358.318687868537,0.0,379575.8912714656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65991.60774636667,0.0,290928.9561596774,6292.515346971318,313584.2835250989,1.0
 ,4288,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,32836.233991472596,0.0,374161.11393521074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60834.676949933506,0.0,351763.63310961094,6292.515346971318,313326.4369852772,1.0
 ,4289,20282.570832513138,14804.796228111778,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.26143511601,0.0,50340.12277577054,3477.9153036040593,0.0,36314.149295076655,0.0,353584.9600574423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41238.33992348752,0.0,393001.97303309845,6292.515346971318,312346.6201339549,1.0
 ,4290,20282.570832513138,14804.79622811178,64724.35276437893,5753.275801278127,2814.6000433672584,0.0,10067.261435116012,0.0,46026.206410225015,2938.6757579108667,0.0,39252.82505298752,0.0,286441.72108788206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393001.97303309845,5753.275801278127,286441.72108788206,1.0
 ,4291,20282.570832513138,14804.79622811178,28140.41978242856,2501.370647326983,2814.6000433672584,0.0,10067.261435116012,0.0,20010.965178615865,0.0,313.2293960402758,38939.59565694725,0.0,142950.12167712828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393001.97303309845,2501.370647326983,142950.12167712825,1.0
 ,4292,5889.6041370093135,4298.981121904608,0.0,0.0,817.2967912366175,0.0,2923.3071628951334,0.0,0.0,0.0,817.2967912366175,38122.298865710276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10606.71773856022,382395.2552945382,0.0,10606.71773856022,1.0
 ,4293,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,35307.698822343016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,345867.9270007791,0.0,36527.32829375916,1.0
 ,4294,4056.5141665026285,2960.9592456223563,0.0,0.0,562.9200086734518,0.0,2013.4522870232024,0.0,0.0,0.0,562.9200086734518,34744.77881366957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7305.465658751862,338562.4613420272,0.0,7305.465658751834,1.0
 ,4295,4056.5141665026285,2960.9592456223563,0.0,0.0,562.9200086734518,0.0,2013.4522870232024,0.0,0.0,0.0,562.9200086734518,34181.85880499612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7305.465658751833,331256.99568327534,0.0,7305.465658751833,1.0
 ,4296,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,31367.258761628862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,294729.6673895162,0.0,36527.32829375916,1.0
 ,4297,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,28552.658718261602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,258202.33909575705,0.0,36527.32829375916,1.0
 ,4298,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,25738.058674894342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,221675.01080199788,0.0,36527.32829375916,1.0
 ,4299,20282.570832513138,14804.796228111778,0.0,0.0,2814.6000433672584,0.0,10067.26143511601,0.0,0.0,0.0,2814.6000433672584,22923.458631527083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.32829375912,185147.68250823877,0.0,36527.32829375915,1.0
 ,4300,4056.5141665026285,2960.9592456223563,0.0,0.0,562.9200086734518,0.0,2013.4522870232024,0.0,0.0,0.0,562.9200086734518,22360.53862285363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7305.465658751833,177842.21684948693,0.0,7305.465658751833,1.0
 ,4301,4056.5141665026285,2960.9592456223563,0.0,0.0,562.9200086734518,0.0,2013.4522870232024,0.0,0.0,0.0,562.9200086734518,21797.618614180177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7305.465658751833,170536.75119073509,0.0,7305.465658751833,1.0
 ,4302,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,18983.018570812917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,134009.4228969759,0.0,36527.32829375916,1.0
 ,4303,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,16168.418527445658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,97482.09460321674,0.0,36527.32829375916,1.0
 ,4304,4056.5141665026285,2960.9592456223563,0.0,0.0,562.9200086734518,0.0,2013.4522870232024,0.0,0.0,0.0,562.9200086734518,15605.498518772207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7305.465658751833,90176.62894446492,0.0,7305.465658751833,1.0
 ,4305,20282.570832513138,14804.796228111778,11530.457458958792,1024.9295519074483,2814.6000433672584,0.0,10067.26143511601,0.0,8199.436415259586,0.0,1789.6704914598101,13815.828027312396,0.0,79055.74910932094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90176.62894446492,1024.9295519074483,79055.74910932094,1.0
 ,4306,20282.570832513138,14804.79622811178,57147.00924020804,5079.734154685159,2814.6000433672584,0.0,10067.261435116012,0.0,40637.873237481275,2265.1341113179,0.0,16080.962138630297,0.0,256660.4457384803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90176.62894446492,5079.734154685159,256660.44573848034,1.0
 ,4307,20282.570832513138,14804.796228111778,68719.67934985085,6108.415942208964,2814.6000433672584,0.0,10067.26143511601,0.0,48867.327537671714,3293.8158988417063,0.0,19374.778037472002,0.0,302144.57536302117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90176.62894446492,6108.415942208964,302144.57536302117,1.0
 ,4308,20282.570832513138,14804.796228111778,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.26143511601,0.0,50340.12277577054,3477.9153036040593,0.0,22852.69334107606,0.0,340048.01671680517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28346.012932403843,0.0,118522.64187686876,6292.515346971318,311702.00378440076,1.0
 ,4309,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,26330.60864468012,0.0,351960.52685656585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39691.26068455741,0.0,158213.90256142616,6292.515346971318,312269.2661720084,1.0
 ,4310,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,29808.52394828418,0.0,355209.39325831877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42785.41916241734,0.0,200999.32172384352,6292.515346971318,312423.9740959014,1.0
 ,4311,20282.570832513138,14804.796228111778,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.26143511601,0.0,50340.12277577054,3477.9153036040593,0.0,33286.43925188824,0.0,351960.52685656585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39691.26068455736,0.0,240690.5824084009,6292.515346971318,312269.2661720084,1.0
 ,4312,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,36764.3545554923,0.0,344379.83858580905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32471.55756955094,0.0,273162.1399779518,6292.515346971318,311908.2810162581,1.0
 ,4313,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,40242.269859096356,0.0,329759.9397779209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18547.84441918127,0.0,291709.9843971331,6292.515346971318,311212.0953587396,1.0
 ,4314,20282.570832513138,14804.79622811178,66102.05158695545,5875.737918840485,2814.6000433672584,0.0,10067.261435116012,0.0,47005.90335072388,3061.1378754732254,0.0,43303.407734569584,0.0,291856.49842413695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291709.9843971331,5875.737918840485,291856.4984241369,1.0
 ,4315,20282.570832513138,14804.796228111778,31664.250487881654,2814.6000433672584,2814.6000433672584,0.0,10067.26143511601,0.0,22516.800346938067,0.0,0.0,43303.407734569584,0.0,173814.35249378099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16484.700048048577,0.0,308194.6844451817,2814.6000433672584,157329.6524457324,1.0
 ,4316,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,40488.807691202324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,271667.35615142254,0.0,36527.32829375916,1.0
 ,4317,4056.5141665026285,2960.9592456223563,0.0,0.0,562.9200086734518,0.0,2013.4522870232024,0.0,0.0,0.0,562.9200086734518,39925.88768252887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7305.465658751833,264361.8904926707,0.0,7305.465658751833,1.0
 ,4318,4056.5141665026285,2960.9592456223563,0.0,0.0,562.9200086734518,0.0,2013.4522870232024,0.0,0.0,0.0,562.9200086734518,39362.96767385542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7305.465658751833,257056.42483391886,0.0,7305.465658751833,1.0
 ,4319,20282.570832513138,14804.796228111778,0.0,0.0,2814.6000433672584,0.0,10067.26143511601,0.0,0.0,0.0,2814.6000433672584,36548.36763048816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.32829375916,220529.0965401597,0.0,36527.32829375916,1.0
 ,4320,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,33733.76758712089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,184001.76824640052,0.0,36527.32829375916,1.0
 ,4321,4056.5141665026285,2960.9592456223563,0.0,0.0,562.9200086734518,0.0,2013.4522870232024,0.0,0.0,0.0,562.9200086734518,33170.84757844744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7305.465658751833,176696.30258764868,0.0,7305.465658751833,1.0
 ,4322,4056.5141665026285,2960.9592456223563,0.0,0.0,562.9200086734518,0.0,2013.4522870232024,0.0,0.0,0.0,562.9200086734518,32607.927569773994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7305.465658751833,169390.83692889684,0.0,7305.465658751833,1.0
 ,4323,4056.5141665026285,2960.9592456223563,0.0,0.0,562.9200086734518,0.0,2013.4522870232024,0.0,0.0,0.0,562.9200086734518,32045.00756110054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7305.465658751833,162085.371270145,0.0,7305.465658751833,1.0
 ,4324,4056.5141665026285,2960.9592456223563,0.0,0.0,562.9200086734518,0.0,2013.4522870232024,0.0,0.0,0.0,562.9200086734518,31482.08755242709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7305.465658751833,154779.90561139316,0.0,7305.465658751833,1.0
 ,4325,4056.5141665026285,2960.9592456223563,0.0,0.0,562.9200086734518,0.0,2013.4522870232024,0.0,0.0,0.0,562.9200086734518,30919.167543753636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7305.465658751833,147474.43995264132,0.0,7305.465658751833,1.0
 ,4326,4056.5141665026285,2960.9592456223563,0.0,0.0,562.9200086734518,0.0,2013.4522870232024,0.0,0.0,0.0,562.9200086734518,30356.247535080183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7305.465658751833,140168.97429388948,0.0,7305.465658751833,1.0
 ,4327,20282.570832513138,14804.79622811178,0.0,0.0,2814.6000433672584,0.0,10067.261435116012,0.0,0.0,0.0,2814.6000433672584,27541.647491712924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.328293759165,103641.6460001303,0.0,36527.32829375916,1.0
 ,4328,20282.570832513138,14804.796228111778,0.0,0.0,2814.6000433672584,0.0,10067.26143511601,0.0,0.0,0.0,2814.6000433672584,24727.047448345664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.32829375916,67114.31770637115,0.0,36527.32829375916,1.0
 ,4329,20282.570832513138,14804.79622811178,2099.377156649686,186.61130281330543,2814.6000433672584,0.0,10067.261435116012,0.0,1492.8904225064434,0.0,2627.9887405539534,22099.05870779171,0.0,42776.740956413385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67114.31770637115,186.61130281330543,42776.74095641338,1.0
 ,4330,20282.570832513138,14804.79622811178,31664.250487880287,2814.6000433671365,2814.6000433672584,0.0,10067.261435116012,0.0,22516.800346937092,0.0,0.0,22099.05870779171,0.0,179770.60756366132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22157.323924130123,0.0,89271.64163050127,2814.6000433671365,157613.2836395312,1.0
 ,4331,20282.570832513138,14804.796228111778,47341.1052838661,4208.0982474547645,2814.6000433672584,0.0,10067.26143511601,0.0,33664.785979638116,1393.498204087506,0.0,23492.55691187922,0.0,284275.8101533801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63005.298296909226,0.0,152276.9399274105,4208.0982474547645,221270.51185647084,1.0
 ,4332,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,26970.472215483278,0.0,329218.46204429545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18032.151339537984,0.0,170309.0912669485,6292.515346971318,311186.31070475746,1.0
 ,4333,20282.570832513138,14804.796228111778,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.26143511601,0.0,50340.12277577054,3477.9153036040593,0.0,30448.387519087337,0.0,341130.9721840561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29377.399091691008,0.0,199686.4903586395,6292.515346971318,311753.5730923651,1.0
 ,4334,20282.570832513138,14804.796228111778,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.26143511601,0.0,50340.12277577054,3477.9153036040593,0.0,33926.302822691396,0.0,355209.39325831877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42785.41916241728,0.0,242471.9095210568,6292.515346971318,312423.9740959014,1.0
 ,4335,20282.570832513138,14804.79622811178,70790.79765342732,6292.515346971318,2814.6000433672584,0.0,10067.261435116012,0.0,50340.12277577054,3477.915303604059,0.0,37404.218126295455,0.0,339506.53898317966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27830.319852760993,0.0,270302.2293738178,6292.515346971318,311676.2191304186,1.0
