Informations,Time,CO2 DAC,MeOH,H2O sea,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,5209,20697.55149967129,15107.701824577582,32312.099909980567,2872.1866586649394,2872.1866586649394,0.0,10273.237240712757,0.0,22977.493269319515,0.0,0.0,55514.12384299954,0.0,0.0,177747.2645259799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18039.751890634754,0.0,0.0,0.0,2872.1866586649394,159707.51263534513,1.0
 ,5210,20697.55149967129,15107.701824577582,36143.59630719855,3212.764116195427,2872.1866586649394,0.0,10273.237240712757,0.0,25702.112929563416,340.5774575304872,0.0,55854.70130053003,0.0,0.0,174766.46421142208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3212.764116195427,174766.4642114221,1.0
 ,5211,20697.55149967129,15107.701824577582,34584.77994019633,3074.202661350785,2872.1866586649394,0.0,10273.237240712757,0.0,24593.62129080628,202.01600268584525,0.0,56056.717303215875,0.0,0.0,168639.83958410233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3074.2026613507846,168639.8395841023,1.0
 ,5212,20697.55149967129,15107.701824577582,33353.78397788841,2964.780798034525,2872.1866586649394,0.0,10273.237240712757,0.0,23718.2463842762,92.59413936958555,0.0,56149.31144258546,0.0,0.0,163801.64931457702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2964.7807980345247,163801.64931457702,1.0
 ,5213,20697.55149967129,15107.701824577582,31754.98790643469,2822.6655916830837,2872.1866586649394,0.0,10273.237240712757,0.0,22581.32473346467,0.0,49.52106698185571,56099.7903756036,0.0,0.0,157564.44203570505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2822.6655916830837,157564.44203570505,1.0
 ,5214,20697.55149967129,15107.701824577582,31070.384258052516,2761.8119340491126,2872.1866586649394,0.0,10273.237240712757,0.0,22094.4954723929,0.0,110.37472461582684,55989.41565098778,0.0,0.0,154930.9429512909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2761.811934049112,154930.9429512909,1.0
 ,5215,20697.55149967129,15107.701824577582,30500.41885565305,2711.148342724716,2872.1866586649394,0.0,10273.237240712757,0.0,21689.186741797726,0.0,161.03831594022404,55828.37733504755,0.0,3897.0302330267054,148841.39830658407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2711.148342724716,152738.42853961076,1.0
 ,5216,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.2360013255093,0.0,56367.61333637306,0.0,81404.63153433564,145703.27125310822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43557.56481974013,0.0,0.0,0.0,3411.4226599904478,183550.33796770373,1.0
 ,5217,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.2360013255079,0.0,56906.84933769857,0.0,130983.51616561983,164817.65044392284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112250.82864183895,0.0,0.0,0.0,3411.4226599904478,183550.33796770373,1.0
 ,5218,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.2360013255093,0.0,57446.08533902408,0.0,151118.17236959114,167277.2791592433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134845.11356113074,0.0,0.0,0.0,3411.4226599904478,183550.33796770373,1.0
 ,5219,20697.55149967129,15107.701824577582,32312.099909980567,2872.1866586649394,2872.1866586649394,0.0,10273.237240712757,0.0,22977.493269319515,0.0,0.0,57446.08533902408,0.0,158912.23283564457,154313.06841962063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153517.78861992003,0.0,0.0,0.0,2872.1866586649394,159707.51263534513,1.0
 ,5220,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.2360013255079,0.0,57985.32134034959,0.0,161077.2496317705,150356.43593392195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127883.3475979887,0.0,0.0,0.0,3411.4226599904478,183550.33796770373,1.0
 ,5221,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.2360013255093,0.0,58524.5573416751,0.0,161510.2529909957,132715.9761214716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110675.89114476359,0.0,0.0,0.0,3411.4226599904478,183550.33796770373,1.0
 ,5222,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.2360013255079,0.0,59063.79334300061,0.0,159561.73787448235,116307.95249343771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92319.35240021633,0.0,0.0,0.0,3411.4226599904478,183550.33796770373,1.0
 ,5223,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.2360013255079,0.0,59603.02934432612,0.0,156314.21268029342,115547.2585287291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88311.13324131878,0.0,0.0,0.0,3411.4226599904478,183550.33796770373,1.0
 ,5224,20697.55149967129,15107.701824577582,32312.099909980567,2872.1866586649394,2872.1866586649394,0.0,10273.237240712757,0.0,22977.493269319515,0.0,0.0,59603.02934432612,0.0,150252.16565114076,129386.92974803093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119931.58276382655,0.0,0.0,0.0,2872.1866586649394,159707.51263534513,1.0
 ,5225,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.2360013255079,0.0,60142.26534565163,0.0,137045.5631947725,154410.42791340227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107905.65314047103,0.0,0.0,0.0,3411.4226599904478,183550.33796770373,1.0
 ,5226,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.236001325502,0.0,60681.50134697713,0.0,109333.34820436036,178032.78287166453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103815.79310832117,0.0,0.0,0.0,3411.4226599904478,183550.33796770373,1.0
 ,5227,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.2360013255079,0.0,61220.73734830264,0.0,54341.921582761286,183691.45815804042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54483.04177309797,0.0,0.0,0.0,3411.4226599904478,183550.33796770373,1.0
 ,5228,20697.55149967129,15107.701824577582,20445.469940690826,1817.3751058391845,2872.1866586649394,0.0,10273.237240712757,0.0,14539.000846713476,0.0,1054.811552825755,60165.925795476884,0.0,3031.0235145763268,183704.33729665636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72675.80701025284,0.0,0.0,0.0,1817.3751058391845,114059.55380097983,1.0
 ,5229,20697.55149967129,15107.701824577582,32312.099909980567,2872.1866586649394,2872.1866586649394,0.0,10273.237240712757,0.0,22977.493269319515,0.0,0.0,60165.925795476884,0.0,0.0,182787.7211788696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23080.20854352445,0.0,0.0,0.0,2872.1866586649394,159707.51263534513,1.0
 ,5230,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,711.1212224802969,171.8852211547885,60705.16179680239,0.0,0.0,183711.91007558923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3411.4226599904478,183711.91007558923,1.0
 ,5231,20697.55149967129,15107.701824577582,38112.32486435834,3387.7622101651864,2872.1866586649394,0.0,10273.237240712757,0.0,27102.09768132149,515.5755515002465,0.0,61220.73734830264,0.0,0.0,182504.1689970081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3387.7622101651864,182504.1689970081,1.0
 ,5232,20697.55149967129,15107.701824577582,32312.099909980567,2872.1866586649394,2872.1866586649394,0.0,10273.237240712757,0.0,22977.493269319515,0.0,0.0,61220.73734830264,0.0,0.0,181088.48031512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21380.96767977484,0.0,0.0,0.0,2872.1866586649394,159707.51263534513,1.0
 ,5233,20697.55149967129,15107.701824577582,32312.099909980567,2872.1866586649394,2872.1866586649394,0.0,10273.237240712757,0.0,22977.493269319515,0.0,0.0,61220.73734830264,0.0,0.0,175902.00782003146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16194.495184686311,0.0,0.0,0.0,2872.1866586649394,159707.51263534513,1.0
 ,5234,20697.55149967129,15107.701824577582,32312.099909980567,2872.1866586649394,2872.1866586649394,0.0,10273.237240712757,0.0,22977.493269319515,0.0,0.0,61220.73734830264,0.0,0.0,166528.37217208295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6820.8595367378,0.0,0.0,0.0,2872.1866586649394,159707.51263534513,1.0
 ,5235,20697.55149967129,15107.701824577582,32312.099909980516,2872.186658664935,2872.1866586649394,0.0,10273.237240712757,0.0,22977.49326931948,542.9498452761939,542.9498452761981,61220.73734830264,0.0,0.0,160217.88548990458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2872.186658664935,160217.88548990458,1.0
 ,5236,20697.55149967129,15107.701824577582,30207.146147759006,2685.0796575785785,2872.1866586649394,0.0,10273.237240712757,0.0,21480.637260628628,3359.3159341505307,3546.4229352368916,61033.630347216276,0.0,0.0,154768.03872862086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2685.079657578578,154768.03872862083,1.0
 ,5237,20697.55149967129,15107.701824577582,28892.836403839374,2568.252124785722,2872.1866586649394,0.0,10273.237240712757,0.0,20546.016998285777,0.0,303.9345338792177,60729.69581333706,0.0,0.0,146554.46074309648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2568.252124785722,146554.4607430965,1.0
 ,5238,20697.55149967129,15107.701824577582,29307.25179765268,2605.089048680238,2872.1866586649394,0.0,10273.237240712757,0.0,20840.712389441906,0.0,267.097609984703,60462.598203352354,0.0,0.0,148148.61315924782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2605.0890486802377,148148.61315924782,1.0
 ,5239,20697.55149967129,15107.701824577582,30139.379899808453,2679.0559910940847,2872.1866586649394,0.0,10273.237240712757,0.0,21432.447928752677,0.0,193.13066757085517,60269.4675357815,0.0,1082.5083980629738,150267.09353815258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2679.0559910940847,151349.60193621556,1.0
 ,5240,20697.55149967129,15107.701824577582,36947.4802859314,3284.2204698605688,2872.1866586649394,0.0,10273.237240712757,0.0,26273.76375888455,412.0338111956289,0.0,60681.50134697713,0.0,38537.29897104187,139388.67490801602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284.2204698605688,177925.9738790579,1.0
 ,5241,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.2360013255079,0.0,61220.73734830264,0.0,92879.22055380316,117379.32619839972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26708.208784499147,0.0,0.0,0.0,3411.4226599904478,183550.33796770373,1.0
 ,5242,20697.55149967129,15107.701824577582,26245.694895068587,2332.95065733943,2872.1866586649394,0.0,10273.237240712757,0.0,18663.60525871544,0.0,539.2360013255093,60681.50134697713,0.0,125354.47249569236,95845.72156580536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84828.62491726525,0.0,0.0,0.0,2332.95065733943,136371.5691442325,1.0
 ,5243,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.2360013255079,0.0,61220.73734830264,0.0,137478.5665539977,73052.20113585226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25695.647354424946,0.0,25695.647354424946,3411.4226599904478,184835.12033542496,1.0
 ,5244,20697.55149967129,15107.701824577582,32312.099909980567,2872.1866586649394,2872.1866586649394,0.0,10273.237240712757,0.0,22977.493269319515,0.0,0.0,61220.73734830264,0.0,137478.5665539977,55636.15727296635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33407.21119161889,0.0,0.0,25695.647354424946,2872.1866586649394,159707.51263534513,1.0
 ,5245,20697.55149967129,15107.701824577582,20750.545835566296,1844.4929631614486,2872.1866586649394,0.0,10273.237240712757,0.0,14755.94370529159,0.0,1027.6936955034907,60193.04365279915,0.0,136612.5598355473,47331.91733666389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68711.37267261912,0.0,0.0,25695.647354424946,1844.4929631614486,115233.10449959205,1.0
 ,5246,20697.55149967129,15107.701824577582,34331.15115047214,3051.6578800419684,2872.1866586649394,0.0,10273.237240712757,0.0,24413.263040335747,179.47122137702854,0.0,60372.51487417617,0.0,130334.01112678205,37308.989816018504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25695.647354424946,3051.6578800419684,167643.0009428005,1.0
 ,5247,20697.55149967129,15107.701824577582,29887.385811229553,2656.656516553738,2872.1866586649394,0.0,10273.237240712757,0.0,21253.252132429905,0.0,215.53014211120126,60156.98473206497,0.0,119508.92714615233,30871.316529822343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25695.647354424946,2656.656516553738,150380.24367597466,1.0
 ,5248,20697.55149967129,15107.701824577582,34984.14877698524,3109.7021135097993,2872.1866586649394,0.0,10273.237240712757,0.0,24877.616908078395,237.5154548448595,0.0,60394.500186909834,0.0,108900.34484513517,36898.271310210686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25695.647354424946,0.0,3109.7021135097993,171494.2635097708,1.0
 ,5249,20697.55149967129,15107.701824577582,32312.099909980567,2872.1866586649394,2872.1866586649394,0.0,10273.237240712757,0.0,22977.493269319515,0.0,0.0,60394.500186909834,0.0,94611.23399070391,79171.85467406629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14075.576029425065,0.0,0.0,0.0,2872.1866586649394,159707.51263534513,1.0
 ,5250,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.2360013255079,0.0,60933.73618823534,0.0,66033.01228184141,145819.50538744126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26954.456858646594,0.0,26954.456858646594,3411.4226599904478,184898.06081063606,1.0
 ,5251,20697.55149967129,15107.701824577582,32741.3976849591,2910.3464608852537,2872.1866586649394,0.0,10273.237240712757,0.0,23282.77168708203,38.15980222031385,0.0,60971.895990455654,0.0,27279.211631186943,171181.9441868592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35301.30643115737,0.0,62255.76328980397,2910.3464608852537,163159.8493868888,1.0
 ,5252,20697.55149967129,15107.701824577582,35111.565185759144,3121.028016511924,2872.1866586649394,0.0,10273.237240712757,0.0,24968.22413209539,248.841357846984,0.0,61220.73734830264,0.0,1082.5083980629738,169627.75816325957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62255.76328980397,3121.0280165119243,170710.26656132255,1.0
 ,5253,20697.55149967129,15107.701824577582,32312.09990998057,2872.18665866494,2872.1866586649394,0.0,10273.237240712757,0.0,22977.49326931952,0.0,0.0,61220.73734830264,0.0,0.0,165088.69309753485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5124.933773513961,0.0,67380.69706331793,2872.18665866494,159963.75932402088,1.0
 ,5254,20697.55149967129,15107.701824577582,29273.246162708907,2602.066325574125,2872.1866586649394,0.0,10273.237240712757,0.0,20816.530604593,0.0,270.1203330908147,60950.61701521182,0.0,0.0,148017.80198302786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67380.69706331793,2602.066325574124,148017.80198302784,1.0
 ,5255,20697.55149967129,15107.701824577582,21096.6301393475,1875.2560123864446,2872.1866586649394,0.0,10273.237240712757,0.0,15002.048099091557,0.0,996.9306462784948,59953.686368933326,0.0,0.0,116564.4042951624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67380.69706331793,1875.2560123864446,116564.4042951624,1.0
 ,5256,20697.55149967129,15107.701824577582,18234.457362710782,1620.8406544631807,2872.1866586649394,0.0,10273.237240712757,0.0,12966.725235705446,0.0,1251.346004201759,58702.340364731564,0.0,0.0,105554.34116663509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67380.69706331793,1620.8406544631805,105554.34116663509,1.0
 ,5257,20697.55149967129,15107.701824577582,14531.211505146142,1291.6632449018794,2872.1866586649394,0.0,10273.237240712757,0.0,10333.305959215035,0.0,1580.5234137630605,57121.8169509685,0.0,0.0,91308.88016404831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67380.69706331793,1291.6632449018794,91308.88016404831,1.0
 ,5258,20697.55149967129,15107.701824577582,13087.568940373774,1163.3394613665578,2872.1866586649394,0.0,10273.237240712757,0.0,9306.715690932462,0.0,1708.847197298382,55412.96975367012,0.0,0.0,85755.54812801021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67380.69706331793,1163.3394613665578,85755.54812801021,1.0
 ,5259,20697.55149967129,15107.701824577582,9760.972110896972,867.6419654130641,2872.1866586649394,0.0,10273.237240712757,0.0,6941.135723304513,0.0,2004.5446932518757,53408.425060418245,0.0,0.0,72958.96177422033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67380.69706331793,867.6419654130641,72958.96177422031,1.0
 ,5260,20697.55149967129,15107.701824577582,6666.331318197133,592.5627838397452,2872.1866586649394,0.0,10273.237240712757,0.0,4740.502270717961,0.0,2279.6238748251944,51128.80118559305,0.0,0.0,61054.652304902214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67380.69706331793,592.5627838397451,61054.65230490221,1.0
 ,5261,20697.55149967129,15107.701824577582,6003.840447673696,533.6747064598841,2872.1866586649394,0.0,10273.237240712757,0.0,4269.397651679073,0.0,2338.511952205056,48790.28923338799,0.0,0.0,58506.21554871618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67380.69706331793,533.6747064598841,58506.21554871618,1.0
 ,5262,20697.55149967129,15107.701824577582,6155.949975016967,547.1955533348415,2872.1866586649394,0.0,10273.237240712757,0.0,4377.564426678732,0.0,2324.991105330098,46465.2981280579,0.0,0.0,59091.34287302391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67380.69706331793,547.1955533348415,59091.34287302391,1.0
 ,5263,20697.55149967129,15107.701824577582,4936.943043470028,438.8393816417803,2872.1866586649394,0.0,10273.237240712757,0.0,3510.715053134242,0.0,2433.3472770231597,44031.95085103474,0.0,649.5050388377844,53752.62292025794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67380.69706331793,438.83938164178034,54402.12795909572,1.0
 ,5264,20697.55149967129,15107.701824577582,10551.912621175252,937.9477885489113,2872.1866586649394,0.0,10273.237240712757,0.0,7503.58230839129,0.0,1934.2388701160285,42097.711980918706,0.0,25763.69987389878,50237.81230823451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67380.69706331793,937.9477885489109,76001.51218213327,1.0
 ,5265,20697.55149967129,15107.701824577582,19729.440762845607,1753.7280678084983,2872.1866586649394,0.0,10273.237240712757,0.0,14029.824542467986,0.0,1118.4585908564413,40979.253390062266,0.0,64734.00220416584,46571.16635693788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67380.69706331793,1753.728067808498,111305.16856110372,1.0
 ,5266,20697.55149967129,15107.701824577582,21396.077768381398,1901.8735794116799,2872.1866586649394,0.0,10273.237240712757,0.0,15214.988635293439,0.0,970.31307925326,40008.940310809005,0.0,93961.72895186613,23754.57551028238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67380.69706331793,1901.8735794116787,117716.30446214849,1.0
 ,5267,20697.55149967129,15107.701824577582,24675.790598819553,2193.4036087839604,2872.1866586649394,0.0,10273.237240712757,0.0,17547.228870271683,0.0,678.7830498809794,39330.15726092803,0.0,115395.39523351302,14937.144559123473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67380.69706331793,2193.40360878396,130332.5397926365,1.0
 ,5268,20697.55149967129,15107.701824577582,26654.45777006285,2369.285135116698,2872.1866586649394,0.0,10273.237240712757,0.0,18954.281080933582,0.0,502.9015235482418,38827.25573737978,0.0,128168.9943306561,9774.983402960552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67380.69706331793,2369.2851351166973,137943.97773361663,1.0
 ,5269,20697.55149967129,15107.701824577582,27178.184640750012,2415.8386347333344,2872.1866586649394,0.0,10273.237240712757,0.0,19326.709077866675,0.0,456.34802393160544,38370.90771344818,0.0,136179.55647632212,3779.067597110365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67380.69706331793,2415.8386347333344,139958.6240734325,1.0
 ,5270,20697.55149967129,15107.701824577582,28093.38217861097,2497.189526987642,2872.1866586649394,0.0,10273.237240712757,0.0,19977.516215901134,0.0,374.99713167729806,37995.91058177088,0.0,136829.0615151599,6650.098687039247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67380.69706331793,2497.189526987642,143479.16020219916,1.0
 ,5271,20697.55149967129,15107.701824577582,30423.50872499779,2704.3118866664704,2872.1866586649394,0.0,10273.237240712757,0.0,21634.495093331763,0.0,167.87477199846944,37828.03580977241,0.0,132932.0312821332,19510.543212379453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67380.69706331793,2704.31188666647,152442.57449451264,1.0
 ,5272,20697.55149967129,15107.701824577582,35446.531300273906,3150.8027822465697,2872.1866586649394,0.0,10273.237240712757,0.0,25206.422257972557,278.61612358163023,0.0,38106.65193335404,0.0,125354.47249569236,46672.31324643041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67380.69706331793,3150.8027822465697,172026.7857421228,1.0
 ,5273,20697.55149967129,15107.701824577582,37347.52135086648,3319.7796756325765,2872.1866586649394,0.0,10273.237240712757,0.0,26558.237405060612,447.59301696763714,0.0,38554.24495032168,0.0,104137.30789365809,75360.94960536454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67380.69706331793,3319.7796756325765,179498.25749902264,1.0
 ,5274,20697.55149967129,15107.701824577582,31844.489731185542,2830.621309438715,2872.1866586649394,0.0,10273.237240712757,0.0,22644.97047550972,0.0,41.565349226824765,38512.67960109485,0.0,65600.00892261621,92308.72425744915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67380.69706331793,2830.621309438714,157908.73318006535,1.0
 ,5275,20697.55149967129,15107.701824577582,18632.661457237777,1656.2365739766913,2872.1866586649394,0.0,10273.237240712757,0.0,13249.89259181353,0.0,1215.950084688251,37296.7295164066,0.0,22949.178038935046,84136.95472832177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67380.69706331793,1656.236573976691,107086.1327672568,1.0
 ,5276,20697.55149967129,15107.701824577582,4073.1278488933544,362.0558087905204,2872.1866586649394,0.0,10273.237240712757,0.0,2896.4464703241633,0.0,2510.1308498744193,34786.59866653218,0.0,649.5050388377844,50429.74182052012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67380.69706331793,362.05580879052036,51079.2468593579,1.0
 ,5277,10472.646109193995,7644.267232988317,0.0,0.0,1453.2827439141288,0.0,5198.101718432056,0.0,0.0,0.0,1453.2827439141288,33333.31592261806,0.0,0.0,16243.87915563606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1761.5987492265872,65619.09831409134,0.0,18005.477904862648,1.0
 ,5278,14646.425800052506,10690.821751863143,0.0,0.0,2032.475618224932,0.0,7269.758791266938,0.0,0.0,0.0,2032.475618224932,31300.840304393125,0.0,0.0,25058.217104192023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65619.09831409134,0.0,25058.21710419202,1.0
 ,5279,20697.55149967129,15107.701824577582,0.0,0.0,2872.1866586649394,0.0,10273.237240712757,0.0,0.0,0.0,2872.1866586649394,28428.65364572819,0.0,0.0,18194.736491811902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18122.321910332095,47496.77640375925,0.0,36317.05840214399,1.0
 ,5280,20697.55149967129,15107.701824577582,0.0,0.0,2872.1866586649394,0.0,10273.237240712757,0.0,0.0,0.0,2872.1866586649394,25556.46698706325,0.0,0.0,19493.194703035537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16755.523793254586,30741.252610504664,0.0,36248.718496290116,1.0
 ,5281,20697.55149967129,15107.701824577582,0.0,0.0,2872.1866586649394,0.0,10273.237240712757,0.0,0.0,0.0,2872.1866586649394,22684.28032839831,0.0,0.0,32249.594401869712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3327.734636587032,27413.51797391763,0.0,35577.32903845674,1.0
 ,5282,16577.84807288626,12100.619031303839,0.0,0.0,2300.4979146965475,0.0,8228.420941286611,0.0,0.0,0.0,2300.4979146965475,20383.78241370176,0.0,0.0,28362.640947473068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27413.51797391763,0.0,28362.640947473068,1.0
 ,5283,13889.006783157807,10137.961155589639,0.0,0.0,1927.3690409866235,0.0,6893.8135858009555,0.0,0.0,0.0,1927.3690409866235,18456.413372715135,0.0,0.0,23762.367152586554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27413.51797391763,0.0,23762.367152586554,1.0
 ,5284,12993.680529030653,9484.43834235814,0.0,0.0,1803.1251601441331,0.0,6449.418072803536,0.0,0.0,0.0,1803.1251601441331,16653.288212571002,0.0,0.0,22230.575030653246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27413.51797391763,0.0,22230.575030653243,1.0
