Informations,Time,MeOH biogas H2,Biogas w H2,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,4438,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-8.661854302599316e-13,0.0,1.2645968928111307e-12,140.9389207288513,6092.525282631875,1.0
 ,4439,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4440,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631878,0.0,3.3953792158821933e-12,0.0,3.3953792158821933e-12,140.9389207288513,6092.525282631876,1.0
 ,4441,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,2.1307823230710625e-12,140.9389207288513,6092.525282631875,1.0
 ,4442,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-8.661854302599316e-13,0.0,1.2645968928111307e-12,140.9389207288513,6092.525282631875,1.0
 ,4443,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4444,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,205.7681079302982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5886.757174701576,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4445,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,1055.6798580771822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5036.845424554693,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4446,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,2075.573958253443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4016.951324378432,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4447,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,3408.5934400627666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2683.9318425691085,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4448,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,4750.55936134732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341.965921284555,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4449,3713.8508371385087,4667.681380010147,1585.5628581995775,140.93892072885134,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,5224.7206535345285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.8046290973484,0.0,0.0,0.0,0.0,140.93892072885134,6092.5252826318765,1.0
 ,4450,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,5582.578232543743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.947050088132,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4451,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,5761.50702204835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.01826058352475,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4452,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,5770.453461523581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0718211082944,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4453,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,5680.989066771277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.536215860598,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4454,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,5493.113837791439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.4114448404357,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4455,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,6128.311040532795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.785757900920544,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4456,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,5600.471111494204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.054171137674,0.0,2.996967753330994e-12,0.0,2.996967753330994e-12,140.9389207288513,6092.525282631876,1.0
 ,4457,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,3864.8618532995147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.6634293323605,0.0,0.0,0.0,2.996967753330994e-12,140.9389207288513,6092.525282631875,1.0
 ,4458,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,1601.412666066234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4491.112616565641,0.0,0.0,0.0,2.996967753330994e-12,140.9389207288513,6092.525282631875,1.0
 ,4459,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,796.2331132955018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5296.292169336373,0.0,0.0,0.0,2.996967753330994e-12,140.9389207288513,6092.525282631875,1.0
 ,4460,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,98.41083422753393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5994.114448404341,0.0,0.0,0.0,2.996967753330994e-12,140.9389207288513,6092.525282631875,1.0
 ,4461,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631875,0.0,0.0,0.0,2.996967753330994e-12,140.9389207288513,6092.525282631875,1.0
 ,4462,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631875,0.0,0.0,0.0,2.996967753330994e-12,140.9389207288513,6092.525282631875,1.0
 ,4463,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631875,0.0,0.0,0.0,2.996967753330994e-12,140.9389207288513,6092.525282631875,1.0
 ,4464,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-1.2645968928111307e-12,0.0,1.7323708605198632e-12,140.9389207288513,6092.525282631875,1.0
 ,4465,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631875,0.0,0.0,0.0,1.7323708605198632e-12,140.9389207288513,6092.525282631875,1.0
 ,4466,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-8.661854302599316e-13,0.0,8.661854302599316e-13,140.9389207288513,6092.525282631875,1.0
 ,4467,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-8.661854302599316e-13,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4468,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,17.892878950460716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6074.632403681414,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4469,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,187.87522897983752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5904.650053652037,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4470,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,483.10773166243933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5609.417550969435,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4471,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,993.0547817505698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5099.470500881305,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4472,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,1995.0560029763699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4097.469279655505,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4473,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,3685.9330637949074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2406.5922188369677,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4474,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,4884.755953475776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.7693291560995,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4475,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,6029.900206305261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.62507632661387,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4476,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,7076.633624907214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.108342275339,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4477,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,7040.847867006292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.3225843744176,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4478,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,6817.186880125533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.6615974936585,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4479,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,6459.329301116318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.8040184844431,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4480,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,5806.239219424502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.28606320737293,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4481,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,4687.934285020708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.5909976111675,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4482,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,3507.0042742903006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2585.521008341577,0.0,2.263897785472234e-12,0.0,2.263897785472234e-12,140.9389207288513,6092.525282631876,1.0
 ,4483,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,1538.7875897396214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4553.737692892253,0.0,0.0,0.0,2.263897785472234e-12,140.9389207288513,6092.525282631875,1.0
 ,4484,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,348.91113953398394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5743.6141430978905,0.0,0.0,0.0,2.263897785472234e-12,140.9389207288513,6092.525282631875,1.0
 ,4485,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631875,0.0,0.0,0.0,2.263897785472234e-12,140.9389207288513,6092.525282631875,1.0
 ,4486,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-8.661854302599316e-13,0.0,1.3977123552123024e-12,140.9389207288513,6092.525282631875,1.0
 ,4487,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,0.0,1.3977123552123024e-12,0.0,140.9389207288513,6092.525282631876,1.0
 ,4488,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.5252826318765,0.0,0.0,-1.9147256879430067e-12,1.9147256879430067e-12,140.9389207288513,6092.525282631875,1.0
 ,4489,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,0.0,9.573628439715034e-13,9.573628439715034e-13,140.9389207288513,6092.525282631876,1.0
 ,4490,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,0.0,9.573628439715034e-13,0.0,140.9389207288513,6092.525282631876,1.0
 ,4491,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,0.0,1.3977123552123024e-12,-1.3977123552123024e-12,140.9389207288513,6092.525282631876,1.0
 ,4492,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,259.44674478168037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5833.078537850194,0.0,0.0,0.0,-1.3977123552123024e-12,140.9389207288513,6092.525282631875,1.0
 ,4493,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,814.1259922459625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5278.399290385914,0.0,1.3977123552123024e-12,0.0,0.0,140.9389207288513,6092.525282631876,1.0
 ,4494,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,1198.822889680868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4893.702392951007,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4495,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,1753.5021371451503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4339.023145486724,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4496,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,1968.2166845506788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124.308598081196,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4497,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,2701.824721519568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3390.7005611123072,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4498,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,2800.235555747102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3292.2897268847732,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4499,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,3390.700561112306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2701.8247215195693,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4500,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,4356.916024437184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735.609258194691,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4501,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,4303.237387585802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789.2878950460731,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4502,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,4133.255037556425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959.27024507545,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4503,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,3265.4504084590803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2827.074874172795,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4504,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,2880.753511024175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3211.7717716077,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4505,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,2245.55630828282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3846.9689743490553,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4506,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,1690.8770608185378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4401.648221813337,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4507,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,706.7687185431982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5385.756564088677,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4508,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,80.51795527707321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6012.007327354801,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4509,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631875,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4510,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631875,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4511,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631875,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4512,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631875,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4513,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631875,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4514,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631876,0.0,8.661854302599316e-13,0.0,8.661854302599316e-13,140.9389207288513,6092.525282631876,1.0
 ,4515,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.525282631874,0.0,-8.661854302599316e-13,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4516,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,1216.7157686313287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4875.809514000546,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4517,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,3542.790032191222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2549.735250440653,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4518,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,5162.095577207916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.4297054239591,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4519,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,6083.578843156643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.946439475231692,0.0,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4520,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,6665.097409046616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.5721264147414,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4521,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,6960.329911729219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.8046290973443,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4522,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,7058.740745956753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.2154633248783,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
 ,4523,3713.8508371385087,4667.681380010147,1585.562858199577,140.9389207288513,140.93892072885134,0.0,0.0,0.0,0.0,0.0,0.0,6969.276351204449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.7510685725747,0.0,0.0,0.0,140.9389207288513,6092.525282631875,1.0
