Informations,Time,Biomass bamboo 2,Biochar,DME-B2,H2O sea,H2_from_SOEC_HI,H2_pipeline_to_Bamboo-2,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP198-HH100,SP198-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,5767,14068.428192265406,0.0,9135.342981990523,5299.054465739681,471.027063621305,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,3768.21650897044,0.0,783.8277415971734,35798.68055488697,11883.005748571037,2861.7651772962863,3044.485004383347,0.0,0.0,0.0,0.0,0.0,471.02706362130505,17789.25593025067,1.0
 ,5768,14068.428192265406,0.0,9135.342981990523,7007.024871406061,622.8466552360943,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,4982.7732418887545,0.0,632.008149982384,35166.67240490458,18070.025270554303,2476.25261057307,2446.736882587344,0.0,0.0,0.0,0.0,0.0,622.8466552360944,22993.014763714717,1.0
 ,5769,11685.118078427187,0.0,7587.739011965706,11725.55822590854,1042.2718423029814,1042.2718423029814,0.0,11685.118078427187,1593.425192512798,8338.174738423852,0.0,0.0,35166.67240490458,35943.63722295041,571.3751787790712,575.6251452111967,0.0,0.0,0.0,0.0,0.0,1042.2718423029814,37090.63754694068,1.0
 ,5770,14068.428192265406,0.0,9135.342981990523,19835.001069251382,1763.1112061556785,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14104.889649245428,508.25640093720057,0.0,35674.92880584178,61870.195219832676,327.48005063642154,356.73699091184403,0.0,0.0,0.0,0.0,0.0,1763.1112061556792,62554.412261380945,1.0
 ,5771,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609376,0.0,36207.51956620272,63736.12174233556,1197.3469139841834,1643.6823683697314,0.0,3165.781482739713,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5772,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,36740.110326563656,64619.98167404746,4064.1622722873144,4273.366815484957,0.0,9546.141219869973,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5773,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609376,0.0,37272.70108692459,63932.53506049376,6273.3035003919495,6830.2037794493735,0.0,13624.672798385323,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5774,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,37805.29184728553,62164.81519706997,8381.60025759973,9202.842568706918,0.0,16337.888481426857,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5775,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,38337.88260764647,62852.26181062367,10348.894449461772,10909.79882485918,0.0,20699.585542994853,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5776,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609376,0.0,38870.473368007406,54406.489129821115,11765.55917702499,12834.00796781805,0.0,6375.583575730943,8780.098244746141,0.0,8780.098244746141,1787.4455655794152,63850.37445418708,1.0
 ,5777,14068.428192265406,0.0,9135.342981990523,19853.11275835573,1764.721134076065,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14117.76907260852,509.8663288575867,0.0,39380.33969686499,43996.58326743657,8926.483467353972,9688.040647614223,0.0,0.0,0.0,0.0,8780.098244746141,1764.7211340760653,62611.10738240476,1.0
 ,5778,8004.242848441828,0.0,5197.560291195992,8031.944131312486,713.9505894499988,713.9505894499989,0.0,8004.242848441828,1091.4876611511584,5711.60471559999,0.0,0.0,39380.33969686499,11784.799089491937,6540.758529776843,7081.329015222822,0.0,0.0,0.0,0.0,8780.098244746141,713.9505894499989,25406.886634491602,1.0
 ,5779,7034.214096132703,0.0,4567.671490995262,3035.8519035010804,269.8535025334294,627.4274026092392,0.0,7034.214096132703,959.2110131090049,2158.828020267435,0.0,357.5739000758098,39022.76579678918,0.0,4592.2886957668425,5479.373959604225,0.0,0.0,0.0,0.0,8780.098244746141,269.8535025334294,10071.662655371065,1.0
 ,5780,14068.428192265406,0.0,9135.342981990523,1506.9338398993398,133.9496746577191,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,1071.5973972617528,0.0,1120.9051305607593,37901.86066622842,0.0,2873.6138273799534,3361.998586091655,0.0,0.0,0.0,0.0,8780.098244746141,133.9496746577191,6235.612413471608,1.0
 ,5781,7034.214096132703,0.0,4567.671490995262,1459.1702402061444,129.70402135165727,627.4274026092392,0.0,7034.214096132703,959.2110131090049,1037.6321708132582,0.0,497.7233812575819,37404.13728497084,0.0,2351.824867753555,2916.082929973663,0.0,0.0,0.0,0.0,8780.098244746141,129.70402135165725,5267.907797727217,1.0
 ,5782,7034.214096132703,0.0,4567.671490995262,1894.8627038832994,168.43224034518218,627.4274026092392,0.0,7034.214096132703,959.2110131090049,1347.4579227614574,0.0,458.99516226405694,36945.14212270679,0.0,2998.351848382197,3597.0019630533925,0.0,0.0,0.0,0.0,8780.098244746141,168.43224034518215,6595.35381143559,1.0
 ,5783,14068.428192265406,0.0,9135.342981990523,4741.13834788238,421.43451981176713,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,3371.476158494137,0.0,833.4202854067112,36111.72183730008,0.0,3264.3318004135167,4483.999865246587,0.0,0.0,0.0,8780.098244746141,0.0,421.43451981176713,16528.429910406245,1.0
 ,5784,14068.428192265406,0.0,9135.342981990523,2102.066462340876,186.85035220807788,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,1494.802817664623,0.0,1068.0044530104005,35043.71738428968,0.0,3425.5157974210906,4623.31693347427,0.0,0.0,0.0,0.0,0.0,186.85035220807794,8048.83273089536,1.0
 ,5785,7034.214096132703,0.0,4567.671490995262,2767.249682838257,245.97774958562283,627.4274026092392,0.0,7034.214096132703,959.2110131090049,1967.8219966849827,0.0,381.4496530236163,34662.26773126607,0.0,3915.313252052119,5337.985587514489,0.0,0.0,0.0,0.0,0.0,245.9777495856229,9253.298839566609,1.0
 ,5786,14068.428192265406,0.0,9135.342981990523,2850.7307966812978,253.39829303833758,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,2027.1863443067007,0.0,1001.4565121801407,33660.811219085925,0.0,4410.216516373515,5919.609275173523,0.0,0.0,0.0,0.0,0.0,253.39829303833756,10329.825791547039,1.0
 ,5787,7034.214096132703,0.0,4567.671490995262,4119.274904589335,366.1577692968298,627.4274026092392,0.0,7034.214096132703,959.2110131090049,2929.2621543746386,0.0,261.2696333124093,33399.54158577351,0.0,5832.037064113474,7540.544619823235,0.0,0.0,0.0,0.0,0.0,366.1577692968299,13372.581683936709,1.0
 ,5788,7034.214096132703,0.0,4567.671490995262,5004.384190269598,444.8341502461865,627.4274026092392,0.0,7034.214096132703,959.2110131090049,3558.673201969492,0.0,182.59325236305267,33216.94833341046,0.0,6682.976391252097,9386.312008830953,0.0,0.0,0.0,0.0,0.0,444.83415024618654,16069.288400083047,1.0
 ,5789,7034.214096132703,0.0,4567.671490995262,5598.260176016813,497.62312675705004,627.4274026092392,0.0,7034.214096132703,959.2110131090049,3980.9850140564004,0.0,129.8042758521891,33087.14405755827,98.20665907909948,7229.349315141492,10551.124085437787,0.0,0.0,0.0,0.0,0.0,497.6231267570502,17878.68005965838,1.0
 ,5790,14068.428192265406,0.0,9135.342981990523,6286.750572464375,558.8222731079445,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,4470.578184863556,0.0,696.0325321105338,32391.111525447734,2356.9598178983874,7465.0342742950315,10976.524951220721,0.0,0.0,0.0,0.0,0.0,558.8222731079446,20798.519043414137,1.0
 ,5791,8363.611626938464,0.0,5430.916640869132,8392.556622222215,746.0050330864191,746.0050330864192,0.0,8363.611626938464,1140.4924945825176,5968.040264691353,0.0,0.0,32391.111525447734,7856.532726327959,7633.411205641407,11057.642952142614,0.0,0.0,0.0,0.0,0.0,746.0050330864191,26547.586884111977,1.0
 ,5792,14068.428192265406,0.0,9135.342981990523,12974.324657719484,1153.2733029083986,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,9226.186423267189,0.0,101.58150231007971,32289.530023137653,23176.771542667477,7223.957285751376,10773.156559246287,0.0,0.0,0.0,0.0,0.0,1153.2733029083988,41173.88538766514,1.0
 ,5793,14068.428192265406,0.0,9135.342981990523,19244.3426275649,1710.6082335613246,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,13684.865868490597,455.7534283428467,0.0,32745.2834514805,33586.677405052025,12845.818164474933,14272.975290406996,0.0,0.0,0.0,0.0,0.0,1710.6082335613248,60705.47085993395,1.0
 ,5794,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,33277.87421184144,41345.00347230088,16320.90734353881,18032.003028277133,0.0,12286.544302167062,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5795,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609376,0.0,33810.464972202375,43014.51667664557,23676.815478074837,25387.987116683904,0.0,28667.949729454547,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5796,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,34343.05573256331,45862.50978993946,24703.82717522104,26661.528116279867,0.0,33816.49553949061,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5797,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,34875.64649292425,38791.6303362443,20392.144585383303,22678.555741201504,0.0,18450.961120879343,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5798,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609376,0.0,35408.23725328519,42327.07006309187,16767.882948282346,18532.837909316815,0.0,14216.421378741274,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5799,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,35940.828013646125,47040.98969888865,14865.556234193822,16432.016029950202,0.0,14927.192421082906,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5800,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,534.8493949994976,2.258634638560693,36473.41877400706,43112.72333572467,13870.755032823077,15649.117446945704,0.0,0.0,8780.098244746141,0.0,8780.098244746141,1787.4455655794152,63852.49757074732,1.0
 ,5801,14068.428192265406,0.0,9135.342981990523,18971.774210463773,1686.379929819002,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,13491.039438552016,431.5251246005237,0.0,36904.943898607584,28970.964428334344,14396.423060452413,16484.860940826544,0.0,0.0,0.0,0.0,8780.098244746141,1686.3799298190027,59852.24842961331,1.0
 ,5802,12955.840644276477,0.0,8412.883535244466,13000.678540041243,1155.6158702258883,1155.615870225888,0.0,12955.840644276477,1766.7055424013377,9244.926961807107,0.0,0.0,36904.943898607584,9722.45924883085,14426.178573390132,16975.498555993683,0.0,0.0,0.0,0.0,8780.098244746141,1155.6158702258883,41124.136378214665,1.0
 ,5803,7331.1957291955,0.0,4760.516707269805,7356.567713844132,653.9171301194784,653.9171301194787,0.0,7331.1957291955,999.708508526659,5231.337040955827,0.0,0.0,36904.943898607584,0.0,10222.383469759741,13048.132219703442,0.0,0.0,0.0,0.0,8780.098244746141,653.9171301194785,23270.515689463184,1.0
 ,5804,14068.428192265406,0.0,9135.342981990523,6429.951423911049,571.5512376809821,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,4572.409901447857,0.0,683.3035675374962,36221.640331070084,0.0,9156.69031414254,12078.125923416746,0.0,0.0,0.0,0.0,8780.098244746141,571.5512376809821,21234.816237559284,1.0
 ,5805,14068.428192265406,0.0,9135.342981990523,6498.015608698091,577.6013874398303,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,4620.811099518643,0.0,677.253417778648,35544.38691329143,0.0,9100.366404110757,12341.824388448451,0.0,0.0,0.0,0.0,8780.098244746141,577.6013874398303,21442.190792559206,1.0
 ,5806,14068.428192265406,0.0,9135.342981990523,6115.70831337869,543.6185167447725,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,4348.94813395818,0.0,711.2362884737058,34833.150624817725,0.0,8503.691659589036,11773.704380955784,0.0,0.0,0.0,0.0,8780.098244746141,543.6185167447725,20277.39604054482,1.0
 ,5807,14068.428192265406,0.0,9135.342981990523,6206.231264176465,551.6650012601302,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,4413.320010081042,0.0,703.1898039583393,34129.960820859385,0.0,8552.266641029675,12000.93019985827,0.0,0.0,0.0,0.0,8780.098244746141,551.6650012601303,20553.196840887944,1.0
 ,5808,14068.428192265406,0.0,9135.342981990523,8871.587184576914,788.585527517948,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,6308.684220143584,0.0,466.26927770052134,33663.691543158864,0.0,8515.874750278368,11816.901908580814,0.0,0.0,0.0,8780.098244746141,0.0,788.5855275179481,29112.874903605323,1.0
 ,5809,7208.979375362616,0.0,4681.155438547154,7233.928390612015,643.0158569432903,643.0158569432903,0.0,7208.979375362616,983.0426420949022,5144.126855546322,0.0,0.0,33663.691543158864,0.0,9593.66685758888,13288.912445446771,0.0,0.0,0.0,0.0,0.0,643.0158569432903,22882.579303035647,1.0
 ,5810,14068.428192265406,0.0,9135.342981990523,7775.607076310969,691.1650734498639,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,5529.3205875989115,0.0,563.6897317686144,33100.00181139025,0.0,10678.733724487049,14655.9588720217,0.0,0.0,0.0,0.0,0.0,691.1650734498642,25334.69259650875,1.0
 ,5811,8453.520770363597,0.0,5489.299201534804,8482.776925448698,754.0246155954399,754.0246155954401,0.0,8453.520770363597,1152.7528323223087,6032.196924763519,0.0,0.0,33100.00181139025,0.0,11324.531418012037,15508.443035875058,0.0,0.0,0.0,0.0,0.0,754.0246155954401,26832.9744538871,1.0
 ,5812,14068.428192265406,0.0,9135.342981990523,8673.094870842308,770.941766297094,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,6167.534130376752,0.0,483.9130389213843,32616.088772468862,0.0,11974.40799259707,16094.705541900033,0.0,0.0,0.0,0.0,0.0,770.9417662970942,28069.113534497104,1.0
 ,5813,14068.428192265406,0.0,9135.342981990523,8979.540667150548,798.1813926356043,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,6385.4511410848345,0.0,456.673412582874,32159.41535988599,1080.2732498700943,11905.159189135686,16017.344825393448,0.0,0.0,0.0,0.0,0.0,798.1813926356042,29002.777264399225,1.0
 ,5814,14068.428192265406,0.0,9135.342981990523,16864.992386349702,1499.1104343421957,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,11992.883474737566,244.25562912371728,0.0,32403.670989009704,27596.071201226958,11011.449118180364,14649.857261838224,0.0,0.0,0.0,0.0,0.0,1499.1104343421957,53257.37758124554,1.0
 ,5815,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609376,0.0,32936.26174937064,48121.26294875875,10186.720193033336,13283.006623183173,0.0,8179.620223025497,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5816,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609376,0.0,33468.85250973158,62066.608537990876,8311.834378732901,11471.688615938014,0.0,18438.761990712028,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5817,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,34001.44327009252,69333.90130984422,6256.114942106994,7983.075422884485,0.0,20161.72213288594,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5818,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,34534.034030453455,72280.10108221721,6299.516009910327,6621.151168055046,0.0,21789.398718232816,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5819,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,35066.62479081439,73065.75435485001,6794.7673600562775,6850.873638517582,0.0,23300.025811474105,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5820,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,35599.21555117533,71396.24115050532,7398.032890496515,7435.408925243916,0.0,22818.313424295982,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5821,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,36131.80631153627,71887.27444590082,6598.294865224131,6621.1325166787565,0.0,21695.33228585395,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5822,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,36664.397071897205,70217.76124155613,6963.814178948753,7382.554634550359,0.0,21152.760513105477,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5823,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,37196.98783225814,65798.46158299665,5938.056783053343,6605.384444999327,0.0,5711.430112116115,8780.098244746141,0.0,8780.098244746141,1787.4455655794152,63850.37445418707,1.0
 ,5824,14068.428192265406,0.0,9135.342981990523,19998.54510997369,1777.6484542198834,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14221.187633759067,522.793649001405,0.0,37719.781481259546,55683.1756978494,3410.943498496401,3972.2358842861495,0.0,0.0,0.0,0.0,8780.098244746141,1777.6484542198834,63066.355080631954,1.0
 ,5825,14068.428192265406,0.0,9135.342981990523,14384.4979427408,1278.6220393547378,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,10228.976314837902,23.767234136259606,0.0,37743.54871539581,40952.17683598448,1832.6031621842487,2707.8920457231925,0.0,0.0,0.0,0.0,8780.098244746141,1278.622039354738,45492.67204389193,1.0
 ,5826,14068.428192265406,0.0,9135.342981990523,6647.130617319154,590.8560548728137,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,4726.84843898251,0.0,663.9987503456646,37079.549965050144,18070.025270554303,1469.7574053106102,2356.7242692105215,0.0,0.0,0.0,0.0,8780.098244746141,590.8560548728138,21896.506945075434,1.0
 ,5827,7034.214096132703,0.0,4567.671490995262,1315.085618055074,116.89649938267326,627.4274026092392,0.0,7034.214096132703,959.2110131090049,935.171995061386,0.0,510.5309032265659,36569.01906182358,0.0,2093.285476531848,2735.632498656598,0.0,0.0,0.0,0.0,8780.098244746141,116.8964993826733,4828.917975188446,1.0
 ,5828,14068.428192265406,0.0,9135.342981990523,3966.838949597217,352.60790663086374,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,2820.86325304691,0.0,902.2468985876112,35666.77216323597,0.0,2539.692773851298,2849.542200083486,0.0,0.0,0.0,8780.098244746141,0.0,352.60790663086385,14169.333218680928,1.0
 ,5829,14068.428192265406,0.0,9135.342981990523,2068.624925203668,183.87777112921498,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,1471.0221690337198,0.0,1070.9770340892633,34595.7951291467,0.0,4132.1724890503,3814.7722385722727,0.0,0.0,0.0,0.0,0.0,183.877771129215,7946.944727622573,1.0
 ,5830,7034.214096132703,0.0,4567.671490995262,3265.550772977486,290.271179820221,627.4274026092392,0.0,7034.214096132703,959.2110131090049,2322.169438561768,0.0,337.15622278901816,34258.638906357686,0.0,5779.41848732467,4992.079198623633,0.0,0.0,0.0,0.0,0.0,290.27117982022094,10771.497685948303,1.0
 ,5831,7034.214096132703,0.0,4567.671490995262,1975.7903104849229,175.6258053764376,627.4274026092392,0.0,7034.214096132703,959.2110131090049,1405.0064430115008,0.0,451.80159723280156,33806.83730912489,0.0,3279.407781858416,3562.512214990671,0.0,0.0,0.0,0.0,0.0,175.6258053764376,6841.919996849087,1.0
 ,5832,14068.428192265406,0.0,9135.342981990523,5854.066006971848,520.361422841942,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,4162.891382735536,0.0,734.4933823765363,33072.34392674835,0.0,9250.023581587257,10230.213761912519,0.0,0.0,0.0,0.0,0.0,520.361422841942,19480.237343499775,1.0
 ,5833,14068.428192265406,0.0,9135.342981990523,7628.131010699248,678.0560898399332,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,5424.448718719465,0.0,576.7987153785452,32495.545211369805,0.0,12330.885350369414,12554.484543236818,0.0,0.0,0.0,0.0,0.0,678.0560898399332,24885.369893606232,1.0
 ,5834,7034.214096132703,0.0,4567.671490995262,3049.0427023028733,271.02601798247764,627.4274026092392,0.0,7034.214096132703,959.2110131090049,2168.208143859821,0.0,356.4013846267615,32139.143826743042,0.0,4984.2181063787375,5127.633615241692,0.0,0.0,0.0,0.0,0.0,271.02601798247764,10111.851721620427,1.0
 ,5835,7034.214096132703,0.0,4567.671490995262,1404.3750382105911,124.83333672983034,627.4274026092392,0.0,7034.214096132703,959.2110131090049,998.6666938386427,0.0,502.59406587940884,31636.549760863632,0.0,2690.4372417994796,2410.523274247787,0.0,0.0,0.0,0.0,0.0,124.83333672983034,5100.9605160472665,1.0
 ,5836,14068.428192265406,0.0,9135.342981990523,950.1928481632104,84.46158650339649,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,675.6926920271719,0.0,1170.3932187150817,30466.15654214855,0.0,2450.5856568667864,2088.7761400327704,0.0,0.0,0.0,0.0,0.0,84.46158650339653,4539.361796899558,1.0
 ,5837,7034.214096132703,0.0,4567.671490995262,2478.0707933628914,220.2729594100348,627.4274026092392,0.0,7034.214096132703,959.2110131090049,1762.1836752802783,0.0,407.15444319920437,30059.002098949346,0.0,4358.98011442005,4013.2629436374873,0.0,0.0,0.0,0.0,0.0,220.27295941003482,8372.243058057538,1.0
 ,5838,14068.428192265406,0.0,9135.342981990523,6093.622418824237,541.6553261177099,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,4333.2426089416795,0.0,713.1994791007684,29345.80261984858,5499.572908429571,7419.365244786407,7291.167688095062,0.0,0.0,0.0,0.0,0.0,541.6553261177099,20210.105841311037,1.0
 ,5839,14068.428192265406,0.0,9135.342981990523,9630.61631350362,856.0547834225441,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,6848.438267380353,0.0,398.8000217959342,28947.002598052644,14338.172225548524,8232.964787074521,8415.304977302414,0.0,0.0,0.0,0.0,0.0,856.0547834225441,30986.441989925457,1.0
 ,5840,14068.428192265406,0.0,9135.342981990523,17704.75149876155,1573.7556887788046,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,12590.045510230437,318.9008835603263,0.0,29265.90348161297,37907.7704045324,9175.787063815542,8802.522727808824,0.0,0.0,0.0,0.0,0.0,1573.7556887788046,55886.08019615676,1.0
 ,5841,11549.534049752165,0.0,7499.697434904003,11589.504964652475,1030.17821908022,1030.17821908022,0.0,11549.534049752165,1574.9364613298405,8241.42575264176,0.0,0.0,29265.90348161297,20132.365111215393,8523.061600573994,8004.8430775482675,0.0,0.0,0.0,0.0,0.0,1030.1782190802198,36660.269789337646,1.0
 ,5842,14068.428192265406,0.0,9135.342981990523,7936.095655794925,705.4307249595489,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,5643.445799676391,0.0,549.4240802589294,28716.47940135404,11686.592430412838,7285.77860369828,6851.290141940371,0.0,0.0,0.0,0.0,0.0,705.430724959549,25823.661176051486,1.0
 ,5843,7986.206067892306,0.0,5185.848096033965,8013.844928623914,712.3417714332368,712.3417714332369,0.0,7986.206067892306,1089.0281001671326,5698.734171465894,0.0,0.0,28716.47940135404,13257.89897567843,6207.878668054007,5883.857049838588,0.0,0.0,0.0,0.0,0.0,712.3417714332368,25349.634693571024,1.0
 ,5844,14068.428192265406,0.0,9135.342981990523,9587.140598118045,852.1902753882707,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,6817.522203106166,0.0,402.6645298302076,28313.814871523835,20426.98508845269,5274.640970706131,5152.356294915632,0.0,0.0,0.0,0.0,0.0,852.1902753882707,30853.98235407445,1.0
 ,5845,14068.428192265406,0.0,9135.342981990523,19905.32231518341,1769.3619835718587,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14154.89586857487,514.5071783533804,0.0,28828.322049877213,50281.809448498934,6302.894551973183,6189.835247723423,0.0,0.0,0.0,0.0,0.0,1769.3619835718591,62774.53924819555,1.0
 ,5846,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,29360.91281023815,58040.13551574779,7408.375074501161,7208.510693692986,0.0,26.54858500873192,8780.098244746141,0.0,8780.098244746141,1787.4455655794152,63850.37445418707,1.0
 ,5847,14068.428192265406,0.0,9135.342981990523,17580.58201612112,1562.7184014329885,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,12501.747211463908,307.86359621450987,0.0,29668.77640645266,31720.750882549135,9954.43989779094,9818.35428687108,0.0,0.0,0.0,4214.575481690327,4565.522763055814,1562.7184014329885,55708.120548901476,1.0
 ,5848,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,30201.367166813598,44782.23654006937,11501.666869617604,11552.770388037638,0.0,0.0,4214.575481690327,0.0,8780.098244746141,1787.4455655794152,63622.09831603428,1.0
 ,5849,14068.428192265406,0.0,9135.342981990523,17736.216574977294,1576.5525844424262,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,12612.42067553941,321.6977792239481,0.0,30523.064946037546,35550.81058663401,9834.09445102839,10599.670461378488,0.0,0.0,0.0,0.0,8780.098244746141,1576.5525844424265,55984.57549904089,1.0
